upgrade_necropolis_desc;Within the [FromFrom.GetWonderTypeShortCap], surrounded by silence and the passing of time, there is a whole underground city for the dead.;À l'intérieur du monument, dans le silence du temps qui passe, existe une ville souterraine pour les morts.;Innerhalb der [FromFrom.GetWonderTypeShortCap], umgeben von Stille und der Zeit, gibt es eine ganze unterirdische Stadt für die Toten.;;Dentro del [FromFrom.GetWonderTypeShortCap], rodeado por el silencio y el paso del tiempo, hay una verdadera ciudad subterránea para los muertos.;;;;;;;;;x
upgrade_object_stupa;Object Stupa;Objet stupa;Denkmal-Stupa;;Estupa de objetos;;;;;;;;;x
upgrade_object_stupa_desc;This is where the objects belonging to Buddha and his disciples are interred.;C'est là que les objets appartenant à Bouddha et à ses disciples sont enterrés.;Hier werden die Gegenstände Buddhas und seiner Jünger beigesetzt.;;Aquí están enterrados los objetos que pertenecen a Buda y sus discípulos.;;;;;;;;;x
upgrade_office_harbor;Harbor Office;Bureau du port;Hafenbüro;;Oficina portuaria;;;;;;;;;x
upgrade_office_harbor_desc;The installation of a proper Harbor office has led to better control of the trade coming and going through the [FromFrom.GetWonderTypeShortCap].;L'installation d'un bureau de port approprié a permis de mieux contrôler le trafic entrant et sortant.;Die Schaffung eines richtigen Hafenbüros führt zu einer besseren Kontrolle des Handels, der durch die [FromFrom.GetWonderTypeShortCap] läuft.;;La construcción de una oficina portuaria como es debido ha llevado a un mejor control del comercio que entra y sale del/de la [FromFrom.GetWonderTypeShortCap].;;;;;;;;;x
upgrade_open_courtyard;Sahn;Sahn;Sahn;;Sahn;;;;;;;;;x
upgrade_open_courtyard_desc;An open courtyard with a fountain, for performing ablutions and refreshing the faithful.;Une cour ouverte avec une fontaine pour effectuer des ablutions et rafraîchir les fidèles.;Ein offener Hof mit einem Brunnen, an dem Waschungen durchgeführt werden können oder an dem sich die Gläubigen erfrischen können.;;Un patio abierto para realizar abluciones y refrescar a los fieles.;;;;;;;;;x
upgrade_overseer_of_rites;Overseer of the Rites;Surveillant des rites;Aufseher der Riten;;Supervisor de los ritos;;;;;;;;;x
upgrade_overseer_of_rites_desc;Appointed as the one with ultimate authority over all rites executed within the pyramid's walls the Overseer of Rites carry both authority and responsibility upon their shoulders.;Nommé comme autorité suprême des rites exécutés à l'intérieur des murs de la pyramide, le surveillant des rites a à la fois le pouvoir et la responsabilité.;Der Aufseher der Riten hat die ultimativen Autorität über alle Riten, die innerhalb der Mauern der Pyramide ausgeführt werden.;;Nombrado para tener la autoridad definitiva sobre todos los ritos realizados dentro de los muros de la pirámide, el Supervisor de los ritos lleva sobre sus hombros tanto la autoridad como la responsabilidad.;;;;;;;;x
upgrade_pet_graveyard;Pet Graveyard;Cimetière d'animaux;Tierfriedhof;;Cementerio de mascotas;;;;;;;;x
upgrade_pet_graveyard_desc;A quiet and serene place for all pets to find eternal rest.;Un endroit calme et serein pour tous les animaux de compagnie afin qu'ils puissent trouver le repos éternel.;Ein ruhiger Ort für alle Haustiere, die ewige Ruhe finden wollen.;;Un lugar tranquilo y silencioso para que las mascotas encuentren el descanso eterno.;;;;;;;;x
upgrade_piers;Piers;Jetées;Piere;;Muelles;;;;;;;;;x
upgrade_piers_desc;The piers expand the harbor and how much trade that can be conducted there.;Les jetées élargissent le port et le volume des échanges commerciaux qui peuvent y être effectués.;Die Piere erweitern den Hafen und somit auch wie viel Handel dort betrieben werden kann.;;Los muelles amplían el puerto y la cantidad de comercio que se puede realizar allí.;;;;;;;;;x
upgrade_plating_bronze;Bronze Plating;Placage de bronze;Bronzebeschichtung;;Revestimiento de bronce;;;;;;;;;x
upgrade_plating_bronze_desc;This statue is shiny.;Cette statue est brillante.;Diese Statue glänzt.;;Esta estatua es brillante.;;;;;;;;;x
upgrade_plating_gold;Gold Plating;Placage d'or;Goldbeschichtung;;Revestimiento dorado;;;;;;;;;x
upgrade_plating_gold_desc;The sun reflects most brilliantly in the surface of this statue.;Le soleil se reflète le plus brillamment à la surface de cette statue.;Die Sonne spiegelt sich in der Oberfläche dieser Statue.;;El sol se refleja más brillantemente en la superficie de esta estatua.;;;;;;;;;x
upgrade_plating_silver;Silver Plating;Placage d'argent;Silberbeschichtung;;Revestimiento plateado;;;;;;;;;x
upgrade_plating_silver_desc;The moon reflects beautifully in the surface of this statue.;La lune se reflète magnifiquement à la surface de cette statue.;Der Mond spiegelt sich in der Oberfläche dieser Statue.;;La luna se refleja maravillosamente en la superficie de esta estatua.;;;;;;;;;x
upgrade_poisonous_flowers;Poisonous Flowers;Fleurs toxiques;Giftige Blumen;;Flores venenosas;;;;;;;;;x
upgrade_poisonous_flowers_desc;Delightful, but deadly, the flowers in this garden carry some powerful properties.;Délicieuses mais mortelles, les fleurs de ce jardin ont des propriétés puissantes.;Die Blumen in diesem Garten sind wunderschön, aber tödlich und tragen so einige mächtige Eigenschaften.;;Deliciosas, pero mortales, las flores de este jardín tienen algunas propiedades poderosas.;;;;;;;;;x
upgrade_prophecy_rooms;Prophecy Rooms;Chambres de prophétie;Prophezeiungsräume;;Salas de profecías;;;;;;;;;x
upgrade_prophecy_rooms_desc;A secluded series of rooms the Priests and Priestesses can retire to while maintaining communication with the Gods.;Une série de pièces dans lesquelles les prêtres peuvent s'isoler, tout en maintenant la communication avec les dieux.;Eine abgeschiedene Reihe von Räumen, in die sich die Priester und Priesterinnen zurückziehen können, während sie die Kommunikation mit den Göttern aufrecht erhalten.;;Una serie de habitaciones aisladas a las que se pueden retirar sacerdotes y sacerdotisas, manteniendo la comunicación con los dioses.;;;;;;;;;x
upgrade_quadriga_statue;Quadriga Statue;Statue quadrige;Quadriga-Statue;;Estatua de cuadriga;;;;;;;;;x
upgrade_quadriga_statue_desc;This statue depicts four horses pulling a chariot.;Cette statue représente quatre chevaux tirant un char.;Diese Statue zeigt vier Pferde, die einen Wagen ziehen.;;La estatua representa un carro tirado por cuatro caballos.;;;;;;;;;x
upgrade_regarder_offices;Regarder Offices;Bureaux des lisières;Landvermesser;;Oficina de revisión;;;;;;;;;x
upgrade_regarder_offices_desc;Establish a ministry that regularly beats the bounds of the royal forests, determining exactly where the edges lay, and pushing them outwards every now and then.;Établissez un ministère qui détermine régulièrement les frontières des forêts royales et qui les repousse de temps en temps.;Richtet ein Ministerium ein, das regelmäßig die Grenzen der königlichen aufzeichnet, genau bestimmt, wo die Ränder liegen und sie gelegentlich nach außen vergrößert.;;Funda una oficina que revise regularmente los límites de los bosques reales, determinando exactamente dónde están estos y ampliándolos de vez en cuando.;;;;;;;;;x
upgrade_relic_stupa;Relic Stupa;Relique stupa;Reliquien-Stupa;;Estupa de reliquias;;;;;;;;;x
upgrade_relic_stupa_desc;This is where the remains of Buddha and his disciples are interred.;C'est ici que sont enterrés les restes de Bouddha et de ses disciples.;Hier werden die Überreste Buddhas und seiner Jünger beigesetzt.;;Aquí están enterrados los restos de Buda y sus discípulos.;;;;;;;;;x
upgrade_relic_tomb;Relic Tomb;Tombeau des reliques;Reliktgrab;;Tumba de reliquias;;;;;;;;;x
upgrade_relic_tomb_desc;A place for storing artifacts.;Un endroit pour conserver des artefacts.;Ein Ort, um Artefakte aufzubewahren.;;Un lugar donde almacenar artefactos.;;;;;;;;;x
upgrade_retinue;[FromFrom.GetWonderTypeShortCap] Retinue;Gardes;[FromFrom.GetWonderTypeShortCap]-Gefolge;;Séquito [FromFrom.GetWonderTypeShortCap];;;;;;;;;x
upgrade_retinue_desc;A special unit of guards are stationed in the province, heightening security around the [FromFrom.GetWonderTypeShortCap].;Une unité spéciale de garde est stationnée dans la province, intensifiant la sécurité autour du monument.;Eine spezielle Einheit von Wachen ist in der Provinz stationiert, was die Sicherheit rund um die [FromFrom.GetWonderTypeShortCap] erhöht.;;Una unidad especial de guardias está estacionada en la provincia, aumentando la seguridad en torno al [FromFrom.GetWonderTypeShortCap].;;;;;;;;;x
upgrade_road_tolls;Road Tolls;Péage routier;Straßenbenutzungsgebühren;;Peaje real;;;;;;;;x
upgrade_road_tolls_desc;Anyone seeking passage through this area will be sternly encouraged to donate a small sum to the crown.;Quiconque cherche à traverser cette zone sera vivement encouragé à faire don d’une petite somme à la Couronne.;Jeder, der Durchgang durch dieses Gebiet sucht, wird dazu ermutigt, der Krone eine kleine Summe zu spenden.;;Todo el que quiera pasar por esta área será exhortado a donar una pequeña cantidad a la corona.;;;;;;;;x
upgrade_roads;Great Roads;Grandes routes;Große Straßen;;Grandes carreteras;;;;;;;;;x
upgrade_roads_desc;The grand construction in the province has led to many well-connected roads being made in the realm.;Cette grande construction dans la province a conduit à la création de nombreuses routes bien reliées dans le pays.;die großartigen bauten der Provinz haben dazu geführt, dass viele gut ausgebaute Straßen im Reich errichtet wurden.;;La gran construcción en la provincia ha llevado a la construcción de muchas carreteras bien conectadas en el reino.;;;;;;;;;x
upgrade_royal_apartments;Royal Apartments;Appartements royaux;Königliche Gästezimmer;;Apartamentos reales;;;;;;;;;x
upgrade_royal_apartments_desc;In case of an important guest, the Royal Apartments will provide the level of comfort expected by any sophisticated ruler.;En cas d’invité important, les appartements royaux fourniront le niveau de confort attendu par tout chef raffiné.;Bei einem wichtigen Gast bieten die königlichen Gästezimmer den Komfort, den ein anspruchsvoller Herrscher erwartet.;;En caso de un invitado importante, los apartamentos reales proporcionarán el nivel de comodidad que cualquier gobernante sofisticado esperaría.;;;;;;;;;x
upgrade_royal_bedchamber;Royal Bedchamber;Chambre royale;Königliche Gemächer;;Dormitorio real;;;;;;;;x
upgrade_royal_bedchamber_desc;An incredibly ostentatious bedroom, fit for nobility.;Une chambre incroyablement ostentatoire, digne de la noblesse.;Ein unglaublich prunkvolles Schlafzimmer, das für den Adel geeignet ist.;;Un dormitorio increíblemente ostentoso, digno de la nobleza.;;;;;;;;;x
upgrade_royal_custodian;Royal Custodian;Gardien royal;Königlicher Verwalter;;Custodio real;;;;;;;;;x
upgrade_royal_custodian_desc;With nerves of steel and a will of iron the custodian maintains and develops the §YRoyal Palace§!.;Avec des nerfs d'acier et une volonté de fer, le gardien entretient et aménage le §YPalais royal§!.;Mit Nerven aus Stahl und eisernem Willen unterhält und verwaltet der königliche Verwalter den Königspalast.;;Con nervios y voluntad de hierro, el custodio mantiene y desarrolla el §YPalacio real§!.;;;;;;;;;x
upgrade_runestones;Rune Stones;Pierres runiques;Runensteine;;Piedras rúnicas;;;;;;;;;x
upgrade_runestones_desc;In memory of beloved family members, the stones show intricate patterns and markings, inspiring deep respect for its craftsmen.;À la mémoire des membres bien-aimés de la famille, ces pierres ont des gravures complexes qui inspirent un profond respect pour ses concepteurs.;In Erinnerung an geliebte Familienmitglieder weisen die Steine komplizierte Muster und Markierungen auf und den Handwerkern, die sie gemacht haben, großen Respekt entgegenbringen.;;En recuerdo de los queridos miembros de la familia, las piedras muestran intrincados patrones y marcas, inspirando un profundo respeto por sus artesanos.;;;;;;;;;x
upgrade_sacred_grove;Sacred Grove;Bosquet sacré;Heiliger Hain;;Bosquecillo sagrado;;;;;;;;;x
upgrade_sacred_grove_desc;In the middle of the grove, a tree is planted. As time passes, its branches will reach as tall as its roots, representing the connection between worlds.;Au milieu du bosquet, un arbre est planté. À mesure que le temps passe, ses branches atteindront la grandeur de ses racines. Celles-ci représentent le lien entre les mondes.;In der Mitte des Hains wird ein Baum gepflanzt. Im Laufe der Zeit werden seine Zweige so groß wie seine Wurzeln sein und die Verbindung zwischen den Welten darstellen.;;En el medio del bosquecillo se planta un árbol. Con el paso del tiempo, sus ramas se extenderán tanto como sus raíces, representando la conexión entre mundos.;;;;;;;;;x
upgrade_sacrificial_altar;Sacrificial Altar;Autel sacrificiel;Opferaltar;;Altar de sacrificios;;;;;;;;;x
upgrade_sacrificial_altar_desc;The people of [Root.PrimaryTitle.GetName] show their devotion to the gods by sacrificing living beings.;Le peuple [Root.Get_du_Realm] manifeste sa dévotion envers les dieux en sacrifiant des êtres vivants.;Das Volk von [Root.PrimaryTitle.GetName] zeigt seine Hingabe an die Götter, indem sie Lebewesen opfern.;;El pueblo de [Root.PrimaryTitle.GetName] muestra su devoción a los dioses sacrificando seres vivos.;;;;;;;;;x
upgrade_school_buddhist;Buddhist School;École bouddhiste;Buddhistische Schule;;Escuela budista;;;;;;;;;x
upgrade_school_buddhist_desc;A school where Buddhist teachings are taught.;Une école où les enseignements bouddhistes sont enseignés.;Eine Schule, in der buddhistische Lehren unterrichtet werden.;;Una escuela donde se imparten las enseñanzas budistas.;;;;;;;;;x
upgrade_school_hindu;Calai;Calai;Calai;;Calai;;;;;;;;;x
upgrade_school_hindu_desc;A school, that also provides lodging for students and scholars.;Une école, qui fournit également un hébergement pour les étudiants et les érudits.;Eine Schule, die auch Unterkunft für Studenten und Gelehrte bietet.;;Una escuela que también proporciona alojamiento a estudiantes y eruditos.;;;;;;;;;x
upgrade_school_mosque;School;École;Schule;;Escuela;;;;;;;;;x
upgrade_school_mosque_desc;The [FromFrom.GetWonderTypeShortCap] is also a place of learning.;Le monument est également un lieu d'apprentissage.;Die [FromFrom.GetWonderTypeShortCap] ist auch ein Platz des Lernens.;;El [FromFrom.GetWonderTypeShortCap] es también un lugar de aprendizaje.;;;;;;;;;x
upgrade_school_synagogue;School;École;Schule;;Escuela;;;;;;;;;x
upgrade_school_synagogue_desc;The [FromFrom.GetWonderTypeShortCap] is also a place of learning.;Le monument est également un lieu d'apprentissage.;Die [FromFrom.GetWonderTypeShortCap] ist auch ein Ort des Lernens.;;El [FromFrom.GetWonderTypeShortCap] es también un lugar de aprendizaje.;;;;;;;;;x
upgrade_scribe_room;Scribe Room;Salle des scribes;Schreiberraum;;Habitación de escribanos;;;;;;;;;x
upgrade_scribe_room_desc;A room full of scribes, who receive works from all over the world and make copies of them.;Une salle remplie de scribes qui reçoivent des œuvres du monde entier et en font des copies.;Ein Raum voller Schriftgelehrter, die Werke aus aller Welt erhalten und Kopien davon machen.;;Una sala llena de escribanos que reciben obras de todo el mundo y hacen copias de ellas.;;;;;;;;;x
upgrade_secluded_groves;Secluded Groves;Bosquets isolés;Abgelegene Haine;;Arboledas aisladas;;;;;;;;;x
upgrade_secluded_groves_desc;A place for hiding. Or romance.;Un endroit pour se cacher. Ou pour une idylle.;Ein Ort zum Verstecken. Oder Romantik.;;Un lugar para esconderse, o el romance.;;;;;;;;;x
upgrade_serjeant_outposts;Serjeant Outposts;Avant-postes de sergent;Serjenten-Außenposten;;Puestos de sargentos;;;;;;;;;x
upgrade_serjeant_outposts_desc;Legalize small freeholders to patrol the borders of the kingwoods, in exchange for plots of land from which they can do it.;Légalisez les patrouilles des petits propriétaires libres aux frontières des forêts royales, en échange de terrains à partir desquels ils peuvent le faire.;Legalisiert kleine Landbesitzer dazu an den Grenzen der Königswälder zu patrouillieren und gebt ihnen im Gegenzug dafür ein Stück Land, von dem aus sie dies tun können.;;Autoriza a pequeños propietarios a patrullar los límites de los bosques reales, a cambio de parcelas de tierra desde las que hacerlo.;;;;;;;;;x
upgrade_shikhara;Shikhara;Shikhara;Shikhara;;Shikhara;;;;;;;;;x
upgrade_shikhara_desc;The main temple tower.;La principale tour du temple.;Der Hauptturm des Tempels.;;La principal torre del templo;;;;;;;;;x
upgrade_skull_throne;Throne of Skulls;Trône de crânes;Thron aus Schädeln;;Trono de cráneos;;;;;;;;x
upgrade_skull_throne_desc;A throne made of skulls and bones, supported by a frame of iron.;Un trône composé de crânes et d'os, soutenu par une armature en fer.;Ein Thron, der mit Schädeln und Knochen verziert ist und von einem Eisengestell getragen wird.;;Un trono hecho de cráneos y huesos, soportado por un armazón de hierro.;;;;;;;;x
upgrade_soaring_fortresses;Soaring Fortresses;Hautes forteresses;Hohe Festungen;;Fortalezas elevadas;;;;;;;;;;x
upgrade_soaring_fortresses_desc;These dire, imposing stoneworks punch upwards like massive, artificial fists. Crowned with rows of bastions and studded with fortified towers, none may approach without being seen, and no amount of lesser walls captured will stop the enfilading from their legions of archers.;Ces imposants édifices de pierre s'élancent vers les cieux. Couronnés de rangées de bastions et parsemés de tours fortifiées, personne ne peut s'en approcher sans être vu, et la capture de murs moins importants n'empêche pas les tirs d'enfilade de leurs légions d'archers.;Diese imposanten Steinarbeiten schlagen wie massive, künstliche Fäuste nach oben. Von Reihen von Bastionen gekrönt und mit befestigten Türmen übersät, kann sich niemand nähern, ohne gesehen zu werden und keine noch so geringe Menge eroberter Mauern wird Feinde von den Legionen an Bogenschützen aufhalten.;;Estas siniestras e imponentes estructuras de piedra se alzan como enormes puños artificiales. Coronados con hileras de bastiones y tachonadas con torres fortificadas, nadie puede acercarse sin ser visto, y ninguna muralla menor capturada impedirá el enfilamiento de sus legiones de arqueros.;;;;;;;;;;x
upgrade_soup_kitchen;Soup Kitchen;Soupe populaire;Suppenküche;;Comedor de beneficencia;;;;;;;;;x
upgrade_soup_kitchen_desc;Not only for prayer, the [FromFrom.GetWonderTypeShortCap] is a civic center, caring for those in need.;En plus d'être un endroit pour la prière, ce monument prend en charge les personnes dans le besoin.;Die [FromFrom.GetWonderTypeShortCap] ist nicht nur für Gebete da, es ist auch ein bürgerliches Zentrum, das sich um die Bedürftigen kümmert.;;El [FromFrom.GetWonderTypeShortCap] no es solo para rezar, es un centro cívico donde se preocupan de aquellos que tienen necesidad.;;;;;;;;;x
upgrade_spikes;Spikes;Piques;Pfähle;;Picas;;;;;;;;;x
upgrade_spikes_desc;The armaments surrounding the grand construction display a collection of heads on spikes.;Les armements entourant la grande construction montrent une rangée de têtes au bout de lances.;Die Verteidigung, die die großartige Konstruktion umgibt, zeigt eine Sammlung von Köpfen auf Pfählen.;;Los armamentos que rodean la gran construcción muestran una recopilación de cabezas sobre picas.;;;;;;;;;x
upgrade_stable;Grand Stable;Grande écurie;Großer Stall;;Gran establo;;;;;;;;;x
upgrade_stable_desc;A stable containing horses, but most importantly, the ones descending from the original chosen creature depicted in the grand monument rising above the roof of this building.;Une écurie abritant des chevaux, mais surtout, ceux qui descendent de la créature choisie originale représentée dans le grand monument s'élevant au-dessus du toit de ce bâtiment.;Ein Stall mit Pferden. Er beherbergt aber vor allem die, die von der ursprünglich ausgewählten Kreatur abstammen, die in dem großen Monument dargestellt ist und sich über über dem Dach dieses Gebäudes erhebt.;;Un establo con caballos, pero en especial, con los descendientes de la criatura elegida original que aparece en el gran monumento que se alza sobre el tejado de este edificio.;;;;;;;;;x
upgrade_stained_glass_window;Stained Glass Window;Vitrail;Buntglasfenster;;Vidriera policromada;;;;;;;;;x
upgrade_stained_glass_window_desc;A beautiful piece of art reflecting a biblical scene.;Une belle oeuvre d'art reflétant une scène biblique.;Ein wunderschönes Kunstwerk, das eine biblische Szene widerspiegelt.;;Una hermosa obra de arte que refleja una escena bíblica.;;;;;;;;;x
upgrade_statue_god;Statue of a God;Statue d'un dieu;Gottestatue;;Estatua de un dios;;;;;;;;;x
upgrade_statue_god_desc;The grand statue of [Root.Religion.GetRandomGodName] impresses both faithful and those foreign to the faith of [Root.PrimaryTitle.GetName].;La grande statue impressionne les fidèles ainsi que les étrangers à la foi [Root.Get_du_Realm].;Die große Statue von [Root.Religion.GetRandomGodName] beeindruckt sowohl Gläubige als auch diejenigen, die dem Glauben von [Root.PrimaryTitle.GetName] fremd sind.;;La gran estatua de [Root.Religion.GetRandomGodName] impresiona tanto a fieles como extraños a la fe de [Root.PrimaryTitle.GetName].;;;;;;;;;x
upgrade_statues_animals;Additional Animal Statues;Statues animales supplémentaires;Zusätzliche Tierstatuen;;Estatuas adicionales de animales ;;;;;;;;;x
upgrade_statues_animals_desc;The original statue is surrounded by smaller statues, depicting critters of various kinds.;La statue originale est entourée de statues plus petites, représentant des créatures de toutes sortes.;Die ursprüngliche Statue ist von kleineren Statuen umgeben, auf denen verschiedene Tiere zu sehen sind.;;La estatua original está rodeada de estatuas más pequeñas, que representan criaturas de varios tipos.;;;;;;;;;x
upgrade_statues_dead;Statues of the Dead;Statues des morts;Statuen der Toten;;Estatuas de los difuntos;;;;;;;;;x
upgrade_statues_dead_desc;The long-gone relatives of [Root.GetTitledFirstName] can be found standing witness to the passing of time, in the dark corridors of the [FromFrom.GetWonderTypeShortCap].;Les proches disparus [Root.Get_du_TitledFirstName] peuvent être les témoins permanents du temps qui passe, dans les couloirs sombres du monument.;Die vor langer Zeit verstorbenen Verwandten von [Root.GetTitledFirstName] können in den dunklen Korridoren von [FromFrom.GetWonderTypeShortCap] als Zeugen der Geschichte betrachtet werden.;;Se puede ver a los parientes difuntos de [Root.GetTitledFirstName] como testigos del paso del tiempo en los corredores oscuros de [FromFrom.GetWonderTypeShortCap].;;;;;;;;;x
upgrade_statues_family;Additional Statues;Statues supplémentaires;Zusätzliche Statuen;;Estatuas adicionales;;;;;;;;;x
upgrade_statues_family_desc;These beautiful statues are said to resemble the immediate family of [Root.GetTitledName].;On dit que ces belles statues ressemblent à la famille immédiate [Root.Get_du_TitledName].;Diese bezaubernden Statuen ähneln der unmittelbaren Familie von [Root.GetTitledName].;;Se dice que estas hermosas estatuas representan la familia cercana de [Root.GetTitledName].;;;;;;;;;x
upgrade_statues_garden;Garden Statues;Statues de jardin;Gartenstatuen;;Estatuas de jardín;;;;;;;;;x
upgrade_statues_garden_desc;These elegant statues depict people relaxing, presumably to inspire calm in anyone visiting the garden.;Ces élégantes statues représentent des personnes en train de se détendre et sont censées inspirer le calme à ceux qui visitent le jardin.;Diese eleganten Statuen zeigen Menschen, die sich entspannen, vermutlich um Ruhe in jednem zu wecken, der den Garten besucht.;;Estas elegantes estatuas representan a personas relajadas, probablemente para inspirar calma en cualquier visitante del jardín.;;;;;;;;;x
upgrade_stone_custodian;Custodian of the Stone;Gardien des pierres;Steinhüter;;Guardián de la piedra;;;;;;;;x
upgrade_stone_custodian_desc;Steady as a rock, and with immovable discipline, the custodian is responsible for the care of the stones.;Stable comme un roc et avec une discipline immuable, le gardien est responsable des pierres.;Fest wie ein Stein und mit unerschütterlicher Disziplin ist der Hüter für die Pflege der Steine verantwortlich.;;Firme como la roca, con una disciplina inflexible, el custodio es responsable del cuidado de las piedras.;;;;;;;;x
upgrade_strategic_exclaves;Strategic Exclaves;Enclaves stratégiques;Strategeische Exklaven;;Exclaves estratégicos;;;;;;;;;;x
upgrade_strategic_exclaves_desc;A city is nothing without its countryside, and this city takes that seriously. Vital local townships are now guarded by their own fortifications, paid for and maintained by the capital-settlement, and the closest are even connected by short walls to form a single, defensible sprawl.;Une ville n’est rien sans sa campagne, et cette ville prend cela au sérieux. Les communes vitales ont maintenant leurs propres fortifications, payées et entretenues par la capitale, et les plus proches sont même reliées par de courts murs pour que l'ensemble soit facilement défendu.;Eine Stadt ist nichts ohne ihre Landschaft und das nimmt diese Stadt besonders ernst. Wichtige lokale Verwaltungsbezirke werden jetzt von eigenen Festungen bewacht, die von der Siedlung finanziert und unterhalten werden. Die nächstgelegenen sind sogar durch kurze Mauern miteinander verbunden, um eine einzige Verteidigungslinie zu bilden.;;Una ciudad no es nada sin su campo y esta ciudad se toma eso en serio. Ahora los municipios locales vitales están protegidos por sus propias fortificaciones, pagadas y mantenidas por el asentamiento de la capital e incluso los más cercanos están conectados por muros cortos para formar una expansión única y defendible.;;;;;;;;;;x
upgrade_studded_bastions;Studded Bastions;Bastions;Besetzte Bastionen;;Bastiones tachonados;;;;;;;;;;x
upgrade_studded_bastions_desc;The city's defenses have begun to spill out onto the land, with ropes of well-maintained walls crisscrossing the main approach to the burgh. Adding extra bastions to these will bulge the amount of walkable perimeter (and so how many troops can man them) without noticeably increasing cost.;Les défenses de la ville ont commencé à être érigées, avec des murs bien entretenus qui sillonnent la principale voie d'accès au bourg. L'ajout de bastions supplémentaires augmentera le périmètre accessible à pied (et donc le nombre de soldats pouvant les gérer) sans augmenter sensiblement le coût.;Die Verteidigungsanlagen der Stadt wurden auf das Land erweitert und beinhalten gut erhaltenen Mauern, die den Hauptweg zur Burg kreuzen. Mit zusätzliche Bastionen in diesen wird die Menge (und damit, wie viele Truppen Ihr bewältigen könnt) erhöht, ohne dass die Kosten spürbar steigen.;;Las defensas de la ciudad han comenzado a extenderse por el terreno con cadenas de muros bien mantenidos que se entrecruzan en el acceso principal al burgo. Añadirles bastiones adicionales aumentará la cantidad de perímetro transitable (y por lo tanto, cuántas tropas pueden guarnecerlos) sin aumentar notablemente el coste.;;;;;;;;;;x
upgrade_symbolic_stupa;Symbolic Stupa;Stupa symbolique;Symbolisches Stupa;;Estupa simbólica;;;;;;;;;x
upgrade_symbolic_stupa_desc;Built to symbolize different aspects of Buddhist theology.;Construit pour symboliser différents aspects de la théologie bouddhiste.;Gebaut, um verschiedene Aspekte der buddhistischen Theologie zu symbolisieren.;;Construida para simbolizar distintos aspectos de la teología budista.;;;;;;;;;x
upgrade_tallest_building;Tallest Building;Le plus grand bâtiment;Höchstes Gebäude;;El edificio más alto.;;;;;;;;;x
upgrade_tallest_building_desc;The Talmud instructs that the Synagogue should be taller than the other buildings.;Le Talmud demande que la synagogue soit plus haute que les autres bâtiments.;Der Talmud gibt vor, dass die Synagoge höher sein muss als die anderen Gebäude.;;El Talmud indica que la sinagoga debe ser más alta que los demás edificios.;;;;;;;;;x
upgrade_tavern;Tavern;Auberge;Taverne;;Taberna;;;;;;;;;x
upgrade_tavern_desc;Lively conversations, flowing drinks, and a warm fire – there is no better place to relax after a long day!;Conversations animées, boissons chaudes et feu de cheminée : il n'y a pas de meilleur endroit pour se détendre après une longue journée !;Lebhafte Gespräche, fließende Getränke und ein warmes Feuer. Nach einem langen Tag gibt es keinen besseren Ort zum Entspannen!;;Conversaciones animadas, la bebida corre y un fuego cálido… ¡no hay mejor lugar para relajarse después de un largo día!;;;;;;;;;x
upgrade_temple_complex;Temple Complex;Ensemble de temples;Tempelanlage;;Complejo de templos;;;;;;;;;x
upgrade_temple_complex_desc;A complex of smaller temples, surrounding the main temple.;Des petits temples entourant le temple principal.;Eine Anlage des Tempels, die den Haupttempel umgibt.;;Un complejo de templos menores que rodean al templo principal.;;;;;;;;;x
upgrade_temple_guards;[FromFrom.GetWonderTypeShortCap] Guards;Gardiens [FromFrom.GetWonderTypeShort];[FromFrom.GetWonderTypeShortCap]-Wache;;Guardias de [FromFrom.GetWonderTypeShortCap] ;;;;;;;;;x
upgrade_temple_guards_desc;The [FromFrom.GetWonderTypeShortCap] guards are especially dedicated to the protection of the [FromFrom.GetWonderTypeShortCap].;Les gardes du monument sont spécialement dédiés à sa protection.;Die [FromFrom.GetWonderTypeShortCap]-Wachen dienen speziell dem Schutz des [FromFrom.GetWonderTypeShortCap].;;Los guardias de [FromFrom.GetWonderTypeShortCap] están especialmente dedicados a la protección del [FromFrom.GetWonderTypeShortCap].;;;;;;;;;x
upgrade_temple_precinct;Temple Precinct;Enceinte du temple;Tempelbezirk;;Precinto del templo;;;;;;;;;x
upgrade_temple_precinct_desc;An area surrounding the [FromFrom.GetWonderTypeShortCap] has been dedicated to the [FromFrom.GetWonderTypeShortCap], and contains smaller buildings and open spaces specifically designed to invite a larger number of worshipers.;Une zone entourant le monument abrite des bâtiments plus petits et des espaces ouverts spécialement conçus pour inviter un plus grand nombre de fidèles.;Ein Bereich rund um das [FromFrom.GetWonderTypeShortCap] wurde dem [FromFrom.GetWonderTypeShortCap] gewidmet. Er enthält kleinere Gebäude und freie Flächen, die speziell für eine größere Anzahl von Anbetern konzipiert wurden.;;Un área que rodea al [FromFrom.GetWonderTypeShortCap] dedicada al/a la [FromFrom.GetWonderTypeShortCap] con edificios más pequeños y espacios abiertos diseñados especialmente para atraer un número mayor de fieles.;;;;;;;;;x
upgrade_theater_stage;Theater Stage;Scène de théâtre;Theaterbühne;;Escenario de teatro;;;;;;;;;x
