ALT_START_GENERIC_RELIGION_DESC_12;In the [GetName] faith it is believed that this is the eighteenth cycle that the World has gone through. In every cycle, [GetHighGodName], protector of Life and Light, fiercely battles [GetRandomEvilGodName], feeding on Death and Darkness. As stated in [GetScriptureName], the only way to prevent [GetRandomEvilGodName] from destroying the universe and starting another cycle, is to grant [GetHighGodName] energy through specific rituals, such as always having three candles lit during moonless nights, or celebrating with family every day before, and after, a full moon.;Dans la foi [GetName], on croit que c'est le dix-huitième cycle que le monde traverse. Durant chaque cycle, le [GetHighGodName], protecteur de la Vie et de la Lumière, combat avec acharnement le [GetRandomEvilGodName] qui se nourrit de la Mort et des Ténèbres. Comme indiqué dans les [GetScriptureName], la seule façon d'empêcher le [GetRandomEvilGodName] de détruire l'univers et de commencer un autre cycle est d'accorder au [GetHighGodName] de l'énergie via des rituels spécifiques, tels que d'allumer trois bougies pendant les nuits sans lune ou célébrer en famille les jours avant et après une pleine lune.;Im [GetName]en Glauben wird angenommen, dass dies der achtzehnte Zyklus ist, den die Welt durchlaufen hat. In jedem Zyklus kämpft "[GetHighGodName]", Beschützer von Leben und Licht, gegen "[GetRandomEvilGodName]", der die Erde mit Tod und Dunkelheit füllt. Wie in "[GetScriptureName]" beschrieben besteht die einzige Möglichkeit, "[GetRandomEvilGodName]" davon abzuhalten das Universum zu zerstören und einen neuen Zyklus zu beginnen, darin, "[GetHighGodName]" durch bestimmte Rituale, wie zum Beispiel dem Entzünden von drei Kerzen in mondlosen Nächten oder dem Feiern mit der Familie vor und nach einem Vollmond.;;En la fe de [GetName] se cree que este es el decimoctavo ciclo por el pasa el mundo. En cada ciclo, [GetHighGodName], protector de la Vida y de la Luz, lucha ferozmente contra [GetRandomEvilGodName], que se alimenta de la muerte y de las tinieblas. Como se indica en [GetScriptureName], la única manera de evitar que [GetRandomEvilGodName] destruya el universo e inicie otro ciclo, es entregar energía a [GetHighGodName] mediante unos rituales específicos, como tener siempre tres velas encendidas en las noches sin luna, o celebrar con la familia todos los días antes y después de la luna llena.;;;;;x
ALT_START_GENERIC_RELIGION_DESC_13;According to [GetScriptureName], when a person dies, their soul becomes ripe for the taking by the Reapers who will bring it to [GetRandomEvilGodName], who will then devour and assimilate them, to quench an insatiable hunger that has lasted since the dawn of time. Only burying the bodies can protect the souls and allow them to safely travel down to the Underworld, the realm of [GetHighGodName], allowing them to come back to earth as guardian spirits who help their descendants and fend off the Reapers.;Selon les [GetScriptureName], quand une personne meurt, son âme devient mûre pour être prise par la Faucheuse qui l'apportera au [GetRandomEvilGodName], qui la dévorera et l'assimilera pour étancher une faim insatiable qui dure depuis l'aube des temps. Seul l'enterrement des corps peut protéger les âmes et leur permettre de voyager en toute sécurité vers les mondes souterrains, le royaume du [GetHighGodName], et ainsi de revenir sur terre en tant qu'esprits gardiens qui aident leurs descendants et repoussent la Faucheuse.;"[GetScriptureName]" zufolge ist die Seele einer Person, wenn sie stirbt, reif, um vom Sensenmann zu "[GetRandomEvilGodName]" gebracht zu werden, wo sie verschlungen und absorbiert wird, um einen unersättlichen Hunger zu stillen, der seit Beginn der Zeit anhält. Nur das Vergraben der Leiche kann die Seele beschützen und ihnen erlauben, eine sichere Durchreise in die Unterwelt zu finden, dem Reich von "[GetHighGodName]". Dies erlaubt es ihnen als Wächtergeister zurück auf die Erde zu kommen und ihre Nachkommen vor dem Sensenmann zu beschützen.;;Según [GetScriptureName], cuando alguien muere, su alma está madura para que la tomen los cosechadores, quienes la llevarán a [GetRandomEvilGodName], para devorarla y asimilarla y así calmar un hambre insaciable que dura desde el amanecer de los tiempos. Solo enterrar los cadáveres puede proteger a las almas para que viajen con seguridad al Inframundo, el reino de [GetHighGodName], lo que les permitirá regresar a la tierra como espíritus guardianes que ayuden a sus descendientes y mantengan alejados a los cosechadores.;;;;;x
ALT_START_GENERIC_RELIGION_DESC_14;The [GetPriestTitle]s tell of a time immemorial, when gods and mortals lived together on Earth – the latter as slaves and playthings to the first. After many sunsets, one mortal had enough of this servitude and rose against the foul gods, driving the billions of other mortals to stand with him in a fight for their freedom. In the end, the gods were driven out, repelled to the far confines of the universe, where their remains amalgamated through rage and vengeance, into what we now call [GetRandomEvilGodName]. The rebellious mortal himself was drenched in divine blood, becoming [GetHighGodName], a godlike entity, as strong as the will of all mortals on Earth. In the well protected [GetScriptureName], it says that the remnants of the evil gods draw closer to their lost realm every time a mortal indulges in corruption or decadent behavior, and that only bravery and willpower can wake [GetHighGodName] to protect reality from certain doom.;Les [GetPriestTitle]s parlent d'une époque immémoriale, où les dieux et les mortels vivaient ensemble sur Terre – ces derniers en tant qu'esclaves et jouets des premiers. Après de nombreux couchers de soleil, un mortel en eut assez de cette servitude et se leva contre les dieux immondes, conduisant les milliards d'autres mortels à se tenir debout avec lui dans une lutte pour leur liberté. À la fin, les dieux ont été chassés, repoussés aux confins de l'univers, où leurs restes ont été amalgamés par la rage et la vengeance, dans ce que nous appelons maintenant le [GetRandomEvilGodName]. Le mortel rebelle est quant à lui devenu de sang divin, devenant le [GetHighGodName], une entité divine, aussi forte que la volonté de tous les mortels sur Terre. Dans le livre bien protégé, les [GetScriptureName], il est dit que les restes des dieux maléfiques se rapprochent de leur royaume perdu chaque fois qu'un mortel se livre à la corruption ou au comportement décadent et que seules la bravoure et la volonté peuvent réveiller le [GetHighGodName] afin de nous protéger d'une ruine certaine.;[GetPriestTitle] erzählen von unvorstellbaren Zeiten, als Götter und Sterbliche zusammen auf der Erde lebten. Letztere als Sklaven und Spielzeug für die Ersteren. Nach vielen Sonnenuntergängen hatte einer der Sterblichen genug von dieser Knechtschaft, lehnte sich gegen die Götter auf und trieb die Milliarden anderer Sterblichen dazu, sich ihm im Kampf für Freiheit anzuschließen. Am Ende wurden Götter vertrieben und in die Weiten des Universums zurückgedrängt, wo ihre Überreste durch Wut und Rache zu dem verschmolzen, was wir jetzt "[GetRandomEvilGodName]" nennen. Der rebellische Sterbliche selbst war mit göttlichen Blut getränkt und wurde als "[GetHighGodName]" bekannt, einem göttlichen Wesen, das den starken Willen aller Sterblichen repräsentiert. In der gut behüteten "[GetScriptureName]" steht geschrieben, dass die Überreste der bösen Götter jedes Mal näher an ihr alten Reich herankommen, wenn ein Sterblicher sich der Korruption oder dekadentem Verhalten hingibt und nur Mut und Willenskraft können [GetHighGodName] aufwecken, um das jetzt vor dem bevorstehenden Untergang zu bewahren.;;Los [GetPriestTitle]s hablan de un tiempo inmemorial, cuando los dioses y los mortales vivían juntos en la Tierra - estos últimos como esclavos y juguetes de los primeros. Después de muchas puestas de sol, un mortal se hartó de esta servidumbre y se levantó contra los dioses asquerosos, llevando a los miles de millones de otros mortales a estar con él en una lucha por su libertad. Al final, los dioses fueron expulsados, repelidos a los confines lejanos del universo, donde la rabia y la venganza amalgamaron sus restos en lo que ahora llamamos [GetRandomEvilGodName]. El mismo mortal rebelde estaba empapado en sangre divina, convirtiéndose en [GetHighGodName], una entidad divina, tan fuerte como la voluntad de todos los mortales de la Tierra. En [GetScriptureName], bien a salvo, se dice que los restos de los dioses malvados se acercan un poco más a su reino perdido cada vez que un mortal se entrega a la corrupción o al comportamiento decadente, y que solo la valentía y la fuerza de voluntad pueden despertar a [GetHighGodName] para que proteja la realidad de una perdición cierta.;;;;;x
ALT_START_GENERIC_RELIGION_DESC_15;The [GetName] faith started a long time ago, when a hunter in a now forgotten forest followed a purple feathered bird with large wings to a glade in the heart of the woods. There [GetScriptureName] lay between five trees with golden leaves. The scripture recounted how this forest was the resting place of [GetHighGodName], an entity that had created the world at the cost of its life, after confronting [GetRandomEvilGodName]. Since then, the [GetPriestTitle]s have spread the word in gratitude of [GetHighGodName], to whom they show respect by venerating nature and by burying their dead along with the branch of a tree, allowing them to reunite with their creator.;La foi [GetName] est née il y a longtemps, lorsqu'un chasseur dans une forêt maintenant oubliée a suivi un oiseau violet avec de grandes ailes dans une clairière. Les [GetScriptureName] s'y trouvaient, entre cinq arbres aux feuilles d'or. L'on put y lire que cette forêt était le lieu de repos du [GetHighGodName], une entité qui avait créé le monde au prix de sa vie, après avoir affronté le [GetRandomEvilGodName]. Depuis lors, les [GetPriestTitle]s propagent ce message en gage de gratitude envers le [GetHighGodName]. Ils lui témoignent du respect en vénérant la nature et, afin de permettre au défunt de rejoindre son créateur, ils enterrent les morts avec la branche d'un arbre.;Die Geschichte des [GetName]en Glaubens begann vor langer Zeit, als ein Jäger in einem längt vergessenen Wald einem lila gefiederten Vogel mit großen Flügeln zu einer Lichtung im Herzen des Waldes folgte. Dort lag "[GetScriptureName]" zwischen fünf Bäumen mit goldenen Blättern. Die Schrift erzählte, dass dieser Wald der Ruheplatz von "[GetHighGodName]" sei, einem Wesen, das die Welt im Kampf gegen "[GetRandomEvilGodName]" erschaffen und mit seinem Leben bezahlt hat. Seither haben [GetPriestTitle] das Wort von "[GetHighGodName]" verbreitet, um ihren Respekt für die Natur auszudrücken. Aus diesem Grund begraben sie ihre Toten zusammen mit dem Ast eines Baumes, was ihnen zu erlauben, sich mit ihrem Schöpfer vereinigen zu können.;;El credo [GetName] comenzó hace mucho tiempo, cuando un cazador en un bosque ya olvidado siguió a un pájaro de grandes alas y plumas púrpuras hasta un claro en el corazón del bosque. Allí yacía [GetScriptureName] entre cinco árboles de hojas doradas. La escritura relata que este bosque era el lugar de descanso de [GetHighGodName], una entidad que creó el mundo a costa de su vida, tras enfrentarse a [GetRandomEvilGodName]. Desde entonces, los [GetPriestTitle]s han difundido su mensaje en agradecimiento a [GetHighGodName], a quien muestran respeto venerando la naturaleza y enterrando a sus muertos con una rama de árbol, lo que les permite reunirse con el Creador.;;;;;x
ALT_START_GENERIC_RELIGION_DESC_16;The [GetName] faith is a rather recent one, founded by the charismatic first [GetPriestTitle], who detailed in length how human beings need to follow certain strict rules of life recorded in [GetScriptureName], lest they be forever doomed to suffer eternal pain at the hands of [GetRandomEvilGodName]. As he drew close to death, the [GetPriestTitle] warned that his good followers were still at risk, due to the numerous masses of wicked heathens performing decadent rituals and increasing [GetRandomEvilGodName]'s influence. The only way he could help protect them was by discarding his mortal coil and ascend to a new form – thus he became [GetHighGodName].;La foi [GetName] est assez récente, fondée par le premier [GetPriestTitle] charismatique, qui a longuement détaillé dans les [GetScriptureName] les règles de vie strictes que doivent suivre les êtres humains, de peur d'être condamnés à souffrir éternellement aux mains du [GetRandomEvilGodName]. Alors que sa fin était proche, le religieux avertit que ses bons disciples étaient toujours en danger, en raison des nombreux païens impies qui accomplissent des rituels décadents et étendent l'influence du [GetRandomEvilGodName]. La seule façon pour lui de les protéger était de se débarrasser de son enveloppe charnelle et d'accéder à une nouvelle forme. C'est ainsi qu'il devint le [GetHighGodName].;Der [GetName]e Glaube ist ziemlich neu und wurde von einem/einer charismatischen [GetPriestTitle] gegründet, [Getderdie] in "[GetScriptureName]" ausführlich festhielt, wie Menschen bestimmte Regeln im Leben befolgen müssen, damit sie dem ewigen Schmerz durch die Hände von "[GetRandomEvilGodName]" entgehen können. Als [GetSheHe] sich dem Tod näherte, warne [Getderdie] [GetPriestTitle] [GetHerHis]e Anhänger davor, dass ihre guten Absichten noch immer in Gefahr wären, weil zahlreiche Heiden dekadente Rituale durchführen und so den Einfluss von "[GetRandomEvilGodName]" stärken. Der einzige Weg zu helfen war es, [GetHerHis]e sterbliche Hülle abzulegen und zu einer neuen Form aufzusteigen. So wurde [GetSheHe] zu "[GetHighGodName]".;;El credo [GetName] es bastante reciente, fundado por el carismático primer [GetPriestTitle], quien detalló las reglas estrictas de vida escritas en [GetScriptureName] que todos debían seguir para no condenarse a sufrir eternamente a manos de [GetRandomEvilGodName].Al acercarse a la muerte, el [GetPriestTitle] advirtió que sus buenos seguidores todavía corrían peligro, debido a las masas de paganos malvados realizando rituales decadentes, aumentando la influencia de [GetRandomEvilGodName]. El único modo que tenía de protegerlos era desechar su cuerpo mortal y ascender a una nueva forma, convirtiéndose así en [GetHighGodName].;;;;;x
ALT_START_GENERIC_RELIGION_DESC_17;The [GetName] faith is one founded upon fear – their clergy hold terrifying masses, where they recite passages from [GetScriptureName] telling of how [GetRandomEvilGodName] will crack the world open like an egg. Despite followers constantly fearing for their souls, they find brief solace in the stories told about their main deity, [GetHighGodName]. These stories are not often told, and only the most brave [GetPriestTitle]s dare recite them in public.;La foi [GetName] est fondée sur la peur – le clergé tient des messes terrifiantes pendant lesquelles sont lus des passages des [GetScriptureName] racontant comment le [GetRandomEvilGodName] ouvrira le monde comme un oeuf. En dépit du fait que les adeptes aient constamment peur pour leurs âmes, ils trouvent un bref réconfort dans les histoires racontées au sujet de leur divinité principale, le [GetHighGodName]. Ces histoires ne sont pas souvent racontées et seuls les plus courageux [GetPriestTitle]s osent les réciter en public.;Der [GetName]e Glaube basiert auf Angst. Ihre Kleriker halten erschreckende Messen, in denen sie Stellen aus "[GetScriptureName]" rezitieren, die darüber erzählen, wie "[GetRandomEvilGodName]" die Welt wie ein Ei aufbrechen wird. Obwohl die Anhänger ständig um ihre Seelen fürchten, finden sie etwas Trost in den Geschichten ihrer Hauptgottheit "[GetHighGodName]". Diese Geschichten werden allerdings nicht oft erzählt und nur die mutigsten [GetPriestTitle] wagen es, die in der Öffentlichkeit zu rezitieren.;;El credo de [GetName] es una fe basada en el miedo. Sus clérigos celebran misas aterradoras, donde recitan pasajes de [GetScriptureName] que cuentan cómo [GetRandomEvilGodName] partirá el mundo como un huevo. A pesar de que los seguidores siempre temen por sus almas, encuentran un breve consuelo en las historias que se cuentan sobre su deidad principal, [GetHighGodName]. Estas historias no se cuentan a menudo, y solo los [GetPriestTitle]s más valientes se atreven a recitarlas en público.;;;;;;;;;x
ALT_START_GENERIC_RELIGION_DESC_18;It is said that the first [GetPriestTitle] was the patriarch of a small tribe who lived on boats out on the endless sea. One day, all the fish in the ocean vanished – eaten by [GetRandomEvilGodName]! Just as the small tribe was on the brink of starvation, [GetHighGodName] appeared before them. The first [GetPriestTitle] pleaded to [GetHighGodName] for salvation, and [GetHighGodName] in response created the land, the trees and all the animals of the forests so that the tribe would not starve. Grateful, the first [GetPriestTitle] created [GetScriptureName] to record all the divine things that [GetHighGodName] had created.;On dit que le premier [GetPriestTitle] était le patriarche d'une petite tribu qui vivaient sur des bateaux vogant sur des mers infinies. Un jour, tous les poissons de l'océan ont disparu – mangés par le [GetRandomEvilGodName] ! Juste au moment où la petite tribu était au bord de la famine, le [GetHighGodName] apparut devant eux. Le premier [GetPriestTitle] a supplié le [GetHighGodName] de les sauver et celui-ci a en réponse créé la terre, les arbres et les animaux des forêts afin que la tribu ne meure pas de faim. Reconnaissant, le premier [GetPriestTitle] a créé les [GetScriptureName] pour conserver toutes les choses divines créées par le [GetHighGodName].;Es wird gesagt, dass der erste [GetPriestTitle] der Patriarch eines kleinen Stammes war, der auf Booten auf dem endlosen Meer lebte. Eines Tages verschwanden alle Fische im Ozean, gegessen von "[GetRandomEvilGodName]"! Gerade als der kleine Stamm dem Verhungern nahe war, erschien "[GetHighGodName]" vor ihnen. Der erste [GetPriestTitle] dankte "[GetHighGodName]" für die Rettung und "[GetHighGodName]" schuf als Antwort darauf das Land, die Bäume und alle Tiere der Wälder, damit der Stamm nicht verhungern musste. Dankbar erstellte der erste [GetPriestTitle] die "[GetScriptureName]", um alle göttlichen Dinge festzuhalten, die "[GetHighGodName]" erschaffen hat.;;Se dice que el primer [GetPriestTitle] fue el patriarca de una pequeña tribu que vivía en barcos del mar interminable. Un día, desparecieron todos los peces del océano ¡[GetRandomEvilGodName] se los había comido! Cuando la pequeña tribu estaba al borde de la inanición, se les apareció [GetHighGodName]. El primer [GetPriestTitle] suplicó a [GetHighGodName] que los salvara y en respuesta este creó la tierra, los árboles y todos los animales de los bosques para que la tribu no muriera de hambre. En agradecimiento, el primer [GetPriestTitle] escribió [GetScriptureName] para registrar todas las cosas divinas que creó [GetHighGodName].;;;;;;;;;x
ALT_START_GENERIC_RELIGION_DESC_19;The [GetName] religion is focused upon the practice of ritualistic hunts. All their holidays involve hunts in one form or another, with various quarry being the target of each one. In their religion [GetHighGodName] is a great hunter, and [GetRandomEvilGodName] the prey. Their holy text, [GetScriptureName], detail exactly how each hunt should be performed in meticulous detail.;La religion [GetName] est axée sur des chasses rituelles. Le temps libre est dédié à des parties de chasse sous une forme ou une autre, et avec diverses proies. Le [GetHighGodName] est un grand chasseur et le [GetRandomEvilGodName] est sa proie. Leur texte sacré, les [GetScriptureName], décrit minutieusement comment chaque chasse doit être effectuée.;Der [GetName]e Glaube konzentriert sich auf die Ausübung ritueller Jagden. Alle ihre Feiertage beinhalten auf die ein oder andere Form Jagden, wobei Beute das Ziel einer jeden sind. In ihrer Religion ist "[GetHighGodName]" ein großer Jäger und "[GetRandomEvilGodName]" die Beute. Ihr heiliger Text, "[GetScriptureName]", beschreibt detailliert, wie jede Jagd in akribischer Feinarbeit durchgeführt werden sollte.;;El credo [GetName] se centra en la práctica de cacerías rituales. Todas sus fiestas sagradas consisten en cacerías de una forma u otra, con varias presas como objetivo de cada una. En su religión, [GetHighGodName] es un gran cazador, y [GetRandomEvilGodName] la presa. Su texto sagrado, [GetScriptureName], detalla exacta y meticulosamente cómo debe realizarse cada cacería.;;;;;;;;;x
ALT_START_GENERIC_RELIGION_DESC_20;The [GetName] faith has a particular focus on funerary rites. When an elder dies, they are flayed and their skin fashioned into a religious object such as the cover of a book or a ceremonial mask. Their holy text, [GetScriptureName], tells the story of [GetHighGodName], flayed and buried a hundred times by [GetRandomEvilGodName]. Funerals are always led by at least two [GetPriestTitle]s, one who performs the flaying and one who ensures everything is done to code.;La foi [GetName] accorde une importance particulière aux rites funéraires. Quand un aîné meurt, il est dépecé et sa peau façonnée en un objet religieux tel que la couverture d'un livre ou un masque de cérémonie. Leur texte sacré, les [GetScriptureName], raconte l'histoire du [GetHighGodName], dépecé et enterré une centaine de fois par le [GetRandomEvilGodName]. Les funérailles sont toujours dirigées par au moins deux [GetPriestTitle]s, l'un qui effectue le dépeçage et l'autre qui s'assure que tout est conforme.;Der [GetName]e Glaube hat einen besonderen Fokus auf Bestattungsriten. Wenn ein Ältester stirbt, wird er gehäutet und die Haut zu einem religiösen Gegenstand wie einem Buchcover oder einer zeremoniellen Maske geformt. Ihr heiliger Text, "[GetScriptureName]", erzählt die Geschichte von "[GetHighGodName]", der hundertmal von "[GetRandomEvilGodName]" gehäutet wurde. Beerdigungen werden immer von mindestens zwei [GetPriestTitle] geführt. Einer, der die Häutung durchführt und einer, der dafür sorgt, dass alles richtiggemacht wird.;;El credo [GetName] se centra especialmente en los ritos funerarios: cuando un anciano muere, es desollado y su piel se transforma en un objeto religioso, como la portada de un libro o una máscara ceremonial. Su texto sagrado, [GetScriptureName], cuenta la historia de [GetHighGodName], desollado y enterrado cien veces por [GetRandomEvilGodName]. Los funerales siempre son dirigidos por al menos dos [GetPriestTitle]s, uno que realiza el desollado y otro que se asegura de que todo siga el código.;;;;;;;;;x
ALT_START_GENERIC_RELIGION_DESC_21;The [GetName] faith is one based largely upon the sense of touch, with adherents locking hands and holding each others shoulders during prayers. Worshipers frequently embrace the [GetPriestTitle]s both before and after a religious ceremony. To bless someone, a [GetPriestTitle] must embrace and lift the chosen one towards the sky – so that [GetHighGodName] may reach down and touch their souls. Their holy text, [GetScriptureName], outlines the jealousy borne by the main enemy of [GetHighGodName] – [GetRandomEvilGodName], the one who must not be touched.;La foi [GetName] repose en grande partie sur le sens du toucher, les adhérents se serrant la main et se tenant les épaules pendant la prière. Les adorateurs embrassent fréquemment les [GetPriestTitle]s à la fois avant et après une cérémonie religieuse. Pour bénir quelqu'un, un [GetPriestTitle] doit embrasser et soulever l'élu vers le ciel afin que le [GetHighGodName] puisse atteindre et toucher son âme. Le texte sacré, les [GetScriptureName], décrit la jalousie de l'ennemi principal du [GetHighGodName] – le [GetRandomEvilGodName], celui qui ne doit pas être touché.;Der [GetName]e Glaube basiert weitgehend auf dem Tastsinn, wobei die Anhänger während des Gebets die Hände verschließen und sich gegenseitig die Schulter halten. Gläubige huldigen dabei oft die [GetPriestTitle], sowohl vor als auch nach einer religiösen Zeremonie. Um jemanden zu segnen, muss ein [GetPriestTitle] den Auserwählten umarmen und zum Himmel geben, damit [GetHighGodName] heruntergreifen und seine Seele berühren kann. Ihr heiliger Text, "[GetScriptureName]", hebt die Eifersucht hervor, die vom Hauptfeind von "[GetHighGodName]", "[GetRandomEvilGodName]", getragen wird, derjenige, der nicht berührt werden darf.;;El credo [GetName] se basa en gran medida en el sentido del tacto. Sus fieles se estrechan las manos y se agarran de los hombros durante las oraciones. Sus seguidores suelen abrazar a los [GetPriestTitle]s antes y después de una ceremonia religiosa. Para bendecir a alguien, un [GetPriestTitle] debe abrazar y levantar al elegido hacia el cielo. Así [GetHighGodName] puede alcanzar y tocar su alma. Su texto sagrado, [GetScriptureName], describe los celos que soporta el principal enemigo de [GetHighGodName], [GetRandomEvilGodName], el que no debe ser tocado.;;;;;;;;;x
ALT_START_GENERIC_RELIGION_DESC_22;Temples belonging to the [GetName] faith are a spectacle to behold – covered from top to bottom in elaborate wooden carvings, every one of them looks like a work of art. It is said that a woodcarver once started to carve a face into a stump, but was interrupted halfway through. He then started carving a new face into another stump, and when he was finished it sprung to life in the form of [GetHighGodName]. The woodcarver was blessed by [GetHighGodName], and given [GetScriptureName] to keep safe. The half-carved stump he had previously abandoned then sprung to life in the form of [GetRandomEvilGodName], who proceeded to chase the carver out of the forest.;Les temples appartenant à la foi [GetName] sont magnifiques. Couverts de haut en bas par des sculptures en bois élaborées, chacun d'eux ressemble à une oeuvre d'art. On dit qu'autrefois un sculpteur sur bois a commencé à sculpter un visage dans une souche, mais a été interrompu à mi-chemin. Il a ensuite commencé à sculpter un nouveau visage dans une autre souche et une fois terminé, celui-ci est revenu à la vie sous la forme du [GetHighGodName]. Le sculpteur sur bois a été béni par le [GetHighGodName] et il lui a été confié les [GetScriptureName]. La souche à moitié sculptée qu'il avait précédemment abandonnée prit vie sous la forme du [GetRandomEvilGodName], qui se mit à chasser le sculpteur de la forêt.;Tempel, die dem [GetName]en Glauben angehören, sind ein wahres Spektakel. Sie sind mit kunstvollen Holzschnitzereien von oben bis unten bedeckt und sehen selbst wie Kunstwerke aus. Es wird gesagt, dass ein Holzschnitzer einst ein Gesicht in einen Stumpf zu schnitzen begann, aber mittendrin unterbrochen wurde. Er begann dann ein neues Gesicht in einen anderen Stumpf zu schnitzen und als er fertig war, erwachte es in der Form von "[GetHighGodName]" zum Leben. Der Holzschnitzer wurde von "[GetHighGodName]" und erhielt "[GetScriptureName]", um sie zu behüten. Der halb geschnitzte Stumpf, den er zuvor verlassen hatte, erwacht anschließend in Form von "[GetRandomEvilGodName]" zum Leben, der den Schnitzer aus dem Wald jagte.;;Los templos que pertenecen a la fe [GetName] resultan espectaculares, cubiertos de arriba a abajo de elaboradas tallas de madera, cada una parece una obra de arte. Se dice que una vez un tallador de madera una vez comenzó a tallar una cara en un tocón, pero fue interrumpido. Después empezó a tallar una nueva cara en otro tocón, y cuando terminó, cobró vida en la forma de [GetHighGodName]. El tallador de madera fue bendecido por [GetHighGodName], recibiendo [GetScriptureName] para mantenerse a salvo. El tocón abandonado a medio tallar cobró vida como [GetRandomEvilGodName], que procedió a perseguir al tallador por el bosque.;;;;;;;;;x
ALT_START_GENERIC_RELIGION_DESC_23;Adherents of the [GetName] faith reject the notion of individuality, believing instead that all are joined in one grand consciousness. In the center of this collective mind lies [GetHighGodName], sleeping. Stories in [GetScriptureName] claim that only [GetRandomEvilGodName] can awaken [GetHighGodName]. [GetName] [GetPriestTitle]s therefore organize a search every year, with an ultimate goal to locate the cave in which [GetRandomEvilGodName] resides.;Les adeptes de la foi [GetName] rejettent la notion d'individualité, croyant plutôt que nous sommes tous unis dans une grande conscience. Au centre de cet esprit collectif se trouve le [GetHighGodName], en train de dormir. Les histoires dans les [GetScriptureName] prétendent que seul le [GetRandomEvilGodName] peut réveiller le [GetHighGodName]. Les [GetPriestTitle]s [GetName]s organisent donc une recherche chaque année, avec le but ultime de localiser la caverne dans laquelle le [GetRandomEvilGodName] réside.;Anhänger des [GetName]en Glaubens lehnen die Vorstellung von Individualität ab und glauben stattdessen, dass alle in einem großen Bewusstsein vereint sind. Im Zentrum dieses kollektiven Geistes schläft "[GetHighGodName]". Geschichten aus "[GetScriptureName]" behaupten, dass nur "[GetRandomEvilGodName]", "[GetHighGodName]" aufwecken kann. [GetName]e [GetPriestTitle] organisieren daher jedes Jahr eine Suche mit dem ultimativen Ziel, die Höhle zu finden, in der sich "[GetRandomEvilGodName]" aufhält.;;Los fieles de la fe [GetName] rechazan la noción de individualidad, creyendo en cambio que todos están unidos en una gran conciencia. En el centro de esta mente colectiva duerme [GetHighGodName]. Las historias de [GetScriptureName] afirman que solo [GetRandomEvilGodName] puede despertar a [GetHighGodName]. Por lo tanto, todos los años los [GetPriestTitle]s [GetName]s dan una gran batida con el objetivo final de localizar la cueva en la que reside [GetRandomEvilGodName].;;;;;;;;;x
ALT_START_GENERIC_RELIGION_DESC_24;The [GetName] faithful do not believe this world to be the 'true' world. Their [GetPriestTitle]s say that it is but a shadow of the real world – a world which can only be accessed by pleasing [GetHighGodName]s every command. The rules that must be followed are outlined in [GetScriptureName], with [GetPriestTitle]s standing constant guard over where the texts are kept. They believe that [GetRandomEvilGodName] is always watching, ready to corrupt the texts as soon as they are left out of sight.;Les fidèles [GetName]s ne croient pas que ce monde soit le « vrai » monde. Leurs [GetPriestTitle]s disent que ce n'est qu'une ombre du monde réel – un monde qui ne peut être accessible qu'en satisfaisant chaque ordre du [GetHighGodName]. Les règles qui doivent être suivies sont décrites dans les [GetScriptureName], avec les [GetPriestTitle]s qui montent la garde là où les textes sont conservés. Ils croient que le [GetRandomEvilGodName] est toujours en train d'observer, prêt à corrompre les textes dès qu'ils sont hors de vue.;Die [GetName]en Gläubigen denken, dass diese Welt die "wahre" Welt ist. Ihre [GetPriestTitle] sagen, dass es nur ein Schatten der realen Welt ist. Eine Welt, auf die nur zugegriffen werden kann, indem jeder Befehl von "[GetHighGodName]" durchgeführt wird. Die Regeln, die befolgt werden müssen, sind in "[GetScriptureName]" festgehalten, wobei sie ständig von einem [GetPriestTitle] bewacht werden. Sie glauben, dass "[GetRandomEvilGodName]" immer darauf lauert, die Texte zu beschmutzen, sobald sie außer Sichtweite sind.;;Los fieles de [GetName] no creen que este mundo sea el "verdadero". Sus [GetPriestTitle]s dicen que no es más que una sombra del mundo real, un mundo al que solo se puede acceder cumpliendo todas las órdenes de [GetHighGodName]. Las reglas que se deben seguir se describen en [GetScriptureName], con [GetPriestTitle]s en guardia permanente sobre dónde se guardan los textos. Creen que [GetRandomEvilGodName] está siempre al acecho, listo para corromper los textos en cuanto se dejen a la vista.;;;;;;;;;x
