#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

evt_TITLE_LT_20010;The Lost Book;Le livre perdu;Das verlorene Buch;;El libro perdido;;;;;;;;x
EVTDESC_LT_20805;Your courtier [target_courtier.GetBestName] comes to you and says [target_courtier.GetSheHe] acquired [looted_artifact.GetName] from looting the [target_wonder.GetWonderTypeShort]. [target_courtier.GetSheHeCap] would like to gift it to you.;Votre courtisan[target_courtier.Get_E] [target_courtier.GetBestName] vient vous dire qu'[target_courtier.GetIlElle] a acquis [looted_artifact.GetName] après avoir pillé l[target_wonder.GetWonderTypeShort] et qu'[target_courtier.GetIlElle] aimerait vous l'offrir.;Euer Höfling [target_courtier.GetBestName] kommt zu Euch und sagt, dass [target_courtier.GetSheHe] [looted_artifact.GetName] beim Plündern des [target_wonder.GetWonderTypeShort] erworben hat. [target_courtier.GetSheHeCap] möchte Euch dies zum Geschenk machen.;;Tu cortesan[target_courtier.GetOA] viene a decirte que consiguió [looted_artifact.GetName] en el saqueo del/de la [target_wonder.GetWonderTypeShort] y que le gustaría regalártelo.;;;;;;;;;x
EVTDESC_LT_20810;As your men start to loot the [From.GetUnfinished][From.GetName], many in [FromFrom.GetName] are upset that you are destroying their heritage.;Alors que vos hommes commencent à piller le [From.GetName][From.GetUnfinished], beaucoup de personnes en [FromFrom.GetName] sont mécontentes du fait que vous détruisiez leur patrimoine.;Wöhrend Eure Männer das [From.GetUnfinished] [From.GetName] plündern, sind viele in [FromFrom.GetName] verärgert darüber, dass Ihr ihr Erbe zerstören.;;Cuando tus hombres empiezan a saquear el/la [From.GetUnfinished] [From.GetName], a muchos en [FromFrom.GetName] les molesta que estés destrozando su patrimonio.;;;;;;;;;x
EVTDESC_LT_20810_cheap;As people see your men starting to tear down the [From.GetUnfinished] [From.GetName], they become upset. Something has to be done to avoid public unrest.;Voir vos hommes commencer à démolir le [From.GetName][From.GetUnfinished] a mis les habitants en colère. Il faut faire quelque chose pour éviter une révolte.; Als das Volk sieht, wie Eure Männer damit beginnen, das [From.GetUnfinished] [From.GetName] abzureißen, ist es verärgert. Es muss etwas unternommen werden, um öffentliche Unruhen zu vermeiden.;;Cuando la gente ve tus hombres demoliendo el/la [From.GetUnfinished] [From.GetName], se molesta. Hay que hacer algo para evitar el descontento público.;;;;;;;;;x
EVTDESC_LT_20820;The looting of the §Y[From.GetName]§! gave me [local_loot.GetValue] gold. And there is still more to come!;Le pillage du §Y[From.GetName]§! m'a rapporté [local_loot.GetValue] pièces d'or et ce n'est qu'un début !;Die Plünderung von §Y[From.GetName]§! gab mir [local_loot.GetValue] Gold. Und es gibt noch weiteres!;;El saqueo del/de la §Y[From.GetName]§! me dio [local_loot.GetValue] de oro. ¡Y todavía puede salir más!;;;;;;;;;x
EVTDESC_LT_20820_the_end;The §Y[From.GetName]§! is now nothing but rubble, its former glory lost forever. And I got [local_loot.GetValue] gold from it.;Le §Y[From.GetName]§! n'est plus que des décombres, sa splendeur est perdue à jamais. Et j'en ai obtenu [local_loot.GetValue] pièces d'or.;§Y[From.GetName]§! ist jetzt nichts weiter als Trümmer und seine einstige Herrlichkeit ist für immer verloren. Ich habe dabei [local_loot.GetValue] Gold bekommen.;;El/La §Y[From.GetName]§! ya no es más que escombros, su antiguo esplendor se ha perdido para siempre. Y he sacado [local_loot.GetValue] de oro de esto.;;;;;;;;;x
EVTDESC_LT_20900;Some of my followers are clamoring for the conversion of [target_wonder.GetName] to the true faith as soon as possible, so that our people can worship in the grandiose building.;Certains de mes partisans réclament la conversion de [target_wonder.GetName] à la vraie foi dès que possible, afin que notre peuple puisse faire ses dévotions dans ce bâtiment grandiose.;Einige meiner Anhänger fordern, dass wir so schnell wie möglich die [target_wonder.GetName] zum wahren Glauben konvertieren, damit unser Volk seinem Glauben in diesem großartigen Gebäude nachgehen kann.;;Algunos de mis seguidores reclaman convertir [target_wonder.GetName] a la fe verdadera cuanto antes para que nuestro pueblo pueda rezar en ese grandioso edificio.;;;;;;;;x
EVTDESC_LT_20900_chaplain;My [Root.job_spiritual.GetJobTitle] [Root.job_spiritual.GetFirstName] wants to convert [target_wonder.GetName] to the true faith as soon as possible, so that our people can worship in the grandiose building.;Mon [Root.job_spiritual.GetJobTitle] [Root.job_spiritual.GetFirstName] souhaite convertir [target_wonder.GetName] à la vraie foi dès que possible, afin que notre peuple puisse faire leurs dévotions dans ce bâtiment grandiose.;Mein[Root.job_spiritual.GeteFemale] [Root.job_spiritual.GetJobTitle] [Root.job_spiritual.GetFirstName] möchte so schnell wie möglich [target_wonder.GetName] zum wahren Glauben konvertieren, damit unser Volk seinem Glauben in diesem großartigen Gebäude nachgehen kann.;;Mi [Root.job_spiritual.GetJobTitle] [Root.job_spiritual.GetFirstName] quiere convertir [target_wonder.GetName] a la fe verdadera lo antes posible para que nuestro pueblo pueda rezar en ese grandioso edificio.;;;;;;;;x
EVTDESC_LT_21000.1;Things quickly get out of control as my soldiers storm the gates of [From.GetName]. Killing indiscriminately and sacking every building they come across, they seem to have lost all sense of discipline.;La situation est vite devenue incontrôlable lorsque mes soldats ont pris d'assaut les portes de [From.GetName]. Tuant sans discernement et saccageant tous les bâtiments à leur portée, il semble qu'ils aient perdu le sens de la discipline.;Die Dinge geraten schnell außer Kontrolle, als meine Soldaten die Tore von [From.GetName] stürmen. Sie scheinen alle Disziplin verloren zu haben, während sie wahllos töten und jedes Gebäude plündern.;;Las cosas se descontrolaron cuando mis soldados asaltaron las puertas de [From.GetName]. Parece que han perdido todo sentido de disciplina, matando indiscriminadamente y saqueando todo edificio que encuentran.;;;;;;;;x
EVTDESC_LT_21000.2;After the army enters [From.GetName], any sense of discipline is lost and the men start to rob, burn and pillage.;Après son entrée dans [From.GetName], l'armée perd tout sens de la discipline et commence à voler, brûler et piller.;Nachdem die Armee in [From.GetName] eingefallen war, scheint jegliches Gefühl der Disziplin verloren gegangen zu sein und die Männer begonnen damit zu rauben, abzubrennen und zu plündern.;;Cuando el ejército entra en [From.GetName], se pierde todo sentido de disciplina y los hombres empiezan a robar, quemar y saquear.;;;;;;;;x

EVTOPT_LT_20040_TT;You gain the [the_book.GetName] as an artifact.;Vous obtenez le [the_book.GetName] sous forme d'artefact.;Ihr erhaltet das [the_book.GetName] als Artefakt.;;Consigues el [the_book.GetName] como artefacto.;;;;;;;;x
EVTOPT_LT_20110_TT;You gain the [found_artifact.GetName] as an artifact.\n;Vous obtenez l'artefact [found_artifact.GetName].\n;Ihr erhaltet das Artefakt [found_artifact.GetName].\n;;Consigues el [found_artifact.GetName] como artefacto.;;;;;;;;x

EVTOPTA_LT_20010;I shall ask [possible_emissary1.GetFirstName] to go and try to acquire the book!;Je vais demander à [possible_emissary1.GetFirstName] d'y aller et d'essayer de mettre la main sur le livre !;Ich werde [possible_emissary1.GetFirstName]darum bitten, das Buch zu erwerben!;;¡Le pediré a [possible_emissary1.GetFirstName] que intente conseguirlo!;;;;;;;;x
EVTOPTA_LT_20010_TT;[possible_emissary1.GetFirstName] will be sent to [book_province.GetName].;[possible_emissary1.GetFirstName] sera envoyé[possible_emissary1.Get_E] en [book_province.GetName].;[possible_emissary1.GetFirstName] wird nach [book_province.GetName] entsandt.;;Se enviará a [possible_emissary1.GetFirstName] a [book_province.GetName].;;;;;;;;x
EVTOPTA_LT_20011;May [emissary.GetSheHe] rest in peace.;Puisse-t-[emissary.GetIlElle] reposer en paix.;Möge [emissary.GetSheHe] in Frieden ruhen.;;Descanse en paz.;;;;;;;;;x
EVTOPTA_LT_20020;It is a pity.;C'est dommage.;Schade.;;Qué lástima;;;;;;;;x
EVTOPTA_LT_20030;I will send the money. It will be worth it!;Je vais envoyer de l'argent. Cela en vaut la peine !;Ich schicke das das Geld. Es ist es wert!;;Enviaré los dineros, ¡valdrá la pena!;;;;;;;;x
EVTOPTA_LT_20035;Oh no! I must be more careful choosing who to send next time.;Oh non ! Je dois faire plus attention en choisissant qui envoyer la prochaine fois.;Oh nein! Ich muss vorsichtiger dabei sein, wen ich das nächste Mal schicke.;;¡Oh, no! La próxima vez tendré más cuidado eligiendo a quién mando.;;;;;;;;x
EVTOPTA_LT_20036;Nobody betrays me and gets away with it.;Personne ne peut me trahir et en sortir indemne.;Niemand verrät mich und kommt damit durch.;;Nadie me traiciona y se sale con la suya.;;;;;;;;x
EVTOPTA_LT_20040;I will read the book and see by myself.;Je vais lire le livre et voir par moi-même.;Ich lese das Buch selbst und schließe meine Rückschlüsse..;;Yo leeré el libro y lo veré en persona.;;;;;;;;x
EVTOPTA_LT_20050;How dare [the_whistleblower.GetSheHe]? Imprison that imbecile [the_whistleblower.GetManWoman]!;Comment ose-t-[the_whistleblower.GetIlElle] ? Emprisonnez c[the_whistleblower.GetEtEtte] imbécile !;Wie kann [the_whistleblower.GetSheHe] es wagen?  Sperrt [the_whistleblower.GetSheHe] in den Kerker!;;¿Cómo osa? ¡Encerrad a es[the_whistleblower.GetEA] imbécil!;;;;;;;;x
EVTOPTA_LT_20055;I actually learned something from the book.;J'ai réellement appris quelque chose du livre.;Ich habe tatsächlich etwas aus dem Buch gelernt.;;De hecho, he aprendido algo leyéndolo.;;;;;;;;x
EVTOPTA_LT_20060_fake_book;Good. And maybe next time I will actually obtain a masterpiece.;Bien. Et peut-être que la prochaine fois, j'obtiendrai vraiment un chef-d'œuvre.;Gut.Vielleicht bekomme ich beim nächsten Mal tatsächlich ein Meisterwerk.;;Bien. Puede que la próxima vez consiga una obra maestra de verdad.;;;;;;;;x
EVTOPTA_LT_20060_real_book;A center for culture. That sounds good.;Un centre de culture. Cela semble bien.;Ein Kulturzentrum!? Das Klingt gut.;;Un centro de cultura. Suena bien.;;;;;;;;x
EVTOPTA_LT_20101;Let us spend some time and gold to investigate.;*Y passer du temps et dépenser de l'or pour enquêter*;Investieren wir etwas Gold und Zeit um der Sache nachzugehen.;;Dediquemos algo de tiempo y dinero para investigarlo.;;;;;;;;x
EVTOPTA_LT_20101_TT;Maybe there are some old valuables inside.\n;Peut-être y a-t-il de vieux objets de valeur à l'intérieur.\n;Vielleicht befinden sich einige alte Wertgegenstände im Inneren.\n;;Puede que dentro haya objetos de valor.\n;;;;;;;;x
EVTOPTA_LT_20110;On with the construction!;Reprenez la construction !;Setzt den Bau fort.;;¡Adelante con la construcción!;;;;;;;;x
EVTOPTA_LT_20301;...'I hope my meaning is clear'.;... « J'espère m'être fait comprendre »;... "Ich hoffe die Bedeutung ist klar".;;… 'Espero que el mensaje haya quedado claro'.;;;;;;;;x
EVTOPTA_LT_20301_TT;the attempt to intimidate §Y[target_character.GetFirstNameWithNick]§! fails;la tentative d'intimidation de §Y[target_character.GetFirstNameWithNick]§! échoue;Der Versuch §Y[target_character.GetFirstNameWithNick]§! einzuschüchtern schlägt fehl;;el intento de intimidar a §Y[target_character.GetFirstNameWithNick]§! Falla;;;;;;;;x
EVTOPTA_LT_20310;I should not have brought him to the [target_upgrade.GetName].;Je n'aurais pas dû l'amener au [target_upgrade.GetName].;Ich hätte [target_character.Getihnsie] nicht herbringen sollen.;;No debí llevarle al [target_upgrade.GetName].;;;;;;;;;x
EVTOPTA_LT_20405;I will accept.;Je vais accepter.;Ich akzeptiere.;;Aceptaré.;;;;;;;;x
EVTOPTA_LT_20410;... We will know each other a little better.;... nous nous connaîtrons un peu mieux.;... lernten wir uns etwas besser kennen.;;… nos conoceremos un poco mejor.;;;;;;;;x
EVTOPTA_LT_20412;Too bad.;Vraiment dommage.;Schade.;;Qué pena.;;;;;;;;x
EVTOPTA_LT_20421;I am thoroughly impressed with [From.GetTitledFirstName]!;Je suis très impressionné[Root.Get_E] par [From.Get_le_TitledFirstName] !;Ich bin durch und durch von [From.GetTitledFirstName] beeindruckt!;;¡Estoy ciertamente impresionad[Root.GetOA] con [From.GetTitledFirstName]!;;;;;;;;x
EVTOPTA_LT_20431;I want you too, [From.GetFirstName]...!;Je vous veux aussi, [From.GetFirstName] !;Ich möchte euch auch, [From.GetFirstName] ...!;;¡Yo también te deseo, [From.GetFirstName]…!;;;;;;;;;x
EVTOPTA_LT_20431_no_love;I am not looking for anything 'serious', my [From.GetLordLady].;Je ne cherche rien de durable, m[From.GetOnA] [From.GetLordLady].;Ich suche nach nichts "festem", mein[From.GeteFemale] [From.GetLordLady].;;No busco nada 'serio', mi [From.GetLordLady].;;;;;;;;;x
EVTOPTA_LT_20432_A;Wait... That's it? But I...!;Attendez... c'est fini ? Mais je... !;Moment ... Das war alles? Aber ich ...!;;Espera… ¿Eso es todo? ¡Pero yo…!;;;;;;;;;x
EVTOPTA_LT_20432_B;Life is good!;La vie est belle !;Das Leben ist gut!;;¡La vida es bella!;;;;;;;;x
EVTOPTA_LT_20434;Curses!;Malédictions !;Verflucht!;;¡Maldición!;;;;;;;;x
EVTOPTA_LT_20441;You'll have to catch me first!;Vous devrez d'abord m'attraper !;Du musst mich erst mal fangen!;;¡Primero tendrás que atraparme!;;;;;;;;;x
EVTOPTA_LT_20441_TT_dead;you being killed while trying to escape.;vous êtes tué[Root.Get_E] en essayant de vous échapper.;Ihr werdet beim Versuch zu fliehen getötet.;;te mata cuando intentabas escapar;;;;;;;;x
EVTOPTA_LT_20441_TT_escape;you managing to escape.;vous réussissez à vous échapper.;Ihr schafft es zu entkommen.;;consigues escapar;;;;;;;;x
EVTOPTA_LT_20441_TT_wounded;you managing to escape, but wounded.;vous réussissez à vous échapper, mais vous êtes blessé[Root.Get_E].;Ihr schafft es zu entkommen, wenn auch verwundet.;;consigues escapar, pero con heridas;;;;;;;;x
EVTOPTA_LT_20450;This is not what was supposed to happen...!;Ce n'est pas ce qui était censé se passer...;Das war nicht das, was passieren hätte sollen ...;;¡Esto no es lo que tenía que pasar…!;;;;;;;;;x
EVTOPTA_LT_20455;Aaah...;Aaah...;Aaah ...;;Aah…;;;;;;;;x
EVTOPTA_LT_20465;So be it!;Ainsi soit-il !;So sei es!;;¡Así sea!;;;;;;;;x
EVTOPTA_LT_20510;I will commit [target_dead_ruler.GetHerHim] to earth in a ceremony that shall be remembered!;Je vais l'inhumer dans une cérémonie dont on se souviendra !;Ich gebe [target_dead_ruler.Getihnsie] in einer Zeremonie zur Erde zurück!;;¡Le entregaré a la tierra en una ceremonia que será recordada!;;;;;;;;;x
EVTOPTA_LT_20510_TT;You invite all people to come and pay homage to §Y[target_dead_ruler.GetTitledName]§! in a grandiose ceremony.;Vous invitez toutes les personnes à venir rendre hommage [target_dead_ruler.Get_au_TitledNameJ] lors d'une cérémonie grandiose.;Ihr ladet jeden ein zu kommen und §Y[target_dead_ruler.GetTitledName]§! in einer grandiosen Zeremonie zu huldigen.;;Invitas al pueblo a venir a rendir homenaje a §Y[target_dead_ruler.GetTitledName]§! en una ceremonia grandiosa.;;;;;;;;;x
EVTOPTA_LT_20520_monoteist;Praise the Lord!;Que le Seigneur soit loué !;Lang leben die Fürsten!;;¡Alabemos al Señor!;;;;;;;;;x
EVTOPTA_LT_20520_muslim;Allah be praised!;Qu'Allah soit loué !;Allah sei gesegnet!;;¡Alabemos a Alá!;;;;;;;;;x
EVTOPTA_LT_20520_polyteist;Praise the Gods!;Que les dieux soient loués !;Hoch leben die Götter!;;¡Alabemos a los dioses!;;;;;;;;;x
EVTOPTA_LT_20520_TT;Those who liked §Y[target_dead_ruler.GetBestName]§! improve their opinion of you.[Root.GetBigBurialHaterSentence];Ceux qui appréciaient [target_dead_ruler.Get_only_le_Title]§Y[target_dead_ruler.GetBestName]§! ont une meilleure opinion de vous. [Root.GetBigBurialHaterSentence];Diejenigen, die §Y[target_dead_ruler.GetBestName]§! mochten, verbessern ihre Meinung über Euch.[Root.GetBigBurialHaterSentence];;Quienes querían a §Y[target_dead_ruler.GetBestName]§! mejoran su opinión sobre ti.[Root.GetBigBurialHaterSentence];;;;;;;;;x
EVTOPTA_LT_20601;I will store the [target_artifact_1.GetName] in the [target_upgrade.GetName].;Je vais conserver le [target_artifact_1.GetName] dans le [target_upgrade.GetName].;Ich lagere [target_artifact_1.GetName] im [target_upgrade.GetName].;;Guardaré el/la [target_artifact_1.GetName] en el/la [target_upgrade.GetName].;;;;;;;;;x
EVTOPTA_LT_20601_TT;The §Y[This.GetName]§! will be stored forever in the §Y[target_upgrade.GetName]§!. You will not be able to get it back.;La relique '§Y[This.GetName]§!' sera stockée pour toujours dans le §Y[target_upgrade.GetName]§!. Vous ne pourrez pas la récupérer.;§Y[This.GetName]§! wird auf alle Ewigkeit im §Y[target_upgrade.GetName]§! gelagert. Ihr könnt es nicht daraus entfernen.;;El/la §Y[This.GetName]§! se guardará para siempre en el/la §Y[target_upgrade.GetName]§!. No podrás recuperarlo.;;;;;;;;;x
EVTOPTA_LT_20610;I hope my successor does not make the same mistake.;J'espère que mon successeur ne commettra pas la même erreur.;Ich hoffe, dass mein Nachfolger nicht den gleichen Fehler macht.;;Espero que mi sucesor no cometa el mismo error.;;;;;;;;;x
EVTOPTA_LT_20700;I always enjoy more protection.;Je jouis de toujours plus de protection.;Ich genieße immer besseren Schutz.;;Siempre disfruto con más protección.;;;;;;;;;x
EVTOPTA_LT_20700_TT;All walls of [target_province.GetName] holdings are upgraded to their maximum level.;Tous les murs des propriétés de [target_province.GetName] sont mis à leur niveau maximum.;Alle Mauern der Besitztümer von [target_province.GetName] werden auf die hächste Stufe angehoben.;;Todas las murallas de las posesiones de [target_province.GetName] se mejoraron al nivel máximo.;;;;;;;;;x
EVTOPTA_LT_20805;Thank you, I accept this offer gladly.;Merci, j'accepte volontiers cette offre.;Vielen Dank, ich nehme es gerne an.;;Gracias, es un placer aceptar tu oferta.;;;;;;;;;x
EVTOPTA_LT_20810;I post guards so that nobody interferes.;Je poste des gardes pour que personne ne s'en mêle.;Ich postiere Wachen, damit sich niemand einmischt.;;Apuesto guardias para que nadie interfiera.;;;;;;;;;x
EVTOPTA_LT_20900;Yes, we should convert it to the true [Root.Religion.GetName] faith.;Oui, nous devrions l'adapter à la foi [Root.Religion.GetName].;Ja, wir sollten sie zum wahren [Root.Religion.GetName]en Glauben konvertieren.;;Sí, debemos convertirlo a la verdadera fe [Root.Religion.GetName].;;;;;;;;x
EVTOPTA_LT_21000;Let them have their fun. This is war after all.;Laissez-les se distraire. C'est la guerre après tout.;Lasst sie ihren Spaß haben, wir sind Krieg.;;Que se diviertan. Después de todo, esto es la guerra.;;;;;;;;x
EVTOPTA_LT_21000_DISHONORABLE_TT;This action will be considered dishonorable by many people.;Cette action sera considérée comme déshonorante par beaucoup de gens.;Diese Aktion wird von vielen Menschen als unehrenhaft betrachtet.;;Mucha gente considerará esta acción deshonrosa.;;;;;;;;x


EVTOPTB_LT_20010;Or maybe [possible_emissary2.GetFirstName] should go instead.;Ou plutôt [possible_emissary2.GetFirstName] devrait s'en occuper.;Vielleicht sollte lieber [possible_emissary2.GetFirstName] gehen.;;O tal vez debería ir [possible_emissary2.GetFirstName].;;;;;;;;x
EVTOPTB_LT_20010_TT;[possible_emissary2.GetFirstName] will be sent to [book_province.GetName].;[possible_emissary2.GetFirstName] sera envoyé[possible_emissary2.Get_E] en [book_province.GetName].;[possible_emissary2.GetFirstName] wird nach [book_province.GetName] entsandt.;;Se enviará a [possible_emissary2.GetFirstName] a [book_province.GetName].;;;;;;;;x
EVTOPTB_LT_20030;No, it is too expensive. Let [emissary.GetHerHim] return empty handed.;Non, c'est trop cher. Laissons-[emissary.GetLeLa] revenir les mains vides.;Nein, es ist zu teuer. Lasst [emissary.Getihnsie] mit leeren Händen zurückkehren.;;No, es demasiado caro. Que vuelva con las manos vacías.;;;;;;;;x
EVTOPTB_LT_20035;Maybe somebody will take care of the traitor?;Peut-être que quelqu'un devrait se charger [emissary.GetDuDela] traîtr[emissary.GetEEsse] ?;Vielleicht kümmert sich jemand um diesen Verräter?;;¿Puede alguien ocuparse de es[emissary.GetEA] traidor[emissary.GetXA]?;;;;;;;;x
EVTOPTB_LT_20035_TT;You try to have [emissary.GetTitledNameWithNick] assassinated;Vous essayez de faire assassiner [emissary.Get_only_le_Title][emissary.GetTitledNameWithNick].;Ihr versucht [emissary.GetTitledNameWithNick] umbringen zu lassen.;;Intentas hacer asesinar a [emissary.GetTitledNameWithNick];;;;;;;;x
EVTOPTB_LT_20036;Maybe it was not such a good idea.;Peut-être que ce n'était pas une si bonne idée.;Vielleicht war es keine so gute Idee.;;Puede que no fuera tan buena idea.;;;;;;;;x
EVTOPTB_LT_20040;Let us send letters and invite some scholars;*Envoyer des lettres d'invitation aux érudits*;Laden wir einige Gelehrte ein.;;Escribamos cartas e invitemos a algunos eruditos.;;;;;;;;x
EVTOPTB_LT_20050;I will reward [the_whistleblower.GetHerHim] for speaking the truth!;Je vais [the_whistleblower.GetLeLa] récompenser pour avoir dit la vérité !;Ich belohne [the_whistleblower.Getihnsie] dafür die Warheit gesprochen zu haben!;;¡Le recompensaré por decir la verdad!;;;;;;;;x
EVTOPTB_LT_20055;Burn the damned book!;Brûlez ce maudit livre !;Verbrennt das dumme Buch!;;¡Quemad ese maldito libro!;;;;;;;;x
EVTOPTB_LT_20101;Just ignore and continue the work.;*Ignorer simplement et continuer le travail*;Ignoriert es und setzt die Arbeit fort.;;Ignoradlo y seguid con el trabajo.;;;;;;;;x
EVTOPTB_LT_20110;It is all mine!;C'est tout à moi !;Alles meins!;;¡Es todo mío!;;;;;;;;x
EVTOPTB_LT_20301;...'I hope you understand how important this favor is'.;... « J'espère que vous saisissez l'importance de cette faveur »;... "Ich hoffe du versteht, wie wichtig dieser Gefallen ist".;;… 'Espero que entiendas la importancia de este favor'.;;;;;;;;x
EVTOPTB_LT_20301_TT;the attempt to coerce a favor fails;la tentative de forcer une faveur échoue;Der Versuch einen Gefallen zu fordern schlägt fehl;;el intento de coaccionar para lograr un favor falla;;;;;;;;x
EVTOPTB_LT_20405;I will refuse.;Je vais refuser.;Ich lehne ab.;;Me negaré.;;;;;;;;x
EVTOPTB_LT_20410;... I try to seduce [target_character.GetHerHim].;... j'essaie de [target_character.GetLeLa] séduire.;... versuchte ich [target_character.Getihnsie] zu verführen.;;… intentaré seducir[target_character.GetRleRla].;;;;;;;;x
EVTOPTB_LT_20410_TT;You do not know how §Y[target_character.GetTitledFirstName]§! will react if you try to kiss [target_character.GetHerHim], but you might become lovers.;Vous ne savez pas comment [target_character.Get_le_TitledFirstNameJ] va réagir si vous essayez de l'embrasser, mais vous pourriez devenir amants.;Ihr wisst nicht, wie §Y[target_character.GetTitledFirstName]§! reagieren wird, wenn Ihr versucht [target_character.Getihnsie] zu küssen, aber ihr könntet ein Liebespaar werden.;;No sabes cómo reaccionará §Y[target_character.GetTitledFirstName]§! si intentas besar[target_character.GetLoLa], pero podríais convertiros en amantes.;;;;;;;;;x
EVTOPTB_LT_20410_TT_unlikely;Your [target_character.GetRootRelation] will probably not take this well.;Votre [target_character.GetRootRelation] ne le prendra probablement pas bien.;[target_character.GetEuerEure] [target_character.GetRootRelation] wird dies vermutlich nicht gut aufnehmen.;;Seguro que tu [target_character.GetRootRelation] no se lo toma bien.;;;;;;;;;x
EVTOPTB_LT_20421;I am impressed with [From.GetTitledFirstName]!;Je suis impressionné[Root.Get_E] par [From.Get_le_TitledFirstName] !;Ich bin von [From.GetTitledFirstName] beeindruckt!;;¡Estoy impresionad[Root.GetOA] con [From.GetTitledFirstName]!;;;;;;;;x
EVTOPTB_LT_20431;I refuse [From.GetHerHim] and step back.;Je [From.GetLeLa] repousse et recule.;Ich weise [From.Getihnsie] ab und gehe einen Schritt zurück.;;[From.GetRleRlaCap] rechazo y retrocedo.;;;;;;;;x
EVTOPTB_LT_20441;I won't go down without a fight!;Je ne vais pas mourir sans me battre !;Ich werde nicht kampflos untergehen!;;¡No caeré sin pelear!;;;;;;;;;x
EVTOPTB_LT_20441_TT_lose;you losing the fight.;vous perdez le combat.;Ihr verliert den Kampf.;;perdiendo la pelea.;;;;;;;;x
EVTOPTB_LT_20441_TT_win;you winning the fight.;vous gagnez le combat.;Ihr gewinnt den Kampf.;;ganando la pelea.;;;;;;;;x
EVTOPTB_LT_20510;The people will know I respect the dead!;Les gens sauront que je respecte les morts !;Das Volk wird wissen, dass ich die Toten respektiere!;;¡El pueblo sabrá que respeto a los muertos!;;;;;;;;;x
EVTOPTB_LT_20510_TT;You organize a traditional ceremony and invite all the powerful vassals to attend.;Vous organisez une cérémonie traditionnelle et invitez tous les vassaux puissants à y assister.;Ihr organisiert eine traditionelle Zeremonie und ladet alle mächtigen Vasallen zur Teilnahme ein.;;Organizas una ceremonia tradicional e invitas a atender a todos los vasallos poderosos.;;;;;;;;;x
EVTOPTB_LT_20601;I will store the [target_artifact_2.GetName] in the [target_upgrade.GetName].;Je vais conserver le [target_artifact_2.GetName] dans le [target_upgrade.GetName].;Ich lagere [target_artifact_1.GetName] im [target_upgrade.GetName].;;Guardaré el/la [target_artifact_2.GetName] en el/la [target_upgrade.GetName].;;;;;;;;;x
EVTOPTB_LT_20805;I thank you, but you can keep it to yourself.;Je vous remercie, mais vous pouvez vous le garder.;Danke, aber behaltet es lieber selbst.;;Gracias, pero te lo puedes guardar.;;;;;;;;;x
EVTOPTB_LT_20810;I open the [From.GetWonderTypeShort] for everybody to have a share of the profit.;J'ouvre l[From.GetWonderTypeShort] pour que tout le monde ait une part du profit.;Ich öffne die [From.GetWonderTypeShort] für jeden, damit jeder am Gewinn teilhaben kann.;;Abro el/la [From.GetWonderTypeShort] para que todos tengan su parte de beneficios.;;;;;;;;;x
EVTOPTB_LT_20900;No, we should let it be.;Non, nous devrions le laisser tel quel.;Nein, wir sollten es sein lassen.;;No, dejémoslo estar.;;;;;;;;x
EVTOPTB_LT_21000;Hey, wait for me!;Hé, attendez-moi !;Hey, wartet auf mich!;;¡Esperadme!;;;;;;;;x

EVTOPTC_LT_20010;It is interesting news, but right now I have more pressing matters to attend to.;C'est intéressant, mais j'ai des affaires plus pressantes à régler.;Interessante Neuigkeiten, aber ich habe dringendere Angelegenheiten zu erledigen.;;Son unas noticias interesantes, pero ahora mismo tengo asuntos más urgentes a los que atender.;;;;;;;;x
EVTOPTC_LT_20040;Just announce the discovery and store the book in my library;*Juste annoncer la découverte et conserver le livre dans ma bibliothèque*;Verkündet die Entdeckung und bewahrt es in meiner Bibliothek auf.;;Solo anunciaré el descubrimiento y guardaré el libro en mi biblioteca;;;;;;;;x
EVTOPTC_LT_20101;I do not want to be bothered again with such petty details!;Je ne veux plus être dérangé[Root.Get_E] par des détails aussi insignifiants !;Ich möchte mich nicht mit solch kleinen Details beschäftigen!;;¡Que no se me moleste más con nimiedades!;;;;;;;;x
EVTOPTC_LT_20101_TT;You will no longer be bothered with news about findings during construction of the great works.\n;Vous ne serez plus dérangé[Root.Get_E] par les découvertes faites lors de la construction du grand ouvrage.\n;Ihr werdet nicht länger mit Nachrichten über Entdeckungen während des Wunderbaus benachrichtigt werden.\n;;No se te volverá a molestar con noticias de descubrimientos durante la construcción de la maravilla.\n;;;;;;;;x
EVTOPTC_LT_20110;Let us give to the workers a share of the gold.;Donnons aux travailleurs une partie de l'or.;Geben wir den Arbeitern einen Anteil am Gold.;;Demos a los obreros una parte del oro.;;;;;;;;x
EVTOPTC_LT_20301;...'What do you think of my toy?'.;... « Que pensez-vous de mon jouet ? »;... "Was hälst du von meinem Spielzeug?";;… '¿Qué te parece mi juguete?';;;;;;;;x
EVTOPTC_LT_20405;I will politely invent an excuse and refuse.;Je vais inventer une excuse par politesse.;Ich finde eine höfliche Entschuldigung und weigere mich.;;Me negaré educadamente inventándome una excusa.;;;;;;;;x
