HF_100_DESC;A wandering warrior has requested an audience. It appears as if the entire court is abuzz with stories of [invited_character.GetHerHis] exploits, this [invited_character.GetFirstNameWithNick] is seemingly of great renown. [invited_character.GetSheHeCap] wishes to swear fealty to me, having heard of my relation to the legendary [target_bloodline_founder.GetFullName]! I truly am blessed by my blood.;Un[invited_character.Get_E] guerri[invited_character.GetErEre] itinérant[invited_character.Get_E] a demandé une audience. Il semble que toute la cour soit en effervescence avec les histoires de ses exploits, c[invited_character.GetEEtte] [invited_character.GetFirstNameWithNick] ayant apparemment une grande renommée. [invited_character.GetIlElleCap] veut me jurer fidélité, ayant entendu parler de ma parenté avec [target_bloodline_founder.GetLeLa] légendaire [target_bloodline_founder.GetFullName] ! Je suis vraiment béni[Root.Get_E] par mon sang.;Ein reisender Krieger hat um Audienz gebeten. Es scheint, dass der gesamte Hof von [invited_character.GetHerHis]en Geschichten begeistert ist. Diese[invited_character.GetrMale] [invited_character.GetFirstNameWithNick] genießt anscheinend großes Ansehen. [invited_character.GetSheHeCap] möchte mir die Treue schwören, nachdem [invited_character.GetSheHe] von meiner Verbindung zum legendären [target_bloodline_founder.GetFullName] gehört hat! Ich bin wahrlich durch mein Blut gesegnet.;;Un guerrero errante ha solicitado audiencia. La corte parece agitada con las historias de sus hazañas, pues se ve que [invited_character.GetFirstNameWithNick] tiene gran renombre. Tras haberse enterado de mi relación con el legendario [target_bloodline_founder.GetFullName], desea jurarme lealtad. ¡Mi linaje es una bendición!;;;;;;;;;x
HF_110_DESC;The blood of [target_bloodline_founder.GetFullName] flows through my veins. Since the days [target_bloodline_founder.GetSheHe] walked the earth we have abandoned our old [target_bloodline_founder.Religion.GetName] faith, though I do see merit in the ways that helped shape such a legend...;Le sang de [target_bloodline_founder.GetFullName] coule dans mes veines. Nous avons abandonné notre ancienne foi [target_bloodline_founder.Religion.GetName] entre temps, mais je saisis la valeur des croyances qui ont contribué à façonner une telle légende...;Das Blut von [target_bloodline_founder.GetFullName] fließt durch meine Adern. Seitdem [target_bloodline_founder.GetSheHe] auf der Erde wandert, haben wir unseren alten [target_bloodline_founder.Religion.GetName]en Glauben aufgegeben, obwohl ich einen Nutzen in den Wegen sehe, die dazu beigetragen haben, eine solche Legende zu schaffen... ;;La sangre de [target_bloodline_founder.GetFullName] corre por mis venas. Hemos abandonado nuestra antigua fe [target_bloodline_founder.Religion.GetName] desde que [target_bloodline_founder.GetFullName] recorrió la tierra, aunque veo mérito en cómo esta le ayudó a forjar su leyenda…;;;;;;;;;x
HF_120_DESC;There are many legends about the great [target_bloodline_founder.GetManWoman] whose blood I share. A particular story has been circulating at court lately. It focuses on an epic feat where [target_bloodline_founder.GetFirstName] proves [target_bloodline_founder.GetHerHis] strength of character. The more I hear, the more I wish to emulate [target_bloodline_founder.GetHerHim]...;Il y a beaucoup de légendes sur l'éminent[target_bloodline_founder.Get_E] [target_bloodline_founder.GetManWoman] dont je suis [Root.GetLeLa] descendant[Root.Get_E]. Un récit en particulier a circulé à la cour ces derniers temps sur un exploit épique lors duquel [target_bloodline_founder.GetFirstName] a démontré sa force de caractère. Plus j'en entends parler, plus je souhaite l'imiter...;Es gibt viele Legenden über [target_bloodline_founder.Getdendie] große[target_bloodline_founder.GetnMale] [target_bloodline_founder.GetManWoman] [target_bloodline_founder.Getdessenderen] Blut ich teile. Eine besondere Geschichte macht momentan an meinem Hof die Runde. Es beschreibt die epische Heldentat, in der [target_bloodline_founder.GetFirstName] die Stärke [target_bloodline_founder.GetHerHis]es Charakters bewies. Je mehr ich davon höre, desto mehr möchte ich [target_bloodline_founder.GetHerHim] nacheifern...;;Cuentan muchas leyendas sobre [target_bloodline_founder.GetElLa] gran [target_bloodline_founder.GetManWoman] cuya sangre comparto. Últimamente circula por la corte una historia en particular centrada en una hazaña gloriosa en la que [target_bloodline_founder.GetFirstName] mostró la fuerza de su carácter. Cuanto más la oigo, más deseo emular[target_bloodline_founder.GetRleRla]…;;;;;;;;;x

EVTOPTA_HF_110;We were once like them, we should not judge their ways.;Nous étions autrefois comme eux, nous ne devrions pas les juger.;Wir waren einst wie sie. Wir sollten sie nicht verurteilen.;;Antaño fuimos como ellos, no juzguemos sus costumbres.;;;;;;;;;x
EVTOPTA_HF_120;I shall strive to be more like [target_bloodline_founder.GetHerHim]!;Je vais m'efforcer de lui ressembler !;Ich strebe danach mehr wie [target_bloodline_founder.GetSheHe] zu sein!;;¡Me esforzaré para ser más como [target_bloodline_founder.GetElElla];;;;;;;;;x

EVTOPTB_HF_100;Who invited [invited_character.GetHerHim]? Begone!;Qui l'a invité[invited_character.Get_E] ? Partez !;Wer hat [invited_character.Getihnsie] eingeladen? Verschwindet!;;¿Quién le ha invitado? ¡Largo!;;;;;;;;;x
EVTOPTB_HF_110;No, the ways of old belong in the past.;Les croyances des anciens appartiennent au passé.;Die alten Wege gehören der Vergangenheit an.;;No, las costumbres del pasado pertenecen al pasado.;;;;;;;;;x
EVTOPTB_HF_120;No, I make my own fate.;Non, je vais suivre ma propre destinée.;Nein! Ich muss meine eigene Geschichte schreiben.;;No, yo creo mi propio destino.;;;;;;;;;x

EVTOPTC_HF_110;[target_bloodline_founder.Religion.GetHighGodName] speaks directly through my blood! I repent!;[target_bloodline_founder.Religion.GetHighGodName] parle directement à travers mon sang ! Je me repens !;[target_bloodline_founder.Religion.GetHighGodName] spricht direkt durch mein Blut!;;¡[target_bloodline_founder.Religion.GetHighGodName] me habla a través de mi linaje! ¡Me arrepiento!;;;;;;;;;x
EVTOPTC_HF_120;I know EXACTLY what they are referring to!;Je sais exactement ce à quoi ils font allusion !;Ich weiß GENAU, worauf sie sich beziehen.;;¡Sé PERFECTAMENTE de qué hablan!;;;;;;;;;x

EVTTITLEHF24000;Tyrant of Trinacria;Tyran de Trinacrie;Tyrann von Trinacria;;Tirano de Trinacria;;;;;;;;;x
EVTTITLEHF24011;Queen of Illyria;Reine d'Illyrie;Königin von Illyrien;;Reina de Iliria;;;;;;;;;x
EVTTITLEHF24012;Queen of Illyria;Reine d'Illyrie;Königin von Illyrien;;Reina de Iliria;;;;;;;;;x
EVTTITLEHF24026;The happy [Root.GetSonDaughter] of [Root.Capital.GetName];L'heureu[Root.GetXSe] [Root.GetSonDaughter] de [Root.Capital.GetName];[Root.GetDerDie] glückliche [Root.GetSonDaughter] von [Root.Capital.GetName];;[Root.GetElLa] [Root.GetSonDaughter] feliz de [Root.Capital.GetName];;;;;;;;x
EVTOPTAHF24038;A mere child led [Root.PrimaryTitle.GetName] to greatness.;Un simple enfant a conduit [Root.PrimaryTitle.Get_le_Realm] à la grandeur.;Ein einfaches Kind führte [Root.PrimaryTitle.GetName] zu neuer Größe.;;Un simple niño llevó a [Root.PrimaryTitle.GetName] la grandeza.;;;;;;;;x
EVTOPTAHF24039;It is my solemn responsibility to keep them safe.;C'est ma responsabilité pleine et entière de les garder en sécurité.;Es ist meine Pflicht sie zu beschützen.;;Es mi responsabilidad solemne mantenerlos a salvo.;;;;;;;;x
EVTOPTAHF24040;A prosperous and peaceful future is ahead of us!;Un avenir prospère et pacifique est devant nous !;Eine blühende und friedliche Zukunft liegt vor uns!;;¡Nos aguarda un futuro próspero y pacífico!;;;;;;;;x
EVTOPTAHF24041;Life is short, let us celebrate!;La vie est courte, célébrons !;Das Leben ist kurz, lasst uns feiern!;;La vida es corta, ¡celebrémosla!;;;;;;;;x
EVTOPTAHF24042;The wonders of carpentry and engineering for the benefit of our people.;Les merveilles de la charpenterie et de l'ingénierie au profit de notre peuple.;Die Wunder der Tischlerei und Ingenieurskunst.;;Maravillas de la carpintería y la ingeniería para el beneficio de nuestro pueblo.;;;;;;;;x
EVTOPTAHF24043;A strong defense is the best guarantee for safety.;Une défense forte est la meilleure garantie de sécurité.;Eine starke Verteidigung ist die beste Garantie für Sicherheit.;;Una defensa fuerte es la mejor garantía para la seguridad.;;;;;;;;x
EVTOPTAHF24044;Through our works on Earth we are rewarded in the afterlife.;Via nos oeuvres sur Terre, nous sommes récompensés dans l'au-delà.;Durch unser Werk auf der Erde werden wir im Jenseits belohnt werden.;;Nuestras obras en la Tierra son recompensadas en la otra vida.;;;;;;;;x
EVTOPTAHF24045;Victory above all!;La victoire avant tout !;Sieg um jeden Preis!;;¡Victoria por encima de todo!;;;;;;;;x
EVTOPTAHF24046;A peaceful land, a quiet people.;Un pays paisible, un peuple tranquille.;Ein friedliches Land, ein ruhiges Volk.;;Una tierra hermosa, un pueblo tranquilo;;;;;;;;x
EVTOPTAHF24047;A name as durable as the foundations of the realm.;Un nom aussi durable que les fondements du royaume.;Ein Name, so langlebig wie das Fundament eines Reiches.;;Un nombre tan duradero como los cimientos del reino.;;;;;;;;x
EVTOPTAHF24048;Blood cements stone.;Le sang cimente la pierre.;Blut zementiert den Stein.;;La sangre cementa la piedra.;;;;;;;;x
EVTOPTAHF24049;A realm in peace and prosperity.;Un pays dans la paix et la prospérité.;Ein Reich in Frieden und Wohlstand.;;Un reino en paz y prosperidad.;;;;;;;;x
EVTOPTAHF24050;We must ensure the protection of our subjects.;Nous devons assurer la protection de nos sujets.;Wir müssen den Schutz unserer Untertanen gewährleisten.;;Debemos garantizar la protección de nuestros súbditos.;;;;;;;;x
EVTOPTAHF24051;Earthly conquests are meaningless before the glory of the heavens.;Les conquêtes terrestres n'ont aucun sens face à la gloire des cieux.;Irdische Eroberungen sind bedeutungslos vor der Herrlichkeit des Himmels.;;Las conquistas terrenales no tienen sentido ante la gloria de los cielos.;;;;;;;;x
EVTOPTAHF24052;I will become a paragon of virtue!;Je vais devenir un parangon de vertu !;Ich werde ein Tugendbold werden!;;¡Seré en un ejemplo de virtudes!;;;;;;;;x
EVTOPTAHF24053;I will be a just and virtuous ruler.;Je serai un[Root.Get_E] dirigeant[Root.Get_E] juste et vertueu[Root.GetXSe].;Ich werde ein gerechter und tugendhafter Herrscher sein.;;Seré un[Root.GetXA] gobernante just[Root.GetOA] y virtuos[Root.GetOA].;;;;;;;;x
EVTOPTAHF24054;[Root.Capital.GetName] will be a bastion of theological thought!;[Root.Capital.GetName] sera un bastion de la pensée théologique !;[Root.Capital.GetName] wird eine Bastion des theologischen Denkens sein!;;¡[Root.Capital.GetName] será un bastión de pensamiento teológico!;;;;;;;;x
EVTOPTAHF24055;[Root.Religion.GetHighGodName] will show me the way to eternal glory!;Le chemin de la gloire éternelle me sera montré par [Root.Get_le_HighGod] !;[Root.Religion.GetHighGodName] wird mir den Weg zu ewigem Ruhm zeigen!;;¡[Root.Religion.GetHighGodName] me mostrará el camino a la gloria eterna!;;;;;;;;x
EVTOPTAHF24056;I will lead this legal reform myself.;Je mènerai moi-même cette réforme juridique.;Ich werde die Gesetzesreformen selbst leiten.;;Dirigiré personalmente esta reforma legal.;;;;;;;;x
EVTOPTAHF24057;I will address their concerns.;Je vais répondre à leurs préoccupations.;Ich werde ihre Bedenken berücksichtigen.;;Me ocuparé de sus preocupaciones.;;;;;;;;x
EVTOPTAHF24058;Kindness is its own reward.;La gentillesse est en soi une récompense.;Güte ist Belohnung für sich selbst.;;La bondad es una recompensa en sí misma.;;;;;;;;x
EVTOPTAHF24059;I will lead the research myself.;Je vais diriger la recherche moi-même.;Ich werde die Untersuchung selbst leiten.;;Dirigiré la investigación en persona.;;;;;;;;x
EVTOPTAHF24060;Each member of this family must be a paragon of nobility!;Chaque membre de cette famille doit être un parangon de noblesse !;Jedes Mitglied dieser Familie muss ein Vorbild des Adels sein!;;¡Todo miembro de esta familia debe ser un dechado de nobleza!;;;;;;;;x
EVTOPTAHF24061;Family over all.;La famille par-dessus tout.;Familie geht über alles.;;La familia por encima de todo.;;;;;;;;x
EVTOPTAHF24062;I will lead the search myself!;Je vais mener la recherche moi-même !;Ich werde die Suche selbst leiten!;;¡Dirigiré la búsqueda en persona!;;;;;;;;x
EVTOPTAHF24063;I will need to discredit these people.;Je vais devoir discréditer ces gens.;Ich muss diese Leute diskreditieren.;;Tendré que desacreditar a esta gente.;;;;;;;;x
EVTOPTAHF24064;For a realm of integrity and virtue.;Pour un pays d'intégrité et de vertu.;Für ein Reich der Integrität und Tugend.;;Por un reino de integridad y virtud.;;;;;;;;x
EVTOPTAHF24065;I will personally reorganize the court.;Je vais personnellement réorganiser la cour.;Ich werde den Hof persönlich umstrukturieren.;;Reorganizaré la corte personalmente.;;;;;;;;x
EVTOPTAHF24066;I will lead the construction efforts personally.;Je dirigerai les constructions personnellement.;Ich werde die Bauarbeiten persönlich leiten.;;Dirigiré personalmente los trabajos de construcción.;;;;;;;;x
EVTOPTAHF24067;Art merely imitates the perfection of our world.;L'art imite simplement la perfection de notre monde.;Die Kunst imitiert nur die Perfektion unserer Welt.;;El arte solo imita la perfección de nuestro mundo.;;;;;;;;x
EVTOPTAHF24068;My subjects must understand the depths of their depravity.;Mes sujets doivent comprendre la gravité de leur dépravation.;Meine Untertanen müssen die Tiefe ihrer Verdorbenheit verstehen.;;Mis súbditos deben saber cuán profunda es su depravación.;;;;;;;;x
EVTOPTAHF24069;I will lead the inquisitors myself!;Je dirigerai les inquisiteurs moi-même !;Ich führe die Inquisition persönlich!;;¡Guiaré personalmente a los inquisidores!;;;;;;;;x
EVTOPTAHF24070;Our lands must be purified!;Nos terres doivent être purifiées !;Unser Land muss gereinigt werden!;;¡Debemos purificar nuestras tierras!;;;;;;;;x
EVTOPTAHF24071;I will revise the legal system myself.;Je vais réviser le système juridique moi-même.;Ich werde das Rechtssystem selbst überarbeiten.;;Revisaré personalmente el sistema legal.;;;;;;;;x
EVTOPTAHF24072;No matter, these dissenters will soon disappear...;Peu importe, ces dissidents disparaîtront bientôt...;Ist mir egal, diese anders Denkenden werden bald verschwinden...;;No importa, estos disidentes desaparecerán pronto…;;;;;;;;x
EVTOPTAHF24073;The most magnificent [Root.GetTitle] of this time!;Le plus magnifique [Root.GetTitle] de cette époque !;[Root.GetDerDie] großartigste [Root.GetTitle] alle Zeiten!;;¡[Root.GetElLaCap] [Root.GetTitle] más magnífic[Root.GetOA] de esta época!;;;;;;;;x
EVTOPTAHF24100;Do you want to play a very special game, [Root.Educator.GetFirstName]?;Voulez-vous jouer à un jeu très spécial, [Root.Educator.GetFirstName] ?;Möchtet ihr ein ganz besonderes Spiel spielen, [Root.Educator.GetName]?;;¿Quieres jugar a un juego muy especial, [Root.Educator.GetName]?;;;;;;;;x
EVTOPTAHF24101;Careful, child, you might get hurt.;Attention, mon enfant, vous pourriez vous faire mal.;Vorsicht Kind, du könntest verletzt werden.;;Cuidado, niño, que puedes hacerte daño.;;;;;;;;x
EVTOPTAHF24102;Ugh... Stupid grownup.;Stupide adulte.;Man.. Dumme Erwachsene...;;Ag… adulto tonto.;;;;;;;;x
EVTOPTAHF24103;Such a tragically fortuitous accident...;Un si tragique accident...;Solch ein tragischer Zufall...;;Un accidente fortuito tan trágico…;;;;;;;;x
EVTOPTAHF24104;I wonder if..?;Je me demande si...;Ich frage mich, ob...?;;¿A ver si…?;;;;;;;;x
EVTOPTAHF24105;What a charming new guest we have!;Que[From.GetLLle] charmant[From.Get_E] nouve[From.GetLLle] invité[From.Get_E] nous avons là !;Was für einen charmanten neuen Gast wir haben!;;¡Qué nuevo invitado más encantador!;;;;;;;;x
EVTOPTAHF24106;What!?! That is insane!;Quoi ?! C'est insensé !;Was!? Das ist verrückt!;;¿Qué? ¡Es una locura!;;;;;;;;x
EVTOPTAHF24107;I would never raise a hand against my kin!;Je n'aurais jamais levé la main contre un parent !;Ich würde meine Hand nie gegen meine Verwandten erheben!;;¡Nunca levantaría la mano contra mi familia!;;;;;;;;x
EVTOPTAHF24108;So many things to remember...;Il y a tant de choses dont il faut se souvenir...;So viele Dinge an die ich denken muss...;;Hay tanto que recordar…;;;;;;;;x
EVTOPTAHF24109;What are they thinking?;Que pensent-ils vraiment ?;Was denken sie nur?;;¿En qué están pensando?;;;;;;;;x
EVTOPTAHF24110;There is always room for improvement.;Il est toujours possible de s'améliorer.;Es gibt immer Platz für Verbesserung.;;Siempre se puede mejorar.;;;;;;;;x
EVTOPTAHF24111;How delightful!;C'est merveilleux !;Wie entzückend!;;¡Qué delicioso!;;;;;;;;x
EVTOPTAHF24112;I must be stopped!;Je dois être arrêté !;Ich muss aufgehalten werden!;;¡Que alguien me detenga!;;;;;;;;x
EVTOPTAHF24113;Let us end this.;Finissons-en.;Beenden wir das.;;Acabemos con esto.;;;;;;;;x
EVTOPTAHF24114;Where is everybody?;Où est passé tout le monde ?;Wo sind denn alle?;;¿Dónde está todo el mundo?;;;;;;;;x
EVTOPTAHF24115;Glrgh!;Glrgh !;Glrgh!;;¡Glrug!;;;;;;;;x
EVTOPTAHF24116;Shhh, sleep well, dear child.;Chut, dormez bien, ch[From.GetErEre] enfant.;Shhh... Schlaf gut, liebes Kind.;;Chiss, duerme bien, pequeño.;;;;;;;;x
EVTOPTAHF24118;Help! [assassin_plot_owner.GetFirstName] kills me!;Aidez-moi ! [assassin_plot_owner.GetFirstName] me tue !;Hilfe! [assassin_plot_owner.GetFirstName] versucht mich zu töten!;;¡Socorro! ¡Que [assassin_plot_owner.GetFirstName] me mata!;;;;;;;;x
EVTOPTAHF24119;What a spoilsport.;C'est fâcheux.;Was für ein Spielverderber.;;Qué mal perdedor.;;;;;;;;x
EVTOPTAHF24121;How peculiar.;C'est vraiment bizarre.;Wie seltsam.;;Qué peculiar.;;;;;;;;x
EVTOPTAHF24122;I just like that, the mood is ruined.;L'ambiance est ruinée.;Die Stimmung ist ruiniert...;;Y con eso, se ha fastidiado el ambiente.;;;;;;;;x
EVTOPTAHF24124;Next time, [From.GetFirstName]...;La prochaine fois, [From.GetFirstName]...;Nächstes Mal, [From.GetFirstName]...;;Otra vez será, [From.GetFirstName]…;;;;;;;;x
EVTOPTAHF24127;[assassin_plot_owner.GetFirstName]?;[assassin_plot_owner.GetFirstName] ?;[assassin_plot_owner.GetFirstName]?;;¿[assassin_plot_owner.GetFirstName]?;;;;;;;;x
EVTOPTAHF24128;How-?;Comment- ?;Wie...?;;¿Cómo…?;;;;;;;;x
EVTOPTAHF24130;I will give you command of an army.;Je vais vous donner le commandement d'une armée.;Ich gebe euch das Kommando über eine Armee.;;Te daré el mando de un ejército.;;;;;;;;x
EVTOPTAHF24131;You are welcome!;Bienvenue !;Ihr seid willkommen!;;¡Se bienvenido!;;;;;;;;x
EVTOPTAHF24133;My heart melts at your plea!;Mon coeur est attendri par votre plaidoyer !;Mein Herz schmilzt bei eurer Bitte!;;¡Mi corazón se conmueve ante vuestra petición!;;;;;;;;x
EVTOPTAHF24134;We will focus on fighting on foreign territory.;Nous allons nous concentrer sur le combat en territoire étranger.;Wir konzentrieren uns auf das Kämpfen in ausländischem Territorium.;;Nos centraremos en el combate en territorio extranjero.;;;;;;;;x
EVTOPTAHF24135;I am too important to look like this!;Je suis trop important[Root.Get_E] pour ressembler à ça !;Ich bin zu wichtig um so auszusehen!;;¡Soy demasiado importante para tener estas pintas!;;;;;;;;;x
EVTOPTAHF24136;Losing myself to anger will only cloud my mind.;Céder à la colère ne fera que troubler mon esprit.;Mich zu ärgern trübt nur meinen Verstand.;;Dejarme llevar por la rabia solo me nublará la mente.;;;;;;;;x
EVTOPTAHF24137;I can always find some time for eating...;Je peux toujours trouver du temps pour manger...;Ich kann immer etwas Zeit zum Essen finden.;;Igual encuentro tiempo para comer…;;;;;;;;x
EVTOPTAHF24138;I should invite my neighbors to [Root.Capital.GetName].;Je devrais inviter mes voisins à [Root.Capital.GetName].;Ich sollte meine Nachbarn nach [Root.Capital.GetName] einladen.;;Debería invitar a mis vecinos a [Root.Capital.GetName].;;;;;;;;x
EVTOPTAHF24139;Clearly [From.GetSheHe] must have ulterior motives!;[From.GetIlElleCap] a certainement une idée en tête !;[From.GetSheHeCap] hat offensichtlich Hintergedanken!;;¡Seguro que tiene segundas intenciones!;;;;;;;;x
EVTOPTAHF24141;If only I could avoid all of this attention...;Si seulement je pouvais éviter toute cette attention...;Wenn ich doch nur all diese Aufmerksamkeit vermeiden könnte...;;Si pudiera evitar tanta atención.;;;;;;;;x
EVTOPTAHF24142;I should try to be more composed.;Je devrais essayer d'être plus calme.;Ich sollte versuchen mich etwas zurückzunehmen.;;Debería intentar serenarme más.;;;;;;;;x
EVTOPTAHF24143;I should be more careful of what I eat in the future.;Je vais devoir être plus prudent[Root.Get_E] avec ce que je mange dorénavant.;Ich sollte in Zukunft vorsichtiger damit sein, was ich esse.;;De ahora en adelante debería tener más cuidado con lo que como.;;;;;;;;x
EVTOPTAHF24144;Peace must be achieved by all means necessary!;La paix doit être préservée par tous les moyens nécessaires !;Frieden muss mit allen Mitteln erreicht werden!;;¡Conseguiremos la paz usando cualquier método necesario!;;;;;;;;x
EVTOPTAHF24145;When will it be over?;Quand cela s'arrêtera-t-il ?;Wann wird es vorbei sein?;;¿Cuándo acabará esto?;;;;;;;;x
EVTOPTAHF24146;Spies are everywhere...;Les espions sont partout...;Die Spione sind überall.;;Hay espías por doquier…;;;;;;;;x
EVTOPTAHF24147;It looks worse than usual, too...;Ça a l'air pire que d'habitude...;Es sieht auch schlimmer als sonst aus...;;Y parece peor de lo normal…;;;;;;;;x
EVTOPTAHF24148;Has it been a year already?;Cela fait-il déjà un an ?;Ist ein Jahr schon wieder vorbei?;;¿Ya ha pasado un año?;;;;;;;;x
EVTOPTAHF24149;Yet, I should not let fear cloud my judgment.;Pourtant, je ne devrais pas laisser la peur troubler mon jugement.;Dennoch sollte ich nicht zulassen, dass die Angst mein Urteil betrübt.;;Sin embargo, no debo dejar que el miedo me nuble el juicio.;;;;;;;;x
EVTOPTAHF24150;All that said, I should show them some compassion.;Cela dit, je devrais leur montrer de la compassion.;Trotzt alledem sollte ich Mitgefühl zeigen.;;Dicho esto, debería tener algo de compasión con ellos.;;;;;;;;x
EVTOPTAHF24151;I am nothing if not just.;Je suis quelqu'un de juste.;Wenn es eins ist, das ich bin, dann gerecht.;;Soy la justicia en persona.;;;;;;;;x
EVTOPTAHF24152;I have a few words about [meddling_target.GetHerHis] habits...;Je vais lui toucher un mot...;Ich habe ein paar Dinge über [meddling_target.GetHerHis]e Gewohnheiten zu sagen...;;Tengo algunas cositas que decir sobre sus hábitos…;;;;;;;;x
EVTOPTAHF24153;I need to help [meddling_target.GetHerHim] take care of [From.GetHerselfHimself].;Je dois l'aider à prendre soin d[meddling_target.GetEluiElle]-même.;Ich muss [meddling_target.GetHerHim] dabei helfen auf sich selbst zu achten.;;Necesito ayudarle a cuidar de sí mism[meddling_target.GetOA].;;;;;;;;x
EVTOPTAHF24154;[meddling_target.GetSheHeCap] should focus more on [meddling_target.GetHerHis] responsibilities and less on [meddling_target.GetHerHis] looks.;[meddling_target.GetIlElleCap] devrait se concentrer davantage sur ses responsabilités et moins sur son apparence.;[meddling_target.GetSheHeCap] sollte sich mehr auf [meddling_target.GetHerHis]e Verantwortlichkeiten konzentrieren und weniger auf [meddling_target.GetHerHis] Aussehen.;;Debería centrarse más en sus responsabilidades y menos en su aspecto.;;;;;;;;x
EVTOPTAHF24155;Thank you, I really needed that.;Merci, j'avais vraiment besoin de ça.;Danke, das habe ich wirklich gebraucht.;;Gracias, lo necesitaba.;;;;;;;;x
EVTOPTAHF24156;Oh, alright, alright!;Oh, d'accord, d'accord !;Ist ja gut, in Ordnung!;;¡Está bien, está bien!;;;;;;;;x
EVTOPTAHF24157;I will try to do better.;Je vais essayer de faire mieux.;Ich werde versuchen es besser zu machen.;;Intentaré hacerlo mejor.;;;;;;;;x
EVTOPTAHF24158;It does sound reasonable...;Cela semble raisonnable...;Es klingt vernünftig...;;Parece razonable…;;;;;;;;x
EVTOPTAHF24159;I will heed your words, dear [GetFromRelation]!;Je vais écouter vos paroles, m[From.GetOnA] ch[From.GetErEre] [GetFromRelation] !;Ich werde deine Worte beherzigen, [GetFromRelation]!;;¡Haré caso a lo que decís, [GetFromRelation]!;;;;;;;;x
EVTOPTAHF24160;Whatever you say, [GetFromRelation].;Comme vous voulez, m[From.GetOnA] [GetFromRelation].;Was auch immer ihr sagt [GetFromRelation].;;Lo que tú digas, [GetFromRelation].;;;;;;;;x
EVTOPTAHF24161;If you say so, [GetFromRelation]...;Si vous le dites, m[From.GetOnA] [GetFromRelation]...;Wenn ihr das sagt, [GetFromRelation]...;;Si tú lo dices, [GetFromRelation]…;;;;;;;;x
EVTOPTAHF24163_A;Now we truly look like [GetFromRelation] and [From.GetRootRelation]!;Maintenant, nous ressemblons vraiment à [GetFromRelation] et [From.GetRootRelation] !;Jetzt sehen wir wirklich wie [GetFromRelation] und [From.GetRootRelation] aus!;;¡Ahora sí que parecemos [GetFromRelation] y [From.GetRootRelation]!;;;;;;;;x
EVTOPTAHF24163_B;It is [From.GetHerHis] duty as a [From.GetOnlyDynastyName].;C'est son devoir en tant que membre de la dynastie [From.GetOnlyDynastyName].;Es ist [From.GetHerHis]e Pflicht als [From.GetOnlyDynastyName].;;Es su deber como [From.GetOnlyDynastyName].;;;;;;;;x
EVTOPTAHF24164;How else can I make [From.GetHerHim] understand?;Comment puis-je lui faire comprendre ?;Wie sonst wird [From.GetSheHe] es verstehen?;;¿Cómo va a entender si no?;;;;;;;;x
EVTOPTAHF24165_A;A sharp mind trumps a pretty face.;Un esprit vif l'emporte sur un joli visage.;Ein scharfer Verstand triumphiert über ein hübsches Gesicht.;;Una mente aguda supera una cara bonita.;;;;;;;;x
EVTOPTAHF24165_B;Perhaps I was too harsh with [From.GetHerHim]?;Peut-être que j'ai été trop dur avec [From.GetLuiElle] ?;Vielleicht war ich zu hart zu [From.GetHerHim]?;;¿Fui demasiado dur[Root.GetOA] con [From.GetElElla]?;;;;;;;;x
EVTOPTAHF24167_A;You are finally starting to look like a proper [Root.GetOnlyDynastyName]!;Vous commencez enfin à ressembler à un[From.Get_E] [Root.GetOnlyDynastyName] !;Ihr fang endlich an wie ein richtiger [Root.GetOnlyDynastyName] auszusehen!;;¡Por fin empiezas a parecer todo un [Root.GetOnlyDynastyName]!;;;;;;;;x
EVTOPTAHF24167_B;I hope [From.GetSheHe] does not go too far now...;J'espère qu'[From.GetIlElle] ne va pas en faire trop maintenant...;Ich hoffe, dass [From.GetSheHe] damit nicht zu weit geht...;;Espero que ahora no vaya demasiado lejos…;;;;;;;;x
EVTOPTAHF24173_A;We truly are of one mind!;Nous sommes vraiment un même esprit !;Wir sind wie ein Herz und eine Seele!;;¡Somos una verdadera sola mente !;;;;;;;;x
EVTOPTAHF24173_B;I could not ask for a more virtuous [GetFromRelation]!;Je ne pouvais pas demander un[From.Get_E] [GetFromRelation] plus vertueu[From.GetXSe] !;Ich könnte um k[From.Geteineneine] tugendhaftere[From.GetnMale] [GetFromRelation] bitten!;;¡No podría pedir [GetFromRelation] más virtuos[From.GetOA]!;;;;;;;;x
EVTOPTAHF24200;I will be the first to succeed!;Je serai [Root.GetLeLa] premi[Root.GetErEre] à y parvenir !;Ich werde der Erste sein, der Erfolg hat!;;¡Seré el primero en tener éxito!;;;;;;;;;x
EVTOPTAHF24201;Finding Alexander's remains is imperative!;Trouver les restes d'Alexandre est impératif !;Alexanders Überreste zu finden ist zwingend notwendig!;;¡Es imprescindible encontrar los restos de Alejandro!;;;;;;;;;x
EVTOPTAHF24202;I shall spare no expenses!;Je dépenserai sans compter !;Ich werde keine Kosten scheuen!;;¡No repararé en gastos!;;;;;;;;;x
EVTOPTAHF24203;I will provide you with everything you need.;Je vais vous fournir tout ce dont vous avez besoin.;Ich versorge euch mit allem, was ihr braucht.;;Os proporcionaré todo lo que necesitéis.;;;;;;;;;x
EVTOPTAHF24204;Send out every messenger, inform every crier!;Envoyez tous les messagers, informez chaque crieur !;Entsendet jeden Boten, informiert jeden Ausrufer!;;¡Enviad a todos los mensajeros, avisad a todos los pregoneros!;;;;;;;;;x
