#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

evt_DESC_JD_60312;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [offmap_china.Ruler.GetLongChineseEmperorName], is most sorry to hear about the death of [FromFrom.GetTitledName], your [FromFrom.GetChineseCharacterRole], and offers you [offmap_china.Ruler.GetHerHis] most sincere condolences.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n[offmap_china.Ruler.GetLeLaCap] Céleste [offmap_china.Ruler.GetLongChineseEmperorName], est désolé[offmap_china.Ruler.Get_E] d'apprendre la mort [FromFrom.Get_du_TitledName], votre [FromFrom.GetChineseCharacterRole], et vous adresse ses plus sincères condoléances.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n[offmap_china.Ruler.GetDerDie] himmlische [offmap_china.Ruler.GetLongChineseEmperorName] bedauert vom Tod Eures [FromFrom.GetChineseCharacterRole] [FromFrom.GetTitledName] zu hören und bietet [offmap_china.Ruler.GetHerHis] aufrichtiges Beileid an.;;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nEl celeste [offmap_china.Ruler.GetLongChineseEmperorName] lamenta profundamente enterarse de la muerte de [FromFrom.GetTitledName], tu [FromFrom.GetChineseCharacterRole] y te ofrece su más sentido pésame.;;;;;;;;;x
EVTDESC_JD_20048_SUPPORTIVE;Everyone is amazed by the arrival of the imperial [imperial_marriage_spouse_2.GetPrincessPrince], [imperial_marriage_spouse_2.GetHerHis] [imperial_marriage_spouse_2.GetChineseComplimentAdjective] highness [imperial_marriage_spouse_2.GetDynName]. Not that [imperial_marriage_spouse_2.GetSheHe] has not been expected – the court in [Root.Capital.GetName] has been busy with the preparations for weeks – no, they are simply astounded by the grandeur of [imperial_marriage_spouse_2.GetHerHis] procession. While those standing close to you begin to whisper about the silk banners and the gleaming armor of the imperial soldiers, you have your sight trained on the intricately decorated litter approaching, holding your future [imperial_marriage_spouse_2.GetHusbandWife].\n\n[imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName]'s eyes are cast low as [imperial_marriage_spouse_2.GetSheHe] exits to greet you, but for the shortest moment they dart up to meet yours. The tiniest of smiles plays at the corners of [imperial_marriage_spouse_2.GetHerHis] mouth, and a soft blush tints [imperial_marriage_spouse_2.GetHerHis] cheeks. The sight is a balm to your frayed nerves. Surely, you can make this work.;Tout le monde est ébahi par l'arrivée [imperial_marriage_spouse_2.GetDuDela] [imperial_marriage_spouse_2.GetPrincessPrince] impérial[imperial_marriage_spouse_2.Get_E], Son Altesse [imperial_marriage_spouse_2.GetDynName]. Non pas que ce n'était pas prévu - la cour de [Root.Capital.GetName] est occupée avec les préparatifs depuis des semaines - non, ils sont tout simplement étonnés par la grandeur de sa procession. Alors que ceux qui sont près de vous commencent à murmurer sur les banderoles de soie et l'armure étincelante des soldats impériaux, vous avez les yeux rivés sur la litière finement décorée qui approche, avec votre futur[imperial_marriage_spouse_2.Get_E] [imperial_marriage_spouse_2.GetHusbandWife] à l'intérieur.\nLes yeux [imperial_marriage_spouse_2.GetDuDela] [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName] fixent le sol alors qu'[imperial_marriage_spouse_2.GetIlElle] sort pour vous accueillir, mais pendant un court instant, ils se perdent pour rencontrer les vôtres. Le plus petit des sourires se dessine sur son visage, et un doux rougissement teint ses joues. La vue est un baume pour vos nerfs à vif. Assurément, vous pouvez faire en sorte que ça marche.;Jeder ist von der Ankunft [imperial_marriage_spouse_2.Getdesder] kaiserlichen [imperial_marriage_spouse_2.GetPrincessPrince], [imperial_marriage_spouse_2.GetHerHis]er [imperial_marriage_spouse_2.GetChineseComplimentAdjective]en Hoheit [imperial_marriage_spouse_2.GetDynName] begeistert. Nicht, dass es niemand erwartet hätte. Im Gegenteil, der Hof von [Root.Capital.GetName] war für Wochen mit den Vorbereitungen beschäftigt, aber ein jeder ist einfach über die Größe der Festlichkeiten erstaunt. Während jene, die sich in der Nähe von Euch aufhalten, anfangen, sich über die Seidenfahnen und die glänzenden Rüstungen der kaiserlichen Soldaten zu unterhalten, habt Ihr Euren Blick auf die aufwendig dekorierte Bahre fokussiert, die Eure[imperial_marriage_spouse_2.GetnMale] künftige[imperial_marriage_spouse_2.GetnMale] [imperial_marriage_spouse_2.GetHusbandWife] trägt.\nDer Blick von [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName] ist gesenkt, als [imperial_marriage_spouse_2.GetSheHe] aussteigt, um Euch zu grüßen, aber für einen winzigen Augenblick schlagen die Augen hoch, um Eure zu treffen. In [imperial_marriage_spouse_2.GetHerHis]en Mundwinkeln lässt sich ein kleines Lächeln ablesen und [imperial_marriage_spouse_2.GetHerHis]e Wangen erröten sich leicht. Der Anblick ist ein Balsam für die Seele. Ihr seid Euch sicher, dass nichts schiefgehen wird.;;La llegada [imperial_marriage_spouse_2.GetDelDela] [imperial_marriage_spouse_2.GetPrincessPrince] imperial, Su Alteza [imperial_marriage_spouse_2.GetChineseComplimentAdjective], [imperial_marriage_spouse_2.GetDynName] asombra a todo el mundo. No por inesperada, pues la corte de [Root.Capital.GetName] lleva semanas ocupada con los preparativos. No, quedaron estupefactos por la grandeza de su desfile. Mientras los cercanos a ti susurran sobre los estandartes de seda y la armadura reluciente de los soldados imperiales, tú has centrado la vista en la litera intrincadamente decorada que se acerca y lleva a tu futur[imperial_marriage_spouse_2.GetDelDela] [imperial_marriage_spouse_2.GetHusbandWife].\nLos ojos de [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName] están bajos cuando sale a saludarte, pero por un brevísimo momento osan encontrarse con los tuyos. La más leve de las sonrisas aparece en un rincón de su boca y un leve rubor tinta sus mejillas. Esta visión es un bálsamo para tus nervios crispados. Seguro que lograrás que esto funcione.;;;;;;;;;x
EVTDESC_JD_20049;My [GetFromRelation], [From.GetTitledFirstName], has now married the imperial [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetDynName]. The grand ceremony and the foreign [imperial_marriage_spouse_2.GetPrincessPrince] will be the talk of the realm for many years to come.;M[From.GetOnA] [GetFromRelation], [From.Get_le_TitledFirstName], est maintenant marié[From.Get_E] [imperial_marriage_spouse_2.GetAuAla] [imperial_marriage_spouse_2.GetPrincessPrince] impérial[imperial_marriage_spouse_2.Get_E] [imperial_marriage_spouse_2.GetDynName]. La grande cérémonie et [imperial_marriage_spouse_2.GetLeLa] [imperial_marriage_spouse_2.GetPrincessPrince] étrang[imperial_marriage_spouse_2.GetErEre] seront un sujet de conversation pendant de nombreuses années.;M[From.Geteineine] [GetFromRelation] [From.GetTitledFirstName] ist den Bund der Ehe mit [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetDynName] eingegangen. Die große Zeremonie und [imperial_marriage_spouse_2.Getderdie] ausländische [imperial_marriage_spouse_2.GetPrincessPrince] werden noch für Jahre das Tagesgespräch im Reich sein.;;Mi [GetFromRelation], [From.GetTitledFirstName], se ha casado con [imperial_marriage_spouse_2.GetElLa] [imperial_marriage_spouse_2.GetPrincessPrince] imperial [imperial_marriage_spouse_2.GetDynName]. La gran ceremonia y est[imperial_marriage_spouse_2.GetEA] [imperial_marriage_spouse_2.GetPrincessPrince] extranjer[imperial_marriage_spouse_2.GetOA] serán la comidilla del reino durante muchos años.;;;;;;;;;x
EVTDESC_JD_30014;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [offmap_china.Ruler.GetLongChineseEmperorName], has generously granted your request. A royal seal has been delivered denoting the status of the [Root.PrimaryTitle.GetFullName] as a favored state for imperial goods.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n[offmap_china.Ruler.GetLeLaCap] Céleste [offmap_china.Ruler.GetLongChineseEmperorName], a généreusement accédé à votre requête. Un sceau royal a été remis, indiquant le statut [Root.PrimaryTitle.Get_du_RealmFull] comme État privilégié pour les biens impériaux.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n[offmap_china.Ruler.GetDerDie] himmlische [offmap_china.Ruler.GetLongChineseEmperorName] hat Euren Gesuch großzügig angenommen. Ein königliches Siegel wurde geliefert, das den Status von [Root.PrimaryTitle.GetFullName] als begünstigten Staat für kaiserliche Waren kennzeichnet.;;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nEl Celestial [offmap_china.Ruler.GetLongChineseEmperorName] os ha concedido graciosamente vuestro deseo. Se ha entregado un sello real indicando la posición del [Root.PrimaryTitle.GetFullName] como estado favorecido de bienes imperiales.;;;;;;;;;x
EVTDESC_JD_60302;After [offmap_china.Ruler.GetLongChineseEmperorName] ordered that the borders be shut and trade along the Silk Road be halted, [From.GetTitledName] deemed that unacceptable and mobilized [From.GetHerHis] forces to open the Silk Road by force. The [From.Culture.GetName] troops managed to overcome and defeat the forces of [offmap_china.GetShortName] led by [offmap_china.Governor.GetTitledFirstName].\nThe Son of Heaven is most displeased with this loss and, under pressure by his advisors, has had no choice but to once more open up the Silk Road to traders.;Après que [offmap_china.Ruler.GetLongChineseEmperorName], a ordonné que les frontières soient fermées et que le commerce sur la Route de la Soie soit stoppé, [From.GetTitledName] a trouvé ceci inacceptable et mobilisé ses troupes pour ouvrir la route de la soie par la force. Les troupes [From.Culture.GetName]s ont réussi à surmonter et à vaincre les forces de la [offmap_china.GetShortName] menées par [offmap_china.Governor.Get_le_TitledFirstName].\nLe Fils du Ciel est très mécontent de cette perte et, sous la pression de ses conseillers, n'a eu d'autre choix que d'ouvrir une fois de plus la route de la soie aux commerçants.;Nachdem [offmap_china.Ruler.GetLongChineseEmperorName] befohlen hat, die Grenzen zu schließen und den Handel auf der Seidenstraße zu stoppen, hat [From.GetTitledName] dies als inakzeptabel hingenommen und [From.GetHerHis]e Truppen mobilisiert, um die Seidenstraße mit Gewalt zu öffnen. Die [From.Culture.GetName]en Truppen konnten die Truppen von [offmap_china.GetShortName], angeführt von [offmap_china.Governor.GetTitledFirstName], besiegen.\nDer Sohn des Himmels ist sehr verärgert mit dieser Niederlage und, unter Druck seiner Berater, hat er keine andere Wahl, als die Seidenstraße für Händler wieder zugänglich zu machen.;;Cuando [offmap_china.Ruler.GetLongChineseEmperorName] ordenó cerrar las fronteras y para el comercio de la Ruta de la Seda, [From.GetTitledName] lo juzgó inaceptable y movilizó sus tropas para abrir la Ruta de la Seda a la fuerza. El ejército [From.Culture.GetName] consiguió superar y derrotar a las tropas de [offmap_china.GetShortName] comandadas por [offmap_china.Governor.GetTitledFirstName].\nEl Hijo del Cielo está muy disgustado por esta derrota y, presionado por sus consejeros, no le queda más opción que abrir la Ruta de la Seda a los comerciantes.;;;;;;;;;x
EVTDESC_JD_60303;After [offmap_china.Ruler.GetLongChineseEmperorName] ordered that the borders be shut and trade along the Silk Road be halted, [From.GetTitledName] deemed that unacceptable and mobilized [From.GetHerHis] forces to open the Silk Road by force. However, the [From.Culture.GetName] troops were no match for the forces of [offmap_china.GetShortName] led by [offmap_china.Governor.GetTitledFirstName].\nThe Son of Heaven is most pleased with this victory and maintains the isolation of the [offmap_china.GetFullName].;Après que [offmap_china.Ruler.GetLongChineseEmperorName], a ordonné que les frontières soient fermées et que le commerce sur la Route de la Soie soit stoppé, [From.GetTitledName] a trouvé ceci inacceptable et mobilisé ses forces pour la rouvrir par la force. Cependant, les troupes [From.Culture.GetName]s n'étaient pas de taille contre les forces de la [offmap_china.GetShortName] menées par [offmap_china.Governor.Get_le_TitledFirstName].\nLe Fils du Ciel est très content de cette victoire et maintient l'isolement de l'[offmap_china.GetFullName].;Nachdem [offmap_china.Ruler.GetLongChineseEmperorName] befohlen hat, die Grenzen zu schließen und den Handel auf der Seidenstraße zu stoppen, hat [From.GetTitledName] dies als inakzeptabel hingenommen und [From.GetHerHis]e Truppen mobilisiert, um die Seidenstraße mit Gewalt zu öffnen. Allerdings waren die [From.Culture.GetName]en Truppen kein Gegner für die Truppen von [offmap_china.GetShortName], die von [offmap_china.Governor.GetTitledFirstName] angeführt wurden.\nDer Sohn des Himmels ist entzückt über diesen Sieg und behält die Isolation vom [offmap_china.GetFullName] weiter bei.;;Cuando [offmap_china.Ruler.GetLongChineseEmperorName] ordenó cerrar las fronteras y para el comercio de la Ruta de la Seda, [From.GetTitledName] lo juzgó inaceptable y movilizó sus tropas para abrir la Ruta de la Seda a la fuerza. Sin embargo, el ejército [From.Culture.GetName] no fueron rivales para las tropas de [offmap_china.GetShortName] comandadas por [offmap_china.Governor.GetTitledFirstName].\nEl Hijo del Cielo está encantado con esta victoria y mantiene el aislamiento del [offmap_china.Ruler.GetFullName].;;;;;;;;;x
EVTDESC_JD_60304;After [offmap_china.Ruler.GetLongChineseEmperorName] ordered that the borders be shut and trade along the Silk Road be halted, [From.GetTitledName] deemed that unacceptable. Using [From.GetHerHis] vast influence over the wealth of the Silk Road, [From.GetTitledFirstName], coerced the traders to return to their posts. This influx of traders into the formerly dormant trading posts was felt all the way back in [offmap_china.GetShortName] as they began transporting and selling their goods, much to the anger of the [offmap_china.Ruler.GetEmperorEmpress].\nWith no way of stopping this surge of trade the [offmap_china.Ruler.GetEmperorEmpress] has had no choice but to officially reopen the Silk Road.;Après que [offmap_china.Ruler.GetLongChineseEmperorName], a ordonné que les frontières soient fermées et que le commerce sur la Route de la Soie soit stoppé, [From.GetTitledName] a trouvé ceci inacceptable. En utilisant sa grande influence sur la richesse de la Route de la Soie, [From.GetTitledFirstName] a contraint les commerçants à reprendre leurs activités. Cet afflux de commerçants dans des comptoirs autrefois vides s'est fait sentir jusqu'en [offmap_china.GetShortName] lorsqu'ils ont commencé à transporter et à vendre leurs biens, malgré la colère de l'[offmap_china.Ruler.GetEmperorEmpress].\nSans moyen d'arrêter cette flambée du commerce, l'[offmap_china.Ruler.GetEmperorEmpress] n'a eu d'autre choix que de rouvrir officiellement la Route de la Soie.;Nachdem [offmap_china.Ruler.GetLongChineseEmperorName] befohlen hat, die Grenzen zu schließen und den Handel auf der Seidenstraße zu stoppen, hat [From.GetTitledName] dies als inakzeptabel hingenommen. Indem [From.GetSheHe] [From.GetHerHis]en Einfluss über den Reichtum der Seidenstraße eingesetzt hat, konnte [From.GetTitledFirstName] die Händler davon überzeugen, zu ihren Posten zurückzukehren. Der Zustrom von Händlern zu den einst ruhenden Handelsposten wurde bis nach [offmap_china.GetShortName] wahrgenommen, nachdem sie wieder begonnen hatten, ihre Ware zu transportieren und zu verkaufen. Sehr zum Zorn [offmap_china.Ruler.Getdesder] [offmap_china.Ruler.GetEmperorEmpress][offmap_china.Ruler.GetsMale] allerdings.\nOhne Möglichkeit, die Welle des Handelns wieder zu stoppen, hatte [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetEmperorEmpress] keine andere Wahl, als die Seidenstra0e offiziell wieder zu öffnen.;;Cuando [offmap_china.Ruler.GetLongChineseEmperorName] ordenó cerrar las fronteras y para el comercio de la Ruta de la Seda, [From.GetTitledName] lo juzgó inaceptable. Utilizando su gran influencia sobre la riqueza de la Ruta de la Seda, [From.GetTitledFirstName] y movilizó sus tropas para abrir la Ruta de la Seda a la fuerza. El ejército [From.Culture.GetName] consiguió superar y derrotar a las tropas de [offmap_china.GetShortName] comandadas por [offmap_china.Ruler.GetEmperorEmpress].\nEl Hijo del Cielo está muy disgustado por esta derrota y, presionado por sus consejeros, no le queda más opción que abrir la Ruta de la Seda a los comerciantes.;;;;;;;;;x
EVTDESC_JD_60308;Once again the Silk Road has opened! Negotiations for this began between [offmap_china.Ruler.GetLongChineseEmperorName], and [From.GetTitledName]. The two managed to come to an agreement in that the [offmap_china.Ruler.GetEmperorEmpress] would order the reopening of trade and all [offmap_china.Ruler.GetSheHe] asked was for [From.GetTitledFirstName] to [From.GetChineseForceOpenDemandChina].\nWhilst the [offmap_china.Ruler.GetEmperorEmpress] may have preferred to stay in isolation, whispers from the East say that even [offmap_china.Ruler.GetHerHis] closest advisors are pleased with this peaceful outcome.;La Route de la Soie est de nouveau ouverte ! Les négociations ont commencé entre [offmap_china.Ruler.GetLongChineseEmperorName], et [From.Get_le_TitledName]. Ils ont réussi à s'entendre en ce sens que l'[offmap_china.Ruler.GetEmperorEmpress] ordonnerait la réouverture du commerce et tout ce qu'[offmap_china.Ruler.GetIlElle] a demandé était que [From.Get_le_TitledFirstName] [From.GetChineseForceOpenDemandChina].\nBien que l'[offmap_china.Ruler.GetEmperorEmpress] a peut-être préféré l'isolationnisme, des rumeurs disent que même ses conseillers les plus proches sont satisfaits de cette issue pacifique.;Die Seidenstraße ist erneut geöffnet! Verhandlungen hierfür verliefen zwischen [offmap_china.Ruler.GetLongChineseEmperorName] und [From.GetTitledName]. Den beiden gelang es, zu einer Einigung darüber zu kommen, dass [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetEmperorEmpress] den Handel wieder eröffnen würde, und alles, worum [offmap_china.Ruler.GetSheHe] bat, war, dass [From.GetTitledFirstName] [From.GetChineseForceOpenDemandChina].\nAuch wenn es [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetEmperorEmpress] vorgezogen hätte, weiterhin in Isolation zu leben, gibt es Gerüchte, dass sogar [offmap_china.Ruler.GetHerHis]e engsten Berater mit diesem friedlichen Ergebnis zufrieden sind.;;¡La Ruta de la Seda vuelve a estar abierta! Comenzaron las negociaciones para conseguirlo entre [offmap_china.Ruler.GetLongChineseEmperorName], y [From.GetTitledName]. Ambos llegaron a un acuerdo: [offmap_china.Ruler.GetElLa] [offmap_china.Ruler.GetEmperorEmpress] ordenaría la reapertura del comercio y a cambio de que [From.GetTitledFirstName] [From.GetChineseForceOpenDemandChina].\nAunque puede que el/la [offmap_china.Ruler.GetEmperorEmpress] haya preferido seguir aislado, los rumores de Oriente dicen que hasta sus consejeros más cercanos están satisfechos con esta resolución tan pacífica.;;;;;;;;;x

EVTOPTA_JD_3001;Send my most sincere gratitude to the [offmap_china.Ruler.GetTitle].;Envoyer ma plus sincère gratitude à l'[offmap_china.Ruler.GetTitle].;Sendet [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetTitle] meinen aufrichtigen Dank.;;Enviad mi más sincera gratitud al [offmap_china.Ruler.GetTitle].;;;;;;;;;x
EVTOPTA_JD_3001_tt;Assign all currently open Commander Slots to the Siege Engineers.;Assigner tous les postes de commandants disponibles aux ingénieurs de siège.;Alle momentan offenen Kommandantenplätze den Belagerungsingenieuren zuweisen.;;Asignar todas las casillas de comandante vacías a los ingenieros de asedio.;;;;;;;;;x
EVTOPTA_JD_3011;Anything to please the [offmap_china.Ruler.GetTitle].;Je ferais tout pour satisfaire l'[offmap_china.Ruler.GetTitle].;Alles, um [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetTitle] zu gefallen.;;Lo que sea para agradar al §Y[offmap_china.Ruler.GetTitle]§!;;;;;;;;;x
EVTOPTA_JD_3021;We shall humbly assist the Emperor in this endeavor!;Nous assisterons humblement l'Empereur !;Wir sollten dem Kaiser bei dem Bestreben demütig helfen!;;¡Ayudaremos humildemente al emperador en esta empresa!;;;;;;;;;x
EVTOPTA_JD_3031;Truly a magnificent item!;Vraiment un magnifique objet !;Ein wahrlich bezaubernder Gegenstand!;;¡Una pieza magnífica!;;;;;;;;;x
EVTOPTA_JD_3041;May they trample your enemies!;Qu'ils piétinent nos ennemis !;Mögen sie Eure Feinde zertrampeln!;;¡Así pisoteen a tus enemigos!;;;;;;;;;x
EVTOPTA_JD_3051;I am not afraid of empty threats!;Vos vaines menaces ne me font pas peur !;Ich habe keine Angst vor leeren Drohungen.;;¡No me asustan las amenazas vacías!;;;;;;;;;x
EVTOPTA_JD_10050_bad;I can see how my choice of tribute might seem miscalculated...;Je me rends compte que mon choix de tribut peut sembler inapproprié...;Ich merke, dass meine Wahl des Tributs falsch erscheinen könnte...;;Veo que me equivoqué en la elección de mi tributo…;;;;;;;;;x
EVTOPTA_JD_10050_decent;I'm glad my tribute is deemed decent.;Je suis content[Root.Get_E] que mon tribut ait été jugé décent.;Ich bin froh, dass mein Tribut als ausreichend gilt.;;Me alegra ver que mi tributo se considera decente.;;;;;;;;;x
EVTOPTA_JD_10050_family;My [person_sent_as_tribute.GetRootRelation] will be missed.;M[person_sent_as_tribute.GetOnA] [person_sent_as_tribute.GetRootRelation] manquera.;M[person_sent_as_tribute.Geteineine] [person_sent_as_tribute.GetRootRelation] wird vermisst werden.;;Echaré de menos a mi [person_sent_as_tribute.GetRootRelation].;;;;;;;;;x
EVTOPTA_JD_10050_great;I aim to please!;C'est un plaisir !;Mein Ziel ist es, zu gefallen!;;¡Me gusta agradar!;;;;;;;;;x
EVTOPTA_JD_20022;Send my most sincere gratitude to the [offmap_china.Ruler.GetTitle].;Envoyer ma plus sincère gratitude à l'[offmap_china.Ruler.GetTitle].;Sendet [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetTitle] meinen aufrichtigen Dank.;;Enviad mi más sincera gratitud al [offmap_china.Ruler.GetTitle].;;;;;;;;;x
EVTOPTA_JD_20022_TT;§Y[chinese_doctor.GetDynName]§! appears at your court.;§Y[chinese_doctor.GetDynName]§! apparaît à votre cour.;§Y[chinese_doctor.GetDynName]§! erscheint an Eurem Hof.;;§Y[chinese_doctor.GetDynName]§! aparece en tu corte.;;;;;;;;;x
EVTOPTA_JD_20024;Anything to please the [offmap_china.Ruler.GetTitle].;Je ferais tout pour satisfaire l'[offmap_china.Ruler.GetTitle].;Alles, um [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetTitle] zu gefallen.;;Lo que sea para agradar al §Y[offmap_china.Ruler.GetTitle]§!;;;;;;;;;x
EVTOPTA_JD_20026;May there forever be harmony between the houses of [offmap_china.Ruler.GetOnlyDynastyName] and [Root.GetOnlyDynastyName].;Qu'il puisse y avoir une éternelle harmonie entre les Maisons [offmap_china.Ruler.GetOnlyDynastyName] et [Root.GetOnlyDynastyName].;Möge zwischen [offmap_china.Ruler.GetOnlyDynastyName] und [Root.GetOnlyDynastyName] ewige Harmonie liegen.;;Haya siempre armonía entre las casas de [offmap_china.Ruler.GetOnlyDynastyName] y [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA_JD_20028;I am but a humble servant of the [offmap_china.Ruler.GetTitle].;Je ne suis qu'un humble serviteur de l'[offmap_china.Ruler.GetTitle].;Ich bin nur ein bescheidener Diener [offmap_china.Ruler.Getdesder] [offmap_china.Ruler.GetTitle][offmap_china.Ruler.GetsMale];;Soy solo un humilde servidor del [offmap_china.Ruler.GetTitle].;;;;;;;;;x
EVTOPTA_JD_20030_TT;§Y[chinese_administrator.GetDynName]§! appears at your court.;§Y[chinese_administrator.GetDynName]§! arrive à votre cour.;§Y[chinese_administrator.GetDynName]§! erscheint an Eurem Hof.;;§Y[chinese_administrator.GetDynName]§! aparece en tu corte.;;;;;;;;;x
EVTOPTA_JD_20032_TT;§Y[chinese_master_engineer.GetDynName]§! appears at your court.;§Y[chinese_master_engineer.GetDynName]§! apparaît à votre cour.;§Y[chinese_master_engineer.GetDynName]§! erscheint an Eurem Hof.;;§Y[chinese_master_engineer.GetDynName]§! aparece en tu corte.;;;;;;;;;x
EVTOPTA_JD_20040_TT;§Y[chinese_strategist.GetDynName]§! appears at your court.;§Y[chinese_strategist.GetDynName]§! apparaît à votre cour.;§Y[chinese_strategist.GetDynName]§! erscheint an Eurem Hof.;;§Y[chinese_strategist.GetDynName]§! aparece en tu corte.;;;;;;;;;x
EVTOPTA_JD_20046;We are honored. The arrival of [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName] is much awaited.;Nous sommes honorés. L'arrivée [imperial_marriage_spouse_2.GetDuDela] [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName] est très attendue.;Wir sind geehrt. Die Ankunft von [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName] wird sehnsüchtig erwartet.;;Nos sentimos honrados. Esperaremos ansiosamente su llegada.;;;;;;;;;x
EVTOPTA_JD_20046_TT;§Y[imperial_marriage_spouse_2.GetDynName]§! is on [imperial_marriage_spouse_2.GetHerHis] way to the upcoming wedding and will arrive in a few weeks' time.;§Y[imperial_marriage_spouse_2.GetDynName]§! est en route pour le futur mariage et arrivera dans quelques semaines.;§Y[imperial_marriage_spouse_2.GetDynName]§! ist auf [imperial_marriage_spouse_2.GetHerHis]em Weg zur kommenden Hochzeit und wird in ein paar Wochen ankommen.;;§Y[imperial_marriage_spouse_2.GetDynName]§! viene de camino a su boda inminente y llegará en unas semanas.;;;;;;;;;x
EVTOPTA_JD_20048;Becoming your [Root.GetHusbandWife] is a great honor, [imperial_marriage_spouse_2.GetTitledFirstName].;Devenir votre [Root.GetHusbandWife] est un grand honneur, [imperial_marriage_spouse_2.GetTitledFirstName].;[Root.GetEuerEure] [Root.GetHusbandWife] zu werden ist eine große Ehre, [imperial_marriage_spouse_2.GetTitledFirstName].;;Ser su [Root.GetHusbandWife] es un gran honor, [imperial_marriage_spouse_2.GetTitledFirstName].;;;;;;;;;x
EVTOPTA_JD_20049;I wish them happiness and many healthy children.;Je leur souhaite du bonheur et de nombreux enfants en bonne santé.;Ich wünsche ihnen Glück und viele gesunde Kinder.;;Les deseo felicidad y muchos hijos sanos.;;;;;;;;;x
EVTOPTA_JD_20049_TT;§Y[imperial_marriage_spouse_1.GetTitledFirstName]§! and §Y[imperial_marriage_spouse_2.GetTitledFirstName]§! are now married.\n;[imperial_marriage_spouse_1.Get_Le_TitledFirstNameJ] et [imperial_marriage_spouse_2.Get_le_TitledFirstNameJ] sont maintenant mariés .\n;§Y[imperial_marriage_spouse_1.GetTitledFirstName]§! und §Y[imperial_marriage_spouse_2.GetTitledFirstName]§! sind nun verheiratet.;;§Y[imperial_marriage_spouse_1.GetTitledFirstName]§! y §Y[imperial_marriage_spouse_2.GetTitledFirstName]§! ya está casados.\n;;;;;;;;;x
EVTOPTA_JD_30014;Splendid!;Formidable !;Großartig!;;¡Espléndido!;;;;;;;;;x


EVTOPTB_JD_3001;I will put them to use immediately!;Je vais en faire usage immédiatement !;Ich werde sie unverzüglich einsetzen!;;¡Los pondré a trabajar inmediatamente!;;;;;;;;;x
EVTOPTB_JD_3001_tt;Assign all currently open Commander Slots to the Siege Engineers - if not enough Commander Slots are available, fire currently appointed Commanders to make room for them!;Assigner tous les postes de commandants disponibles aux ingénieurs de siège - si vous ne disposez pas de suffisamment de postes de commandant, renvoyez ceux actuellement nommés pour leur faire de la place !;Alle momentan offenen Kommandantenplätze den Belagerungsingenieuren zuweisen. Sollte nicht genügend Platz zur Verfügung stehen, den momentan Kommandanten feuern, um Platz zu schaffen!;;Asignar todas las casillas de comandante vacías a los ingenieros de asedio. ¡Si no hay suficientes, despide a los comandantes ya nombrados para hacerles sitio!;;;;;;;;;x

EVTOPTC_JD_3022;Just as planned...;Exactement comme prévu...;Wie geplant...;;Tal como lo había planeado…;;;;;;;;;x

EVTTITLE_JD_20048;A Divine Union;Une union divine;Eine göttliche Vereinigung;;Una unión divina;;;;;;;;;x
