opinion_forced_tributary;Made me a Tributary State;A fait de mon pays un État tributaire;Machte uns zum Tributstaat;;Me hizo un estado tributario;;;;;;;;;x
opinion_forced_wife_consort;Spouse Snatcher;Ravisseur d'épouse;Ehefrau-Entführer;;Secuestrador del Cónyuge;;;;;;;;;x
opinion_foreign_conqueror;Foreign Conqueror;Conquérant étranger;Fremde Eroberer;;Conquistador extranjero;;;;;;;;;x
opinion_forgive;Forgive;Pardonner;Vergeben;;Perdonar;;;;;;;;;x
opinion_forgiven;Forgave Me;M'a pardonné;Vergab mir;;Me perdonó;;;;;;;;x
opinion_forgiving_parent;Forgiving Parent;Parent indulgent;Verzeihende Eltern;;Progenitor comprensivo;;;;;;;;;x
opinion_forgot_important_occasion;Forgotten Occasion;Occasion oubliée;Vergessene Gelegenheit;;Acontecimiento caído en el olvido;;;;;;;;;x
opinion_forgot_important_occasion_mild;Forgotten Occasion;Occasion oubliée;Vergessene Gelegenheit;;Acontecimiento caído en el olvido;;;;;;;;;x
opinion_formed_order;Formed Order;Ordre formé;Gründete Orden;;Orden formada;;;;;;;;;x
opinion_former_lover;Former Lover;Ancienne liaison;Früherer Liebhaber;;Ex amante;;;;;;;;;x
opinion_fought_duel;Fought Duel;Se sont affrontés en duel;Duell ausgetragen;;Luchado en un Duelo;;;;;;;;;;x
opinion_fought_for_claimant;Fought for as Claimant;S'est battu pour le prétendant;Kämpfte dafür als Anspruchsteller;;Luchó pos como Solicitante;;;;;;;;;x
opinion_fought_together;Fought Together;Ont combattu ensemble;Kämpften Zusammen;;Luchamos juntos;;;;;;;;;x
opinion_found_major_artifact;Found Major Artifact;A trouvé un artefact extraordinaire;Großes Artefakt gefunden;;Artefacto superior encontrado;;;;;;;;;x
opinion_found_medium_artifact;Found Medium Artifact;A trouvé un artefact ordinaire;Mittleres Artefakt gefunden;;Artefacto común encontrado;;;;;;;;;x
opinion_found_minor_artifact;Found Minor Artifact;A trouvé un artefact mineur;Kleines Artefakt gefunden;;Artefacto menor encontrado;;;;;;;;;x
opinion_friend;Friend;Amitié;Freund;;Amig[From.GetOA];;;;;;;;;x
opinion_fulfilled_demands;Fulfilled Demands;Demandes réalisées;Forderungen erfüllt;;Peticiones cumplidas;;;;;;;;;x
opinion_fulfilled_marriage_wish;Fulfilled Marriage Wish;Voeu de mariage réalisé;Erfüllter Heiratswunsch;;Deseo de boda cumplido;;;;;;;;;x
opinion_furious;Furious;Grande colère;Wütend;;Furios[This.GetOA];;;;;;;;;x
opinion_gained_respect;Gained Respect;Respect gagné;Respektgewinn;;Respeto Ganado;;;;;;;;;x
opinion_gave_me_pet;Gave Me A Pet;M'a donné un animal;Gab mir ein Haustier;;Me dio una mascota;;;;;;;;;x
opinion_generous_donation;Generous Donation;Généreuse donation;Großzügige Spende;;Donación generosa;;;;;;;;;x
opinion_generous_relative;Generous Relative;Généreux parent;Großzügiger Verwandter;;Pariente generoso;;;;;;;;;x
opinion_gift_from_above;Gift From Above;Don du ciel;Geschenk von oben;;Regalo del cielo;;;;;;;;;x
opinion_gifted_alcohol;Was Given Brewery Gift;A reçu une boisson alcoolisée en cadeau;Erhielt Brauereigeschenk;;Se le dio un regalo de la destilería;;;;;;;;;x
opinion_gifted_alcohol_drunkard;Was Given Brewery Gift;A reçu une boisson alcoolisée en cadeau;Erhielt Brauereigeschenk;;Se le dio un regalo de la destilería;;;;;;;;;x
opinion_given_council_position_1;Given Council Position;A donné un poste au Conseil;Ratsposition übergeben;;Puesto en el Consejo otorgado;;;;;;;;;x
opinion_given_council_position_2;Given Council Position;A donné un poste au Conseil;Ratsposition übergeben;;Puesto en el Consejo otorgado;;;;;;;;;x
opinion_given_council_position_3;Given Council Position;A donné un poste au Conseil;Ratsposition übergeben;;Puesto en el Consejo otorgado;;;;;;;;;x
opinion_given_nice_consort;Grateful for [This.GetOppositeConsortSex];Reconnaissance pour un[This.Get_EOpp] [This.GetOppositeConsortSex];Dankbar für [This.GetOppositeConsortSex];;Agrade [ThirdPartyCharacter.GetElLaOpp] [This.GetOppositeConsortSex];;;;;;;;x
opinion_glad;Glad;Satisfaction;Glücklich;;Content[This.GetOA];;;;;;;;;x
opinion_godfather;Godfather;Parrain;Taufpate;;Padrino;;;;;;;;;x
opinion_godmother;Godmother;Marraine;Taufpatin;;Madrina;;;;;;;;;x
opinion_good_punishment;Good Punishment!;Bonne punition !;Gute Bestrafung!;;¡Buen castigo!;;;;;;;;;x
opinion_good_work;Good work!;Bon travail !;Gute Arbeit!;;¡Buen trabajo!;;;;;;;;;x
opinion_grandchild;Grandchild;Petit-enfant;Enkel;;Niet[From.GetOA];;;;;x
opinion_grandfather;Grandfather;Grand-père;Großvater;;Abuelo;;;;;;;;;x
opinion_grandmother;Grandmother;Grand-mère;Großmutter;;Abuela;;;;;;;;;x
opinion_granted_barony;Granted a Barony;M'a offert une baronnie;Gewährte eine Baronie;;Concedida una baronía;;;;;;;;;x
opinion_granted_barony_to_holy_order;Granted Barony to Holy Order;A offert une baronnie à l'ordre sacré;Ritterorden Baronie gewährt;;Concedida baronía a la Santa Hermandad;;;;;;;;;x
opinion_granted_barony_vice_royalty;Granted a Viceroyal Barony;A accordé une vice-royauté de rang baronnial;Gewährte Vizebaronie;;Virreinato Baronía Concedido;;;;;;;;;x
opinion_granted_county;Granted a County;M'a offert un comté;Gewährte eine Grafschaft;;Concedido un condado;;;;;;;;;x
opinion_granted_county_to_holy_order;Granted County to Holy Order;A offert un comté à l'ordre sacré;Ritterorden Grafschaft gewährt;;Concedido condado a la Santa Hermandad;;;;;;;;;x
opinion_granted_county_vice_royalty;Granted a Viceroyal County;A accordé une vice-royauté de rang comtal;Gewährte Vizegrafschaft;;Virreinato Condado Concedido;;;;;;;;;x
opinion_granted_crusader_kingdom;Granted Crusader Kingdom;A accordé un royaume croisé;Gewährte Kreuzritter-Königreich;;Otorgado reino cruzado;;;;;;;;;x
opinion_granted_duchy;Granted a Duchy;M'a offert un duché;Gewährte ein Herzogtum;;Concedido un ducado;;;;;;;;;x
opinion_granted_duchy_vice_royalty;Granted a Viceroyal Duchy;A accordé une vice-royauté de rang ducal;Gewährte Vizeherzogtum;;Virreinato Ducado Concedido;;;;;;;;;x
opinion_granted_empire;Granted an Empire;M'a offert un empire;Gewährte ein Kaiserreich;;Concedido un imperio;;;;;;;;;x
opinion_granted_empire_vice_royalty;Granted an Viceroyal Empire;A accordé une vice-royauté de rang impérial;Gewährte Vizekaiserreich;;Virreinato Imperio Concedido;;;;;;;;;x
opinion_granted_guardianship;Given Guardianship of Child;A accordé la tutelle de l'enfant;Erhielt Vormundschaft für ein Kind;;Custodia de niño concedida;;;;;;;;;x
opinion_granted_independence;Granted Independence;Indépendance accordée;Gewährte Unabhängigkeit;;Independencia concedida;;;;;;;;;x
opinion_granted_kingdom;Granted a Kingdom;M'a offert un royaume;Gewährte ein Königreich;;Concedido un reino;;;;;;;;;x
opinion_granted_kingdom_vice_royalty;Granted a Viceroyal Kingdom;A accordé une vice-royauté de rang royal;Gewährte Vizekönigreich;;Virreinato Reino Concedido;;;;;;;;;x
opinion_granted_other_baron_vice_royalty;Feudal opinion of granted Viceroyalties;Opinion féodale pour l'attribution de vice-royautés;Feudalmeinung für vergebene Vizekönigreiche;;Opinión feudal sobre nombrar virreyes;;;;;;;;;x
opinion_granted_other_count_vice_royalty;Feudal opinion of granted Viceroyalties;Opinion féodale pour l'attribution de vice-royautés;Feudalmeinung für vergebene Vizekönigreiche;;Opinión feudal sobre nombrar virreyes;;;;;;;;;x
opinion_granted_other_duke_vice_royalty;Feudal opinion of granted Viceroyalties;Opinion féodale pour l'attribution de vice-royautés;Feudalmeinung für vergebene Vizekönigreiche;;Opinión feudal sobre nombrar virreyes;;;;;;;;;x
opinion_granted_other_emperor_vice_royalty;Feudal opinion of granted Viceroyalties;Opinion féodale pour l'attribution de vice-royautés;Feudalmeinung für vergebene Vizekönigreiche;;Opinión feudal sobre nombrar virreyes;;;;;;;;;x
opinion_granted_other_king_vice_royalty;Feudal opinion of granted Viceroyalties;Opinion féodale pour l'attribution de vice-royautés;Feudalmeinung für vergebene Vizekönigreiche;;Opinión feudal sobre nombrar virreyes;;;;;;;;;x
opinion_granted_other_vice_royalty;Feudal opinion of granted Viceroyalties;Opinion féodale pour l'attribution de vice-royautés;Feudalmeinung für vergebene Vizekönigreiche;;Opinión feudal sobre nombrar virreyes;;;;;;;;;x
opinion_granted_title_to_woman;Gave title to a woman;A donné un titre à une femme;Titel einer Frau gewährt;;Título dado a una mujer;;;;;;;;;x
opinion_grateful;Grateful;Éprouve de la reconnaissance;Dankbar;;Agradecid[This.GetOA];;;;;;;;;x
opinion_grateful_calligrapher;Grateful for the Court Calligrapher's good work;Reconnaissant pour l'excellent travail du Maître-calligraphe;Dankbar für die gute Arbeit des Hofkalligraphen;;Agradecido del buen trabajo del calígrafo de la corte;;;;;;;;;x
opinion_grateful_invitation;Grateful for Invitation;Reconnaissance pour l'invitation;Für Einladung dankbar;;Agradecido por la invitación;;;;;;;;;x
opinion_great_feast;Great feast!;Grand banquet !;Tolles Gelage!;;¡Gran festín!;;;;;;;;;x
opinion_great_leader;Great Leader;Grand chef;Großer Anführer;;Gran líder;;;;;;;;;x
opinion_great_masquerade;Great Masquerade Ball;Grand bal masqué;Großer Maskenball;;Gran fiesta de disfraces;;;;;;;;;x
opinion_great_minds;Great Minds Think Alike;Les grands esprits se rencontrent;Große Geister denken in ähnlichen Bahnen;;Las mentes brillantes piensan igual;;;;;;;;;x
opinion_hajj_attempt_murder;Broke Truce of Hajj;A rompu la trêve du hajj;Hat den Waffenstillstand des Haddsch gebrochen;;Rompió Tregua del hach;;;;;;;;;x
opinion_hajj_not_helping;Not showing charity;Ne montre aucune charité;Zeigt keine Barmherzigkeit;;No muestra caridad;;;;;;;;;x
opinion_hajj_promised;Promised to go on Hajj;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen;;Prometió hacer el hach;;;;;;;;;x
opinion_hajj_rivalry_mended;Positive talk on Hajj;Discours positif à propos du hajj;Positives Gespräch auf Haddsch;;Charla positiva sobre el hach;;;;;;;;;x
opinion_hajj_saved_from_bandit;Saved from bandits at Hajj;A été sauvé des bandits pendant le hajj;Rettete ihn auf Haddsch vor Banditen;;Salvado de bandidos en el hach;;;;;;;;;x
opinion_hajj_saving_on_hajj;Saved him from bandits;L'a sauvé des bandits;Rettete ihn vor Banditen;;Le salvé de los bandidos;;;;;;;;;x
opinion_half_brother;Half-brother;Demi-frère;Halbbruder;;Hermanastro;;;;;;;;;x
opinion_half_brother_muslim;My Half-Brother;Mon demi-frère;Mein Halbbruder;;Mi hermanastro;;;;;;;;;x
opinion_half_sister;Half-sister;Demie-soeur;Halbschwester;;Hermanastra;;;;;;;;;x
opinion_happy;Happy;Satisfaction;Glücklich;;Feliz;;;;;;;;;x
opinion_happy_conversion;Happy for a converted friend;Satisfaction pour la conversion d'un ami;Sich für einen konvertierten Freund freuen;;Feliz por un amigo converso;;;;;;;;;x
opinion_happy_with_guardian;Happy with Upbringing;Satisfaction pour l'éducation;Zufrieden mit Erziehung;;Contento con la educación;;;;;;;;;x
opinion_happy_with_nickname;Flattering Nickname;Surnom flatteur;Schmeichelhafter Spitzname;;Apodo halagador;;;;;;;;;x
opinion_has_fatwa;Has Fatwa Issued;A vu une fatwa émise à son encontre;Hat Fatwa angewiesen;;Tiene Fetua emitida;;;;;;;;;x
opinion_hate;Hate;Haine;Hass;;Odio;;;;;;;;;x
opinion_hatred;Hatred;Haine;Hass;;Odio;;;;;;;;;x
opinion_head_of_religion_negative;Head of Religion dislikes you;Le chef religieux ne vous apprécie pas;Religionsoberhaupt verachtet Euch;;Al líder religioso no le gustas;;;;;;;;;x
opinion_heir_guardian_foreign_culture;Heir Educated with Foreign Culture;Héritier éduqué dans une culture étrangère;Erbe mit fremder, kultureller Ausbildung;;Heredero Educado con Cultura Extranjera;;;;;;;;;x
opinion_heir_guardian_my_culture;Heir Educated with Proper Culture;Héritier éduqué dans sa culture d'origine;Erbe mit passender, kultureller Ausbildung;;Heredero Educado con Cultura Propia;;;;;;;;;x
opinion_held_bema;Hosted Bema;A organisé un dîner de Bêma;Hielt Bema ab;;Acogió el Bema;;;;;;;;;x
opinion_held_blood_games;Held Blood Games;A organisé des combats de gladiateurs;Hielt Blutspiele ab;;Celebró jugos de sangre;;;;;;;;x
opinion_held_blot;Held Blot;Blót tenu;Hat Blót veranstaltet;;Mancha Realizada;;;;;;;;;x
opinion_held_contest;Held Contest;A organisé un concours;Wettbewerb abgehalten;;Concurso llevado a cabo;;;;;;;;;x
opinion_held_great_festival;Held Great Festival;A organisé une grande fête;Hielt großes Fest ab;;Celebró un gran festival;;;;;;;;x
opinion_held_nerge;Held Nerge;A tenu une Nerge;Nerge abgehalten;;Nerge celebrada;;;;;;;;;x
opinion_held_sadah;Held Sadeh Festival;A organisé une fête de Sadeh;Hielt Sadeh-Fest;;Celebró festival de Sadeh;;;;;;;;;x
opinion_helped_wudu;Helped with Wudu;Aidé avec les ablutions;Hat mit Wudu geholfen;;Ha ayudado con el Wudu;;;;;;;;;x
opinion_helpful_ally;Helpful Board Game Ally;Allié précieux de jeu de société;Hilfreicher Verbündeter bei Brettspiel;;Aliado útil en un juego de mesa;;;;;;;;;x
opinion_heretic;Heretic;Hérétique;Ketzer;;Hereje;;;;;;;;;x
opinion_heretic_tribal_liege;Heretic;Hérétique;Ketzer;;Hereje;;;;;;;;;x
opinion_hermetic_apprentice;My Teacher;Mon professeur;Mein Lehrer;;Mi maestro;;;;;;;;;x
opinion_holding_contests;Report opinion_holding_contests;;opinion_holding_contests melden;;Report opinion_holding_contests;;;;;;;;;x
opinion_homosexual;Homosexual;Homosexualité;Homosexuell;;Homosexual;;;;;;;;;x
opinion_homosexual_sympathy;Sympathetic to Sexual Preferences;Compréhension envers mes préférences sexuelles;Verständnisvoll gegenüber sexueller Vorlieben;;Comprensivo con Preferencias Sexuales;;;;;;;;;x
opinion_honorable;Honorable;Honorable;Ehrenhaft;;Honorable;;;;;;;;;x
opinion_honorable_combat;Honorable Opponent;Adversaire honorable;Ehrenwerter Gegner;;Rival honorable;;;;;;;;x
opinion_horrified;Horrified;Horrifié(e);Entsetzt;;Horrorizado;;;;;;;;;x
opinion_humiliated_close_kin;Humiliated Close Kin;A mutilé un proche parent;Hat engen Verwandten erniedrigt;;Parientes cercanos humillados;;;;;;;;;x
opinion_humiliated_family;Humiliated Family;A humilié un parent éloigné;Erniedrigte Familie;;Familia humillada;;;;;;;;;x
opinion_humiliated_me;Humiliated Me;M'a fait subir une humiliation;Hat mich gedemütigt;;Me humilló;;;;;;;;;x
opinion_humiliated_rival;Humiliated by rival;Humiliation de la part d'une personne rivale;Durch Rivalen gedemütigt;;Humillado por rival;;;;;;;;;x
opinion_hunted_with_me;Hunted with me;A chassé avec moi;Ging mit mir jagen;;Cazó conmigo;;;;;;;;x
opinion_hypocrit_ruler;Hypocritical Ruler;Chef hypocrite;Heuchlerischer Herrscher;;Gobernante hipócrita;;;;;;;;;x
opinion_hypocrite;Hypocrite;Hypocrite;Heuchler;;Hipócrita;;;;;;;;;x
opinion_idiot;Idiot;Imbécile;Idiot;;Idiota;;;;;;;;;x
opinion_idolater;Idolater;Idolâtrer;Götzendiener;;Idólatra;;;;;;;;;x
opinion_ignorant;Ignorant;Ignorance;Ignorant;;Ignorante;;;;;;;;;x
opinion_ignore;Polite;Politesse;Höflich;;Educad[This.GetOA];;;;;;;;;x
opinion_ignore_papal_demands;Ignoring Papal Demands;A ignoré les demandes papales;Päpstliche Forderungen ignorierend;;Desoídas exigencias papales;;;;;;;;;x
opinion_ignore_patriarch_request;Ignored Patriarch's request;Ignorer la requête du Patriarche;Ignorierte die Anfrage des Patriarchen;;Petición del Patriarca ignorada;;;;;;;;;x
opinion_ignored_demands;Ignored Demands;Demandes ignorées;Forderungen ignoriert;;Peticiones ignoradas;;;;;;;;;x
opinion_ignored_infidel;Ignored the Infidel;A ignoré l'infidèle;Ignorierte den Ungläubigen;;Infiel ignorado;;;;;;;;;x
opinion_ignored_merrymen;Ignored the Merry Men;A ignoré les Joyeux Compères;Ließ die ‚Fröhlichen Strolche‘ unbeachtet;;Ignoró a los Hombres Alegres;;;;;;;;;x
opinion_impaler_friends;Impaler Friends;Amis d'empalement;Folterfreund;;Amigos empaladores;;;;;;;;;x
opinion_impressed;Impressed;A fait bonne impression;Beeindruckt;;Impresionad[This.GetOA];;;;;;;;;x
opinion_impressed_infatuated;Swooning;Se pâme;ohnmächtig;;Babeando;;;;;;;;;x
opinion_impressed_me_in_battle;Impressed Me In Battle;M'a impressionné sur le champ de bataille;Beeindruckte mich im Kampf;;Me impresionó en combate;;;;;;;;;x
opinion_impressive_speaker;Impressive Speaker;A fait forte impression à l'oral;Beeindruckender Redner;;Orador Impresionante;;;;;;;;;x
opinion_imprisoned;In Prison;En prison;Im Kerker;;En prisión;;;;;;;;;x
opinion_imprisoned_child;Imprisoned my Child;A emprisonné mon enfant;Hat mein Kind eingekerkert;;Encarcelé a mi hijo;;;;;;;;;x
opinion_imprisoned_missionary;Imprisoned Missionary;Missionnaire emprisonné;Gefangener Missionar;;Misionero Encarcelado;;;;;;;;;x
opinion_improved_relations;Improved Relations;Relations améliorées;Verbesserte Beziehungen;;Relaciones mejoradas;;;;;;;;;x
opinion_inattentive;Inattentive;Inattention;Unaufmerksam;;Distraíd[This.GetOA];;;;;;;;;x
opinion_increased_authority;Increased Crown Authority;Autorité royale accrue;Erhöhte Autorität der Krone;;Autoridad de la Corona aumentada;;;;;;;;;x
opinion_increased_council_power;Increased Council Power;Pouvoir du Conseil accru;Erhöhung der Macht des Rates;;Poder del consejo aumentado;;;;;;;;;x
opinion_increased_tribal_organization;Increased Tribal Organization;Organisation tribale accrue;Gestärkte Stammesorganisation;;Organización Tribal Incrementada;;;;;;;;;x
opinion_inept_dancer;Inept Dancer;Mauvais danseur;Unfähiger Tänzer;;Bailarín inepto;;;;;;;x
opinion_infatuated;Deeply in Love;Éprouve un amour profond;Schwer verliebt;;Muy enamorad[This.GetOA];;;;;;;;;x
opinion_infidel;Infidel;Infidèle;Ungläubiger;;Infiel;;;;;;;;;x
opinion_infidel_tribal_liege;Infidel;Infidèle;Ungläubiger;;Infiel;;;;;;;;;x
opinion_infiltration_companion;Infiltration Companion;Compagnon d'infiltration;Infiltrationsbegleiter;;Compañero de infiltración;;;;;;;;;x
opinion_inherited;Opinion of Predecessor;Opinion envers le prédécesseur;Meinung vom Vorgänger;;Opinión del Predecesor;;;;;;;;;x
opinion_inherited_negative;Opinion of Predecessor;Opinion envers le prédécesseur;Meinung vom Vorgänger;;Opinión del Predecesor;;;;;;;;;x
opinion_injured_me_in_battle;Injured Me In Battle;M'a blessé sur le champ de bataille;Verwundete mich im Kampf;;Me hirió en combate;;;;;;;;;x
opinion_insane_law;Introduced Insane Law;A introduit une loi insensée;Wahnwitziger Gesetzeserlass;;Introdujo Ley de Locos;;;;;;;;;x
opinion_insane_ruler;Insane Ruler;Dirigeant insensé;Geistesgestörter Herrscher;;Gobernante demente;;;;;;;;;x
opinion_inspiring_leader;Inspiring Leader;Chef inspirant;Inspirierender Führer;;Líder inspirador[From.GetOA];;;;;;;;x
opinion_insulted;Insulted;Insulte;Beleidigt;;Insultad[This.GetOA];;;;;;;;;x
opinion_interfered_in_war;Report opinion_interfered_in_war;;opinion_interfered_in_war melden;;Report opinion_interfered_in_war;;;;;;;;;x
opinion_investiture;Investiture;Investiture;Investitur;;Investidura;;;;;;;;;x
opinion_irresponsible_mother;Irresponsible Mother;Mère irresponsable;Unverantwortliche Mutter;;Madre irresponsable;;;;;;;;;x
opinion_irritated;Irritated;Agacement;Verärgert;;Irritad[This.GetOA];;;;;;;;;x
opinion_issued_fatwa;Issued Fatwa;A émis une fatwa à l'encontre de quelqu'un;Fatwa angewiesen;;Emitió Fetua;;;;;;;;;x
opinion_jarilo;Held Jarilo Festival;A organisé la fête d'Yarilo;Hat Jarilofest veranstaltet;;Festival Jarilo Realizado;;;;;;;;;x
opinion_jihad_promised;Promised Jihad;A promis de faire le djihad;Versprach Dschihad;;Prometió Yihad;;;;;;;;;x
opinion_jovial_host;Jovial Host;Hôte jovial;Jovialischer Gastgeber;;Anfitrión jovial;;;;;;;;;x
opinion_jovial_matron;Jovial Matron;Matrone joviale;Jovialische Matrone;;Matrona jovial;;;;;;;;;x
opinion_jovial_patriarch;Jovial Patriarch;Patriarche jovial;Jovialischer Patriarch;;Patriarca jovial;;;;;;;;;x
opinion_killed_close_kin;Murdered Close Kin;Proche parent assassiné;Ermordete engen Verwandten;;Asesinado pariente próximo;;;;;;;;;x
opinion_killed_father;Killed my father;A tué mon père;Tötete meinen Vater;;Maté a mi padre;;;;;;;;;x
opinion_killed_horse;Killed My Horse;A tué mon cheval;Tötete mein Pferd;;Mató a mi caballo;;;;;;;;;x
opinion_killed_lover;Killed Lover;A tué son amant(e);Ermordete Geliebte/n;;Amante muerto;;;;;;;;;x
opinion_killed_merrymen;Killed the leader of the Merry Men;A tué le chef des Joyeux Compères;Tötete den Anführer der ‚Fröhlichen Strolche‘;;Asesinó al líder de los Hombres Alegres;;;;;;;;;x
opinion_killed_wife;Killed my Wife;A tué ma femme;Tötete meine Frau;;Mató a mi esposa;;;;;;;;;x
opinion_kind;Appreciative;Reconnaissance;Verständnisvoll;;Agradecid[This.GetOA];;;;;;;;;x
opinion_kind_winner;Gallant Winner;Magnanime dans la victoire;Stattlicher Gewinner;;Ganador[From.GetXA] caballeros[From.GetOA];;;;;;;;x
opinion_kindred_spirit;Kindred Spirit;Âme soeur;Gleichgesinnter;;Alma gemela;;;;;;;;x
opinion_knowledge_theft;Known Plagiarizer;Plagiat connu;Bekannter Plagiator;;Plagiari[From.GetOA] declarad[From.GetOA];;;;;;;;;x
opinion_known_corrupter;Depraved Manipulator;Manipulation dépravée;Verkommener Drahtzieher;;Manipulador[From.GetXA] inmoral;;;;;;;;;x
opinion_lacks_conviction;Lacks Conviction;Manque de conviction;Fehlt Überzeugungskraft;;Carece de convicción;;;;;;;;;x
opinion_laughing_at_you;Laughing at you;Se moquant de vous;Lacht Euch aus;;Riéndose de ti;;;;;;;;;x
opinion_leave;Report opinion_leave;;opinion_leave melden;;Report opinion_leave;;;;;;;;;x
opinion_left_court;Left With Blessings;A quitté la Cour avec des bénédictions;Verließ den Hof mit einem Segen;;Se marchó con bendiciones;;;;;;;;;;x
opinion_left_me_to_die;Left me to die;M'a laissé mourir;Ließ mich zum Sterben zurück;;Me dejó morir;;;;;;;;x
opinion_legendary_commander;Blood of Legendary Commander;Sang de commandant légendaire;Blut eines legendären Kommandanten;;Sangre del legendario comandante;;;;;;;;;x
opinion_liar;Liar;Mensonge;Lügner;;Mentiros[From.GetOA];;;;;;;;;x
opinion_liege_has_heretic_advisor;Liege has Heretic Advisor;Le seigneur a des conseillers hérétiques;Der Lehnsherr hat einen ketzerischen Hofberater;;El señor tiene un consejero hereje;;;;;;;;;x
opinion_liege_vs_faction;Faction Member;Membre de faction;Fraktionsmitglied;;Miembr[From.GetOA] de la facción;;;;;;;;;x
opinion_liked_a_good_joke;Liked a Good Joke;A apprécie une bonne blague;Mochte einen guten Witz;;Le gustaban los chistes buenos;;;;;;;;x
opinion_likes_new_obligation_law;Likes New Obligation Law;Aime la nouvelle loi d'obligation;Mag das neue Gesetz zur Regelung der Pflichten;;Le gusta la nueva ley de la obligación;;;;;;;;;x
opinion_looted;Pillaged my Lands;A pillé mes terres;Hat meine Ländereien geplündert;;Mis tierras saqueadas;;;;;;;;;x
opinion_loser;Loser;Défaite;Verlierer;;Perdedor[From.GetXA];;;;;;;;x
opinion_lost_duel;Report opinion_lost_duel;;opinion_lost_duel melden;;Report opinion_lost_duel;;;;;;;;;x
opinion_lost_respect;Lost Respect;Respect perdu;Respektverlust;;Respeto Perdido;;;;;;;;;x
opinion_lost_ward;Lost a Ward;A perdu un pupille;Einen Schützling verloren;;Un guarda perdido;;;;;;;;;x
opinion_lousy_teacher;Lousy Teacher;Professeur nul;Lausiger Lehrer;;Mal maestr[From.GetOA];;;;;;;;;x
opinion_lousy_winner;Lousy Winner;Minable dans la victoire;Lausiger Gewinner;;Mal ganador[From.GetXA];;;;;;;;x
opinion_love_letters;Love Letters;Lettres d'amour;Liebesbriefe;;Cartas de amor;;;;;;;;;x
opinion_love_rival;Rivals in Love;Rivalité amoureuse;Rivalen in Sachen Liebe;;Rivales enamorados;;;;;;;;;x
opinion_lover;Lover;Relation amoureuse;Liebhaber;;Amante;;;;;;;;;x
opinion_low_caste;Low Caste;De caste inférieure;Niedrige Kaste;;Casta baja;;;;;;;;;x
opinion_lowered_crown_authority;Recently Lowered Crown Authority;A récemment diminué l'autorité de la Couronne;Kürzlich verringerte Kronautorität;;Autoridad de la Corona disminuida recientemente;;;;;;;;;x
opinion_lowered_tribal_organization;Lowered Tribal Organization;Organisation tribale réduite;Absenkung der Stammes-Organisation;;Organización tribal reducida;;;;;;;;;x
opinion_loyal_servant;Loyal Servant;Loyal serviteur;Loyaler Diener;;Criad[This.GetOA] Leal;;;;;;;;;x
opinion_loyal_shieldmaiden;Loyal Shieldmaiden;Skjaldmö loyale;Treue Schildmaid;;Doncella escudera leal;;;;;;;;;x
opinion_loyal_vassal;A Most Loyal Vassal;Un vassal très loyal;Ein ganz und gar treuer Vasall;;[From.GetElLaCap] Más Leal de los Vasallos;;;;;;;;;;;
opinion_lustful_buddy;Impressed by Virility;Virilité impressionnante;Von Manneskraft beeindruckt;;Impresionad[This.GetOA] por la Virilidad;;;;;;;;;x
opinion_lying_about_confession;Lying in Confession;Ment en confession;Bei der Beichte lügen;;Mentir en confesión;;;;;;;;;x
opinion_mad_as_hell;Mad as hell;Très en colère;Verrückt vor Wut;;Loc[This.GetOA] furioso[This.GetOA];;;;;;;;;x
opinion_mad_at_guardian;Mad at Guardian;En colère contre le tuteur;Wütend auf den Vormund;;Colérico con [From.GetElLa] guardián[From.GetXA];;;;;;;;;x
opinion_marital_love;Love;Amour;Liebe;;Amor;;;;;;;;;x
opinion_married_wrong_caste;Married Wrong Caste;S'est marié hors de sa caste;Heiratete außerhalb der eigenen Kaste;;Se casó fuera de su casta;;;;;;;;;x
opinion_mass_sacrifice_negative;Bloodthirsty Monster;Monstre sanguinaire;Blutdürstiges Monster;;Monstruo sanguinario;;;;;;;;x
opinion_mass_sacrifice_positive;Blessed the Land;A béni la terre;Segnete das Land;;Bendita sea la Tierra;;;;;;;;x
opinion_meddler;Meddler;Touche-à-tout;Einmischer;;Entrometid[From.GetOA];;;;;;;;;x
opinion_mediator;Mediator;Médiation;Vermittler;;Mediador[From.GetXA];;;;;;;;;x
opinion_mentor;Mentor;Mentor;Mentor;;Tutor[From.GetXA];;;;;;;;;x
opinion_merciful;Merciful;A fait preuve de miséricorde;Gnädig;;Compasiv[This.GetOA];;;;;;;;;x
opinion_merciful_qadi;Merciful Chief Qadi;Cadi clément;Barmherziger Ober-Kadi;;Cadí Jef[From.GetEA] piados[From.GetOA];;;;;;;;;x
opinion_mildly_disappointed;Mildly disappointed;Légère déception;Ein wenig enttäuscht;;Un poco decepcionad[This.GetOA];;;;;;;;;x
opinion_mocked;Mocked me!;Moquerie envers moi !;Verspottete mich!;;¡Se ríe de mí!;;;;;;;;;x
opinion_mocked_me_in_battle;Mocked Me In Battle;S'est moqué de moi dans la bataille;Verspottete mich im Kampf;;Se burló de mí en combate;;;;;;;;;x
opinion_money_stolen;Stole my Money;A volé mon argent;Stahl mein Geld;;Robó mi dinero;;;;;;;;;x
opinion_mother_child;Mother;Mère;Mutter;;Madre;;;;;;;;;x
