#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

PROV1031;Gurvan Saikhan;;;;;;;;;x

PROV1032;Ejin;;;;;;;;;;;;;x
PROV1033;Juyan;;;;;;;;;x

PROV1034;Aj Bogd;;;;;;;;;x
PROV1035;Barkul;;;;;;;;;;;;;x

# Khotan
PROV1036;Kumul;;;;;;;;;x
PROV1037;Kumtag;;;;;;;;;;;;;x
PROV1038;Lop Nor;;;;;;;;;;;;;x
PROV1039;Loulan;;;;;;;;;x
PROV1040;Yüni;;;;;;;;;;;;;x
PROV1041;Charkliq;;;;;;;;;x

PROV1042;Cherchen;;;;;;;;;x
PROV1043;Cadota;;;;;;;;;;;;;x
PROV1044;Keriya;;;;;;;;;;;;;x
PROV1045;Khotan;;;;;;;;;x
PROV1046;Karghalik;;;;;;;;;;;;;x
PROV1047;Yarkand;;;;;;;;;x

PROV1048;Artux;;;;;;;;;;;;;x
PROV1049;Yopurga;;;;;;;;;;;;;x
PROV1050;Kashgar;;;;;;;;;x
PROV1051;Uchturpan;;;;;;;;;;;;;x
PROV1052;Aksu;;;;;;;;;x

PROV1053;Kubera;;;;;;;;;;;;;x
PROV1054;Kucha;;;;;;;;;x
PROV1055;Karashar;;;;;;;;;x
PROV1056;Mingoi;;;;;;;;;;;;;x
PROV1057;Kara Khoja;;;;;;;;;x
PROV1058;Luntai;;;;;;;;;x

# Zhetysu
PROV1059;Almaliq;;;;;;;;;x
PROV1060;Ili;;;;;;;;;;;;;x
PROV1061;Qayaliq;;;;;;;;;x

PROV1062;Karatal;;;;;;;;;x
PROV1063;Almaty;;;;;;;;;x
PROV1064;Karluk;;;;;;;;;;;;;x

PROV1065;Balasagun;;;;;;;;;x
PROV1066;Barskhan;;;;;;;;;x
PROV1067;Talas;;;;;;;;;x

# Oghuz (k_turkestan)
PROV1068;Chach;;;;;;;;;;;;;x
PROV1069;Otrar;;;;;;;;;;;;;x
PROV1070;Syganak;;;;;;;;;x
PROV1071;Yangikent;;;;;;;;;x

PROV1072;Aral;;;;;;;;;x
PROV1073;Kutan Bulak;;;;;;;;;x

PROV1074;Emba;;;;;;;;;x
PROV1075;Kangly;;;;;;;;;;;;;x

PROV1076;Buzachi;;;;;;;;;x
PROV1077;Mangyshlak;;Mangyschlak;;;;;;;;;;;x
PROV1078;Kara Bogaz;;;;;;;;;x
PROV1079;Usturt;Oustourt;;;;;;;;;;;;x
PROV1080;Kusbulak;;;;;;;;;x

# Transoxiana (k_khiva)
PROV1081;Madminiya;;;;;;;;;x
PROV1082;Urgench;;;;;;;;;x
PROV1083;Khiva;;;;;;;;;;;;;x
PROV1084;Dashhowuz;;;;;;;;;;;;;x

PROV1085;Oshrusana;;;;;;;;;;;;;x
PROV1086;Samarkand;Samarcande;;;Samarkanda;;;;;;;;;x
PROV1087;Bukhara;Boukhara;Buchara;;;;;;;;;;;x
PROV1088;Nakhshab;;;;;;;;;;;;;x

PROV1089;Chaghaniyan;;;;;;;;;;;;;x
PROV1090;Khuttal;;;;;;;;;;;;;x
PROV1091;Badakhshan;;;;;;;;;;;;;x
PROV1092;Vakhan;;;;;;;;;;;;;x

PROV1093;Khojand;;;;;;;;;;;;;x
PROV1094;Khaylam;;;;;;;;;;;;;x
PROV1095;Fergana;;;;;;;;;;;;;x

# Kashmir
PROV1096;Pamir;;;;;;;;;;;;;x
PROV1097;Tashkurgan;;;;;;;;;;;;;x

PROV1098;Gilgit;;;;;;;;;;;;;x
PROV1099;Skardu;;;;;;;;;;;;;x
PROV1100;Kasmira;;;;;;;;;;;;;x

PROV1101;Kangra;;;;;;;;;;;;;x
PROV1102;Garhwal;;;;;;;;;;;;;x
PROV1103;Kurmanchal;;;;;;;;;;;;;x

# Nepal
PROV1104;Doti;;;;;;;;;;;;;x
PROV1105;Jumla;;;;;;;;;;;;;x
PROV1106;Mustang;;;;;;;;;;;;;x
PROV1107;Lumbini;;;;;;;;;;;;;x
PROV1108;Pokhara;;;;;;;;;;;;;x

PROV1109;Janakpur;;;;;;;;;;;;;x
PROV1110;Kathmandu;Katmandou;;;Katmandú;;;;;;;;;x
PROV1111;Limbuwan;;;;;;;;;;;;;x

# Guge
PROV1112;Zhongba;;;;;;;;;;;;;x
PROV1113;Purang;;;;;;;;;;;;;x
PROV1114;Gegyai;;;;;;;;;;;;;x
PROV1115;Kyunglung;;;;;;;;;;;;;x
PROV1116;Tsaparang;;;;;;;;;;;;;x

PROV1117;Leh;;;;;;;;;;;;;x
PROV1118;Diskit;;;;;;;;;;;;;x
PROV1119;Pangong;;;;;;;;;;;;;x

PROV1120;Gar;;;;;;;;;;;;;x
PROV1121;Rutog;;;;;;;;;;;;;x
PROV1122;Kunlun;;;;;;;;;;;;;x
PROV1123;Tsakha;;;;;;;;;;;;;x
PROV1124;Gerze;;;;;;;;;;;;;x
PROV1125;Coqen;;;;;;;;;;;;;x

# Yarlung
PROV1126;Gyesar;;;;;;;;;;;;;x
PROV1127;Mangyul;;;;;;;;;;;;;x
PROV1128;Sakya;;;;;;;;;;;;;x
PROV1129;Lhatse;;;;;;;;;;;;;x
PROV1130;Shigatse;;;;;;;;;;;;;x
PROV1131;Gyantse;;;;;;;;;;;;;x

PROV1132;Paro;;;;;;;;;;;;;x
PROV1133;Bumthang;;;;;;;;;;;;;x

PROV1134;Taktse;;;;;;;;;;;;;x
PROV1135;Lhunze;;;;;;;;;;;;;x
PROV1136;Nedong;;;;;;;;;;;;;x

PROV1137;Lhasa;;;;;;;;;;;;;x
PROV1138;Kunggar;;;;;;;;;;;;;x
PROV1139;Lhunzhub;;;;;;;;;;;;;x

PROV1140;Nagchu;;;;;;;;;;;;;x
PROV1141;Xainza;;;;;;;;;;;;;x
PROV1142;Nyima;;;;;;;;;;;;;x

PROV1143;Amdo;;;;;;;;;;;;;x
PROV1144;Samtho;;;;;;;;;;;;;x
PROV1145;Qangtang;;;;;;;;;;;;;x
PROV1146;Arjin;;;;;;;;;;;;;x

# Xixia
PROV1147;Tanggula;;;;;;;;;;;;;x
PROV1148;Nagormo;;;;;;;;;;;;;x
PROV1149;Lenghu;;;;;;;;;;;;;x
PROV1150;Qaidam;;;;;;;;;;;;;x

PROV1151;Yumen;;;;;;;;;;;;;x
PROV1152;Yangguan;;;;;;;;;;;;;x
PROV1153;Dunhuang;;;;;;;;;x
PROV1154;Anxi;;;;;;;;;x
PROV1155;Jiuquan;;;;;;;;;;;;;x

PROV1156;Delingha;;;;;;;;;;;;;x
PROV1157;Fuqi;;;;;;;;;;;;;x
PROV1158;Dulan;;;;;;;;;;;;;x

PROV1159;Lingtsang;;;;;;;;;;;;;x
PROV1160;Nangqen;;;;;;;;;;;;;x
PROV1161;Zadoi;;;;;;;;;;;;;x

# Kham
PROV1162;Banbar;;;;;;;;;;;;;x
PROV1163;Qamdo;;;;;;;;;;;;;x
PROV1164;Bome;;;;;;;;;;;;;x

PROV1165;Lhatok;;;;;;;;;;;;;x
PROV1166;Dege;;;;;;;;;;;;;x
PROV1167;Markam;;;;;;;;;;;x

PROV1168;Nyingchi;;;;;;;;;;;;;x
PROV1169;Medog;;;;;;;;;;;;;x
PROV1170;Mainling;;;;;;;;;;;;;x

# Kamarupa
PROV1171;Lhoyu;;;;;;;;;;;;;x
PROV1172;Kundina;;;;;;;;;;;;;x
PROV1173;Monyul;;;;;;;;;;;;;x
PROV1174;Haruppeswara;;;;;;;;;;;;;x

PROV1175;Dimapur;;;;;;;;;;;;;x
PROV1176;Srihatta;;;;;;;;;;;;;x
PROV1177;Goalpara;;;;;;;;;;;;;x

PROV1178;Kamarupanagara;;;;;;;;;;;;;x
PROV1179;Kamatapur;;;;;;;;;;;;;x
PROV1180;Sikkim;;;;;;;;;;;;;x

# Bengal
PROV1181;Suvarnagram;;;;;;;;;;;;;x
PROV1182;Madhupur;;;;;;;;;;;;;x
PROV1183;Pundravardhana;;;;;;;;;;;;;x

PROV1184;Kotivarsa;;;;;;;;;;;;;x
PROV1185;Laksmanavati;;;;;;;;;;;;;x
PROV1186;Gauda;;;;;;;;;;;;;x
PROV1187;Radha;;;;;;;;;;;;;x

PROV1188;Vijayapura;;;;;;;;;;;;;x
PROV1189;Saptagrama;;;;;;;;;;;;;x
PROV1190;Nabadwipa;;;;;;;;;;;;;x

PROV1191;Kumara Mandala;;;;;;;;;;;;;x
PROV1192;Bikrampur;;;;;;;;;;;;;x
PROV1193;Karmanta;;;;;;;;;;;;;x
PROV1194;Samatata;;;;;;;;;;;;;x
PROV1195;Candradvipa;;;;;;;;;;;;;x

PROV1196;Tamralipti;;;;;;;;;;;;;x
PROV1197;Midnapore;;;;;;;;;;;;;x
PROV1198;Mallabhum;;;;;;;;;;;;;x

# Bihar
PROV1199;Munda;;;;;;;;;;;;;x
PROV1200;Jharkand;;;;;;;;;;;;;x
PROV1201;Rothas;;;;;;;;;;;;;x
PROV1202;Rajrappa;;;;;;;;;;;;;x
PROV1203;Damin-i-Koh;;;;;;;;;;;;;x

PROV1204;Gaya;;;;;;;;;;;;;x
PROV1205;Sasaram;;;;;;;;;;;;;x
PROV1206;Magadha;;;;;;;;;;;;;x
PROV1207;Mudgagiri;;;;;;;;;;;;;x

PROV1208;Mithila;;;;;;;;;;;;;x
PROV1209;Simaramapura;;;;;;;;;;;;;x
PROV1210;Kusinagara;;;;;;;;;;;;;x

PROV1211;Jaunpur;;;;;;;;;;;;;x
PROV1212;Varanasi;;;;;;;;;;;;;x
PROV1213;Chunar;;;;;;;;;;;;;x

# Gondwana
PROV1214;Chauragarh;;;;;;;;;;;;;x
PROV1215;Tripuri;;;;;;;;;;;;;x

PROV1216;Bandhugadha;;;;;;;;;;;;;x
PROV1217;Tummana;;;;;;;;;;;;;x
PROV1218;Ratanpur;;;;;;;;;;;;;x

# Orissa
PROV1219;Kiranapura;;;;;;;;;;;;;x
PROV1220;Rayapura;;;;;;;;;;;;;x
PROV1221;Sripuri;;;;;;;;;;;;;x
PROV1222;Sambalpur;;;;;;;;;;;;;x
PROV1223;Suvarnapura;;;;;;;;;;;;;x

PROV1224;Khinjali Mandala;;;;;;;;;;;;;x
PROV1225;Kodalaka Mandala;;;;;;;;;;;;;x
PROV1226;Khijjingakota;;;;;;;;;;;;;x
PROV1227;Viraja;;;;;;;;;;;;;x
PROV1228;Kataka;;;;;;;;;;;;;x

PROV1229;Puri;;;;;;;;;;;;;x
PROV1230;Swetaka Mandala;;;;;;;;;;;;;x
PROV1231;Kalinganagar;;;;;;;;;;;;;x
PROV1232;Vizagipatam;;;;;;;;;;;;;x

PROV1233;Nandapur;;;;;;;;;;;;;x
PROV1234;Cakrakuta;;;;;;;;;;;;;x
PROV1235;Barasuru;;;;;;;;;;;;;x

# Telingana
PROV1236;Kambampet;;;;;;;;;;;;;x
PROV1237;Orangallu;;;;;;;;;;;;;x
PROV1238;Balkonda;;;;;;;;;;;;;x
PROV1239;Vemulavada;;;;;;;;;;;;;x

PROV1240;Medak;;;;;;;;;;;;;x
PROV1241;Kollipake;;;;;;;;;;;;;x
PROV1242;Pannagallu;;;;;;;;;;;;;x
PROV1243;Racakonda;;;;;;;;;;;;;x
PROV1244;Nilagiri;;;;;;;;;;;;;x

# Andhra
PROV1245;Rajamahendravaram;;;;;;;;;;;;;x
PROV1246;Pithapuram;;;;;;;;;;;;;x
PROV1247;Vengipura;;;;;;;;;;;;;x
PROV1248;Vijayawada;;;;;;;;;;;;;x

PROV1249;Amaravati;;;;;;;;;;;;;x
PROV1250;Nellore;;;;;;;;;;;;;x
PROV1251;Udayagiri;;;;;;;;;;;;;x
PROV1252;Penugonda;;;;;;;;;;;;;x

# Tamilakam
PROV1253;Potapi;;;;;;;;;;;;;x
PROV1254;Kanchipuram;;;;;;;;;;;;;x

PROV1255;Cholamandalam;;;;;;;;;;;;;x
PROV1256;Tagadur;;;;;;;;;;;;;x

PROV1257;Kongu;;;;;;;;;;;;;x
PROV1258;Tenkasi;;;;;;;;;;;;;x
PROV1259;Tirunelveli;;;;;;;;;;;;;x
PROV1260;Madurai;;;;;;;;;;;;;x

# Lanka
PROV1261;Pihiti;;;;;;;;;;;;;x
PROV1262;Nagadipa;;;;;;;;;;;;;x
PROV1263;Kotthasara;;;;;;;;;;;;;x

PROV1264;Rohana;;;;;;;;;;;;;x
PROV1265;Dakhina Desa;;;;;;;;;;;;;x

# Tamilakam (remainder)
PROV1266;Maldives;;;;;;;;;;;;;x
PROV1267;Venadu;;;;;;;;;;;;;x
PROV1268;Mahoyadapuram;;;;;;;;;;;;;x
PROV1269;Qalqut;;;;;;;;;;;;;x
PROV1270;Kanara;;;;;;;;;;;;;x

# Karnata
PROV1271;Srirangapatna;;;;;;;;;;;;;x
PROV1272;Talakad;;;;;;;;;;;;;x
PROV1273;Nandagiri;;;;;;;;;;;;;x
PROV1274;Manyapura;;;;;;;;;;;;;x

PROV1275;Dwarasamudra;;;;;;;;;;;;;x
PROV1276;Uchangidurga;;;;;;;;;;;;;x
PROV1277;Alampur;;;;;;;;;;;;;x

PROV1278;Idatarainadu;;;;;;;;;;;;;x
PROV1279;Kudalasangama;;;;;;;;;;;;;x
PROV1280;Banavasi;;;;;;;;;;;;;x
PROV1281;Vatapi;;;;;;;;;;;;;x

PROV1282;Sagar;;;;;;;;;;;;;x
PROV1283;Manyakheta;;;;;;;;;;;;;x
PROV1284;Kalyani;;;;;;;;;;;;;x
PROV1285;Bidar;;;;;;;;;;;;;x

# Marahastra
PROV1286;Lattalura;;;;;;;;;;;;;x
PROV1287;Naldurg;;;;;;;;;;;;;x
PROV1288;Taradavadi;;;;;;;;;;;;;x
PROV1289;Kolhapur;;;;;;;;;;;;;x

PROV1290;Honnore;;;;;;;;;;;;;x
PROV1291;Goa;;;;;;;;;;;;;x
PROV1292;Thana;;;;;;;;;;;;;x

PROV1293;Kondana;;;;;;;;;;;;;x
PROV1294;Nasikya;;;;;;;;;;;;;x
PROV1295;Nandurbar;;;;;;;;;;;;;x

PROV1296;Devagiri;;;;;;;;;;;;;x
PROV1297;Pratishthana;;;;;;;;;;;;;x
PROV1298;Vatsagulma;;;;;;;;;;;;;x
PROV1299;Nanded;;;;;;;;;;;;;x
PROV1300;Parnakheta;;;;;;;;;;;;;x

PROV1301;Acalapura;;;;;;;;;;;;;x
PROV1302;Canda;;;;;;;;;;;;;x
PROV1303;Vairagara;;;;;;;;;;;;;x
PROV1304;Ramagiri;;;;;;;;;;;;;x
PROV1305;Kherla;;;;;;;;;;;;;x

# Malwa
PROV1306;Asirgarh;;;;;;;;;;;;;x
PROV1307;Burhanpur;;;;;;;;;;;;;x
PROV1308;Thalner;;;;;;;;;;;;;x
PROV1309;Mandapika;;;;;;;;;;;;;x

PROV1310;Dadhipadra;;;;;;;;;;;;;x
PROV1311;Dhara;;;;;;;;;;;;;x
PROV1312;Dasapura;;;;;;;;;;;;;x
PROV1313;Ujjayini;;;;;;;;;;;;;x

PROV1314;Sarangpur;;;;;;;;;;;;;x
PROV1315;Vidisa;;;;;;;;;;;;;x
PROV1316;Candhoba;;;;;;;;;;;;;x
PROV1317;Chanderi;;;;;;;;;;;;;x

# Kosala
PROV1318;Damoh;;;;;;;;;;;;;x
PROV1319;Kalanjara;;;;;;;;;;;;;x
PROV1320;Gurgi;;;;;;;;;;;;;x
PROV1321;Mahoba;;;;;;;;;;;;;x

PROV1322;Prayaga;;;;;;;;;;;;;x
PROV1323;Asni;;;;;;;;;;;;;x
PROV1324;Kalpi;;;;;;;;;;;;;x
PROV1325;Kanyakubja;;;;;;;;;;;;;x
PROV1326;Lakhnau;;;;;;;;;;;;;x
PROV1327;Bharauli;;;;;;;;;;;;;x

PROV1328;Ayodhya;;;;;;;;;;;;;x
PROV1329;Sravasti;;;;;;;;;;;;;x
PROV1330;Naimisa;;;;;;;;;;;;;x

# Delhi
PROV1331;Katehar;;;;;;;;;;;;;x
PROV1332;Vodamayutja;;;;;;;;;;;;;x
PROV1333;Sambhal;;;;;;;;;;;;;x

PROV1334;Hastinapura;;;;;;;;;;;;;x
PROV1335;Delhi;;;;;;;;;;;;;x
PROV1336;Sthanisvara;;;;;;;;;;;;;x

PROV1337;Tribandapura;;;;;;;;;;;;;x
PROV1338;Sarasvati;;;;;;;;;;;;;x
PROV1339;Hisar;;;;;;;;;;;;;x

PROV1340;Kol;;;;;;;;;;;;;x
PROV1341;Mathura;;;;;;;;;;;;;x
PROV1342;Sripatha;;;;;;;;;;;;;x

# Rajputana
PROV1343;Gwalior;;;;;;;;;;;;;x
PROV1344;Ranthambore;;;;;;;;;;;;;x
PROV1345;Vairata;;;;;;;;;;;;;x
PROV1346;Ajayameru;;;;;;;;;;;;;x

PROV1347;Kota;;;;;;;;;;;;;x
PROV1348;Chitrakut;;;;;;;;;;;;;x
PROV1349;Medapata;;;;;;;;;;;;;x

PROV1350;Godwad;;;;;;;;;;;;;x
PROV1351;Mandavyapura;;;;;;;;;;;;;x
PROV1352;Medantaka;;;;;;;;;;;;;x

PROV1353;Nagauda;;;;;;;;;;;;;x
PROV1354;Reni;;;;;;;;;;;;;x
PROV1355;Vikramapura;;;;;;;;;;;;;x

PROV1356;Ludrava;;;;;;;;;;;;;x
PROV1357;Vijnot;;;;;;;;;;;;;x
PROV1358;Satyapura;;;;;;;;;;;;;x

# Gujarat
PROV1359;Sarasvata Mandala;;;;;;;;;;;;;x
PROV1360;Mohadavasaka;;;;;;;;;;;;;x
PROV1361;Khetaka;;;;;;;;;;;;;x

PROV1362;Valabhi;;;;;;;;;;;;;x
PROV1363;Vardhamana;;;;;;;;;;;;;x
PROV1364;Somnath;;;;;;;;;;;;;x
PROV1365;Bhumilka;;;;;;;;;;;;;x

PROV1366;Vadodara;;;;;;;;;;;;;x
PROV1367;Navasarika;;;;;;;;;;;;;x
PROV1368;Daman;;;;;;;;;;;;;x

PROV1369;Dvaraka;;;;;;;;;;;;;x
PROV1370;Dhamalpur;;;;;;;;;;;;;x
PROV1371;Kutch;;;;;;;;;;;;;x

# Sindh
PROV1372;Sonda;;;;;;;;;;;;;x
PROV1373;Debul;;;;;;;;;;;;;x
PROV1374;Ranikot;;;;;;;;;;;;;x
PROV1375;Mansura;;;;;;;;;;;;;x
PROV1376;Siwistan;;;;;;;;;;;;;x

PROV1377;Aror;;;;;;;;;;;;;x
PROV1378;Bhakkar;;;;;;;;;;;;;x
PROV1379;Quzdar;;;;;;;;;;;;;x
PROV1380;Kandail;;;;;;;;;;;;;x
PROV1381;Sibi;;;;;;;;;;;;;x
PROV1382;Rajanpur;;;;;;;;;;;;;x

# Punjab
PROV1383;Uch;;;;;;;;;;;;;x
PROV1384;Kafirkot;;;;;;;;;;;;;x
PROV1385;Bori;;;;;;;;;;;;;x
PROV1386;Karor;;;;;;;;;;;;;x
PROV1387;Multan;;;;;;;;;;;;;x
PROV1388;Karur;;;;;;;;;;;;;x

PROV1389;Dipalpur;;;;;;;;;;;;;x
PROV1390;Shorkot;;;;;;;;;;;;;x
PROV1391;Bhera;;;;;;;;;;;;;x
PROV1392;Lahur;Lahore;;;;;;;;;;;;x

PROV1393;Trigarta;;;;;;;;;;;;;x
PROV1394;Sakala;;;;;;;;;;;;;x
PROV1395;Gurjaratra;;;;;;;;;;;;;x

PROV1396;Nandana;;;;;;;;;;;;;x
PROV1397;Udabhanda;;;;;;;;;;;;;x
PROV1398;Purushapura;;;;;;;;;;;;;x
PROV1399;Bannu;;;;;;;;;;;;;x

# Kabulistan (k_afghanistan)
PROV1400;Kabul;Kaboul;;;;;;;;;;;;x
PROV1401;Kunduz;;;;;;;;;;;;;x
PROV1402;Bamiyan;Bâmiyân;;;;;;;;;;;;x

PROV1403;Ghazna;;;;;;;;;;;;;x
PROV1404;Zamindawar;;;;;;;;;;;;;x
PROV1405;Kalat;;;;;;;;;;;;;x

# Baluchistan/Sistan
PROV1406;Chagai;;;;;;;;;;;;;x
PROV1407;Armail;;;;;;;;;;;;;x
PROV1408;Makran;;;;;;;;;;;;;x
PROV1409;Tis;;;;;;;;;;;;;x
PROV1410;Saravan;;;;;;;;;;;;;x

PROV1411;Zaranj;;;;;;;;;;;;;x
PROV1412;Bost;;;;;;;;;;;;;x
PROV1413;Farrah;Farah;;;;;;;;;;;;x
PROV1414;Zahedan;;;;;;;;;;;;;x

# Khorasan
PROV1415;Birjand;;;;;;;;;;;;;x
PROV1416;Qohistan;Kohistan;Kohistan;;;;;;;;;;;x
PROV1417;Tus;;;;;;;;;;;;;x
PROV1418;Nishapur;;Nischapur;;;;;;;;;;;x

PROV1419;Badghis;;;;;;;;;;;;;x
PROV1420;Herat;Hérat;;;;;;;;;;;;x
PROV1421;Mandesh;;;;;;;;;;;;;x
PROV1422;Kanj Rustaq;;;;;;;;;;;;;x

PROV1423;Maymana;;;;;;;;;;;;;x
PROV1424;Balkh;;;;;;;;;;;;;x
PROV1425;Guzgan;;;;;;;;;;;;;x

PROV1426;Amol;;;;;;;;;;;;;x
PROV1427;Merv;;Merw;;;;;;;;;;;x
PROV1428;Sarakhs;;;;;;;;;;;;;x
PROV1429;Konjikala;;Aschgabat;;;;;;;;;;;x

# Daylam
PROV1430;Farava;;;;;;;;;x
PROV1431;Kyzyl-Su;;;;;;;;;x
PROV1432;Dihistan;Dehistan;;;;;;;;;;;;x

PROV1433;Gurgan;Gorgan;;;;;;;;;;;;x
PROV1434;Tabaristan;;;;Tabaristán;;;;;;;;;x
PROV1435;Qwivir;;;;;;;;;;;;;x
PROV1436;Alamut;;;;;;;;;;;;;x

PROV1437;Gilan;;;;;;;;;;;;;x
PROV1438;Qazwin;Qazvin;;;;;;;;;;;;x
PROV1439;Daylam;;;;;;;;;;;;;x

PROV1440;Shirvan;Chirvan;Schirwan;;;;;;;;;;;x
PROV1441;Shemakha;;Schemacha;;;;;;;;;;;x
PROV1442;Azerbaijan;Azerbaïdjan;Aserbaidschan;;Azerbaiján;;;;;;;;;x
PROV1443;Suenik;;;;;;;;;;;;;x

PROV1444;Tabriz;;Täbris;;;;;;;;;;;x
PROV1445;Maragha;;;;;;;;;;;;;x

# Persia
PROV1446;Kurdistan;;;;;;;;;;;;;x
PROV1447;Shahrazur;;;;;;;;;;;;;x

PROV1448;Luristan;Lorestan;;;Luristán;;;;;;;;;x
PROV1449;Esfahan;Ispahan;Isfahan;;Isfahán;;;;;;;;;x
PROV1450;Qom;;;;;;;;;;;;;x
PROV1451;Hamadan;;;;;;;;;;;;;x
PROV1452;Zanjan-Abhar;;;;;;;;;;;;;x
PROV1453;Rayy;;;;;;;;;;;;;x

PROV1454;Mafaza;;;;;;;;;;;;;x
PROV1455;Yazd;;;;;;;;;;;;;x

PROV1456;Kerman;;;;;;;;;;;;;x
PROV1457;Bam;;;;;;;;;;;;;x
PROV1458;Jabal Qufs;;;;;;;;;;;;;x
PROV1459;Hormuz;Ormuz;Hormus;;;;;;;;;;;x
PROV1460;Sirjan;;;;;;;;;;;;;x

PROV1461;Darabjerd;;;;;;;;;;;;;x
PROV1462;Dashtestan;;;;;;;;;;;;;x
PROV1463;Shiraz;;Schiraz;;;;;;;;;;;x
PROV1464;Istakhr;;;;;;;;;;;;;x
PROV1465;Arrajan;;;;;;;;;;;;;x

PROV1466;Ahvaz;;;;;;;;;;;;;x
PROV1467;Sús;;;;;;;;;;;;;x
PROV1468;Khozistan;;Chusestan;;Khozistán;;;;;;;;;x

# Iraq
PROV1469;Kufa;Koufa;;;;;;;;;;;;x
PROV1470;Basra;Bassorah;;;;;;;;;;;;x
PROV1471;Ain Said;;;;;;;;;;;;;x

PROV1472;Al Nadjaf;Al-Nadjaf;Al Nadschaf;;;;;;;;;;;x
PROV1473;Al Amarah;Al-Amarah;;;;;;;;;;;;x
PROV1474;Ilam;;;;;;;;;;;;;x
PROV1475;Kermanshah;;Kermanschah;;;;;;;;;;;x
PROV1476;Baghdad;Bagdad;Bagdad;;Bagdad;;;;;;;;;x
PROV1477;Karbala;Kerbala;;;;;;;;;;;;x

PROV1478;Samarra;;;;;;;;;;;;;x
PROV1479;Kirkuk;Kirkouk;;;;;;;;;;;;x
PROV1480;Deir;;;;;;;;;;;;;x

# Mesopotamia
PROV1481;Sinjar;;Sindschar;;;;;;;;;;;x
PROV1482;Nisibin;;;;;;;;;;;;;x
PROV1483;Mosul;Mossoul;;;;;;;;;;;;x
PROV1484;Irbil;;;;;;;;;;;;;x

PROV1485;Bira;;;;;;;;;;;;;x
PROV1486;Amida;;;;;;;;;;;;;x

PROV1487;Hasakah;;;;;;;;;;;;;x
PROV1488;Al Bichri;;;;;;;;;;;;;x
PROV1489;Rahbah;;;;;;;;;;;;;x

# Syria
PROV1490;Druz;;;;;;;;;;;;;x
PROV1491;Bostra;Bosra;;;;;;;;;;;;x
PROV1492;Al-Sukhnah;;;;;;;;;;;;;x
PROV1493;Palmyra;Palmyre;;;Palmira;;;;;;;;;x

PROV1494;Homs;;;;;;;;;;;;;x
PROV1495;Hama;;;;;;;;;;;;;x
PROV1496;Asas;;;;;;;;;;;;;x
PROV1497;Aleppo;Alep;;;Alepo;;;;;;;;;x

PROV1498;Alexandretta;Alexandrette;;;;;;;;;;;;x
PROV1499;Antioch;Antioche;Antiochia;;Antioquía;;;;;;;;;x
PROV1500;Archa;;;;;;;;;;;;;x

PROV1501;Tortosa;Tortose;;;;;;;;;;;;x
PROV1502;Tripoli;;Tripolis;;Trípoli;;;;;;;;;x
PROV1503;Baalbek;;;;;;;;;;;;;x

PROV1504;Al Mafraq;Al-Mafraq;Mafrak;;;;;;;;;;;x
PROV1505;Damascus;Damas;Damaskus;;Damasco;;;;;;;;;x
PROV1506;Az Zarqa;;Zarqa;;;;;;;;;;;x
PROV1507;Amman;;;;;;;;;;;;;x
PROV1508;Irbid;;;;;;;;;;;;;x

# Jerusalem
PROV1509;Tiberias;Tibériade;;;Tiberías;;;;;;;;;x
PROV1510;Safed;;;;;;;;;;;;;x
PROV1511;Beirut;Beyrouth;;;;;;;;;;;;x
PROV1512;Tyrus;Tyr;;;;;;;;;;;;x

PROV1513;Acre;;;;;;;;;;;;;x
PROV1514;Jerusalem;Jérusalem;;;Jerusalén;;;;;;;;;x
PROV1515;Hebron;Hébron;;;Hebrón;;;;;;;;;x

PROV1516;Jaffa;;;;;;;;;;;;;x
PROV1517;Ascalon;;Askalon;;Ascalón;;;;;;;;;x
PROV1518;Darum;;;;;;;;;;;;;x
PROV1519;Beersheb;Bersabée;;;Beerseba;;;;;;;;;x

PROV1520;Negev;;;;;;;;;;;;;x
PROV1521;Monreal;;;;;;;;;;;;;x
PROV1522;Kerak;;;;;;;;;;;;;x
PROV1523;Madaba;;;;;;;;;;;;;x

# Arabia
PROV1524;Al Jawf;;;;;;;;;;;;;x
PROV1525;Maan;;;;;;;;;;;;;x
PROV1526;Al 'Aqabah;;;;;;;;;;;;;x
PROV1527;Tabuk;;;;;;;;;;;;;x
PROV1528;Al 'Ula;;;;;;;;;;;;;x

PROV1529;Khaybar;;;;;;;;;;;;;x
PROV1530;Jeddah;;;;;;;;;;;;;x
PROV1531;Tihama;;;;;;;;;;;;;x
PROV1532;Asir;;;;;;;;;;;;;x
PROV1533;Mecca;La Mecque;Mekka;;La Meca;;;;;;;;;x
PROV1534;Medina;Médine;;;;;;;;;;;;x

PROV1535;Hail;;;;;;;;;;;;;x
PROV1536;Halaban;;;;;;;;;;;;;x
PROV1537;Dariya;;;;;;;;;;;;;x
PROV1538;Hajr;;;;;;;;;;;;;x
PROV1539;Rafha;;;;;;;;;;;;;x

