#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ABSORB_CLAN_INTERACTION_0;This will lower §Y[Recipient.GetTitledFirstName]§!'s opinion of you by §R$VAL$§!.;Cela diminuera l'opinion que [Recipient.Get_le_TitledFirstNameJ] a de vous de §R$VAL$§!.;Hierdurch verringert sich die Meinung, die §Y[Recipient.GetTitledFirstName]§! von Euch hat, um §R$VAL$§!.;;Esto reducirá la opinión de §Y[Recipient.GetTitledFirstName]§! sobre ti en §R$VAL$§!.;;;;;;;;x
ABSORB_CLAN_INTERACTION_1;[Recipient.GetHerHis] Blood Brother §Y$BLOOD_BROTHER$§!'s Clan Sentiment towards you will also be lowered by §R$VAL$§!.;Le sentiment du clan de son frère de sang §Y$BLOOD_BROTHER$§! à votre égard baissera également de §R$VAL$§!.;Die Klanmeinung des Bruderklans §Y$BLOOD_BROTHER$§! wird Euch gegenüber ebenfalls um §R$VAL$§! sinken.;;Los sentimiento de clan de [Recipient.GetHerHis] hermano de sangre §Y$BLOOD_BROTHER$§! también se reducirán en §R$VAL$§!.;;;;;;;;x
ABSORB_CLAN_INTERACTION_2;Other clan vassals will see this as a tyrannical act, decreasing their Sentiment towards you by §R$VAL$§!.;Les autres clans vassaux y verront une décision tyrannique et leur sentiment vis-à-vis de vous baissera de §R$VAL$§!.;Andere Klans werden dies für einen Akt der Tyrannei halten. Ihre Meinung von Euch wird um §R$VAL$§! sinken.;;Otros vasallos del clan verán esto como un acto tiránico, disminuyendo su sentimiento hacia ti en §R$VAL$§!.;;;;;;;;x
ABSORB_CLAN_INTERACTION_3;Other clan vassals will not mind, as they think there are too many clans in the realm.;Les autres clans vassaux pourraient ne pas réagir car ils pensent que le royaume comporte trop de clans.;Andere Klans wird dies nicht kümmern, denn sie sind der Ansicht, es gebe zu viele Klans im Reich.;;A otros vasallos del clan no les importará, porque creen que hay demasiados clanes en el reino.;;;;;;;;x
ABSORB_CLAN_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§! absorbed the §Y[Recipient.GetOnlyDynastyName]§! clan from §Y[Recipient.GetBestName]§!;[Actor.Get_only_Le_Title]§Y[Actor.GetBestName]§! a absorbé le clan §Y[Recipient.GetOnlyDynastyName]§! qui appartenait [Recipient.Get_only_au_Title]§Y[Recipient.GetBestName]§!;§Y[Actor.GetBestName]§! gliederte den Klan §Y[Recipient.GetOnlyDynastyName]§! von §Y[Recipient.GetBestName]§! ein.;;§Y[Actor.GetBestName]§! absorbe el clan §Y[Recipient.GetOnlyDynastyName]§! de §Y[Recipient.GetBestName]§!;;;;;;;;x
ABSORB_CLAN_INTERACTION_ACCEPT_SETUP;Clan Absorbed;Clan absorbé;Klan eingliedern;;Clan absorbido;;;;;;;;x
ABSORB_CLAN_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§! refused the absorption of the §Y[Recipient.Clan.GetName]§! clan, requested by §Y[Actor.GetBestName]§!;[Recipient.Get_only_Le_Title]§Y[Recipient.GetBestName]§! a refusé l'absorption du clan §Y[Recipient.Clan.GetName]§! demandée par [Actor.Get_only_le_Title]§Y[Actor.GetBestName]§!;§Y[Recipient.GetBestName]§! lehnte die von §Y[Actor.GetBestName]§! vorgeschlagene Eingliederung des Klans §Y[Recipient.Clan.GetName]§! ab.;;§Y[Recipient.GetBestName]§! se negó a la absorción de clan §Y[Recipient.Clan.GetName]§!, solicitada por §Y[Actor.GetBestName]§!;;;;;;;;x
ABSORB_CLAN_INTERACTION_DECLINE_SETUP;Clan Absorption Refused;Absorption de clan rejetée;Eingliederung des Klans abgelehnt;;Rechazada absorción de clan;;;;;;;;x
INTERACTION_REQUIRES_NOT_BLOOD_BROTHER;§Y[Recipient.GetTitledFirstName]§! is not Blood Brother of §Y[Actor.GetTitledFirstName]§!;[Recipient.Get_Le_TitledFirstNameJ] n'est pas frère de sang [Actor.Get_du_TitledFirstNameJ];§Y[Recipient.GetTitledFirstName]§! ist kein Blutsbruder von [Actor.GetTitledFirstName];;§Y[Recipient.GetTitledFirstName]§! no es hermano de sangre de §Y[Actor.GetTitledFirstName]§!;;;;;;;;x
INTERACTION_REQUIRES_NOT_FEUD;§Y[Recipient.GetTitledFirstName]§! is not at Feud with §Y[Actor.GetTitledFirstName]§!;[Recipient.Get_Le_TitledFirstNameJ] n'est pas l'ennemi[Recipient.Get_E] juré[Recipient.Get_E] [Actor.Get_du_TitledFirstNameJ];§Y[Recipient.GetTitledFirstName]§! hat keine Fehde mit §Y[Actor.GetTitledFirstName]§!;;§Y[Recipient.GetTitledFirstName]§! no tiene enemistad con §Y[Actor.GetTitledFirstName]§!;;;;;;;;x
INTERACTION_REQUIRES_RECIPIENT_IS_ACTOR_OR_RECIPIENT_MOST_POPULOUS_VASSAL;Can only be used against self or the most Populous Clan vassal;Ne peut être utilisé que contre soi ou contre le clan vassal le plus peuplé;Kann nur beim eigenen oder dem bevölkerungsreichsten Klan angewendet werden;;Sólo puede utilizarse contra sí mismo o el clan vasallo más populoso;;;;;;;;x
INTERACTION_REQUIRES_RECIPIENT_NO_OCCUPIED_PROVINCES;§Y[Recipient.GetTitledFirstName]§! have no occupied provinces;[Recipient.Get_Le_TitledFirstNameJ] ne possède aucune province occupée;§Y[Recipient.GetTitledFirstName]§! hat keine besetzten Provinzen;;§Y[Recipient.GetTitledFirstName]§! no tiene provincias ocupadas;;;;;;;;;x
INTERACTION_REQUIRES_VALID_EMPTY_PROVINCE;§Y[Recipient.GetTitledFirstName]§! must have a valid county without a capital settlement to take;[Recipient.Get_Le_TitledFirstNameJ] doit avoir un comté valide et sans capitale à prendre;§Y[Recipient.GetTitledFirstName]§! braucht eine passende Provinz, die Hauptniederlassung darf nicht in Besitz genommen werden;;§Y[Recipient.GetTitledFirstName]§! debe tener una provincia válida sin un establecimiento de la capital que tomar;;;;;;;;x
IS_CLOSE_RELATIVE;Is a close relative;Est un proche parent;Ist ein naher Verwandter;;Es un pariente cercano;;;;;;;;;x
IS_NOT_MARSHAL;§Y$RECIPIENT$§! must not already be a $MARSHAL$.;§Y$RECIPIENT$§! ne doit pas déjà être $MARSHAL$.;§Y$RECIPIENT$§! darf nicht bereits $MARSHAL$ sein.;;§Y$RECIPIENT$§! ya no debe ser un $MARSHAL$.;;;;;;;;x
ISNT_CLOSE_RELATIVE;Is NOT a close relative;N'est pas un proche parent;Ist KEIN naher Verwandter;;NO es un pariente cercano;;;;;;;;;x
liberate_nomad_cb_succ_tip;§Y[Root.GetTitledFirstName]§! vassalizes non-nomadic lords and takes all other titles in the §Y[This.GetFullBaseName]§!.\n;[Root.Get_Le_TitledFirstNameJ] vassalise les seigneurs non-nomades et s'empare de tous les autres titres en §Y[This.GetFullBaseName]§!.;§Y[Root.GetTitledFirstName]§! unterwirft die nicht-nomadischen Herrscher und übernimmt alle anderen Titel in §Y[This.GetFullBaseName]§!.\n;;§Y[Root.GetTitledFirstName]§! hace vasallos a los señores no nómadas y toma todos los demás títulos en el §Y[This.GetFullBaseName]§!;;;;;;;;;x
LIEGE_ENDED_OTHER_WAR_PARTICIPATION_SETUP;Liege ended war participation;Le seigneur lige ne participe plus à la guerre;Lehnsherr beendete seine Kriegsteilnahme;;Soberano terminó la participación en la guerra;;;;;;;;x
LIEGE_ENDED_OTHER_WAR_SETUP;Liege ended war;Le seigneur lige a mis fin à la guerre;Lehnsherr beendete Krieg;;Soberano terminó guerra;;;;;;;;x
LOOTING_BLOOD_BROTHER;Cannot raid our Blood Brothers.;Impossible de piller nos frères de sang.;Unsere Blutsbrüder können nicht überfallen werden.;;No puedes asaltar a nuestros hermanos de sangre.;;;;;;;;;x
LOOTING_FORBIDDEN_AGAINST_CHAR;Not allowed to loot §Y$CHAR$§!;N'a pas le droit de piller §Y$CHAR$§!;§Y$CHAR$§! darf nicht geplündert werden;;No permitido saquear §Y$CHAR$§!;;;;;;;;x
MAKE_PRIMARY;Make Primary;Désigner principal;Neuer Haupttitel;;Hacer principal;;;;;;;;;x
MAPMODE_TRADE_ZONES;§YTrade Zones§!;§YZones marchandes§!;§YHandelszonen§!;;§YZonas de comercio§!;;;;;;;;;x
MARRIAGE_TIES;Marriage ties;Famille par alliance;Ehebünde;;Lazos de matrimonio;;;;;;;;;x
MAX_CLAN_LIMIT;Maximum Possible Clans;Taille maximale de clan autorisée;Maximal mögliche Klangröße;;Máximo tamaño posible del clan;;;;;;;;;x
MINOR_CLAN_REVOLT;[Root.County.GetAdjective] Minor Clan Rising;Soulèvement de clan mineur [Root.County.GetAdjective];[Root.County.GetAdjective] kleinerer Klan erhebt sich;;[Root.County.GetAdjective] Rebelión del clan menor;;;;;;;;;x
MINOR_TITLES;Minor Titles;Titres mineurs;Niedere Titel;;Títulos menores;;;;;;;;x
MODIFIER_CLAN_SENTIMENT;Clan Sentiment;Sentiment du clan;Klanmeinung;;Sentimiento de clan;;;;;;;;;x
MODIFIER_GLOBAL_WINTER_SUPPLY;Global Winter Supply;Total de vivres hivernaux;Globales Versorgungslimit (Winter);;Suministro de invierno global;;;;;;;;;x
MODIFIER_HORDE_MAINTENENCE_COST;Horde Maintenence Cost;Frais d'entretien de la horde;Unterhaltskosten der Horde;;Coste del mantenimiento de horda;;;;;;;;;x
MODIFIER_RETINUE_MAINTENENCE_COST;Retinue Maintenence Cost;Frais d'entretien de l'escorte;Unterhaltskosten des Gefolges;;Coste del mantenimiento de comitiva;;;;;;;;;x
MOVED_CAPITAL_MONTHS_MULT;Capital Movement Delay Modifier;Modificateur de temps de changement de capitale;Verzögerungsfaktor bezüglich Verlegung der Hauptstadt;;Modificador de retraso de movimiento de la capital;;;;;;;;;x
MUST_BE_A_COMMANDER;§Y$FIRST_CHAR$§! must be one of §Y$SECOND_CHAR$'s§! Commanders;§Y$FIRST_CHAR$§! doit être un commandant de §Y$SECOND_CHAR$§!;§Y$FIRST_CHAR$§! muss ein Kommandant von §Y$SECOND_CHAR$'s§! sein;;§Y$FIRST_CHAR$§! debe ser uno de los comandantes de §Y$SECOND_CHAR$§!;;;;;;;;;x
NO_SPECIAL_FEATURES;No special features;Aucune caractéristique spéciale;Keine besonderen Merkmale;;Sin características especiales;;;;;;;;;x
NO_VALID_AMBITIONS;§RThere is no valid Ambition for you to pick!§!;§RIl n'y a aucune ambition valide à choisir !§!;§REs kann keine gültige Ambition ausgewählt werden!§!;;§R¡No hay tienes ninguna Ambición válida que escoger!§!;;;;;;;;;x
NO_VALID_FOCUSES;§RThere is no valid Focus for you to pick!§!;§RIl n'y a aucun intérêt valide à choisir !§!;§REs kann kein gültiger Fokus ausgewählt werden!§!;;§R¡No hay ningún Enfoque válido que escoger!§!;;;;;;;;;x
nomad_adopt_feudalism;Settle as Feudal;Entrer en féodalité;Als Feudalgesellschaft sesshaft werden;;Establecerse como feudal;;;;;;;;;x
nomad_adopt_feudalism_named;Settle as Feudal in [Root.GetName];Entrer en féodalité en [Root.GetName];Als Feudalgesellschaft in [Root.GetName] sesshaft werden;;Establecerse como feudal en [Root.GetName];;;;;;;;;x
NOMAD_CANNOT_MOVE_CAPITAL_TO_HOLDING;Nomads can only move their Capital to counties with an empty primary holding slot.;Les nomades ne peuvent déplacer leur capitale que dans un comté dont l'emplacement principal est vide.;Nomaden können ihre Hauptstadt nur in Provinzen verlegen, deren primärer Bauplatz leer ist.;;Los nómadas sólo pueden mover su capital a provincias con un hueco vacío de posesión primaria.;;;;;;;;;x
nomad_dispute_desc;Feuding clans can declare wars against each other to seize a single county.;Les clans impliqués dans une querelle peuvent se déclarer la guerre dans le but de s'emparer d'un seul comté.;Klans, die eine Fehde führen, können einander den Krieg erklären, um einzelne Grafschaften in Besitz zu nehmen.;;Los clanes enemistados pueden declarar guerras uno contra otro para apoderarse de un solo condado.;;;;;;;;;x
nomad_horse_defensive_modifier;Capital is in a Mountains, Hills or Arctic county;La capitale se trouve dans un comté de montagnes, collines ou arctique;Hauptstadt in einer Provinz mit Bergen, Hügeln oder Arktis;;La capital está en unas provincia de montañas, colinas o ártica;;;;;;;;;x
nomad_horse_offensive_modifier;Capital is in a Steppe, Desert or Plains county;La capitale se trouve dans un comté de steppes, déserts ou plaines;Hauptstadt in einer Provinz mit Steppe, Wüste oder Ebene;;La capital está en una provincia de estepa, desierto o llanura;;;;;;;;;x
nomad_invasion_desc;If our population is getting too large, we may invade another realm to seize their pasture lands! If successful, all occupied territory will be seized and all vassals will become our vassals.;Si notre population devient trop importante, nous pouvons envahir un autre pays pour nous emparer de ses pâturages ! Si nous réussissons, tous les territoires occupés seront saisis et tous les vassaux nous appartiendront.;Wenn unsere Bevölkerung zu groß wird, können wir in ein anderes Reich einfallen, um das dortige Weideland in Besitz zu nehmen. Im Erfolgsfall wird das besetzte Gebiet mit sämtlichen dort befindlichen Vasallen an uns fallen.;;Si nuestra población se hace demasiado grande, podemos invadir otro reino para apoderarnos de sus tierras de pastoreo. Si tenemos éxito, todo el territorio ocupado será confiscados y todos los vasallos serán nuestros.;;;;;;;;;x
nomad_ruling_clan_too_powerful;Minor Clans on the Rise;révolte de clans mineurs;Kleinere Stämme erheben sich;;Clanes menores en ascenso;;;;;;;;;x
nomad_subjugation_desc;Nomads can subjugate non-Nomadic realms once in their lifetime.;Les nomades peuvent assujettir les royaumes non-nomades, et ce, une seule fois au cours de leur vie.;Nomaden können nicht-nomadische Reiche einmal zu Lebzeiten unterwerfen.;;Los nómadas pueden subyugar reinos no nómadas una vez en su vida.;;;;;;;;;x
NOMAD_TECH_LEECH;Tributary tech contribution;Contribution technologique tributaire;Technologiebeitrag eines Tributstaats;;Contribución técnica tributaria;;;;;;;;;x
nomadic_government_desc;Nomads are not very interested in owning Holdings, only in more grazing land for their sheep and horses. Gameplay centers around the Population of the tribe and the Manpower it provides. Empty Holdings slots in open terrain increases the maximum population. While Nomads can have normal vassals, they are mostly concerned with managing the other, few but powerful, major Clans of the tribe.;Les nomades ne s'intéressent guère à la possession de propriétés et préfèrent les pâturages pour leurs moutons et leurs chevaux. Le jeu est centré sur la population totale de la tribu et sur les effectifs dont elle dispose. Les emplacements de fief vides sur du terrain ouvert augmentent la population maximale. Bien que les nomades aient des vassaux normaux, ils s'occupent principalement de gérer les autres clans majeurs de la tribu, qui sont peu nombreux, mais très influents.;Nomaden haben kein Interesse am Besitz von Besitztümern. Stattdessen konzentrieren sie sich auf Weideland für ihre Schafe und Pferde. Wichtig für das Spiel sind hier die Gesamtbevölkerung des Stammes und wie viel Mannstärke verfügbar ist. Leere Bauplätze in den Besitztümern sorgen für eine Zunahme der maximalen Bevölkerung. Auch wenn Nomaden normale Vasallen haben können, beschäftigen sie sich zumeist mit der Kontrolle einzelner Stammesklans, die zwar nicht zahlreich, dafür aber um so mächtiger sind.;;Los nómadas no están muy interesados en poseer posesiones, sólo en más tierras de pastoreo para sus ovejas y caballos. El juego gira en torno a la población total de la tribu y la mano de obra que proporciona. Las ranuras vacías de explotaciones en terreno abierto aumentan la población máxima. Mientras que los nómadas pueden tener vasallos normales, en su mayoría están preocupados con la administración de los otros importantes clanes de la tribu, pocos pero poderosos.;;;;;;;;;x
NOT_ANY_TRADE_ROUTE_PROVINCE_STARTS;No Trade Route County;Pas de route commerciale de comté;Grafschaft ohne Handelsroute;;Ningún condado de ruta comercial;;;;;;;;;x
NOT_HAS_BLOOD_OATH_WITH;Do not have a Blood Oath with §Y$CLAN$§!;N'a pas formé un pacte du sang avec le clan §Y$CLAN$§!;Hat keinen Blutschwur mit §Y$CLAN$§!;;No tiene un juramento de sangre con §Y$CLAN$§!;;;;;;;;;x
NOT_HAS_FEUD_WITH;Does NOT have Feud with §Y$CLAN$§!;N'a pas de querelle avec §Y$CLAN$§!;Hat KEINE Fehde mit §Y$CLAN$§!;;No tiene enemistad con §Y$CLAN$§!;;;;;;;;x
NOT_REALM_TITLE_STARTS;No Realm Title;Aucun titre du Royaume;Kein Reichstitel;;Sin título del reino;;;;;;;;;x
NUM_OF_FEUDS_AT_LEAST;At least §Y$VAL$§! Feuds.;Au moins §Y$VAL$§! querelles.;Mindestens §Y$VAL$§! Fehde(n).;;Al menos §Y$VAL$§! enemistades.;;;;;;;;x
NUM_OF_FEUDS_LESS;Less than §Y$VAL$§! Feuds.;Moins de §Y$VAL$§! querelles.;Weniger als §Y$VAL$§! Fehden.;;Menos de §Y$VAL$§! enemistades.;;;;;;;;x
NUM_OF_TITLES_IN_REALM_LEAST;At least §Y$VAL$§! $TIER$ titles in realm.;Au moins §Y$VAL$§! titres de rang $TIER$ dans le pays.;Mindestens §Y$VAL$§! $TIER$ Titel im Reich.;;Por lo menos §Y$VAL$§! $TIER$ títulos en el reino.;;;;;;;;;x
NUM_OF_TITLES_IN_REALM_LEAST_2;At least §Y$VAL$§! titles in realm.;Au moins §Y$VAL$§! titres dans le pays.;Mindestens §Y$VAL$§! Titel im Reich.;;Al menos §Y$VAL$§!  títulos en el reino.;;;;;;;;;x
NUM_OF_TITLES_IN_REALM_LESS;Less than §Y$VAL$§! $TIER$ titles in realm.;Moins de §Y$VAL$§! titres de rang $TIER$ dans le pays.;Weniger als §Y$VAL$§! $TIER$ Titel im Reich.;;Menos de §Y$VAL$§! $TIER$ títulos en reino.;;;;;;;;;x
NUM_OF_TITLES_IN_REALM_LESS_2;Less than §Y$VAL$§! titles in realm.;Moins de §Y$VAL$§! titres dans le pays.;Weniger als §Y$VAL$§! Titel im Reich.;;Menos de §Y$VAL$§! títulos en el reino.;;;;;;;;;x
opinion_absorbed_my_clan;Absorbed my Clan;A absorbé mon clan;Gliederte meinen Klan ein;;Absorbido mi clan;;;;;;;;x
opinion_built_temple;Built Temple;Temple construit;Erbaute Tempel;;Templo construido;;;;;;;;;x
opinion_driven_from_my_lands;Driven from my Lands;Chassé de mes terres;Aus meinem Land vertrieben;;Expulsados de mi tierra;;;;;;;;;x
opinion_feud;Feud;Querelle;Fehde;;Enemistad;;;;;;;;;x
pagan_county_conquest_desc;Pagans and Nomads can conquer single border counties without specific reasons. Norse Pagans can also take any coastal county.;Les païens et nomades peuvent conquérir les comtés frontaliers sans raison spécifique. Les païens nordiques peuvent aussi s'emparer de tout comté côtier.;Heiden und Nomaden können einzelne angrenzende Grafschaften ohne Grund erobern. Nordische Heiden können zudem jede Küstenregion einnehmen.;;Paganos y nómadas pueden conquistar condados fronterizos sencillos sin razones específicas. Los paganos nórdicos también pueden tomar cualquier condado costero.;;;;;;;;;x
PAYS_NOT_TRIBUTE_TO;Is NOT a Tributary of §Y$OTHER$§!;N'est pas tributaire de §Y$OTHER$§!;Ist NICHT tributpflichtig gegenüber §Y$OTHER$§!;;NO es tributario de §Y$OTHER$§!;;;;;;;;;x
PAYS_TRIBUTE_TO;Is a Tributary of §Y$OTHER$§!;Est tributaire de §Y$OTHER$§!;Ist tributpflichtig gegenüber §Y$OTHER$§!;;Es tributario de §Y$OTHER$§!;;;;;;;;;x
PILLAGE_DESTROY_BUILDINGS;Pillaging this land will result in buildings being destroyed!\n;Piller cette terre entraînera la destruction de bâtiments !\n;Durch das Brandschatzen dieses Landes werden Gebäude zerstört!\n;;¡El pillaje de esta tierra causará edificios destruidos!\n;;;;;;;;;x
pillage_settlement;Pillage Holding;Piller la propriété;Siedlung plündern;;Saquear establecimiento;;;;;;;;;x
plot_gain_fellow_vassal_title_short;Plot for Claim;Comploter pour revendiquer;Verschwörung für Besitzanspruch;;Complot para reclamar;;;;;;;;;x
plot_gain_liege_title_short;Plot for Claim;Comploter pour revendiquer;Verschwörung für Besitzanspruch;;Complot para reclamar;;;;;;;;;x
plot_gain_title_short;Plot to Acquire;Comploter pour acquérir;Verschwörung zur Übernahme;;Complot para adquirir;;;;;;;;;x
plot_gain_vassal_title_short;Plot to Revoke;Comploter pour révoquer;Verschwörung zur Aberkennung;;Complot para revocar;;;;;;;;;x
plot_kill_character_short;Plot to Kill;Comploter pour tuer;Verschwörung zur Ermordung;;Complot para matar;;;;;;;;;x
plot_kill_spouse_short;Plot to Kill;Comploter pour tuer;Verschwörung zur Ermordung;;Complot para matar;;;;;;;;;x
POPULATION_FACTOR_AT_LEAST;Population at least §Y$PERC$%§! of Maximum;La population est au moins à §Y$PERC$%§! de son seuil maximum;Bevölkerung mindestens §Y$PERC$%§! des Maximums;;Población por lo menos §Y$PERC$%§! del máximo;;;;;;;;;x
POPULATION_FACTOR_LOWER_THAN;Population less than §Y$PERC$%§! of Maximum;La population est inférieure à §Y$PERC$%§! de son seuil maximum;Bevölkerung weniger als §Y$PERC$%§! des Maximums;;Población menos de §Y$PERC$%§! del máximo;;;;;;;;;x
PRESTIGE;Prestige;Prestige;Prestige;;Prestigio;;;;;;;;;x
PV_FORT;Fort;Fort;Festung;;Fortaleza;;;;;;;;;x
PV_TRADE_POST;Trade Post;Comptoir;Handelsposten;;Puesto comercial;;;;;;;;;x
realm_has_fewer_holdings_than;Has fewer than §Y$NUM$§! $TYPE$s in realm;Possède moins de §Y$NUM$§! $TYPE$s dans son royaume;Hat weniger als §Y$NUM$§! $TYPE$s im Reich;;Tiene menos de §Y$NUM$§! $TYPE$s en el reino;;;;;;;;x
realm_has_more_holdings_than;Has at least §Y$NUM$§! $TYPE$s in realm;Possède au moins §Y$NUM$§! $TYPE$s dans son royaume;Hat mindestens §Y$NUM$§! $TYPE$s im Reich;;Tiene por lo menos §Y$NUM$§! $TYPE$ en reino;;;;;;;;x
recently_adopted_faith_tooltip;Has not adopted the faith of another clan in 10 years\n;N'a pas adopté la religion d'un autre clan depuis 10 ans\n;Hat in den letzten Jahren nicht den Glauben eines anderen Klans angenommen\n;;No se ha adoptado la fe de otro clan en 10 años\n;;;;;;;;x
refused_extra_tribute;Refused Extra Tribute;A refusé de payer un tribut supplémentaire;Verweigerte Zusatztribut;;Rechazado tributo adicional;;;;;;;;;x
REL_ALWAYS_A_HEAD_DESC;There is always a $HEAD_TITLE$, landed or not;Un chef religieux ($HEAD_TITLE$) existe toujours, qu'il dispose d'un titre foncier ou non;Es gibt immer einen $HEAD_TITLE$, auch ohne eigenen Landbesitz;;Siempre hay un $HEAD_TITLE$, conseguido o no;;;;;;;;;x
REL_ANTIPOPES_DESC;$NAME$ Rulers can set up Antipopes;Les seigneurs de religion $NAME$ peuvent désigner des antipapes;$NAME$e Herrscher können Gegenpäpste ausrufen;;Gobernantes $NAME$ pueden crear antipapas;;;;;;;;;x
REL_AUNT_WIFE;Wife;femme;Gattin;;Esposa;;;;;;;;;x
REL_CALL_CRUSADE_DESC;The $HEAD_TITLE$ can call for a $CRUSADE$;Le chef religieux ($HEAD_TITLE$) peut appeler à partir en $CRUSADE$;Der $HEAD_TITLE$ kann einen $CRUSADE$ ausrufen;;El $HEAD_TITLE$ puede llamar a la $CRUSADE$;;;;;;;;;x
REL_CAN_REFORM_DESC;Can be Reformed;Peut être réformée;Kann reformiert werden;;Puede ser reformado;;;;;;;;;x
REL_CASTE_OPINIONS_DESC;Caste Traits have great effect on opinions;Les traits de caste ont un effet majeur sur les opinions;Kastenmerkmale haben großen Einfluss auf die Beliebtheit;;Los rasgos de castas tienen gran efecto en las opiniones;;;;;;;;;x
REL_CONCUBINAGE_DESC;$NAME$ men can take up to §Y$NUM$§! Concubines;Les hommes de religion $NAME$ peuvent prendre jusqu'à §Y$NUM$§! concubines;$NAME$e Männer können bis zu §Y$NUM$§! Konkubinen haben;;Los hombres $NAME$ pueden tomar hasta §Y$NUM$§! concubinas;;;;;;;;;x
REL_COUSIN_HUSBAND;Husband;mari;Gatte;;Esposo;;;;;;;;;x
REL_COUSIN_WIFE;Wife;femme;Gattin;;Esposa;;;;;;;;;x
REL_DECADENCE_DESC;$NAME$ dynasties may grow Decadent;Les dynasties de religion $NAME$ peuvent devenir décadentes;$NAME$e Dynastien können Dekadenz entwickeln;;Las dinastías $NAME$ pueden volverse decantes;;;;;;;;;x
REL_DEF_ATTRITION_DESC;Non-pagans (with low tech) have a very low Supply Limit in $NAME$ counties;Les non-païens (dotés d'une technologie faible) ont une capacité de ravitaillement très faible dans les comtés de religion $NAME$;Nichtheiden (mit gering entwickelten technischen Fertigkeiten) haben eine sehr geringe Maximalversorgung in $NAME$ Grafschaften;;Los no paganos (con tecnología baja) tienen un límite de suministro muy bajo en condados $NAME$ ;;;;;;;;;x
REL_DIVINE_BLOOD_DESC;Rulers can marry close kin to improve vassal opinions;Les seigneurs peuvent offrir leurs proches parents en mariage pour améliorer l'opinion de leurs vassaux;Herrscher können nahe Verwandte verheiraten, um Beziehungen zu Vasallen zu verbessern;;Los jefes se pueden casar con parientes cercanos para mejorar las opiniones del vasallo;;;;;;;;;x
REL_EXCOMMUNICATION_DESC;The $HEAD_TITLE$ can Excommunicate $NAME$ characters;Le chef religieux ($HEAD_TITLE$) peut excommunier les personnages de religion $NAME$;Der $HEAD_TITLE$ kann $NAME$e Personen exkommunizieren;;El $HEAD_TITLE$ puede excomulgar personajes $NAME$;;;;;;;;;x
REL_GRANT_CLAIM_DESC;The $HEAD_TITLE$ can grant Claims on titles;Le chef religieux ($HEAD_TITLE$) peut accorder des revendications sur des titres;Der $HEAD_TITLE$ kann Ansprüche auf Herrschaftstitel zuerkennen;;El $HEAD_TITLE$ puede conceder reclamaciones sobre títulos;;;;;;;;;x
REL_GRANT_DIVORCE_DESC;The $HEAD_TITLE$ can grant divorces;Le chef religieux ($HEAD_TITLE$) peut accorder les divorces;Der $HEAD_TITLE$ kann Scheidungen zulassen;;El $HEAD_TITLE$ puede conceder divorcios;;;;;;;;;x
REL_GRANT_INVASION_DESC;The $HEAD_TITLE$ can grant the Invasion Casus Belli;Le chef religieux ($HEAD_TITLE$) peut accorder les casus belli d'invasion;Der $HEAD_TITLE$ kann den Kriegsgrund "Invasion" zuerkennen;;El $HEAD_TITLE$ puede conceder el casus belli de invasión;;;;;;;;;x
REL_HEAD_CAN_BE_CREATED_DESC;A religious head (the $HEAD_TITLE$) can be created by a special Decision;Un chef religieux ($HEAD_TITLE$) peut être créé par le biais d'une décision spéciale;Ein religiöses Oberhaupt ($HEAD_TITLE$) kann per besonderer Entscheidung geschaffen werden;;Se puede crear un líder religioso (el $HEAD_TITLE$) por una decisión especial;;;;;;;;;x
REL_HEIR_DESIGNATION_DESC;Can designate any valid offspring as the heir;Peut désigner tout enfant valide comme héritier;Kann jedes in Frage kommende Kind zum Thronfolger erklären;;Puede nombrar heredero a cualquier descendiente válido;;;;;;;;;x
REL_INVESTITURE_DESC;$NAME$ Bishops may pay tax to the Pope rather than their secular liege;Les évêques de religion $NAME$ peuvent payer leurs impôts auprès du pape au détriment de leur souverain séculier;$NAME$e Bischöfe können beschließen, die Steuern dem Papst statt dem weltlichen Lehnsherrn zu zahlen.;;Los obispos $NAME$ pueden pagar el impuesto al Papa, en lugar de a su señor secular;;;;;;;;;x
REL_NEPHEW_HUSBAND;Husband;mari;Gatte;;Esposo;;;;;;;;;x
REL_NIECE_WIFE;Wife;femme;Gattin;;Esposa;;;;;;;;;x
REL_NO_FEMALE_RULER_OPINION_PENALTY_DESC;No opinion penalty against female rulers and heirs;Aucune pénalité d'opinion envers les seigneurs femmes et leurs héritiers;Kein Meinungsabzug für weibliche Herrscher oder Erben;;No hay penalización de opinión contra mujeres gobernantes y herederas.;;;;;;;;;x
REL_NO_HEAD_DESC;There is (and can exist) no religious head;Il n'y a pas de chef religieux et celui-ci ne peut pas exister;Ein Religionsoberhaupt gibt es nicht (und kann es nicht geben);;No hay (ni puede existir) ninguna autoridad religiosa;;;;;;;;;x
REL_NO_MATRI_MARRIAGES_DESC;Matrilineal marriages are not allowed;Les mariages matrilinéaires ne sont pas autorisés;Matrilineares Heiraten ist nicht gestattet;;No se permiten los matrimonios matrilineales;;;;;;;;;x
