getDuelTitle;[Root.GetDuelTitle];;;;;;;;;;;;;x
GetRelation_Acquaintance;acquaintance;connaissance;Bekannte(r);;conocido;;;;;;;;;x
string_spouse_physician_helps_523;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! offers you a poultice to calm your bowels.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous propose un cataplasme pour calmer vos intestins.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! bietet Euch an, Euren Bauch zu wickeln, um Euch zu beruhigen.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te ofrece una cataplasma que te calme las tripas.;;;;;;;;;x
string_spouse_physician_helps_524;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! cleans your hair and applies a strange oil on your head.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! nettoie vos cheveux et applique une huile étrange sur votre tête.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! säubert Euer Haar und trägt ein merkwürdiges Öl auf Eurem Kopf auf.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te limpia el pelo y aplica un aceite raro en la cabeza.;;;;;;;;;x
string_spouse_physician_helps_525;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! advices you to hold your nose and ignore your senses.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous conseille de vous boucher le nez et d'ignorer vos sens.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! rät Euch dazu, Eure Nase zuzuhalten und Eure Sinne zu ignorieren.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te aconseja aguantar la respiración y no hacer caso a los sentidos.;;;;;;;;;x
string_spouse_physician_helps_526;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! helps you take a sip of water from a cup.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous aide à prendre une gorgée d'eau dans une tasse.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! hilft Euch dabei, einen Schluck Wasser aus einer Tasse zu nehmen.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te ayuda a tomar un sorbo de un vaso de agua.;;;;;;;;;x
string_spouse_physician_helps_527;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! sits near your bed, slowly reading through your daily correspondence.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! s'assoit près de votre lit et lit lentement votre courrier.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! sitzt neben Eurem Bett und liest langsam Eure täglichen Briefe vor.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! se sienta cerca de tu cama, revisando tu correspondencia diaria.;;;;;;;;;x
string_spouse_physician_helps_528;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! quickly prepares a philter to calm your nerves.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! prépare rapidement un breuvage pour vous calmer.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! bereitet schnell einen Trank vor, um Eure Nerven zu beruhigen.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! prepara rápidamente un filtro que te calme los nervios.;;;;;;;;;x
string_spouse_physician_helps_529;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! gently encourages you to ignore your senses and eat anyway.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous encourage à ignorer vos sens et à manger.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! ermutigt Euch sanft, Eure Sinne zu ignorieren und trotzdem etwas zu essen.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te anima amablemente a ignorar tus sentidos y comer igual.;;;;;;;;;x
string_spouse_physician_helps_530;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! places a chunk of wood in your mouth as [pregnancy_spouse_physician_per.GetSheHe] holds you still.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! met un morceau de bois dans votre mouche tout en vous maintenant immobile.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! platziert ein Stück Holz in Eurem Mund, während [pregnancy_spouse_physician_per.GetSheHe] Euch festhält.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te pone un trozo de madera en la boca mientras te sujeta.;;;;;;;;;x
string_spouse_physician_helps_531;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! holds your hand, whispering to you to take long, deep breaths.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous tient la main et murmure de prendre de profondes inspirations.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! hält Eure Hand und flüstert, dass Ihr lange, tiefe Atemzüge nehmen sollt.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te toma la mano, susurrándote respirar largo y profundo.;;;;;;;;;x
string_spouse_physician_helps_532;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! prepares an unguent to rub over your gums.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! prépare un onguent à appliquer sur vos gencives.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! bereitet eine Salbe vor, um sie über Euer Zahnfleisch zu reiben.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! prepares un ungüento para pasarlo por las encías.;;;;;;;;;x
string_spouse_physician_helps_533;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! suggests to close your eyes and start counting.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous suggère de fermer vos yeux et commencer à compter.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! schlägt vor, die Augen zu schließen und langsam von Eins an zu zählen.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te sugiere que cierres los ojos y empieces a contar.;;;;;;;;;x
string_spouse_physician_helps_534;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! shakes you gently, asking you who are you talking to.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous secoue doucement et vous demande à qui vous parlez.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! schüttelt Euch sanft und fragt, mit wem Ihr sprecht.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te sacude delicadamente, preguntándote con quién hablabas.;;;;;;;;;x
string_spouse_physician_helps_535;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! reminds you of who you are as [pregnancy_spouse_physician_per.GetSheHe] walks you to your bedroom.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous rappelle qui vous êtes alors qu'[pregnancy_spouse_physician_per.GetIlElle] vous ramène dans votre chambre.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! erinnert Euch daran, wer Ihr seid, während [pregnancy_spouse_physician_per.GetSheHe] Euch in Eure Gemächer zurückbringt.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te recuerda quién eres mientras te lleva al dormitorio.;;;;;;;;;x
string_spouse_physician_helps_540;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! helps you take a sip of water from a cup.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous aide à prendre une gorgée d'eau dans une tasse.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! hilft Euch dabei, einen Schluck Wasser aus einem Becher zu nehmen.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te ayuda a tomar un sorbo de un vaso de agua.;;;;;;;;;x
string_spouse_physician_helps_541;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! cleans your hair and applies a strange oil on your head.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! nettoie vos cheveux et applique une huile étrange sur votre tête.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! säubert Eure Haare und verteilt ein merkwürdiges Öl auf Eurem Kopf.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te limpia el pelo y aplica un aceite raro en la cabeza.;;;;;;;;;x
string_spouse_physician_helps_542;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! holds your hand, whispering to you to take long, deep breaths.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! vous tient la main et murmure de prendre de profondes inspirations.;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! hält Eure Hand und flüstert Euch zu, lange, tiefe Atemzüge zu nehmen.;;\n§Y[pregnancy_spouse_physician_per.GetTitledFirstName]§! te toma la mano, susurrándote respirar largo y profundo.;;;;;;;;;x

# Unsorted vanilla mess, unused
String_abdicate_titles;Leave your titles behind, and keep your life!;Laissez vos titres derrière vous et restez en vie !;Lasst Eure Titel hier und behaltet Euer Leben!;;¡Abandona tus títulos y salva la vida!;;;;;;;;;x
string_alternate_reconquista_crusade;Reconquista;de la Reconquista;;;;;;;;;;;;x
string_alternate_shepherds_crusade;Shepherds';des Bergers;Hirten;;De los pastores;;;;;;;;;x
String_Angas_Sutras;Angas Sutras;les Angas Sutras;Angas-Sutras;;Sutras de los Angas;;;;;;;;;x
String_Apprentice;Apprentice;Apprenti;Lehrling;;Aprendiz;;;;;;;;;x
String_Bent;Bent;;Gekrümmt;;Doblado;;;;;;;;;x
String_bent;bent;;gekrümmt;;susurrante;;;;;;;;;x
String_Brewery;Brewery;;Brauerei;;Destilería;;;;;;;;;x
String_Catholics;Catholics;catholiques;Katholiken;;católicos;;;;;;;;;x
String_Cider;Cider;de cidre;Apfelwein;;Sidra;;;;;;;;;x
String_dark_arts;dark arts;arts obscurs;Dunkle Künste;;artes oscuras;;;;;;;;;x
String_empty_space; ;;;;;;;;;;;;;x
String_evil_spirit;Evil Spirit;Esprit maléfique;Böser Geist;;espíritu maligno;;;;;;;;;x
String_evil_spirits;Evil Spirits;Esprits maléfiques;Böse Geister;;espíritus malignos;;;;;;;;;x
string_fallback_consort;consort;concubin;Konkubine;;concubino;;;;;;;;;x
String_Forest;Forest;Forêt;Wald;;Bosque;;;;;;;;;x
String_Freyja;Freyja;;;;Freya;;;;;;;;;x
String_Freyja_Expression;Glory to Freyja!;Gloire à Freyja !;Gelobt sei Freyja!;;¡Gloria a Freya!;;;;;;;;;x
String_Gauna;Gauna;;;;;;;;;;;;;x
String_GetDevilWorshiperRank_fallback;Initiate;Initié;Novize;;Iniciado;;;;;;;;;x
String_GetDWDarkMagic_fallback;dark magic;la magie maléfique;Dunkle Magie;;magia oscura;;;;;;;;;x
String_GetDWDemon_fallback;demon;démon;Dämon;;demonio;;;;;;;;;x
String_GetDWDemons_fallback;demons;démons;Dämonen;;demonios;;;;;;;;;x
String_GetDWDevil_fallback;the Devil;le Démon;Teufel;;el diablo;;;;;;;;;x
String_GetDWDevilCap_fallback;The Devil;Le Démon;Teufel;;El diablo;;;;;;;;;x
String_GetDWMagician_fallback;practitioner of magic;praticien de la magie;Experte der Magie;;practicante de magia;;;;;;;;;x
String_GetSocietyName_fallback;my court;ma Cour;mein Hof;;mi corte;;;;;;;;;x
String_GetSocietyNameCap_fallback;My court;Ma Cour;Mein Hof;;Mi corte;;;;;;;;;x
String_Glory_to_Freyja;Glory to Freyja!;Gloire à Freyja !;Gelobt sei Freyja!;;¡Gloria a Freya!;;;;;;;;;x
String_GrandEnchanter;Grand Enchanter;Grand Enchanteur;Großmagier;;Gran encantador/a;;;;;;;;;x
String_Heaven;Heaven;;Himmels;;Cielo;;;;;;;;;x
String_house_of_worship;chapel;chapelle;Kapelle;;capilla;;;;;;;;;x
String_hummingbird_symbol;hummingbird symbol;un symbole de colibri;Kolibrisymbol;;símbolo del colibrí;;;;;;;;;x
String_Iblis_Expression;Glory to Iblis!;Gloire à Iblis !;Gelobt sei Iblis!;;¡Gloria a Iblis!;;;;;;;;;x
String_Initate;Initiate;Initié;Novize;;Iniciado;;;;;;;;;x
String_Jains;Jains;jaïns;Jain;;jainistas;;;;;;;;;x
String_Kali_Expression;Glory to the Lord of Kali Yuga!;Gloire au Seigneur du Kali Yuga !;Gelobt sei der Fürst von Kali-Yuga!;;¡Gloria al señor del Kali Yuga!;;;;;;;;;x
string_kid;kid;enfant;Kind;;niño;;;;;;;;;x
string_kids;kids;enfants;Kinder;;niños;;;;;;;;;x
String_Lady;Lady;Dame;Fürstin;;Señora;;;;;;;;;x
String_leaning;leaning;;angelehnt;;doblado;;;;;;;;;x
String_Leaning;Leaning;;Angelehnt;;Inclinado;;;;;;;;;x
String_ledger;ledger;le grand livre;Archiv;;el libro de contabilidad;;;;;;;;;x
String_location_adj_wondertype;[target_province.GetName] [This.GetWonderAdjCap] [This.GetWonderTypeShortCap];[This.GetWonderTypeShortCap] de [target_province.GetName];[target_province.GetName] [This.GetWonderAdjCap]e [This.GetWonderTypeShortCap];;[target_province.GetName] [This.GetWonderTypeShortCap] [This.GetWonderAdjCap] ;;;;;;;;;x
String_Lord;Lord;Seigneur;Fürst;;Señor;;;;;;;;;x
String_Magistrate;Magistrate;Magistrat;Magistrat;;Magistrado;;;;;;;;;x
String_make_me_smarter;make me smarter;augmenter mon intelligence;mich intelligenter machen;;ganar inteligencia;;;;;;;;;x
String_make_me_stronger;make me stronger;augmenter ma force;mich stärker machen;;ganar fuerza;;;;;;;;;x
String_marvelous;marvelous;;fabelhaft;;exaltado;;;;;;;;;x
String_Marvelous;Marvelous;;Fabelhaft;;Maravilloso;;;;;;;;;x
String_Mead;Mead;d'hydromel;Met;;Hidromiel;;;;;;;;;x
string_people;people;gens;Leute;;gente;;;;;;;;;x
# string_reformer_child_god;[scoped_god_child.GetFirstName];;;;;;;;;;;;;x
string_reformer_god;[Root.GetFirstName];;;;;;;;;;;;;x
# string_reformer_sibling_god;[scoped_god_sibling.GetFirstName];;;;;;;;;;;;;x
# string_reformer_spouse_god;[scoped_god_spouse.GetFirstName];;;;;;;;;;;;;x
String_restless;restless;agité;ruhelos;;Incansable;;;;;;;;;x
string_saint_patrick;Saint Patrick of Ireland;saint Patrice d'Irlande;Heiliger Patrick von Irland;;San Patricio de Irlanda;;;;;;;;;x
string_saint_peter;Saint Peter of Rome;saint Pierre de Rome;Heiliger Peter von Rom;;San Pedro de Roma;;;;;;;;;x
String_Satan_Expression;Glory to The Deceiver!;Gloire à l'Imposteur !;Gelobt sei der Schwindler!;;¡Gloria al Impostor!;;;;;;;;;x
String_Settlement;Settlement;Colonie;Siedlung;;Asentamiento;;;;;;;;;x
String_Shias;Shias;chiites;;;chiitas;;;;;;;;;x
String_stonehenge;stonehenge;e stonehenge;Stonehenge;;Stonehenge;;;;;;;;;x
string_strong_as_mythological;and I feel as strong as a [GetRandomMythologicalCreature];et je sens avoir une force [GetRandomMythologicalCreatureVariante];und ich fühle mich so stark wie ein [GetRandomMythologicalCreature];;me siento fuerte como un [GetRandomMythologicalCreature];;;;;;;;;x
String_Sunnis;Sunnis;sunnites;;;sunitas;;;;;;;;;x
String_terrible;terrible;;schrecklich;;inclinado;;;;;;;;;x
String_Terrible;Terrible;;Schrecklich;;;;;;;;;;;x
String_the_Advaita_Matha;the Advaita Matha;l'Advaita Matha;Advaita Matha;;la Matha Advaita;;;;;;;;;x
String_the_Advaita_Matha_alternate;the Ardent Followers;Fervents Disciples;die inbrünstigen Anhänger;;Los Seguidores Fervorosos;;;;;;;;;x
String_The_Assassins;The Assassins;Les Assassins;Assassinen;;Los Asesinos;;;;;;;;;x
String_the_Assassins;the Assassins;les Assassins;Assassinen;;los Asesinos;;;;;;;;;x
String_the_Bacchants;Bacchus' Mystery;Mystères de Bacchus;Dionysoskult;;Misterio de Baco;;;;;;;;;x
String_the_Benedictine_Order;the Benedictine Order;l'Ordre des Bénédictins;Benediktinerorden;;la Orden de san Benito;;;;;;;;;x
String_the_Benedictine_Order_alternate;The Diligent Ones;Diligents;die Gewissenhaften;;los Diligentes;;;;;;;;;x
String_the_Cold_Ones;the Cold Ones;les Sangs Froids;Kalte;;los fríos;;;;;;;;;x
String_the_Community_of_Saint_Abraham;the Community of Saint Abraham;la Communauté de saint Abraham;Gemeinde des Heiligen Abraham;;la Congregación de san Abraham;;;;;;;;;x
String_the_Community_of_Saint_Abraham_alternate;the Devout Worshipers;Fervents Adorateurs;die frommen Gläubigen;;los Adoradores Devotos;;;;;;;;;x
String_the_Community_of_Saint_Anthony;the Community of Saint Anthony;la Communauté de saint Antoine;Gemeinde des Heiligen Antonius;;la Congregación de san Antonio;;;;;;;;;x
String_the_Community_of_Saint_Anthony_alternate;the Pious Following;Pieux Adeptes;die frommen Anhänger;;los Seguidores Píos;;;;;;;;;x
String_the_Community_of_Saint_Basil;the Community of Saint Basil;la Communauté de saint Basile;Gemeinde des Heiligen Basilius;;la Congregación de san Basilio;;;;;;;;;x
String_the_Community_of_Saint_Basil_alternate;the Faithful Ones;Fidèles;die Gläubigen;;los Fieles;;;;;;;;;x
String_the_Cult_of_Kali_Purusha;the Cult of Kali Purusha;les Adeptes de Kâli Purusha;Kult der Kali Purusha;;el Culto de Kali Purusha;;;;;;;;;x
String_The_Devil;The Devil;Le Démon;Teufel;;El diablo;;;;;;;;;x
String_the_Devil;the Devil;le Démon;Teufel;;el diablo;;;;;;;;;x
String_the_Dominican_Order;the Dominican Order;l'Ordre des Dominicains;Dominikanerorden;;la Orden Dominica;;;;;;;;;x
String_the_Dominican_Order_alternate;the Inquisitors;Inquisiteurs;Inquisitoren;;los Inquisidores;;;;;;;;;x
String_the_Great_Pox;the Great Pox;la grande vérole;Maselsucht;;morbo gálico;;;;;;;;;x
String_the_Plaguebringers;the Plaguebringers;les Porteurs de la Peste;Seuchenbringer;;los Portadores de la Plaga;;;;;;;;;x
String_the_Satanists;Lucifer's Own;les Adeptes de Lucifer;Kinder Luzifers;;los Siervos de Lucifer;;;;;;;;;x
String_The_Satanists;Lucifer's Own;Les Adeptes de Lucifer;Kinder Luzifers;;Los Siervos de Lucifer;;;;;;;;;x
String_the_Savaka_Sangha;the Savaka-Sangha;le Savaka-Sangha;Savaka-Sangha;;la Savaka-Sangha;;;;;;;;;x
String_the_Savaka_Sangha_alternate;the Peaceful Ones;Paisibles;die Friedlichen;;los Pacíficos;;;;;;;;;x
String_the_Sravaka_Samgha;the Sravaka-Samgha;le Sravaka-Samgha;Sravaka-Samgha;;la Sravaka-Samgha;;;;;;;;;x
String_the_Sravaka_Samgha_alternate;the Enlightened Fellowship;Confrérie Éclairée;die erleuchtete Gemeinschaft;;la Comunión Ilustrada;;;;;;;;;x
String_the_Stoics;the Stoics;les Stoïques;die Stoiker;;los Estoicos;;;;;;;;;x
String_the_Trollcrafters;the Fellowship of Hel;la Confrérie de Hel;Gefährten von Hel;;la Hermandad de Hela;;;;;;;;;x
String_the_Vodouns;The Soul Eaters;Mangeurs d'âme;Die Seelenfresser;;Los Devoradores de Almas;;;;;;;;;x
String_time_immemorial_cap;Time immemorial;Temps immémoriaux;Seit undenklichen Zeiten;;Tiempos inmemoriales;;;;;;;;;x
String_Vineyard;Vineyard;;Weinberg;;Viñedo;;;;;;;;;x
String_Whiskey;Whiskey;de whisky;;;Whisky;;;;;;;;;x
String_whispering;whispering;;flüstern;;frío;;;;;;;;;x
String_Whispering;Whispering;;Flüstern;;Susurrante;;;;;;;;;x
String_Woods;Woods;Bois;Wald;;Bosque;;;;;;;;;x
