#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
TRIBAL_PROVINCE_MODIFIER;Empty Holding Slots in Province;Emplacement de propriétés disponible dans la province;Leere Landstriche in der Provinz;;Propiedades Vacantes en Provincia;;;;;;;;;x
TRIBAL_VASSAL;Tribal Vassal;Vassal tribal;Stammes-Vasall;;Vasallo tribal;;;;;;;;;x
TRIBAL_VASSAL_CALL_TO_ARMS_ANSWER_NEG;§RWill likely Decline§!;§RRefusera probablement§!;§RWird wohl ablehnen§!;;¡§RProbablemente declinará la solicitud§!;;;;;;;;;x
TRIBAL_VASSAL_CALL_TO_ARMS_ANSWER_NEU;§YMight Accept§!;§YAcceptera peut-être§!;§YKönnte annehmen§!;;¡§YPuede Aceptar§!;;;;;;;;;x
TRIBAL_VASSAL_CALL_TO_ARMS_ANSWER_POS;§GWill likely Accept§!;§GAcceptera sûrement§!;§GWird wahrscheinlich annehmen§!;;¡§GProbablemente Aceptará§!;;;;;;;;;x
TRIBAL_VASSAL_CALL_TO_ARMS_BUTTON;Call §Y$VASSAL$§! to Arms ( $ANSWER_LIKELYNESS$ ) ( §Y$MEN$§! men );Appeler §Y$VASSAL$§! aux armes ( $ANSWER_LIKELYNESS$ ) ( §Y$MEN$§! hommes );Ruft §Y$VASSAL$§! zu den Waffen ( $ANSWER_LIKELYNESS$ ) ( §Y$MEN$§! Männer );;Llama a §Y$VASSAL$§! a las Armas ( $ANSWER_LIKELYNESS$ ) ( §Y$MEN$§! hombres );;;;;;;;;x
TRIBAL_VASSAL_CANT_CALL_NOT_AT_WAR;You are not at war;Vous n'êtes pas en guerre;Ihr seid nicht im Krieg;;No estás en guerra;;;;;;;;;x
TRIBAL_VASSAL_CANT_CALL_TO_ARMS_BUTTON;Can't Call §Y$VASSAL$§! to Arms;Impossible d'appeler §Y$VASSAL$§! aux armes;Kann §Y$VASSAL$§! nicht zu den Waffen rufen;;No se puede Llamar a §Y$VASSAL$§! a las Armas;;;;;;;;;x
TRIBAL_VASSAL_MIN_LEVY;Tribal Vassal Min Levy;Levée minimale des vassaux tribaux;Min. Stammes-Vasallentruppen;;Leva Mín. de Vasallos Tribales;;;;;;;;;x
TRIGGER_DYNASTY_HEAD;Head of Dynasty;Chef de la dynastie;Oberhaupt der Dynastie;;Líder de Dinastía;;;;;x
UNCLE;Uncle;Oncle;Onkel;;Tío;;;;;;;;;x
VARIABLE;§Y$VAR$§! is at least §Y$VALUE$§!;§Y$VAR$§! est d'au moins §Y$VALUE$§!;§Y$VAR$§! ist mindestens §Y$VALUE$§!;;§Y$VAR$§! es al menos §Y$VALUE$§!;;;;;;;;;x
VASSAL_LIMIT;Vassal Limit;Nombre limite de vassaux;Vasallenlimit;;Límite de Vasallos;;;;;;;;;x
VASSAL_LIMIT_FORMULA;Vassal Limit Formula;Calcul du nombre limite de vassaux;Formel für Vasallenlimit;;Fórmula del Límite de Vasallos;;;;;;;;;x
viking_age_shipyards_and_tech_tooltip;The Viking Age begins - Norse counties receive shipyards and increased shipbuilding technology.\n;L'ère des Vikings commence - les comtés nordiques reçoivent des chantiers navaux et augmentent leur technologie en construction de navires.\n;Das Zeitalter der Wikinger beginnt - Werften entstehen in den nördlichen Provinzen und neue Techniken setzen sich im Schiffbau durch.\n;;Comienza la Era Vikinga – Las provincias nórdicas crean astilleros e incrementan la tecnología naval.\n;;;;;;;;;x
WELCOME_FIRST_PLAY_RECOMMEND;\n\nFor your first game we strongly recommend playing a special learning scenario as §YKing Alfonso VI of León§!. When it ends you can keep playing as normal.;\n\nPour votre première expérience, nous vous recommandons fortement d'incarner le §YRoi Alphonse VI de León§! lors d'un scénario d'apprentissage. À la fin du scénario, vous pourrez poursuivre votre partie en mode normal.;\n\nFür das erste Spiel empfehlen wir das Übungsszenario und die Auswahl von §YKönig Alfons VI. von León§!. Im Anschluss daran könnt Ihr normal weiterspielen.;;\n\n¡Te recomendamos que en tu primera partida elijas un escenario especial de aprendizaje y juegues como el §YRey Alfonso VI de León§! Después de ello, podrás seguir jugando de manera normal.;;;;;;;;;x
WELCOME_HEADER;Welcome to Crusader Kings II;Bienvenue dans Crusader Kings II;Willkommen zu Crusader Kings II;;Bienvenido a Crusader Kings II;;;;;;;;;x
WELCOME_PLAY_LEARNING_SCENARIO;Learning Scenario;Scénario d'apprentissage;Übungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
WIDUKIND_ARMY;Saxon Rebellion;Révolte saxonne;Sächsische Rebellion;;Revuelta Sajona;;;;;;;;;x
WINTER_COMBAT;Winter Combat;Combat hivernal;Wintergefecht;;Combate de Invierno;;;;;;;;;x
WINTER_SUPPLY;Winter Supply;Vivres hivernaux;Wintervorräte;;Suministros de Invierno;;;;;;;;;x
