#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ADD_AGE_EFFECT;$CHARACTER|Y$ becomes $AGE|Y$ years older;$CHARACTER|Y$ vieillit de $AGE|Y$ ans;$CHARACTER|Y$ wird $AGE|Y$ Jahre älter;;$CHARACTER|Y$ se vuelve $AGE|Y$ años mayor;;;;;;;;;x
EVTDESCAHF24252;[defeated_emperor.GetTitledFirstName]'s conflict against the Holy See has come to a humiliating conclusion, in no small part due to the interference of the [From.GetTitle] of [From.PrimaryTitle.GetName].\n\nThe armies of [From.GetTitledFirstName] have defeated the [defeated_emperor.GetTitle]'s forces time and again, forcing [defeated_emperor.GetHerHim] to sue for peace and recognize in clear terms [defeated_emperor.GetHerHis] submission to the Church's authority, as well as relinquish [defeated_emperor.GetHerHis] claim of direct dominion over Italy.\n\nWith this victory, [scoped_pope.GetTitledFirstName] has likely reaffirmed the primacy of the Vatican over the Empire for generations to come.;Le conflit [defeated_emperor.Get_du_TitledFirstName] contre le Saint-Siège est arrivé à une conclusion humiliante, en grande partie à cause de l'ingérence [From.Get_only_du_Title][From.GetTitle] [From.PrimaryTitle.Get_du_Realm]. Ses armées ont constamment défaites les forces [defeated_emperor.Get_only_du_Title][defeated_emperor.GetTitle], l'obligeant à demander la paix et à reconnaître clairement sa soumission à l'autorité de l'Église, ainsi qu'à renoncer à sa revendication de domination directe sur l'Italie. Avec cette victoire, [scoped_pope.Get_le_TitledFirstName] a probablement réaffirmé la primatie du Vatican sur l’Empire pour les générations à venir.;Der Konflikt von [defeated_emperor.GetTitledFirstName] mit dem Heiligen Stuhl ist zu einem erniedrigenden Ergebnis gekommen, nicht zuletzt aufgrund der Einmischung [From.Getdesder] [From.GetTitle][From.GetsMale] von [From.PrimaryTitle.GetName].\n\nDie Armeen von [From.GetTitledFirstName] haben die Streitkräfte [defeated_emperor.Getdesder] [defeated_emperor.GetTitle][defeated_emperor.GetsMale] immer wieder besiegt und [defeated_emperor.Getihnsie] dazu gezwungen, um Frieden zu bitten und [defeated_emperor.GetHerHis]e Unterwerfung unter die Autorität der Kirche klar zu erkennen.\n\nMit diesem Sieg hat [scoped_pope.GetTitledFirstName] wahrscheinlich die VOrherrschaft des Vatikans über das Imperium für Generationen erneut bekräftigt.;;El conflicto de [defeated_emperor.GetTitledFirstName] contra la Santa Sede ha llegado a un final humillante, en gran medida gracias a la intromisión [From.GetDelDela] [From.GetTitle] de [From.PrimaryTitle.GetName].\n\nLos ejércitos de [From.GetTitledFirstName] han derrotado una y otra vez a las fuerzas de [defeated_emperor.GetTitle], obligándole a pedir la paz y reconocer en términos claros su sumisión a la autoridad de la Iglesia, además de renunciar a sus reclamaciones a un dominio directo sobre Italia.\n\nCon esta victoria, [scoped_pope.GetTitledFirstName] probablemente haya reafirmado la primacía del Vaticano sobre el Imperio durante generaciones.;;;;;;;;;x
EVTDESCAHF24253;Thanks to the stubbornness of the petty Lords of Italy, my conflict against the Holy See has come to a humiliating conclusion. \n\nThe armies of [From.GetTitledFirstName] have defeated my own forces time and again, forcing me not only to recognize the supremacy of the Church over the secular Throne, but to appoint [From.GetFirstName] Imperial Vicar of Italy, relinquishing my rightful claim over the peninsula in all but name.\n\nWith this victory, [scoped_pope.GetTitledFirstName] has likely reaffirmed the power of the Vatican over the Empire for generations to come.;À cause à l'entêtement des petits seigneurs d'Italie, mon conflit contre le Saint-Siège est arrivé à une conclusion humiliante. Les armées [From.Get_du_TitledFirstName] ont constamment défaites les miennes, m'obligeant non seulement à reconnaître la suprématie de l'Église sur le trône séculier, mais également à nommer [From.GetFirstName] vicaire impérial d'Italie et ainsi à renoncer à ma revendication légitime sur la péninsule. Avec cette victoire, [scoped_pope.Get_le_TitledFirstName] a probablement réaffirmé le pouvoir du Vatican sur l'Empire pour les générations à venir.;Dank der Sturheit der niederen Fürsten von Italien ist mein Konflikt gegen den Heiligen Stuhl zu einem erniedrigenden Ergebnis gekommen.\n\nDie Armeen von [From.GetTitledFirstName] haben meine eigenen Streitkräfte immer wieder aus Neue besiegt und zwangen mich nicht nur die Vorherrschaft der Kirche über den weltlichen Thron anzuerkennen, sondern auch [From.GetFirstName] als imperialen Vikar von Italien zu ernennen und meinen berechtigten Anspruch über der Halbinsel aufzugeben.\n\nMit diesem Sieg hat [scoped_pope.GetTitledFirstName] wahrscheinlich die Macht des Vatikans über das Imperium für Generationen bestätigt.;;Gracias a la testarudez de los pequeños señores de Italia, mi conflicto con la Santa Sede ha llegado a un final humillante.\n\nLos ejércitos de [From.GetTitledFirstName] han derrotado a mis fuerzas una y otra vez, obligándome no solo a reconocer la supremacía de la Iglesia sobre el trono secular, sino a nombrar a [From.GetFirstName] Vicario Imperial de Italia, renunciando a mis legítimos derechos sobre la península en todo menos el nombre.\n\nCon esta victoria, [scoped_pope.GetTitledFirstName] probablemente haya reafirmado la primacía del Vaticano sobre el Imperio durante generaciones.;;;;;;;;;x
EVTDESCBHF24251;As the sword of Temporal power was entrusted to the Emperor of the Romans by the Holy See, so it can be withdrawn.\nBy besmirching the dignity of [defeated_emperor.GetHerHis] sacred charge, [defeated_emperor.GetTitledFirstName] brought upon [defeated_emperor.GetHerselfHimself] the just retribution of Our Lord. As the humble instrument of His divine wrath, I was able to lead my troops to victory against this heretic, putting an end to [defeated_emperor.GetHerHis] blasphemy.\n\nAs a reward for my devotion to the Church, [scoped_pope.GetTitledFirstName] has offered to recognize in perpetuity the role of my dynasty as protector of the Holy See.;L'épée du pouvoir temporel a été confiée à l'empereur des Romains par le Saint-Siège, elle peut donc lui être retirée. En portant atteinte à la dignité de sa charge sacrée, [defeated_emperor.Get_le_TitledFirstName] a encouru le juste châtiment de Notre Seigneur. En tant qu'humble instrument de sa colère divine, j'ai pu mener mes troupes à la victoire contre c[defeated_emperor.GetEtEtte] hérétique, mettant ainsi un terme à son blasphème. En récompense à ma dévotion à l’Église, [scoped_pope.Get_le_TitledFirstName] a offert de reconnaître pour toujours à ma dynastie le rôle de protecteur du Saint-Siège.;So wie das Schwert der weltlichen Macht vom Heiligen Stuhl an den Kaiser der Römer gegeben wurde, so kann es auch zurückgezogen werden.\nWenn man die Würde von [defeated_emperor.GetHerHis]er göttlichen Herrschaft untergraben würde, liegt es an [defeated_emperor.GetHerHim] selbst die gerechte Vergeltung unseres Herrn zu erhalten. Als bescheidenes Instrument des göttlichen Zorns konnte ich meine Truppen gegen diesen Ketzer zum Sieg führen, so [defeated_emperor.GetHerHis]e eine Niederlage besiegeln und [defeated_emperor.Getihnsie] dazu bringen, mich als kaiserlicher Vikar von Italien anzuerkennen und all [defeated_emperor.GetHerHis]e Ansprüche über die Halbinsel aufzugeben.\n\nAls Belohnung für meine Hingabe an die Kirche hat [scoped_pope.GetTitledFirstName] angeboten, die Rolle meiner Dynastie als Beschützer des Heiligen Stuhls auf Dauer zu würdigen.;;Igual que la Santa Sede entregó la espada del poder temporal al Emperador de los romanos, también se puede retirar.\nAl mancillar la dignidad de su sagrado cargo, [defeated_emperor.GetTitledFirstName] trajo sobre sí la justa retribución de Nuestro Señor. Como humilde instrumento de su ira divina, pude llevar a mis tropas a la victoria contra este hereje, poniendo fin a su blasfemia.\n\nComo recompensa por mi devoción a la Iglesia, [scoped_pope.GetTitledFirstName] se ha ofrecido reconocer a perpetuidad el papel de mi dinastía como protectora de la Santa Sede.;;;;;;;;;x
EVTDESCBHF24252;[defeated_emperor.GetTitledFirstName]'s conflict against the Holy See has come to a humiliating conclusion, in no small part due to the interference of the [From.GetTitle] of [From.PrimaryTitle.GetName].\n\nThe armies of [From.GetTitledFirstName] have defeated the [defeated_emperor.GetTitle]'s forces time and again, forcing [defeated_emperor.GetHerHim] to sue for peace and recognize in clear terms [defeated_emperor.GetHerHis] submission to the Church's authority.\n\nWith this victory, [scoped_pope.GetTitledFirstName] has likely reaffirmed the primacy of the Vatican over the Empire for generations to come.;Le conflit [defeated_emperor.Get_du_TitledFirstName] contre le Saint-Siège est arrivé à une conclusion humiliante, en grande partie à cause de l'ingérence [From.Get_only_du_Title][From.GetTitle] [From.PrimaryTitle.Get_du_Realm]. Ses armées ont constamment défaites les forces [defeated_emperor.Get_only_du_Title][defeated_emperor.GetTitle], l'obligeant à demander la paix et à reconnaître clairement sa soumission à l'autorité de l'Église. Avec cette victoire, [scoped_pope.Get_le_TitledFirstName] a probablement réaffirmé la primatie du Vatican sur l’Empire pour les générations à venir.;Der Konflikt von [defeated_emperor.GetTitledFirstName] mit dem Heiligen Stuhl ist zu einem erniedrigenden Ergebnis gekommen, nicht zuletzt aufgrund der Einmischung [From.Getdesder] [From.GetTitle][From.GetsMale] von [From.PrimaryTitle.GetName].\n\nDie Armeen von [From.GetTitledFirstName] haben die Streitkräfte [defeated_emperor.Getdesder] [defeated_emperor.GetTitle][defeated_emperor.GetsMale] immer wieder besiegt und [defeated_emperor.Getihnsie] dazu gezwungen, um Frieden zu bitten und [defeated_emperor.GetHerHis]e Unterwerfung unter die Autorität der Kirche klar zu erkennen.\n\nMit diesem Sieg hat [scoped_pope.GetTitledFirstName] wahrscheinlich die VOrherrschaft des Vatikans über das Imperium für Generationen erneut bekräftigt.;;El conflicto de [defeated_emperor.GetTitledFirstName] contra la Santa Sede ha llegado a un final humillante, en gran medida gracias a la intromisión [From.GetDelDela] [From.GetTitle] de [From.PrimaryTitle.GetName].\n\nLos ejércitos de [From.GetTitledFirstName] han derrotado una y otra vez a las fuerzas de [defeated_emperor.GetTitle], obligándole a pedir la paz y reconocer en términos claros su sumisión a la autoridad de la Iglesia.\n\nCon esta victoria, [scoped_pope.GetTitledFirstName] probablemente haya reafirmado la primacía del Vaticano sobre el Imperio durante generaciones.;;;;;;;;;x
EVTDESCBHF24253;My conflict against the Holy See has come to a humiliating conclusion, in no small part due to the interference of the [From.GetTitle] of [From.PrimaryTitle.GetName]. \n\nThe armies of [From.GetTitledFirstName] have defeated my own forces time and again, forcing me to sue for peace and recognize in clear terms my submission to the Church's authority.\n\nWith this victory, [scoped_pope.GetTitledFirstName] has likely reaffirmed the primacy of the Vatican over the Empire for generations to come.;Mon conflit contre le Saint-Siège est arrivé à une conclusion humiliante, en grande partie à cause de l'ingérence [From.Get_only_du_Title][From.GetTitle] [From.PrimaryTitle.Get_du_Realm]. Ses armées ont constamment défaites les miennes, m'obligeant à demander la paix et à reconnaître clairement ma soumission à l'autorité de l'Église. Avec cette victoire, [scoped_pope.Get_le_TitledFirstName] a probablement réaffirmé la primatie du Vatican sur l’Empire pour les générations à venir.;Mein Konflikt mit dem Heiligen Stuhl ist zu einem erniedrigenden Ergebnis gekommen, nicht zuletzt aufgrund der Einmischung [From.Getdesder] [From.GetTitle][From.GetsMale] von [From.PrimaryTitle.GetName].\n\nDie Armeen von [From.GetTitledFirstName] haben meine eigenen Streitkräfte immer wieder besiegt und mich gezwungen, um Frieden zu bitten und meine Unterwerfung unter die Autorität der Kirche klar zu erkennen.\n\nMit diesem Sieg hat [scoped_pope.GetTitledFirstName] wahrscheinlich die VOrherrschaft des Vatikans über das Imperium für Generationen erneut bekräftigt.;;Mi conflicto con la Santa Sede ha llegado a un final humillante, en gran medida gracias la intromisión [From.GetDelDela] [From.GetTitle] de [From.PrimaryTitle.GetName].\n\nLos ejércitos de [From.GetTitledFirstName] han derrotado a mis fuerzas una y otra vez, obligándome a pedir la paz y reconocer en términos claros mi sumisión a la autoridad de la Iglesia.\n\nCon esta victoria, [scoped_pope.GetTitledFirstName] probablemente haya reafirmado la primacía del Vaticano sobre el Imperio durante generaciones.;;;;;;;;;x
EVTDESCHF6;I wake up in the middle of the night by a heavy draft coming from my now open window. A hooded figure, frozen like a statue, standing next to my bed proclaims that it has been sighted in my stars a prophecy!;Je me réveille au milieu de la nuit et sens un courant d'air provenant de ma fenêtre maintenant ouverte. Une silhouette cagoulée, figée comme une statue, debout près de mon lit, proclame avoir vu dans mes étoiles une prophétie !;Ich wache mitten in der Nacht auf. Ein kalter Zug kommt durch das jetzt offene Fenster. Eine wie eine Statue gefrorene Kapuzenfigur, die neben meinem Bett steht verkündet, dass in meinen Sternen eine Prophezeiung gesehen wurde!;;Despierto en mitad de la noche cuando una fuerte corriente de aire entra por mi ventana, ahora abierta. ¡Una figura encapuchada, de pie junto a mi lecho, proclama que ha visto una profecía en mis estrellas!;;;;;;;;;x
EVTDESCHF7;Exhausted, frozen, and worn out I finally reach a peak in the mountains. Just as my mind is filling up with doubts about my own sanity trusting a strangers foretold prophecy, a bright light shoots across the sky and comes crashing down in the forest at the roots of the mountain.;Épuisé[Root.Get_E] et gelé[Root.Get_E], je finis par atteindre un sommet dans les montagnes. Tandis que je doute de ma propre santé mentale pour avoir fait confiance à une prophétie annoncée par un inconnu, une lumière brillante jaillit du ciel et s’écrase dans la forêt, au pied de la montagne.;Erschöpft, erfroren und zerschlissen erreiche ich endlich den Gipfel in den Bergen. In dem Moment, in dem sich mein Geist mit Zweifeln an meiner eigenen Vernunft beschäftigt, die auf eine von einem Fremden vorausgesagte Prophezeiung vertrauen, schießt ein helles Licht über den Himmel und stürzt an die Wurzeln des Berges in den Wald.;;Exhaust[Root.GetOA], congelad[Root.GetOA] y agotad[Root.GetOA], llego por fin a la cima de las montañas. Cuando mi mente empieza a dudar de mi propia cordura al confiar en la profecía de un extraño, una luz resplandeciente cruza el cielo y se precipita en el bosque a los pies de la montaña.;;;;;;;;;x
EVTDESCHF8;The words are still haunting me in my dreams. My mind just can't let go of the fairytale prophecy the lunatic driveled in my private quarters many nights ago.;Ces mots me hantent encore dans mes rêves. Mon esprit ne peut tout simplement pas abandonner la prophétie de conte de fées que le lunatique a radoté dans mes quartiers privés il y a plusieurs nuits.;Die Worte verfolgen mich noch immer in meinen Träumen. Mein Verstand kann von der märchenhafte Prophezeiung, die der Wahnsinnigevor vielen Nächten in meinem privaten Quartier erzählt hat, einfach nicht loslassen.;;Las palabras me siguen persiguiendo en sueños. Mi mente no deja ir la profecía fantástica que ese lunático balbució en mis aposentos hace muchas noches.;;;;;;;;;x
EVTDESCHF9;After trudging through the thick forest the whole day and evening I reach a moonlit glade late in the night. At the end of the glade there's a small pond shining in silver. Next to the pond lies a lustrous body suspended in time. Except for the small and steady stream of blood that's still seeping out from a cut under the belly, the grandiose being of a unicorn could have just as well been sleeping from eternity and beyond - a mesmerizing sight. Without any option to re-animate this wonder of nature I'm left with a difficult choice of what to do since the carcass is too heavy to bring home as a whole.;Après avoir avancé péniblement à travers l’épaisse forêt toute la journée et la soirée, j’atteins une clairière éclairée par la lune tard dans la nuit. Au bout de la clairière, un petit étang avec des reflets d'argent. À côté de l'étang se trouve un corps brillant suspendu dans le temps. Hormis le petit et constant flot de sang qui subsiste encore d'une coupure sous le ventre, cette licorne grandiose aurait tout aussi bien pu dormir depuis l'éternité et au-delà – une vue fascinante. Sans aucune possibilité de réanimer cette merveille de la nature, il me reste un choix difficile à faire car la carcasse est trop lourde pour être ramenée en entier.;Nachdem ich den ganzen Tag und Abend durch den dichten Wald gestapft bin, erreiche ich spät in der Nacht eine Mondlichtung. Am Ende der Lichtung ist es ein kleiner silberner Teich. Neben dem Teich liegt ein glänzendes Wesen, das durch die Zeit erhalten ist. Abgesehen von dem kleinen und beständigen Blutstrom, der immer noch aus einem Schnitt unter dem Bauch austritt, hätte das grandiose Wesen eines Einhorns genauso gut von Ewigkeit und darüber hinaus schlafen können. Ein faszinierender Anblick. Ohne die Möglichkeit dieses Wunder der Natur neu zu reanimieren, liegt eine schwierige Wahl vor mir, was zu tun ist, da der Kadaver zu schwer ist, um ihn als Ganzes nach Hause zu bringen.;;Después de atravesar penosamente el espeso bosque durante todo el día y la noche, llego a altas horas de la noche a un claro iluminado por la luna. Al final del claro hay un pequeño estanque que brilla de color de plata. Junto al estanque se encuentra un cuerpo lustroso suspendido en el tiempo. Salvo por la pequeña corriente de sangre que sigue fluyendo de un corte bajo el vientre, el grandioso cuerpo de un unicornio podría haber estado durmiendo toda la eternidad y más allá - una visión fascinante. Sin opciones de reanimar esta maravilla de la naturaleza, me queda la difícil elección de qué hacer, ya que el cadáver es demasiado pesado para llevarlo a casa entero.;;;;;;;;;x
EVTDESCHF10;Arriving at the forest a week later, we spent days thoroughly searching it for any clues to the bright light that fell from the sky. Despite the fact that nothing turned out of the expedition, the light in the sky still has to mean something;Arrivés à la forêt une semaine plus tard, nous avons passé des jours à la fouiller pour trouver des indices sur la lumière brillante qui est tombée du ciel. Malgré le fait que l’expédition n’a rien donné, la lumière dans le ciel doit toujours avoir une explication;Als wir eine Woche später im Wald ankamen, suchten wir tagelang gründlich nach Hinweisen auf das helle Licht, das vom Himmel fiel. Trotz der Tatsache, dass nichts aus der Expedition herauskam, muss das Licht am Himmel dennoch etwas bedeuten;;Al llegar al bosque una semana más tarde, pasamos días buscándolo minuciosamente en busca de pistas sobre la brillante luz que cayó del cielo. A pesar de no sacar nada de la expedición, la luz en el cielo aún tiene que significar algo.;;;;;;;;;x
EVTDESCHF11;I can't even tell if it was reality or just a dream any more, but ever since I visited the unicorn glade I have seen something glimmering when I've caught my own reflection in other people's eyes.;Je ne sais même plus si c'était la réalité ou s'il ne s'agissait que d'un rêve, mais depuis que j'ai visité la clairière de la licorne, j'ai vu quelque chose briller lorsque je me suis aperçu[Root.Get_E] dans le regard des autres.;Ich kann nicht einmal sagen, ob es Realität oder nur ein Traum war, aber seit ich die Einhornlichtung besucht habe, habe ich etwas glänzendes inden Augen anderer Leute gesehen. Mein eigenes Spiegelbild.;;Ni siquiera puedo decir si fue una realidad o un sueño, pero desde que visité el claro de unicornio he visto alguna especie de brillo al captar mi propio reflejo en los ojos de otras personas.;;;;;;;;;x
EVTDESCHF23203;Several Hellenic gods are associated with earth and prosperity. [GetDemetraCeresName] oversees the harvest, [GetAphroditeVenusName] is associated with fertility, and [GetHestiaVestaName], one of the most beloved Roman goddesses, to hearth and family.;Plusieurs divinités helléniques sont associées à la terre et à la prospérité. [GetDemetraCeresName] supervise la récolte, [GetAphroditeVenusName] est associée à la fertilité, et [GetHestiaVestaName], l'une des déesses romaines les plus aimées, au foyer et à la famille.;Mehrere hellenische Götter werden mit der Erde und dem Wohlstand in Verbindung gebracht. [GetDemetraCeresName] überwacht die Ernte, [GetAphroditeVenusName] die Fruchtbarkeit, und [GetHermesMercuryName] ist eine der beliebtesten römischen Göttinen und beschreibt das Herz und die Familie.;;Hay muchos dioses helénicos vinculados con la tierra y la prosperidad. [GetDemetraCeresName] supervisa las cosechas, [GetAphroditeVenusName] está relacionada con la fertilidad y [GetHestiaVestaName], una de las diosas más amadas por los romanos, con el hogar y la familia.;;;;;;;;;x
EVTDESCHF23204;Apollo takes a very prestigious spot in Hellenic mythology, being associated with reason, arts and medicine. His twin sister [GetArtemisDianaName] on the other hand tends to have humbler, more secretive followers, being associated with night and nature. Finally, [GetHermesMercuryName] is the messenger of the gods, associated with roads, trading and, sometimes, trickery and theft. [GetPrincelyElectorsList];Apollon prend une place très prestigieuse dans la mythologie hellénique, étant associé à la raison, les arts et la médecine. Par ailleurs, sa soeur jumelle, [GetArtemisDianaName], a tendance à avoir des adeptes plus humbles, plus discrets, associés à la nuit et à la nature. Enfin, [GetHermesMercuryName] est le messager des dieux, associé aux routes, au commerce et, parfois, à la tromperie et au vol. [GetPrincelyElectorsList];Apollo hat einen sehr angesehenen Platz in der hellenischen Mythologie und wird mit Vernunft, Kunst und Medizin in Verbindung gebracht. Seine Zwillingsschwester [GetArtemisDianaName] hingegen neigt dazu, bescheidenere und geheimnisvollere Anhänger zu haben, die mit der Nacht und Natur in Verbindung gebracht werden. Schließlich ist [GetHermesMercuryName] der Bote der Götter und wird mit Straßen, Handel und manchmal auch Trick und Diebstahl verbunden. [GetPrincelyElectorsList];;Apolo tiene un lugar muy prestigioso en la mitología helénica, al relacionarse con la razón, las artes y la medicina. Por otra parte, su gemela, [GetArtemisDianaName], tiene unos seguidores más humildes y reservados, al estar relacionada con la noche y la naturaleza. Por último lugar, [GetHermesMercuryName] es el mensajero de los dioses, relacionado con caminos y comercio y en algunas ocasiones, las artimañas y el robo. [GetPrincelyElectorsList];;;;;;;;;x
EVTDESCHFP21002_A;[sway_target.GetTitledFirstName] has secluded [sway_target.GetHerselfHimself] with the rest of the court in [sway_target.Location.GetName], presumably biding their time while disease lingers in the countryside of the realm. "It will not be possible to reach [sway_target.GetHerHim] for some time", my council informs me.;[sway_target.Get_Le_TitledFirstName] s'est reclus[sway_target.Get_E] avec sa cour à [sway_target.Location.GetName], attendant sans doute son heure tandis que la maladie s'attarde dans les campagnes du pays. « Il ne sera pas possible de [sway_target.GetLeLa] contacter avant un certain temps », me dit un conseiller.;[sway_target.GetTitledFirstName] ist zusammen mit dem Rest [sway_target.GetHerHis]es Hofes in [sway_target.Location.GetName] in Klausur, vermutlich weil sich eine Krankheit im Reich ausbreitet. "Es wird nicht möglich sein, [sway_target.Getihnsie] für einige Zeit zu erreichen", informiert mich mein Rat.;;[sway_target.GetTitledFirstName] se ha encerrad[sway_target.GetOA] con el resto de su corte en [sway_target.Location.GetName], seguramente para ganar tiempo la enfermedad persiste en la campiña del reino. El consejo me informa que "no podremos llegar a [sway_target.GetElElla] durante algún tiempo".;;;;;;;;;x
EVTDESCHFP21002_A_B;As both [sway_target.GetTitledFirstName] and I are both currently weathering the disease ravaging the countryside outside, my efforts to sway [sway_target.GetHerHis] opinion of me will have to be put on hold...;Puisque [sway_target.Get_le_TitledFirstName] et moi-même essayons d'échapper à la maladie qui ravage la campagne, mes tentatives pour influencer son opinion envers moi devront être être interrompues...;Da sowohl [sway_target.GetTitledFirstName] als auch ich derzeit eine Krankheit durchstehen, die draußen die Landschaft verwüstet, müssen meine Bemühungen, [sway_target.GetHerHis] zu beeinflussen, vorerst auf Eis gelegt werden ...;;Como tanto yo como [sway_target.GetTitledFirstName] estamos capeando la enfermedad que arrasa la campiña del exterior, tendré que aparcar mis intentos por mejorar su opinión sobre mí…;;;;;;;;;x
EVTDESCHFP21002_B;As I have gone into seclusion with my court, my efforts to appease [sway_target.GetTitledFirstName] will have to be halted.;Puisque je suis confiné[Root.Get_E] avec ma cour, mes tentatives pour apaiser [sway_target.Get_le_TitledFirstName] devront être interrompues.;Da ich mich mit meinem Hof in Klausur begeben habe, werden meine Bemühungen [sway_target.GetTitledFirstName] zu beruhigen, pausiert.;;Cuando me encierre con mi corte, tendré que parar mis esfuerzos por apaciguar a [sway_target.GetTitledFirstName].;;;;;;;;;x
EVTOPT_TEMPLE_BACK_TO_SELECTION;On second thought...;Après réflexion...;Wenn ichs mir recht überlege...;;Pensándolo mejor…;;;;;;;;;x
EVTOPT_TEMPLE_BACK_TO_SELECTION_TT;Go back to look at your other options.;Retourner aux autres options.;Überdenkt andere Optionen.;;Vuelva mirar las otras opciones.;;;;;;;;;x
EVTOPTA_TOG_3112;My [From.GetBoyGirl]...;M[From.GetOnA] [From.GetBoyGirl]...;M[From.Geteineine] [From.GetBoyGirl]...;;Mi [From.GetBoyGirl]…;;;;;;;;;x
EVTOPTA_TOG_3117;No matter, I'm just glad [From.GetSheHe] made it home!;Peu importe, son retour me fait grand plaisir !;Egal, Hauptsache [From.GetSheHe] ist wieder da!;;¡No importa, solo me alegro de que haya vuelto a casa!;;;;;;;;;x
EVTOPTA_TOG_3131;My [From.GetSonDaughter] died a hero...;[From.GetIlElleCap] est mort[From.Get_E] en héros...;[From.GetSheHeCap] ist als Held gestorben...;;Mi [From.GetSonDaughter] murió como los héroes…;;;;;;;;;x
EVTOPTAHF6;Listen to the prophecy;Vous écoutez la prophétie;Hört der Prophezeiung zu.;;Escucha la profecía;;;;;;;;;x
EVTOPTAHF7;I must follow the signs of the prophecy;Je dois suivre les signes de la prophétie;Ich muss den Zeichen der Prophezeiung folgen.;;Debo seguir las señales de la profecía;;;;;;;;;x
EVTOPTAHF8;My sanity is at stake – I need to see this through;Ma santé mentale est en jeu – J'ai besoin d'en savoir plus;Meine Vernunft steht auf dem Spiel. Ich muss es durchstehen.;;Mi cordura está en juego, tengo que ver cómo acaba;;;;;;;;;x
EVTOPTAHF9;Give it a proper burial;Lui donner un enterrement approprié;Begrabt es ordentlich.;;Dale un entierro digno;;;;;;;;;x
EVTOPTAHF10;A sign of a blessing upon my rule;Un signe de bénédiction pour mon règne;Zeichen meiner gesegneten Herrschaft;;Una señal de bendición sobre mi gobierno;;;;;;;;;x
EVTOPTAHF11;And they now seem to hold me in a higher regard;Ils semblent maintenant me tenir dans une plus haute estime;Und sie scheinen mich jetzt höher zu schätzen.;;Y ahora parecen tenerme en mayor consideración;;;;;;;;;x
EVTOPTAHF24251;Famuli vestrae pietatis.;Famuli vestrae pietatis.;Famuli vestrae pietatis.;;Famuli vestrae pietatis.;;;;;;;;;x
EVTOPTAHF24252;It was bound to happen sooner or later...;Ça devait arriver tôt ou tard...;Es musste früher oder später passieren...;;Iba a pasar antes o después…;;;;;;;;;x
EVTOPTAHF24253;I will have my revenge!;J'aurai ma revanche !;Ich werde Rache üben!;;¡Me vengaré!;;;;;;;;;x
EVTOPTAHFP21002;If only we had pigeons...;Si seulement nous avions des pigeons...;Wenn wir doch nur Tauben hätten...;;Si tuviéramos palomas…;;;;;;;;;x
EVTOPTB_HFP_42210;Blasphemers must die, but libraries contain knowledge...;Les blasphémateurs doivent mourir, mais les bibliothèques contiennent des connaissances...;Gotteslästerer müssen sterben, aber Bibliotheken enthalten Wissen...;;Los blasfemos deben morir, pero las bibliotecas contienen conocimientos…;;;;;;;;;x
EVTOPTB_MNM_6922;I want some of [From.GetHerHis] influence.;Je veux une partie de son influence.;Ich möchte etwas von [From.GetHerHis]em Einfluss.;;Quiero algo de su influencia.;;;;;;;;;x
EVTOPTB_TOG_3110;Go to Miklagård and make me proud, [my_child.GetSonDaughter].;M[my_child.GetOnA] [my_child.GetSonDaughter], allez à Miklagård et faites-moi honneur.;Gehe nach Miklagård und mache mich stolz, m[my_child.Geteineine] [my_child.GetSonDaughter].;;Ve a Miklagard y haz que me sienta orgullos[Root.GetOA], [my_child.GetSonDaughter] mí[my_child.GetOA];;;;;;;;;x
EVTOPTBHF6;Guards! Arrest this mad intruder!;Gardes ! Arrêtez cet intrus qui a perdu la raison !;Wachen Verhaftet diesen verrückten Eindringling!;;¡Guardias! ¡Arrestad a este intruso loco!;;;;;;;;;x
EVTOPTBHF7;Those thick woods are dangerous;Ces forêts denses sont dangereuses;Diese dichten Wälder sind gefährlich.;;Esos bosques espesos son peligrosos;;;;;;;;;x
EVTOPTBHF8;My mind has been poisoned - this is clearly a trap!;Mon esprit a été empoisonné – c'est clairement un piège !;Mein Geist wurde vergiftet. Das ist eindeutig eine Falle!;;Tengo la mente emponzoñada, ¡es obvio que es una trampa!;;;;;;;;;x
EVTOPTBHF9;Cup your hands and start drinking the blood;Vous joignez vos mains et commencez à boire le sang;Trinkt das Blut.;;Forma una copa con las manos y empieza a beber la sangre;;;;;;;;;x
EVTOPTBHF24251;This was but the Lord's triumph, I cannot accept this honor.;Ce n'était que le triomphe du Seigneur, je ne peux pas accepter cet honneur.;Es war der Sieg des Herrn, nicht meiner.;;Ha sido solamente el triunfo del Señor, no puedo aceptar este honor.;;;;;;;;;x
EVTOPTC_HFP_42100;I will leave [Root.PrimaryTitle.GetName] behind to settle down in [duchy_region.GetBaseName] personally.;Je laisserai [Root.PrimaryTitle.Get_le_Realm] derrière moi pour m'installer personnellement en [duchy_region.GetBaseName].;Ich werde [Root.PrimaryTitle.GetName] hinter mir lassen und mich persönlich in [duchy_region.GetBaseName] niederlassen;;Dejaré [Root.PrimaryTitle.GetName] atrás para asentarme personalmente en [duchy_region.GetBaseName];;;;;;;;;x
