#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTNAME60000;The Khan of Khans;Le khan des khans;Der Khan der Khans;;Kan de Kanes;;;;;;;;;x
EVTOPTB60106;So not even fabled Rome can stand against them;Même la légendaire Rome ne peut rien contre eux ?;Also nicht einmal das sagenumwobene Rom kann gegen sie Widerstand leisten;;Así que ni siquiera la afamada Roma puede hacerles frente;;;;;;;;;x
EVTOPTB60107;A city floating on water?;Une ville flottante ?;Eine Stadt, die auf dem Wasser schwimmt?;;¿Una ciudad flotando en el agua?;;;;;;;;;x
EVTOPTB60108;Ar-Rum is no longer a threat...;Les Romains ne représentent plus de menace, désormais...;Ar-Rum ist keine Bedrohung mehr...;;Rüm ya no es una amenaza...;;;;;;;;;x
EVTOPTB60109;Their reach seems unlimited...;Leur essor semble impossible à stopper...;Ihre Reichweite scheint unbegrenzt zu sein...;;Su alcance parece ilimitado...;;;;;;;;;x
EVTOPTB60110;Disconcerting...;Déconcertant...;Beunruhigend...;;Desconcertante...;;;;;;;;;x
EVTOPTB60111;A waste, by the Prophet;Quel gâchis, le Prophète m'en soit témoin.;Eine Verschwendung vom Propheten;;Un desperdicio, por el Profeta;;;;;;;;;x
EVTOPTB60112;Is this what we can expect?;Est-ce là ce à quoi nous devons nous attendre ?;Ist das das, was wir erwarten können?;;¿Es esto lo que podemos esperar?;;;;;;;;;x
EVTOPTB60115;Barbaric;Barbare;Barbarisch;;Bárbaro;;;;;;;;;x
EVTOPTB60116;Let us pray the Mongols are swallowed up by the desert now.;Prions pour que le désert vienne à bout de ces Mongols.;Lasst uns beten, dass die Mongolen von der Wüste verschluckt werden.;;Esperemos que ahora el desierto se trague a los mongoles.;;;;;;;;;x
EVTOPTB60117;It will fall on those of the True Faith to stop the Tartar scourge.;Seuls ceux qui détiennent la foi véritable pourront stopper ce fléau tartare.;Es liegt an denjenigen des Wahren Glaubens, die tatarische Landplage aufzuhalten.;;Caerá sobre los que profesan la Fe Verdadera la tarea de detener el azote tártaro.;;;;;;;;;x
EVTOPTB60118;Heathens!;Barbares !;Heiden!;;¡Paganos!;;;;;;;;;x
EVTOPTB60119;Would that I could follow in Alexander's footsteps...;Si seulement je pouvais marcher dans les pas d'Alexandre le Grand...;Ich wünschte, ich könnte in Alexanders Fußstapfen treten...;;Si pudiera seguir los pasos de Alejandro...;;;;;;;;;x
EVTOPTB60120;But who is left to tax?;Mais qui restera-t-il pour payer les impôts ?;Aber wer wird jetzt besteuert?;;¿Pero quién queda por gravar?;;;;;;;;;x
EVTOPTB60121;God forbid this scourge continues west...;Dieu, empêchez ce fléau de s'étendre plus à l'ouest...;Gott bewahre, falls diese Landplage weiter nach Westen zieht...;;Que Dios impida que este azote se extienda al Oeste...;;;;;;;;;x
EVTOPTB60201;Khorasan seems natural;Khorassan, ça tombe sous le sens;Khorasan scheint nahe zu liegen;;Jorasán parece natural;;;;;;;;;x
EVTOPTB60206;He is a credit to all Turks!;Il fait honneur de tous les Turcs !;Er gereicht den Türken zur Ehre!;;¡Hace honor a todos los Turcos!;;;;;;;;;x
EVTOPTB60306;He is a credit to all Mongols!;Il est l'honneur de tous les Mongols !;Er ist eine Ehre aller Mongolen!;;¡Hace honor a todos los Mongoles!;;;;;;;;;x
EVTOPTB60401;Multan seems natural;Multan, ça tombe sous le sens;Multan scheint nahe zu liegen;;Multan parece natural;;;;;;;;;x
EVTOPTB60406;What a troubled region that is...;Quelle contrée troublée...;Was für eine unruhige Region...;;Qué región más agitado esta...;;;;;;;;;x
EVTOPTB60500;That should be nothing to worry about.;Il n'y a pas lieu de s'inquiéter.;Das dürfte wenig Anlass zur Sorge bereiten.;;No será nada de lo que preocuparse.;;;;;;;;;x

EVTOPTC60001;The Mahometans had it coming;Les mahométans s'y attendaient.;Die Mohammedaner haben es nicht anders verdient;;Los mahometanos se lo han buscado;;;;;;;;;x
EVTOPTC60002;Time for the Infidel to suffer!;Il est temps que les infidèles souffrent !;Ungläubige, die Zeit des Leidens ist gekommen!;;¡Es hora de que sufran los infieles!;;;;;;;;;x
EVTOPTC60010;God have mercy on us!;Dieu ait pitié de nous !;Möge Gott uns gnädig sein!;;¡Que Dios tenga piedad de nosotros!;;;;;;;;;x
EVTOPTC60201;Dihistan is rich and weak;Déhistan, ses richesses, sa vulnérabilité...;Dihistan ist reich und schwach!;;Dihistán es rico y débil;;;;;;;;;x
EVTOPTC60206;Turkish khans come and go...;Les khans turcs, ils vont, ils viennent...;Türkische Khane kommen und gehen...;;Los Khan turcos vienen y van...;;;;;;;;;x
EVTOPTC60306;These horselords sure are persistent!;Ces seigneurs à cheval, impossible de s'en débarrasser !;Diese Pferdeherren sind so aufdringlich!;;¡Estos señores de los caballos son persistentes!;;;;;;;;;x
EVTOPTC60401;Lahore is rich and weak;Lahore, ses richesses, sa vulnérabilité...;Lahore ist reich und unbewacht;;Lahore es rico y débil;;;;;;;;;x
EVTOPTC60500;No-one will rule over our people!;Personne ne dirigera notre peuple !;Niemand wird sich zum Herrscher über unser Volk aufschwingen!;;¡Nadie gobernará sobre nuestra gente!;;;;;;;;;x

EVTOPTD60001;The Mongol gods are strong;Les dieux mongols sont forts.;Die mongolischen Götter sind stark;;Los dioses mongoles son poderosos;;;;;;;;;x
EVTOPTD60002;The Mongol gods are strong;Les dieux mongols sont forts.;Die mongolischen Götter sind stark;;Los dioses mongoles son poderosos ;;;;;;;;;x
EVTOPTD60010;May the Gods save us!;Que les Dieux nous viennent en aide !;Mögen die Götter uns gnädig sein!;;¡Que los Dioses nos protejan!;;;;;;;;;x
EVTOPTD60201;Samarkand first!;Samarcande avant tout !;zuerst Samarkand!;;¡Samarkanda primero!;;;;;;;;;x
EVTOPTD60401;Bhakkar first!;Commençons par Bhakkar !;Zuerst Bhakkar!;;Bhakkar primero!;;;;;;;;;x

EVTOPTE60201;Balkh... yes.;Ce sera Balkh...;Balkh - oh ja!;;Balj... sí.;;;;;;;;;x
