finnish_pagan_DESC;Finnic paganism is diverse, varying a lot between tribes and regions. It is shamanistic and animist, revering a multitude of gods, including Ukko/Perkele, Kuu and, in the east, Mastor-Ava, goddess of the Earth.;Le paganisme finnois varie beaucoup selon la tribu ou la région. Il est empreint de chamanisme et d'animisme et on y vénère de multiples dieux, dont Ukko (aussi appelé Perkele), Kuu et, dans l'est, Mastor-Ava, déesse de la terre.;Das Finnisches Heidentum ist vielfältig, mit großen Unterschieden zwischen Stämmen und Regionen. Es ist schamanisch und animistisch und bezieht sich auf eine Vielzahl von Göttern, einschließlich Ukko/Perkele, Kuu und im Osten Mastor-Ava, Göttin der Erde.;;El paganismo Finlandés es diverso, variando mucho entre las tribus y las regiones. Es chamánico y animista, reverencia a una multitud de dioses, incluyendo a Ukko/Perkele, Kuu y, en el este, a Mastor-Ava, diosa de la Tierra.;;;;;;;;;x
finnish_pagan_FEATURES;§Y*§! Inferior at conversion\n§Y*§! Rulers cannot declare Holy Wars;§Y*§! Inférieure en conversion\n§Y*§! Les seigneurs ne peuvent pas déclarer de guerres saintes;§Y*§! Schwache Konvertierung\n§Y*§! Herrscher können keine Heiligen Kriege erklären;;§Y*§! Inferior en la conversación\n§Y*§! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
finnish_pagan_reformed;Suomenusko;suomenusko;Suomenuskowisch;;Suomenusco;;;;;;;;;x
finnish_pagan_reformed_DESC;Finnic paganism is shamanistic and animist, revering a multitude of gods, including Ukko/Perkele, Kuu and, in the east, Mastor-Ava, goddess of the Earth. The reformed Finnish faith has a Holy Book with a creation myth, chapters on the gods and a book of spells and mysteries.;Le paganisme finnois est empreint de chamanisme et d'animisme et on y vénère de multiples dieux, dont Ukko (aussi appelé Perkele), Kuu et, dans l'est, Mastor-Ava, déesse de la terre. La foi finnoise réformée a un livre sacré avec un mythe de la création, des chapitres sur les dieux et un livre de sorts et de mystères.;Das finnische Heidentum ist schamanistisch und animistisch und verehrt eine Vielzahl von Göttern, einschließlich Ukko/Perkele, Kuu und im Osten auch Mastor-Ava, die Göttin der Erde. Der reformierte finnische Glaube hat ein heiliges Buch mit der Schöpfungsmythologie, Kapiteln über Götter und ein Buch mit Zaubern und Mysterien.;;El paganismo finlandés es chamánico y animista, adorando a una multitud de dioses, incluyendo a Ukko/Perkele, Kuu y, en el este, a Mastor-Ava, diosa de la Tierra. La fe finlandesa reformada tiene un libro sagrado con un mito de la creación, capítulos sobre los dioses y un libro de hechizos y misterios.;;;;;;;;;x

slavic_pagan;Slavic;slave;Slawisch;;Eslavo;;;;;;;;;x
slavic_pagan_DESC;Slavic heathenry is polytheistic, the chief god being Perun, god of thunder and lightning, quite similar to the Germanic god Thor. Other important deities include Veles, god of the underworld, Svarog, Jarilo and Svantevit. In addition, many tribes revere local gods.;Le paganisme slave est polythéiste, le dieu dominant étant Péroun, dieu du tonnerre et de la foudre, semblable au dieu germanique Thor. Les autres déités importantes sont Vélès, dieu des Enfers, Svarog, Yarilo et Svantevit. De plus, plusieurs tribus vénèrent des dieux locaux.;Das Slawisches Heidentum ist politheistisch, der Hauptgott Perun, Gott des Donners und der Blitze, ähnelt dem germanischen Gott Thor. Andere wichtige Götter sind Veles, Gott der Unterwelt, Svarog, Jarilo und Svantevit. Zusätzlich verehren viele Stämme lokale Götter.;;El paganismo Eslavo es politeísta, el dios principal es Perún, dios del trueno y el relámpago, muy similar al dios germánico Thor. Otras deidades importantes son Veles, dios del inframundo, Svarog, Jarilo y Svantevit. Además, muchas tribus veneran a dioses locales.;;;;;;;;;x
slavic_pagan_FEATURES;§Y*§! Inferior at conversion\n§Y*§! Rulers cannot declare Holy Wars;§Y*§! Inférieure en conversion\n§Y*§! Les seigneurs ne peuvent pas déclarer de guerres saintes;§Y*§! Schwache Konvertierung\n§Y*§! Herrscher können keine Heiligen Kriege erklären;;§Y*§! Inferior en la conversación\n§Y*§! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
slavic_pagan_reformed;Slavic;slave;Slawisch;;Eslavo;;;;;;;;;x
slavic_pagan_reformed_DESC;The Slavic religion is polytheistic, the chief god being Perun, god of thunder and lightning, quite similar to the Germanic god Thor. Other important deities include Veles, god of the underworld, Svarog, Jarilo and Svantevit. The reformed Slavic faith has a Holy Book with a creation myth, chapters on the gods and a book of prophesies.;Le paganisme slave est polythéiste, le dieu dominant étant Péroun, dieu du tonnerre et de la foudre, semblable au dieu germanique Thor. Les autres déités importantes sont Vélès, dieu des Enfers, Svarog, Yarilo et Svantevit. La foi slave réformée a un livre sacré avec un mythe de la création, des chapitres sur les dieux et un livre de prophéties.;Die slawische Religion ist polytheistisch und ihr Hauptgott ist Perun, der Donner-Und Blitzgott, ähnlich dem germanischen Gott Thor. Andere wichtige Gottheiten sind Veles, Gott der Unterwerlt, Svarog, Jarilo und Svantevit. Der reformierte slawische Glaube hat ein heiliges Buch mit der Schöpfungsmythologie, Kapitel über die Götter und ein Buch der Prophezeiungen.;;La religión eslava es politeísta, siendo el dios principal Perún, dios del trueno y del relámpago, similar al dios germánico Thor. Otras deidades importantes son Veles, dios del inframundo, Svarog, Jarilo y Svantevit. La fe eslava reformada tiene un libro sagrado con un mito de la creación, capítulos sobre los dioses y un libro de profecías.;;;;;;;;;x

tengri_pagan;Tengri;tengriste;Tengrisch;;Tengrista;;;;;;;;;x
tengri_pagan_DESC;Tengrism is the religion of the steppe peoples of Eurasia, especially Turkish and Mongol nomads. The chief god is Tengri, the creator god who rules the skies. Shamanism and animism also feature prominently in the religion.;Le tengrisme est la religion des peuples des steppes eurasiennes, en particulier les Turcs et les Mongols nomades. Le dieu en chef est Tengri, le dieu-créateur qui règne sur les cieux. Le chamanisme et l'animisme sont aussi d'importants aspects de cette religion.;Tengrismus ist die Religion der Steppenvölker von Eurasien, besonders türkischer und mongolischer Nomaden. Der Hauptgott ist Tengri, der Schöpfer der Welt und Herrscher der Himmel. Schamanismus und Geisterglaube spielen wichtige Rollen in der Religion.;;El Tengrismo es la religión de los pueblos de la estepa de Eurasia, especialmente los Turcos y Mongoles nómadas. El dios principal es Tengri, el dios creador que gobierna los cielos. El chamanismo y el animismo también ocupan un lugar destacado en la religión.;;;;;;;;;x
tengri_pagan_FEATURES;§Y*§! Inferior at conversion\n§Y*§! Rulers cannot declare Holy Wars;§Y*§! Inférieure en conversion\n§Y*§! Les seigneurs ne peuvent pas déclarer de guerres saintes;§Y*§! Schwache Konvertierung\n§Y*§! Herrscher können keine Heiligen Kriege erklären;;§Y*§! Inferior en la conversación\n§Y*§! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
tengri_pagan_reformed;Tengri;tengriste;Tengrisch;;Tengri;;;;;;;;;x
tengri_pagan_reformed_DESC;Tengrism is the religion of the steppe peoples of Eurasia, especially Turkish and Mongol nomads. The chief god is Tengri, the creator god who rules the skies. The reformed Tengri faith has transferred its oral legends into a collection of scrolls written in the Orkhon runic script, acquiring a standardized liturgy and a formal church hierarchy.;Le tengrisme est la religion des peuples des steppes eurasiennes, en particulier les Turcs et les Mongols nomades. Le dieu en chef est Tengri, le dieu créateur qui règne sur les cieux. La foi tengriste réformée a transcrit ses légendes orales dans une collection de manuscrits écrits dans l'écriture runique d'Orkhon, acquérant une liturgie standardisée et une hiérarchie religieuse officielle.;Tengrinismus ist die Religion der Steppenvölker von Eurasien, besonders türkischer und mongolischer Nomaden. Der Hauptgott ist Tengri, der Schöpfer der Welt und Herrscher der Himmel. Der reformierte Tengrinismus hat seine mündlichen Überlieferungen in eine Sammlung von Schriftrollen, die in Orkhon-Runenschrift geschrieben sind, übertragen und eine standardisierte Liturgie und formelle Kirchenhierarchie.;;El tengrismo es la religión de los pueblos esteparios de Eurasia, especialmente nómadas turcos y mongoles. Su dios principal es Tengri, el dios creador que gobierna los cielos. La fe reformada de Tengri ha transferido sus leyendas orales a una colección de pergaminos escritos en la escritura rúnica de Orjón, adquiriendo una liturgia estandarizada y una jerarquía eclesiástica formal.;;;;;;;;;x

west_african_pagan;African;africaine;Westafrikanisch;;Africano Occidental;;;;;;;;;x
west_african_pagan_DESC;The African religion includes many of the diverse pagan beliefs of the tribes of Sub-Saharan Africa. Ancestor worship, animism and totemistic shamanism dominate, but there also various pantheons of gods.;La religion africaine est un terme qui recouvre les diverses croyances païennes des tribus de l'Afrique subsaharienne. Le culte des ancêtres, l'animisme et le chamanisme totémique y dominent, mais on y trouve aussi divers panthéons.;Die Westafrikanische Religion ist ein Oberbegriff für die vielfältigen, heidnischen Glaubensvorstellungen der westafrikanischen Völker südlich der Sahara. Vorfahrenverehrung, Animismus und Schamanismus sind vorherrschend, aber es gibt auch mehrere Götterpantheone.;;La Religión Africana Occidental es un término general para las diversas creencias paganas de las tribus de África Subsahariana Occidental. El culto a los antepasados, el animismo y el chamanismo totémico dominan, pero también diversos panteones de dioses.;;;;;;;;;x
west_african_pagan_FEATURES;§Y*§! Inferior at conversion\n§Y*§! Rulers cannot declare Holy Wars;§Y*§! Inférieure en conversion\n§Y*§! Les seigneurs ne peuvent pas déclarer de guerres saintes;§Y*§! Schwache Konvertierung\n§Y*§! Herrscher können keine Heiligen Kriege erklären;;§Y*§! Inferior en la conversación\n§Y*§! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
west_african_pagan_reformed;African;africaine;Reformiert-Westafrikanisch;;Africano Occidental Reformado;;;;;;;;;x
west_african_pagan_reformed_DESC;The reformed African religion is a fusion of many popular beliefs, with a single Holy Book including a creation myth, chapters on the spirits, totem animal fables and gods.;La religion réformée africaine est le syncrétisme de plusieurs croyances, dotée d'un livre sacré unique qui comprend un mythe sur la création, des chapitres sur les esprits, des fables sur les animaux totems et les dieux.;Der reformierte westafrikanische Glaube ist der Zusammenschluss vieler volkstümlicher Glaubensvorstellungen, mit einem einzigen Heiligen Buch, das den Schöpfungsmythos, Kapiteln über die Geister, Totemtiere und Götter beinhaltet.;;La religión reformada de África Occidental es una fusión de muchas creencias populares, con un solo libro sagrado que incluye un mito de la creación, capítulos sobre los espíritus, tótems animales, fábulas y dioses.;;;;;;;;;x

norse_pagan;Germanic;germanique;Germanisch;;Germánico;;;;;;;;;x
norse_pagan_DESC;In the Early Middle Ages, the ancient Germanic belief system is still dominant in Scandinavia and northern Germany. A pantheon of gods under the wise warrior god Odin (or Wodan) rules all the branches of the worldtree, Yggdrasil. The other two main gods are Thor (Thunar), friend to mankind, and Frey, god of fertility.;Pendant le haut Moyen Âge, le système de croyances germanique est prédominant en Scandinavie et en Allemagne du Nord. Un panthéon de divinités sous l'égide du dieu de la guerre Odin (ou Wodan) dirige toutes les branches de l'Arbre-Monde, Yggdrasil. Les deux autres dieux principaux sont Thor (Thunar), protecteur de l'humanité, et Freyr, dieu de la fertilité.;Im frühen Mittelalter ist das alte germanische Glaubensgebäude in Skandinavien und Norddeutschland immer noch vorherrschend. Ein Pantheon der Götter unter dem weisen Kriegergott Odin (oder Wotan) herrscht über alle Zweige der Weltenesche Yggdrasil. Die anderen beiden Hauptgötter sind Thor (Thunar), Freund der Menschheit, und Frey, Gott der Fruchtbarkeit.;;En la Temprana Edad Media, el antiguo sistema de creencias germano aún predomina en Escandinavia y el norte de Alemania. Un panteón de dioses bajo el sabio dios guerreo Odín (o Wotan) que gobierna todas las ramas del Árbol del Mundo. Los otros dos dioses principales son Thor, amigo de la humanidad, y Frey, dios de la fertilidad.;;;;;;;;;x
norse_pagan_FEATURES;§Y*§! Inferior at conversion\n§Y*§! Rulers cannot declare Holy Wars;§Y*§! Inférieure en conversion\n§Y*§! Les seigneurs ne peuvent pas déclarer de guerres saintes;§Y*§! Schwache Konvertierung\n§Y*§! Herrscher können keine Heiligen Kriege erklären;;§Y*§! Inferior en la conversación\n§Y*§! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
norse_pagan_reformed;Germanic;germanique;Germanisch;;Germánico;;;;;;;;;x
norse_pagan_reformed_DESC;The reformed Norse Pagan faith has a Holy Book written in runes with chapters on Creation, the gods, Ragnarok, and secret spells - 'galdrs'. The church has a standardized liturgy and a formal church hierarchy no longer relying on shamans and fortunetellers to lead the faithful.;La foi nordique réformée a un livre sacré écrit en runes, incluant des chapitres sur la Création, les dieux, le Ragnarök et les incantations secrètes ('galdrs'). Les religieux possèdent une liturgie standardisée et une hiérarchie officielle qui ne repose plus sur des chamanes et des voyants pour diriger les fidèles.;Das reformierte nordische Heidentum besitzt ein Heiliges Buch, geschrieben in Runen, mit Kapiteln über die Schöpfung, die Götter, Ragnarök und geheime Zaubersprüche - "galdrs". Die Kirche besitzt standardisierte Liturgien und eine formelle Kirchenhierarchie und setzt nicht länger auf Schamanen und Wahrsager, um die Gläubigen zu führen.;;La fe pagana nórdica reformada tiene un libro sagrado escrito en runas con capítulos sobre la Creación, los dioses, Ragnarok, y hechizos secretos (galdrs). Su iglesia tiene una liturgia estandarizada y una jerarquía eclesiástica formal que ya no confía en chamanes y adivinos para guiar a los creyentes.;;;;;;;;;x

zun_pagan;Zunist;zuniste;Zunist;;Zunista;;;;;;;;;x
zun_pagan_DESC;Zun, the Giver of Justice, is the sun-god originally worshipped by the Zunbil dynasty in Afghanistan. Zun embodies wisdom, power, fire and the light that drives away the night. Defining features in-game:\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries;Zun, le Justicier, est le dieu-soleil qui était à l'origine vénéré par la dynastie Zunbil, en Afghansistan. Zun incarne la sagesse, le pouvoir, le feu et la lumière qui vainc la nuit. Caractéristiques en jeu :\n§Y*§! Peut déclarer des guerres d'assujettissement contre toutes les religions païennes\n§Y*§! Inférieure en conversion et vulnérables aux missionnaires non-païens;Zun, der Geber der Gerechtigkeit, ist der ursprünglich von der Zunbil-Dynastie in Afghanistan verehrte Gott. Zun verkörpert Weisheit, Macht, Feuer und das Licht, das die Nacht vertreibt. Besondere Merkmale im Spiel:\n§Y*§! Kann gegen alle anderen Heiden Unterwerfungskriege erklären\n§Y*§! Schwach bei Bekehrungen und anfällig für nicht-heidnische Missionare;;Zun, el que Imparte Justicia, es el rey-sol originariamente adorado por la dinastía Zunbil en Afganistán. Zun representa sabiduría, poder, fuego y la luz que conduce a través de la oscuridad. Definiendo características en juego:\n§Y*§! Puedes declarar Guerras de Subyugación contra otros paganos\n§Y*§! Inferior en conversión y vulnerable a los misioneros no paganos.;;;;;;;;;x
zun_pagan_FEATURES;§Y*§! Inferior at conversion\n§Y*§! Rulers cannot declare Holy Wars;§Y*§! Inférieure en conversion\n§Y*§! Les seigneurs ne peuvent pas déclarer de guerres saintes;§Y*§! Schwache Konvertierung\n§Y*§! Herrscher können keine Heiligen Kriege erklären;;§Y*§! Inferior en la conversación\n§Y*§! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
zun_pagan_reformed;Church of Zun;zuniste;Zun-Kirche;;Iglesia de Zun;;;;;;;;;x
zun_pagan_reformed_DESC;Zun, the Sun-God and Giver of Justice, embodies wisdom, power, fire and the light that drives away the night. The reformed Zun faith has a Holy Book detailing things such as the creation myths and outlining church doctrine, as well as a standardized liturgy and a formal church hierarchy.;Zun, dieu-soleil et Justicier, incarne la sagesse, le pouvoir, le feu et la lumière qui vainc la nuit. La foi zuniste réformée a un livre sacré qui relate en détail les mythes de la création et la doctrine de cette Église, de même qu'une liturgie standardisée et une hiérarchie religieuse officielle.;Zun der Sonnengott und Geber der Gerechtigkeit verkörpert Weisheit, Macht, Feuer und das Licht, das die Nacht vertreibt. Die Heilige Schrift des Zun-Glaubens ist ein heiliges Buch, das den Schöpfungsmythen und die Lehren der Kirche sowie eine standardisierte Liturgie beschreibt und eine formelle Kirchenhierarchie hat.;;Zun, el Dios Sol y Dador de Justicia, encarna la sabiduría, el poder, el fuego y la luz que aleja la noche. La fe Zun reformada tiene un libro sagrado que detalla cosas tales como los mitos de la creación y marca la doctrina de la iglesia, así como una liturgia estandarizada y una jerarquía eclesiástica formal.;;;;;;;;;x
zun_pagan_reformed_adj;Zunist;zuniste;Zunist;;Zunista;;;;;;;;;x

hellenic_pagan;Hellenic;hellénique;Hellenisch;;Helenística;;;;;;;;;x
hellenic_pagan_DESC;The Hellenistic religion is polytheistic, with a pantheon of twelve major gods including Jupiter, Mars, Mercury, Venus, Minerva and Vesta. It originated in ancient Greece and with the conquests of Alexander the Great and the Roman Empire, it would go on to become the dominant religion in the Mediterranean world until the rise of Christendom.;La religion hellénique est polythéiste, avec un panthéon de douze dieux majeurs dont Jupiter, Mars, Mercure, Venus, Minerve et Vesta. Elle puise ses origines dans la Grèce antique et, grâce aux conquêtes d'Alexandre le Grand et l'Empire romain, elle a pu devenir la religion dominante en Méditerrannée jusqu'à l'avènement du Christianisme.;Die hellenische Religion ist polytheistisch mit einem Pantheon von zwölf Hauptgöttern, zu welchem Jupiter, Mars, Merkur, Venus, Minerva und Vesta gehören. Sie entstammt dem alten Griechenland und wurde durch die Eroberungen Alexander des Großen und des Römischen Reiches zur Hauptreligion im Mittelmeerraum, bis zum Aufkommen des Christentums.;;La religión helenística es politeista, con un panteón de doce Dioses mayores incluyendo Júpiter, Marte, Mercurio, Venus, Minerva y Vesta. Se originó en la antigua Grecia y, con las conquistas de Alejandro Magno y el Imperio Romano, se convirtió en la religión predominante en el Mediterráneo hasta el auge del Cristianismo.;;;;;;;;;x
hellenic_pagan_FEATURES;§Y*§! Inferior at conversion\n§Y*§! Rulers cannot declare Holy Wars;§Y*§! Inférieure en conversion\n§Y*§! Les seigneurs ne peuvent pas déclarer de guerres saintes;§Y*§! Schwache Konvertierung\n§Y*§! Herrscher können keine Heiligen Kriege erklären;;§Y*§! Inferior en la conversación\n§Y*§! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
hellenic_pagan_reformed;Hellenic;hellénique;Hellenisch;;Helénica;;;;;;;;;x
hellenic_pagan_reformed_DESC;The Hellenistic religion is polytheistic, with a pantheon of twelve major gods including [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] and [GetHestiaVestaName]. Restored after having been almost but wiped out by Christianity, it has been fully adapted by its new practitioners to contend against its more aggressive, younger competitors.;La religion hellénique est polythéiste, avec un panthéon de douze dieux majeurs, dont [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] et [GetHestiaVestaName]. Restaurée après avoir été presque anéantie par le christianisme, elle a été entièrement adaptée par ses nouveaux pratiquants pour lutter contre ses concurrents plus jeunes et plus agressifs.;Die hellenische Religion ist polytheistisch mit einem Pantheon von zwölf Hauptgöttern, zu welchem [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] und [GetHestiaVestaName] gehören. nachdem der hellenische Glaube fast vollständig durch das Christentum ausgelöscht wurde, wurde es nun von seinen Anhängern vollständig angenommen, um gegen die aggressive vorherige Konkurrenz anzukämpfen.;;La religión helenística es politeísta, con un panteón de doce dioses principales -entre ellos [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] y [GetHestiaVestaName]. Restaurada después de haber sido casi eliminada por el cristianismo, ha sido completamente adaptada por sus nuevos practicantes para enfrentarse a sus competidores, más agresivos y jóvenes.;;;;;;;;;x

bon_pagan;Bön;bön;Bön;;Bön;;;;;;;;;x
bon_pagan_DESC;Bön is the ancient indigenous pre-Buddhist religion of Tibet. It is shamanistic and animistic in nature with multiple deities. After the introduction of Buddhism to Tibet, Bön adopted many of its elements.;Le bön est l'ancienne religion indigène pré-bouddhiste du Tibet. Elle est de nature chamanique et animiste avec de multiples divinités. Après l'introduction du bouddhisme au Tibet, le bön a adopté nombre de ses caractéristiques.;Der Bön war vor der Etablierung des Buddhismus die vorherrschende Religion in Tibet. Er ist von schamanistischer und animistischer Natur mit mehreren Gottheiten. Nach der Einführung des Buddhismus in Tibet hat der Bön viele seiner Elemente übernommen.;;Bön es la antigua religión prebudista indígena del Tíbet. Es de naturaleza chamanística y animista con múltiples deidades. Tras la introducción del budismo en el Tíbet, el bön adoptó mucho de sus elementos.;;;;;;;;;x
bon_pagan_FEATURES;§Y*§! Rulers may select a lesser deity to honor\n§Y*§! Inferior at conversion\n§Y*§! Rulers cannot declare Holy Wars;§Y*§! Les dirigeants peuvent choisir une divinité mineure à honorer\n§Y*§! Inférieure en conversion\n§Y*§! Les seigneurs ne peuvent pas déclarer de guerres saintes;§Y*§! Herrscher dürfen eine niedere Gottheit auswählen\n§Y*§! Schwache Konvertierung\n§Y*§! Herrscher können keine Heiligen Kriege erklären;;§Y*§! Gobernantes pueden elegir honrar a una deidad menor\n§Y*§! Inferior en la conversación\n§Y*§! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
bon_pagan_reformed;Bön;bön;Bön;;Bön;;;;;;;;;x
bon_pagan_reformed_DESC;The reformed Bön faith has fully incorporated some of its Buddhists elements while codifying the shamanic and animistic deities followed by its worshipers in a series of detailed scriptures.;La foi réformée bön a intégré certains des éléments bouddhistes et codifier les divinités chamaniques et animistes suivies par ses fidèles dans une série de textes sacrés détaillés.;Der reformierte Bön-Glaube hat einige seiner buddhistischen Elemente vollständig inkorporiert und dabei die schamanistischen und animistischen Gottheiten, die von seinen Anhängern angebetet wurden, in eine Reihe von detaillierten Schriften kodifiziert.;;La fe reformada Bön ha incorporado completamente algunos de sus elementos budistas, codificando las deidades chamánicas y animistas seguidas por sus adoradores en una serie de escrituras detalladas.;;;;;;;;;x

# God names
ADONAI;Adonai;Adonaï;Adonai;;Adonai;;;;;;;;;x
GOD_ADI;Adi;Adi;Adi;;Adi;;;;;;;;;x
GOD_AHURA_MAZDA;Ahura Mazda;Ahura Mazda;Ahura Mazda;;Ahura Mazda;;;;;;;;;x
GOD_AJINATH;Ajinath;Ajitnath;Ajinath;;Adinath;;;;;;;;;x
GOD_AK_ANA;Ak Ana;Ak Ana;Ak Ana;;Ak Ana;;;;;;;;;x
GOD_ALLAH;Allah;Allah;Allah;;Alá;;;;;;;;;x
GOD_AMNYE_MACHEN;Amnye Machen;Amnye Machen;Amnye Machen;;Amnye Machen;;;;;;;;;x
GOD_APHRODITE;Aphrodite;Aphrodite;Aphrodite;;Afrodita;;;;;;;;;x
GOD_APOLLO;Apollo;Apollon;Apollo;;Apolo;;;;;;;;;x
GOD_ARES;Ares;Arès;Ares;;Ares;;;;;;;;;x
GOD_ARTEMIS;Artemis;Artémis;Artemis;;Artemisa;;;;;;;;;x
GOD_ATHENA;Athena;Athéna;Athena;;Atenea;;;;;;;;;x
GOD_BRAHMA;Brahma;Brahma;Brahma;;Brahma;;;;;;;;;x
GOD_CERES;Ceres;Cérès;Ceres;;Ceres;;;;;;;;;x
GOD_CIHUACOATL;Cihuacoatl;Cihuacoatl;Cihuacoatl;;Cihuacóatl;;;;;;;;;x
GOD_CIHUACOATL_2;Cihuacoatl;Cihuacoatl;Cihuacoatl;;Cihuacóatl;;;;;;;;;x
GOD_DELFINE;Delfine;Delphin;Delfine;;Delfín;;;;;;;;;x
GOD_DEMETRA;Demetra;Déméter;Demetra;;Deméter;;;;;;;;;x
GOD_DESI;Desi;Desi;Desi;;Desi;;;;;;;;;x
GOD_DIANA;Diana;Diane;Diana;;Diana;;;;;;;;;x
GOD_DIEVAS;Dievas;Dievas;Dievas;;Dievas;;;;;;;;;x
GOD_DIEVAS_2;Dievas;Dievas;Dievas;;Dievas;;;;;;;;;x
GOD_DIONYSUS;Dionysus;Dionysos;Dionysus;;Dionisio;;;;;;;;;x
GOD_DODOLA;Dodola;Dodola;Dodola;;Dodola;;;;;;;;;x
GOD_DRALHA_YESI;Dralha Yesi;Dralha Yesi;Dralha Yesi;;Dralha Yesi;;;;;;;;;x
GOD_ERLIK_KHAN;Erlik Khan;Erlik Khan;Erlik Khan;;Erlik Khan;;;;;;;;;x
GOD_FREY;Frey;Frey;Frey;;Frey;;;;;;;;;x
GOD_FRIGG;Frigg;Frigg;Frigg;;Frigg;;;;;;;;;x
GOD_FRIGG_2;Frigg;Frigg;Frigg;;Frigg;;;;;;;;;x
GOD_GABIJA;Gabija;Gabija;Gabija;;Gabija;;;;;;;;;x
GOD_GABIJA_2;Gabija;Gabija;Gabija;;Gabija;;;;;;;;;x
GOD_GOD;God;Dieu;Gott;;Dios;;;;;;;;;x
GOD_GREEK_JUPITER;Zeús;Zeus;Zeus;;Zeus;;;;;;;;;x
GOD_GREEK_JUPITER_2;Zeús;Zeus;zeus;;Zeus;;;;;;;;;x
GOD_HADES;Hades;Hadès;Hades;;Hades;;;;;;;;;x
GOD_HEAVENLY_ORDER;The Heavenly Order;Ordre Céleste;Die himmlische Ordnung;;El Orden celeste;;;;;;;;;x
GOD_HEPHAESTUS;Hephaestus;Héphaïstos;Hephaistos;;Hefesto;;;;;;;;;x
GOD_HERA;Hera;Héra;Hera;;Hera;;;;;;;;;x
GOD_HERA_2;Hera;Héra;Hera;;Hera;;;;;;;;;x
GOD_HERMES;Hermes;Hermès;Hermes;;Hermes;;;;;;;;;x
GOD_HESTIA;Hestia;Hestia;Hestia;;Hestia;;;;;;;;;x
GOD_HUITZILOPOCHTLI;Huitzilopochtli;Huitzilopochtli;Huitzilopochtli;;Huitzilopochtli;;;;;;;;;x
GOD_HUITZILOPOCHTLI_2;Huitzilopochtli;Huitzilopochtli;Huitzilopochtli;;Huitzilopochtli;;;;;;;;;x
GOD_JARILO;Jarilo;Yarilo;Jarilo;;Jarilo;;;;;;;;;x
GOD_JESUS;Jesus;Jésus;Jesus;;Jesús;;;;;;;;;x
GOD_JUMI;Jumi;Jumi;Jumi;;Jumi;;;;;;;;;x
GOD_JUNO;Juno;Junon;Juno;;Juno;;;;;;;;;x
GOD_JUNO_2;Juno;Junon;Juno;;Juno;;;;;;;;;x
GOD_JUPITER;Jupiter;Jupiter;Jupiter;;Júpiter;;;;;;;;;x
GOD_JUPITER_2;Jupiter;Jupiter;Jupiter;;Júpiter;;;;;;;;;x
GOD_KALMA;Kalma;Kalma;Kalma;;Kalma;;;;;;;;;x
GOD_KHURMAZTA;Khurmazta;Khurmazta;Khurmazta;;Khurmazta;;;;;;;;;x
GOD_KOSTROMA;Kostroma;Kostroma;Kostroma;;Kostroma;;;;;;;;;x
GOD_KRONOS;Kronos;Cronos;Kronos;;Cronos;;;;;;;;;x
GOD_KUBAI;Kubai;Kubai;Kubai;;Kubai;;;;;;;;;x
GOD_KUU;Kuu;Kuu;Kuu;;Kuu;;;;;;;;;x
GOD_KUU_2;Kuu;Kuu;Kuu;;Kuu;;;;;;;;;x
GOD_LAIMA;Laima;Laima;Laima;;Laima;;;;;;;;;x
GOD_MALINALXOCHITL;Malinalxochitl;Malinalxochitl;Malinalxochitl;;Malinalxóchitl;;;;;;;;;x
GOD_MANAH;Manah;Manah;Manah;;Manat;;;;;;;;;x
GOD_MARS;Mars;Mars;Mars;;Marte;;;;;;;;;x
GOD_MARZANNA;Marzanna;Marzanna;Marzanna;;Marzanna;;;;;;;;;x
GOD_MASTOR_AVA;Mastor-Ava;Mastor-Ava;Mastor-Ava;;Mastor-Ava;;;;;;;;;x
GOD_MEDEINA;Medeina;Medeina;Medeina;;Medeina;;;;;;;;;x
GOD_MEDEINA_2;Medeina;Medeina;Medeina;;Medeina;;;;;;;;;x
GOD_METZTLI;Metztli;Metztli;Metztli;;Metztli;;;;;;;;;x
GOD_MIHRYAZD;Mihryazd;Mihryazd;Mihryazd;;Mihryazd;;;;;;;;;x
GOD_MINERVA;Minerva;Minerve;Minerva;;Minerva;;;;;;;;;x
GOD_NANAIYA;Nanaiya;Nanaiya;Nanaiya;;Nanaiya;;;;;;;;;x
