china_physician_cd;§YSent a Physician§!;§YA envoyé un physicien§!;§YArzt entsenden§!;;§Yenviaste un médico§!;;;;;;;;;x
fire_commander_tt;Fire an existing commander to make room for the Siege Engineer.;Renvoyer un commandant existant pour faire de la place pour l'ingénieur de siège.;Feuert einen Kommandanten, um Platz für den Belagerungsingenieur zu machen.;;Despide a un comandante ya existente para hacer sitio al ingeniero de asedios.;;;;;;;;;x
force_china_open_cb_outcome_tt;If you are victorious then the §Y[offmap_china.GetFullName]§! will Open its borders and you will be §Gfavored in trade along the Silk Road§!. However, if you are defeated it will cost you §Rmonthly prestige and grace§!.;Si vous êtes victorieux, alors l'§Y[offmap_china.GetFullName]§! ouvrira ses frontières et vous serez §Gfavorisé dans le commerce le long de la Route de la Soie§!. Cependant, si vous êtes vaincu, cela vous coûtera §Rdu prestige et de la Grâce mensuels§!.;Wenn Ihr Siegreich seid, wird §Y[offmap_china.GetFullName]§! seine Grenzen öffnen und Ihr werdet §Gbeim Handel auf der Seidenstraße bevorzugt§!. Wenn Ihr allerdings verliert, kostet dies Euch §Rmonatlich Prestige und Gunst§!.;;Si vences, §Y[offmap_china.GetFullName]§! abrirá sus fronteras y serás §Gfavorecido en el comercio de la Ruta de la Seda§!. Pero si eres derrotado, te costará §Rprestigio mensual y gracia§!.;;;;;;;;;x
force_china_open_cooldown_tt;Has NOT attempted to force the §Y[offmap_china.GetFullName]§! open in the past §Y15§! years;N'a pas tenté d'imposer l'§Y[offmap_china.GetFullName]§! ouvert durant les §Y15§! dernières années;Hat das §Y[offmap_china.GetFullName]§! in den letzten §Y15§! Jahren NICHT gezwungen, sich zu öffnen;;NO ha intentado forzar la apertura de §Y[offmap_china.GetFullName]§! en los últimos §Y15§! Años;;;;;;;;;x
force_china_open_in_progress_tt;No other ruler is currently attempting to force §Y[offmap_china.GetShortName]§! open;Aucun autre dirigeant ne tente actuellement d'imposer l'ouverture à la §Y[offmap_china.GetShortName]§!;Es versucht momentan kein anderer Herrscher, §Y[offmap_china.GetShortName]§! zu öffnen;;Ningún otro gobernante está intentando forzar la apertura de §Y[offmap_china.GetShortName]§!;;;;;;;;;x
force_open_china_negotiate_tt;You will negotiate a deal with §Y[offmap_china.GetFullName]§! to open up trade along the Silk Road.;Vous négocierez un accord avec l'§Y[offmap_china.GetFullName]§! pour ouvrir la route de la soie au commerce.;Ihr verhandelt einen Vertrag mit §Y[offmap_china.GetFullName]§! aus, um den Handel auf der Seidenstraße wieder zu öffnen.;;Negociarás un acuerdo con §Y[offmap_china.GetFullName]§! para abrir el comercio en la Ruta de la Seda.;;;;;;;;;x
force_open_china_silk_road_conditions_tt;This option is available as you control a §Ystarting point§! of the Silk Road and §Y25% of the wealth§! along it.;Cette option est disponible lorsque vous contrôlez un §Ypoint de départ§! de la Route de la Soie et §Y25% de la richesse§!.;Diese Option ist verfügbar, da Ihr den §YAnfangspunkt§! der Seidenstraße und §Y25% seines Reichtums§! besitzt.;;Esta opción está disponible ya que controlas un §Ypunto de inicio§! de la Ruta de la Seda y el §Y25% de las riquezas§! que pasan por ellas.;;;;;;;;;x
force_open_china_silk_road_tt;You will force open trade along the Silk Road much to the anger of §Y[offmap_china.GetFullName]§!.;Vous imposerez le commerce ouvert le long de la route de la soie, à la grande colère de l'§Y[offmap_china.GetFullName]§!.;Ihr werde, zum Ärgernis von §Y[offmap_china.GetFullName]§!, den Handel auf der Seidenstraße zwangsöffnen.;;Obligarás a abrir el comercio en la Ruta de la Seda para rabia de §Y[offmap_china.GetFullName]§!.;;;;;;;;;x
force_open_china_start_tt;You will choose a method to open the §Y[offmap_china.GetFullName]§!: Defeating them in §Ywar§!, controlling a §Ystarting point§! of the Silk Road and §Y25%§! of its wealth or by §Ynegotiating§! a treaty.;Vous choisirez une méthode pour ouvrir l'§Y[offmap_china.GetFullName]§!: En les détruisant dans une §Yguerre§!, en contrôlant un §Ypoint de départ§! de la route de la soie et §Y25%§! de sa richesse ou par §Ynégociation d'un traité§!.;Ihr wählt eine Methode aus, um §Y[offmap_china.GetFullName]§! zu öffnen: Sie in einem §YKrieg§! besiegen, den §YAnfangspunkt§! der Seidenstraße und §Y25%§! seines Reichtums kontrollieren oder durch das §YVerhandeln§! eines Vertrags.;;Elige un método para abrir el §Y[offmap_china.GetFullName]§!: derrotarlos en una §Yguerra§!, controlar un §Ypunto de inicio§! de la Ruta de la Seda y el §Y25%§! de sus riquezas o §Ynegociando§! un tratado.;;;;;;;;;x
forced_elective_tt;Is NOT forced by laws to have Elective Succession;N'est pas forcé par la loi d'avoir une succession élective;Wird NICHT durch Gesetze dazu gezwungen, Wahlnachfolge zu haben;;La ley NO le obliga a cambiar a sucesión electiva;;;;;;;;;x
has_an_education_or_related_attribute_above_ten_tt;Has an Education trait, OR a related attribute above §Y10§!;A un trait d'éducation, ou une compétence liée au-dessus de §Y10§!;Hat eine Bildungseigenschaft oder Bildung von über §Y10§!;;Tiene un rasgo de educación O un atributo relacionado por encima de §Y10§!;;;;;;;;;x
has_courtier_eligible_for_marriage_tt;Has a relative eligible for marriage;A un parent admissible au mariage;Hat einen Verwandten, der für die Ehe geeignet ist;;Tiene un pariente apto para matrimonio;;;;;;;;;x
has_diplomacy_education_tt;Has a §YDiplomacy§! education;A une éducation en §Ydiplomatie§!;Hat eine Ausbildung in §YDiplomatie§!;;Tiene una educación de §Ydiplomacia§!;;;;;;;;;x
has_intrigue_education_tt;Has a §YIntrigue§! education;A une éducation en §Yintrigue§!;Hat eine Ausbildung in §YIntrige§!;;Tiene una educación de §Yintriga§!;;;;;;;;;x
has_learning_education_tt;Has a §YLearning§! education;A une éducation en §Yérudition§!;Hat eine Ausbildung in §YBildung§!;;Tiene una educación de §Yconocimiento§!;;;;;;;;;x
has_marshal_tt;Has employed a Marshal;A employé un maréchal;Hat einen Marschall angestellt;;Ha contratado un jefe de policía;;;;;;;;;x
has_martial_education_tt;Has a §YMartial§! education;A une éducation en §Ymartialité§!;Hat eine Ausbildung in §YKriegskunst§!;;Tiene una educación §Ymarcial§!;;;;;;;;;x
has_not_explored_all_topics_tt;Has NOT explored all topics available to you;N'a pas exploré tous les sujets disponibles à vous;Hat NICHT alle Themen erkundet, die Euch verfügbar sind;;NO ha explorado todos los tópicos que tienes disponibles;;;;;;;;;x
has_silk_road_trade_post_demesne_tt;Has a Demesne County with a §YSilk Road Trade Post§!;A un comté du domaine avec un §Ycomptoir de la Route de la Soie§!;Hat eine Grafschaft mit einem §YHandelsposten der Seidenstraße§!;;Tiene un condado en sus dominios con un §Ypuesto comercial de la Ruta de la Seda§!;;;;;;;;;x
has_stewardship_education_tt;Has a §YStewardship§! education;A une éducation en §Yintendance§!;Hat eine Ausbildung in §YVerwaltung§!;;Tiene una educación de §Yadministración§!;;;;;;;;;x
has_the_right_eunuch_traits_tt;Has one of these traits: §YArchitect§!, §YAdministrator§!, §YStrategist§!, §YScholar§!, or §YFaqih§!;A un des traits: §YArchitecte§!, §YAdministrateur§!, §YStratège§!, §YÉrudit§!, ou §YFaqih§!;Hat einer der Eigenschaften §YArchitekt§!, §YVerwalter§!, §YStratege§!, §YGelehrter§! oder §YFaqih§!;;Tiene alguno de estos rasgos: §Yarquitecto§!, §Yadministrador§! §Yestratega§!, §Yerudito§! o §Yfaqih§!;;;;;;;;;x
has_valid_province_tt;Has a title §Y[Root.GetFullName]§! is interested in;A un titre qui intéresse §Y[Root.GetFullName]§!;Hat einen Titel, für den sich §Y[Root.GetFullName]§! interessiert;;Tiene un título que interesa a §Y[Root.GetFullName]§!;;;;;;;;;x
higher_quality_of_book_TT;This has a chance of §Graising§! the quality of your work.\n;Ceci a une chance d'augmenter la qualité de votre travail.\n;Dies erhöht die Chance, eine Arbeit höherer Qualität zu erhalten.\n;;Existe la posibilidad de aumentar la calidad de tu obra.\n;;;;;;;;;x
invasion_of_china_cb_fail_tt;You will NOT be able to interact with the §Y[offmap_china.GetFullName]§!;Vous ne serez pas capable d'interagir avec l'§Y[offmap_china.GetFullName]§!;Ihr werdet NICHT in der Lage sein, mit §Y[offmap_china.GetFullName]§! zu interagieren;;NO podrás interactuar con el §Y[offmap_china.GetFullName]§!;;;;;;;;;x
invasion_of_china_success_tt;Your [invasion_of_china_claimant.GetRootRelation], §Y[invasion_of_china_claimant.GetBestName]§!, will become the new §Y[invasion_of_china_claimant.GetEmperorEmpress] of China§!. Any of their immediate family, who are not landed or the primary heir to a title, will join them in the Middle Kingdom.\nAny land held by the Western Protectorate will be transfered to you.;Votre [invasion_of_china_claimant.GetRootRelation], [invasion_of_china_claimant.Get_only_le_Title]§Y[invasion_of_china_claimant.GetBestName]§!, deviendra [invasion_of_china_claimant.GetLeLa] nouve[invasion_of_china_claimant.GetLLle] §Y[invasion_of_china_claimant.GetEmperorEmpress] de Chine§!. Tout membre de sa famille qui n'a pas de terres et qui n'est pas héritier principal d'un titre, [invasion_of_china_claimant.GetLeLa] rejoindra dans l'Empire du Milieu.\nToute terre détenue par le Protectorat des Régions de l'Ouest vous sera transférée.;[invasion_of_china_claimant.GetEuerEure] [invasion_of_china_claimant.GetRootRelation], §Y[invasion_of_china_claimant.GetBestName]§!, wird [invasion_of_china_claimant.Getderdie] neue §Y[invasion_of_china_claimant.GetEmperorEmpress] von China§! werden. Jeder der unmittelbaren Familie, die kein Besitz hat oder primärer Erbe eines Titels ist, wird ins Mittlere Königreich beordert werden.\nAlles Land, das vom westlichen Protektorat gehalten wird, wird an Euch übergeben.;;Tu [invasion_of_china_claimant.GetRootRelation], §Y[invasion_of_china_claimant.GetBestName]§!, se convertirá en §Y[invasion_of_china_claimant.GetEmperorEmpress] de China§!. Todos sus familiares sin tierras o herederos primarios irán a su lado en el Reino Central.\nSe te transferirán todas las tierras poseídas en el protectorado occidental.;;;;;;;;;x
is_adult_under_45_tt;Is an adult under the age of §Y45§!;Est un adulte de moins de §Y45 ans§!;Ist ein Erwachsener unter §Y45§!;;Es adulto menor de §Y45§! Años;;;;;;;;;x
is_ascetic_tooltip;Has an §YAscetic§! trait;A un trait ascétique;Hat die Eigenschaft "§YAsket§!";;tiene un rasgo §Yascético§!;;;;;;;;;x
is_close_relative_or_same_dynasty_tt;Is a close relative of yours, OR of your dynasty;Est un de vos proches parents, ou de votre dynastie;Ist ein naher Verwandter von Euch oder Eurer Dynastie;;Es pariente cercano tuyo O de tu dinastía;;;;;;;;;x
is_close_relative_tt;Is a close relative of yours;Est un de vos proches parents;Ist ein naher Verwandter von Euch;;Es pariente cercano tuyo;;;;;;;;;x
is_landless_male_tt;Is a landless male;Est un homme sans terres;Ist ein landloser Mann;;Es un varón sin tierras;;;;;;;;;x
is_not_ascetic_or_celibate_tt;Does NOT have an §YAscetic§! or §YCelibate§! trait;N'a pas de trait §YAscétique§! ni §YCélibataire§!;Hat NICHT die Eigenschaft §YAsket§! oder §YKeusch§!;;NO tiene rasgo §Yascético§! o §Ycelibato§!;;;;;;;;;x
is_not_from_china_tt;Is NOT from China;N'est pas de Chine;Stammt NICHT aus China;;NO es de China;;;;;;;;;x
is_not_incapable_inbred_or_imbecile_tt;Is NOT §YIncapable§!, §YInbred§!, or an §YImbecile§!;N'a pas les traits §YIncapacité§!, §YConsanguinité§! ni §YImbécilité§!;Ist NICHT §Yunfähig§!, §Yinzüchtig§! oder ein §YSchwachkopf§!;;NO es §Yincapaz§!, §Yconsanguíneo§! o §Yimbécil§!;;;;;;;;;x
JD_60002_concubine_tt;This option is available because you have a courtier to send as a §Yconcubine§!.;Cette option est disponible parce que vous avez parmi vos courtisans une §Yconcubine§! à envoyer.;Diese Option ist verfügbar, da Ihr einen Höfling habt, die als §YKonkubine§! geschickt werden kann.;;Esta opción está disponible porque puedes enviar un/a cortesano/a como §Yconcubina/o§!.;;;;;;;;;x
JD_60002_dislikes_tt;This will §Rdecrease§! the chance of receiving a better artifact from the envoy, as the [offmap_china.Ruler.GetTitle] §Rdislikes [offmap_china.GetDislike]§!;Ceci §Rdiminuera§! la probabilité de recevoir un meilleur artefact de l'émissaire, puisque l'[offmap_china.Ruler.GetTitle] §Gdéteste [offmap_china.GetDislike]§!;Dies wird die Chance, ein besseres Artefakt zu finden §Rverringern§!, da [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetTitle] §R[offmap_china.GetDislike] nicht mag§!;;Esto §Rreducirá§! la posibilidad de recibir un artefacto mejor del enviado, ya que [offmap_china.Ruler.GetTitle] §Gle disgustan [offmap_china.GetDislike]§!;;;;;;;;;x
JD_60002_eunuch_tt;This option is available because you have a courtier to send as a §Yeunuch§!.;Cette option est disponible parce que vous avez parmi vos courtisans un §Yeunuque§! à envoyer.;Diese Option ist verfügbar, da Ihr einen Höfling habt, der als §YEunuch§! geschickt werden kann.;;Esta opción está disponible porque puedes enviar un cortesano como §Yeunuco§!.;;;;;;;;;x
JD_60002_likes_but_dislikes_tt;This will not change the chance of receiving a better artifact as the [offmap_china.Ruler.GetTitle] §Glikes [offmap_china.GetLike]§! but §Rdislikes [offmap_china.GetDislike]§!;Ceci ne changera pas la probabilité de recevoir un meilleur artefact puisque l'[offmap_china.Ruler.GetTitle] aime §G[offmap_china.GetLike]§! et déteste §R[offmap_china.GetDislike]§!;Dies wird die Chance, ein besseres Artefakt zu finden, §Ynicht verändern§!, da [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetTitle] §G[offmap_china.GetLike] mag§!, aber §R[offmap_china.GetDislike] nicht mag§!;;Esto no cambia la posibilidad de recibir un artefacto mejor puesto que al/a la [offmap_china.Ruler.GetTitle] le §Ggustan [offmap_china.GetLike]§! pero le §Rdisgustan [offmap_china.GetDislike]§!;;;;;;;;;x
JD_60002_likes_tt;This will §Gincrease§! the chance of receiving a better artifact from the envoy, as the [offmap_china.Ruler.GetTitle] §Glikes [offmap_china.GetLike]§!;Ceci §Gaugmentera§! la probabilité de recevoir un meilleur artefact de l'émissaire, puisque l'[offmap_china.Ruler.GetTitle] §Gaime [offmap_china.GetLike]§!;Dies wird die Chance, ein besseres Artefakt zu finden, §Gerhöhen§!, da [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetTitle] §G[offmap_china.GetLike] mag§!;;Esto §Gaumentará§! la posibilidad de recibir un artefacto mejor del enviado, ya que [offmap_china.Ruler.GetTitle] §Gle gustan [offmap_china.GetLike]§!;;;;;;;;;x
jd_china_tribute_cd_tt;Has NOT received a tribute from you in a year\n;N'a pas reçu un tribut de votre part depuis un an\n;Hat von Euch im letzten Jahr KEINEN Tribut erhalten\n;;NO ha recibido un tributo tuyo en un año.\n;;;;;;;;;x
kitten_spymaster;The kitten §YMittens§! is now Spymaster;Le chaton §YMoufle§! est dorénavant maître-espion;Das Kätzchen §YSchnurri§! ist jetzt Hofspitzel;;El gato §YMitones§! es ahora jefe de espías;;;;;;;;;x
kow_tow_tooltip_already_went;Has NOT already shown their subservience towards the [offmap_china.Ruler.GetEmperorEmpress];N'a pas déjà montré son asservissement envers l'[offmap_china.Ruler.GetEmperorEmpress];Hat [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] NICHT bereits seine Unterwürfigkeit gezeigt;;NO ha mostrado ya su sumisión al/a la [offmap_china.Ruler.GetEmperorEmpress];;;;;;;;;x
likes_africans;[GetChinaAfrican] Cultures;[GetChinaAfrican];[GetChinaAfrican]e Kulturen;;el mundo [GetChinaAfrican];;;;;;;;;x
likes_altaics;[altaic.GetGroupName] Cultures;le groupe culturel [altaic.GetGroupName];[altaic.GetGroupName]e Kulturen;;el mundo [altaic.GetGroupName];;;;;;;;;x
likes_arabs;[arabic.GetGroupName] Cultures;les cultures [arabic.GetGroupName]s;[arabic.GetGroupName]e Kulturen;;el mundo [arabic.GetGroupName];;;;;;;;;x
likes_balto_slavics;[GetChinaBaltoSlavic] Cultures;[GetChinaBaltoSlavic];[GetChinaBaltoSlavic]e Kulturen;;el mundo [GetChinaBaltoSlavic];;;;;;;;;x
likes_bon;[bon_pagan.GetName] Religion;la religion [bon_pagan.GetName];[bon_pagan.GetName]e Religion;;religión [bon_pagan.GetName];;;;;;;;;x
likes_buddhists;[buddhist.GetName]s;la religion [buddhist.GetName];[buddhist.GetName]e Gläubige;;[buddhist.GetName]s;;;;;;;;;x
likes_byzantines;[byzantine.GetGroupName] Cultures;le groupe culturel [byzantine.GetGroupName];[byzantine.GetGroupName]e Kulturen;;el mundo [byzantine.GetGroupName];;;;;;;;;x
likes_celts;[celtic.GetGroupName] Cultures;le groupe culturel [celtic.GetGroupName];[celtic.GetGroupName]e Kulturen;;el mundo [celtic.GetGroupName];;;;;;;;;x
likes_christians;[christian.GetGroupName]s;le groupe religieux [christian.GetGroupName];[christian.GetGroupName]e Gläubige;;[christian.GetGroupName]s;;;;;;;;;x
likes_dravidians;[dravidian_group.GetGroupName] Cultures;le groupe culturel [dravidian_group.GetGroupName];[dravidian_group.GetGroupName]e Kulturen;;el mundo [dravidian_group.GetGroupName];;;;;;;;;x
likes_finno_ugrics;[GetChinaFinnoMagyar] Cultures;[GetChinaFinnoMagyar];[GetChinaFinnoMagyar]e Kulturen;;el mundo [GetChinaFinnoMagyar];;;;;;;;;x
likes_germanics;[GetChinaGermanic] Cultures;[GetChinaGermanic];[GetChinaGermanic]e Kulturen;;el mundo [GetChinaGermanic];;;;;;;;;x
likes_hindus;[hindu.GetName]s;la religion [hindu.GetName];[hindu.GetName]e Gläubige;;[hindu.GetName]s;;;;;;;;;x
likes_indians;[indo_aryan_group.GetGroupName] Cultures;le groupe culturel [indo_aryan_group.GetGroupName];[indo_aryan_group.GetGroupName]e Kulturen;;el mundo [indo_aryan_group.GetGroupName];;;;;;;;;x
likes_iranians;[iranian.GetGroupName] Cultures;le groupe culturel [iranian.GetGroupName];[iranian.GetGroupName]e Kulturen;;el mundo [iranian.GetGroupName];;;;;;;;;x
likes_jains;[jain.GetName]s;la religion [jain.GetName];[jain.GetName]e Gläubige;;[jain.GetName]s;;;;;;;;;x
likes_jews;[GetChinaJews]s;la religion [jewish.GetName];[GetChinaJews]e Gläubige;;[GetChinaJews]s;;;;;;;;;x
likes_khurmaztans;[khurmazta.GetName]ns;la religion [khurmazta.GetName];[khurmazta.GetName]e Gläubige;;[khurmazta.GetName]ns;;;;;;;;;x
likes_latino_iberians;[latin.GetGroupName]-[iberian.GetGroupName] Cultures;les groupes culturels [latin.GetGroupName] et [iberian.GetGroupName];[latin.GetGroupName]-[iberian.GetGroupName]e Kulturen;;el mundo [latin.GetGroupName]-[iberian.GetGroupName];;;;;;;;;x
likes_manichaeans;[manichaean.GetName]s;la religion [manichaean.GetName];[manichaean.GetName]e Gläubige;;[manichaean.GetName]s;;;;;;;;;x
likes_mazdakis;[mazdaki.GetName]s;la religion [mazdaki.GetName];[mazdaki.GetName]e Gläubige];;[mazdaki.GetName]s;;;;;;;;;x
likes_mazdans;[zoroastrian_group.GetGroupName] Religions;le groupe religieux [zoroastrian_group.GetGroupName];[zoroastrian_group.GetGroupName]e Religionen;;religiones [zoroastrian_group.GetGroupName]s;;;;;;;;;x
likes_mesoamericans;[mesoamerican.GetGroupName] Cultures;le groupe culturel [mesoamerican.GetGroupName];[mesoamerican.GetGroupName]e Kulturen;;el mundo [mesoamerican.GetGroupName];;;;;;;;;x
likes_muslims;[muslim.GetGroupName]s;le groupe religieux [muslim.GetGroupName];[muslim.GetGroupName]e Gläubige;;[muslim.GetGroupName]s;;;;;;;;;x
likes_tengris;[tengri_pagan_reformed.GetName]s;la religion [tengri_pagan_reformed.GetName];[tengri_pagan_reformed.GetName]e Gläubige;;[tengri_pagan_reformed.GetName]s;;;;;;;;;x
likes_tibetans;[tibetan_group.GetGroupName] Cultures;le groupe culturel [tibetan_group.GetGroupName];[tibetan_group.GetGroupName]e Kulturen;;el mundo [tibetan_group.GetGroupName];;;;;;;;;x
likes_zoroastrians;[zoroastrian.GetName]s;la religion [zoroastrian.GetName];[zoroastrian.GetName]e Gläubige;;[zoroastrian.GetName]s;;;;;;;;;x
likes_zunists;[GetChinaZunist];la religion [zun_pagan.GetName];[GetChinaZunist]e Gläubige;;[GetChinaZunist];;;;;;;;;x
tribal_or_nomadic_government_tt;Has §YTribal§! or §YNomadic§! Government\n;A un gouvernement §Ytribal§! ou §Ynomade§!\n;Hat die Regierungsform §YStamm§! oder §YNomade§!\n;;Tiene un gobierno §Ytribal§! o §Ynómada§! \n;;;;;;;;;x
trollcrafters_recruit_block_tooltip;[GetHelRecruitBlockDesc];[GetHelRecruitBlockDesc];[GetHelRecruitBlockDesc];;[GetHelRecruitBlockDesc];;;;;;;;;x
trollcrafters_recruit_block_tooltip_real;Has not been approached by the Fellowship of Hel before.;N'a pas déjà été approché par la Confrérie de Hel.;Wurde noch nicht von den Gefährten von Hel kontaktiert.;;Nunca ha tenido contacto con la hermandad de Hela.;;;;;;;;;x
likes_but_dislikes_tt;(§GLikes [This.GetLike]§! but §RDislikes [This.GetDislike]§!);(§GAime [This.GetLike]§! mais §Rdéteste [This.GetDislike]§!);(§GMag [This.GetLike]§!, aber §Rmag keine [This.GetDislike]§!);;(le §Ggustan [This.GetLike]§! pero le §Rdisgustan [This.GetDislike]§!);;;;;;;;;x
likes_concubines;Concubines;les concubines;Konkubinen;;concubinas;;;;;;;;;x
likes_eunuchs;Eunuchs;les eunuques;Eunuchen;;eunucos;;;;;;;;;x
likes_tributaries;Tributaries;les tributaires;Tributstaaten;;tributarios;;;;;;;;;x
likes_tt;(§GLikes [This.GetLike]§!);(§GAime [This.GetLike]§!);(§GMag [This.GetLike]§!);;(le §Ggustan [This.GetLike]§!);;;;;;;;;x
likes_wealth;Wealth;la richesse;Wohlstand;;riquezas;;;;;;;;;x
lower_quality_of_book_TT;This has a risk of §Rlowering§! the quality of your work.\n;Ceci a un risque de réduire la qualité de votre travail.\n;Dies birgt das Risiko, eine Arbeit niedrigerer Qualität zu erhalten.\n;;Existe el riesgo de que esto reduzca la calidad de tu obra.\n;;;;;;;;;x
might_affect_mental_health_tt;This will likely affect their mental health...\n;Ceci affectera probablement sa santé mentale...\n;Dies wird wahrscheinlich ihre geistige Gesundheit beeinflussen...\n;;Esto probablemente afecte su salud mental…\n;;;;;;;;;x
monastic_order_education_power_tt;Power: §YWisdom of [From.GetMOSaint]§!\nYour wards have a chance to gain increased attribute points during their education and upon reaching adulthood have a chance to lose wicked traits and gain pious ones.;Pouvoir: §Y Sagesse de [From.GetMOSaint]§!\nVos pupilles ont une chance d'avoir des compétences augmentées durant leur éducation, et de perdre de mauvais traits et d'en gagner de pieux à l'âge adulte.;Macht: §YWeisheit von [From.GetMOSaint]§!\nEure Schützlinge haben eine Chance, erhöhte Attribute während ihrer Ausbildung zu erhalten, und haben die Möglichkeit, bei Erreichen des Erwachsenenalters die Eigenschaft "ruchlos" zu verlieren und "fromm" zu erhalten.;;Poder: §Ysabiduría de [From.GetMOSaint]§!\nTus pupilos tienen la oportunidad de ganar mayores puntos de atributo durante su educación y al llegar a la edad adulto tienen la posibilidad de perder rasgos malignos y ganar otros piadosos.;;;;;;;;;x
multilingual_option_available_tt;This option is available to you because you have the modifier §YMultilingual§!.\n\n;Cette option est à votre disposition car vous avez le modificateur '§YPolyglotte§!'.\n\n;Diese Option steht aufgrund Eures Modifikators §YMultilingual§! zur Verfügung.\n\n;;Esta opción está disponible porque tienes el modificador §YPolíglota§!.\n\n;;;;;;;;;x
multilingual_tt;§Y[Root.GetTitledFirstName]§! gets '§YMultilingual§!', giving §G+1§! Learning and §G+1§! Diplomacy.;[Root.Get_Le_TitledFirstNameJ] obtient '§YPolyglotte§!' et ainsi §G+1§! en érudition et §G+1§! en diplomatie.;§Y[Root.GetTitledFirstName]§! erhält "§!Multilingual§!" (§G+1§! Bildung und §G+1§! Diplomatie).;;§Y[Root.GetTitledFirstName]§! consigue '§YPolíglota§!', que da §G+1§! Aprendizaje and §G+1§! Diplomacia.;;;;;;;;;x
new_book_added_tt;§Y[new_book.GetName]§! has been added to your Treasury.\n;§Y[new_book.GetName]§! a été ajouté à votre Trésor.\n;§Y[new_book.GetName]§! wurde Eurer Schatzkammer hinzugefügt.\n;;§Y[new_book.GetName]§! se ha añadido a tu tesoro.\n;;;;;;;;;x
not_awaiting_your_spouse_tt;Is NOT currently awaiting your spouse from the [offmap_china.GetFullName]\n;N'attend pas votre conjoint de l'[offmap_china.GetFullName]\n;Erwartet momentan NICHT Euren Ehepartner aus [offmap_china.GetFullName]\n;;NO está esperando a tu cónyuge de [offmap_china.GetFullName]\n;;;;;;;;;x
not_currently_working_on_a_book_tt;Has NOT already put all available scribes to work;N'a pas déjà mis tous les scribes au travail;Hat NICHT bereits alle verfügbaren Schreiber an die Arbeit gesetzt;;NO ha puesto a trabajar todos los escribanos disponibles.;;;;;;;;;x
not_forced_tt;Has NOT been forced to change Succession Law by Liege;N'a pas été forcé par le seigneur lige de changer la loi de succession;Wurde NICHT vom Lehnsherren gezwungen, die Erbfolge zu ändern;;Su señor NO le ha obligado a cambiar la ley de sucesión;;;;;;;;;x
not_married_or_getting_married_tt;Is NOT married or promised to be married;N'est ni marié ni promis en mariage;Ist NICHT verheiratet oder dazu versprochen zu heiraten;;NO está casado o comprometido;;;;;;;;;x
not_negotiated_recently_tt;Has NOT negotiated with an Adventurer in the last year[From.GetNegotiateCD];N'a pas négocié avec un aventurier ces dernières années[From.GetNegotiateCD];Hat im letzten Jahr[From.GetNegotiateCD] nicht mit einem Abenteurer verhandelt;;NO ha negociado con un aventurero en el último año [From.GetNegotiateCD];;;;;;;;;x
not_swapping_tt;Is NOT swapping Councillors;N'échange pas de conseillers;Wechselt KEINE Ratsmitglieder;;NO está cambiando consejeros;;;;;;;;;x
offmap_submission_tip;§Y[Root.GetTitledFirstName]§! forces §Y[This.GetTitledName]§! to submit and become their subject.\n§Y[Root.GetTitledFirstName]§! will usurp §YCounties§! until [Root.GetHerHis] §YDemesne Limit§! is reached!\n;[Root.Get_Le_TitledFirstNameJ] force [This.Get_le_TitledNameJ] à se soumettre et à devenir son sujet.\n[Root.Get_Le_TitledFirstNameJ] usurpera §Yles comtés§! jusqu'à ce que sa §Ytaille limite de domaine§! soit atteinte !\n;§Y[Root.GetTitledFirstName]§! unterwirft §Y[This.GetTitledName]§! und zwingt sie, ihr Untertan zu werden.\n§Y[Root.GetTitledFirstName]§! wird so lange §YHerzogtümer§! an sich reißen, bis das §YDomänenlimit§! erreicht ist!\n;;§Y[Root.GetTitledFirstName]§! obliga a §Y[This.GetTitledName]§! a someterse y ser súbdito suyo.\n¡§Y[Root.GetTitledFirstName]§! usurpará §Ycondados§! hasta alcanzar su §Ylímite de dominios§! !\n;;;;;;;;;x
outcome_will_depend_on_froms_skill_tt;The outcome of the search will depend on the §YSkills§! and §YTraits§! of your §Y[From.GetJobTitle] [From.GetFirstName]§!.\n;Le résultat dépendra des §YCompétences§! et des §YTraits§! de votre §Y[From.GetJobTitle] [From.GetFirstName]§!.\n;Der Ausgang der Suche hängt von den §YFähigkeiten§! und §YEigenschaften§! Eures §Y[From.GetJobTitle] [From.GetFirstName]§! ab.\n;;El resultado de la búsqueda dependerá de las §YHabilidades§! y §YRasgos§! de tu §Y[From.GetJobTitle] [From.GetFirstName]§!.\n;;;;;;;;;x
