#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#text1.csv


IS_SOCIETY_RANK_FULL_TRIGGER;$SOCIETY|Y$ rank $RANK|Y$ is full;Le rang $RANK|Y$ chez $SOCIETY|Y$ est plein;"$SOCIETY|Y$"-Rang $RANK|Y$ ist voll;;El rango $RANK|Y$ de $SOCIETY|Y$ está lleno;;;;;;;;;x
IS_SOCIETY_RANK_FULL_TRIGGER_NOT;$SOCIETY|Y$ rank $RANK|Y$ is not full;Le rang $RANK|Y$ chez $SOCIETY|Y$ n'est pas plein;"$SOCIETY|Y$"-Rang $RANK|Y$ ist nicht voll;;El rango $RANK|Y$ de $SOCIETY|Y$ no está lleno;;;;;;;;;x

NUMBER_OF_SOCIETIES_JOINED;Is in $NUM|Y$ societies;Est dans $NUM|Y$ sociétés;Befindet sich in $NUM|Y$ Zirkeln;;Forma parte de $NUM|Y$ sociedades;;;;;;;;;x
NUMBER_OF_SOCIETIES_JOINED_NOT;Is not in $NUM|Y$ societies;N'est pas dans $NUM|Y$ sociétés;Befindet sich nicht in $NUM|Y$ Zirkeln;;No forma parte de $NUM|Y$ sociedades;;;;;;;;;x

PORTRAIT_PROPERTY_TRIGGER;Portrait layer $LAYER|Y$ is using property number $INDEX|Y$;La couche de portrait '$LAYER|Y$' utilise '$INDEX|Y$';Porträtebene $LAYER|Y$ verwendet Eigenschaftsnummer $INDEX|Y$;;La capa de retrato $LAYER|Y$ está usando el número de propiedad $INDEX|Y$;;;;;;;;;x
PORTRAIT_PROPERTY_TRIGGER_NOT;Portrait layer $LAYER|Y$ is not using property number $INDEX|Y$;La couche de portrait '$LAYER|Y$' n'utilise pas '$INDEX|Y$';Porträtebene $LAYER|Y$ verwendet nicht die Eigenschaftsnummer $INDEX|Y$;;La capa de retrato $LAYER|Y$ no está usando el número de propiedad $INDEX|Y$;;;;;;;;;x

REALM_CHAR_PERCENT_TRIGGER;At least §Y$VAL$%§! of characters in the realm that:;Au moins $VAL|Y$% des personnages du pays:;Mindestens §Y$VAL$%§! der Charaktere im Reich mit:;;Al menos un §Y$VAL$%§! de personajes en el reino que:;;;;;;;;;x
REALM_CHAR_PERCENT_NOT_TRIGGER;Less than §Y$VAL$%§! of characters in the realm who:;Moins de §Y$VAL$%§! des personnages du pays:;Weniger als §Y$VAL$%§! der Charaktere im Reich mit:;;Menos de un §Y$VAL$%§! de personajes en el reino que:;;;;;;;;;x

SAME_SOCIETY_AS_TRIGGER;Is in the same society as $TARGET|Y$\n;Est dans la même société que $TARGET|Y$\n;Ist im selben Zirkel wie $TARGET|Y$\n;;Forma parte de la misma sociedad que $TARGET|Y$\n;;;;;;;;;x
SAME_SOCIETY_AS_TRIGGER_NOT;Is NOT in the same society as $TARGET|Y$\n;N'est pas dans la même société que $TARGET|Y$\n;Ist NICHT im selben Zirkel wie $TARGET|Y$\n;;No forma parte de la misma sociedad que $TARGET|Y$\n;;;;;;;;;x

SOCIETY_CURRENCY_TRIGGER;Has $CURRENCY|Y$ $COMPARISON$ $AMOUNT|Y$;$CURRENCY|Y$ $COMPARISON$ $AMOUNT|Y$;Hat $CURRENCY|Y$ $COMPARISON$ $AMOUNT|Y$;;Tiene una cantidad de $CURRENCY|Y$ $COMPARISON$ a $AMOUNT|Y$;;;;;;;;;x
SOCIETY_CURRENCY_TRIGGER_NOT;Does not have $CURRENCY|Y$ $COMPARISON$ $AMOUNT|Y$;N'a pas $CURRENCY|Y$ $COMPARISON$ $AMOUNT|Y$;Hat nicht $CURRENCY|Y$ $COMPARISON$ $AMOUNT|Y$;;No tiene una cantidad de $CURRENCY|Y$ $COMPARISON$ a $AMOUNT|Y$;;;;;;;;;x

SOCIETY_INFLUENCE_TRIGGER;$SOCIETY|Y$ society has influence $COMPARISON$ $AMOUNT|Y$;La société '$SOCIETY|Y$' a une influence $COMPARISON$ $AMOUNT|Y$;Einfluss von "$SOCIETY|Y$"-Zirkel ist $COMPARISON$ $AMOUNT|Y$;;$SOCIETY|Y$ tiene una cantidad de influencia $COMPARISON$ a $AMOUNT|Y$;;;;;;;;;x
SOCIETY_INFLUENCE_TRIGGER_NOT;$SOCIETY|Y$ society does not have influence $COMPARISON$ $AMOUNT|Y$;La société '$SOCIETY|Y$' n'a pas une influence $COMPARISON$ $AMOUNT|Y$;Einfluss von "$SOCIETY|Y$"-Zirkel ist nicht $COMPARISON$ $AMOUNT|Y$;;$SOCIETY|Y$ no tiene una cantidad de influencia $COMPARISON$ a $AMOUNT|Y$;;;;;;;;;x

SOCIETY_MEMBER;Is member of $SOCIETY|Y$ society;Est membre de la société '$SOCIETY|Y$';Ist ein Mitglied im "$SOCIETY|Y$"-Zirkel;;Forma parte de $SOCIETY|Y$;;;;;;;;;x
SOCIETY_MEMBER_NOT;Is not member of $SOCIETY|Y$ society;N'est pas membre de la société '$SOCIETY|Y$';Ist kein Mitglied im "$SOCIETY|Y$"-Zirkel;;No forma parte de $SOCIETY|Y$;;;;;;;;;x

SOCIETY_RANK_TRIGGER;Has society rank $COMPARISON$ $RANK|Y$ in $SOCIETY|Y$ society;A un rang de société $COMPARISON$ $RANK|Y$ dans la société '$SOCIETY|Y$';Hat im "$SOCIETY|Y$"-Zirkel einen Zirkelrang $COMPARISON$ $RANK|Y$;;Tiene un rango $COMPARISON$ al rango $RANK|Y$ en $SOCIETY|Y$;;;;;;;;;x
SOCIETY_RANK_TRIGGER_NOT;Does not have society rank $COMPARISON$ $RANK|Y$ in $SOCIETY|Y$ society;N'a pas un rang de société $COMPARISON$ $RANK|Y$ dans la société '$SOCIETY|Y$';Hat im "$SOCIETY|Y$"-Zirkel keinen Zirkelrang $COMPARISON$ $RANK|Y$;;No tiene un rango $COMPARISON$ al rango $RANK|Y$ en $SOCIETY|Y$;;;;;;;;;x

SOCIETY_TRIGGER;Is the same society as $SOCIETY|Y$;Est la même société que '$SOCIETY|Y$';Ist der gleiche Zirkel wie $SOCIETY|Y$;;Es la misma sociedad que $SOCIETY|Y$;;;;;;;;;x
SOCIETY_TRIGGER_NOT;Is NOT the same society as $SOCIETY|Y$;N'est pas la même société que '$SOCIETY|Y$';Ist nicht der gleiche Zirkel wie $SOCIETY|Y$;;No es la misma sociedad que $SOCIETY|Y$;;;;;;;;;x

HAS_FULL_COURT_TRIGGER;Does NOT have a full court;N'a pas une cour pleine;Hat KEINEN vollen Hof;;NO tiene una corte llena;;;;;;;;;x
HAS_NOT_FULL_COURT_TRIGGER;Has a full court;A une cour pleine;Hat einen vollen Hof;;Tiene una corte llena;;;;;;;;;x

TECH_CAN_SPREAD;Technology can spread;La technologie se propage;Technologieverbreitung möglich;;Tecnología puede propagarse;;;;;;;;;;x
NOT_TECH_CAN_SPREAD;Technology can NOT spread;La technologie ne se propage pas;Technologieverbreitung NICHT möglich;;Tecnología NO se puede propagar;;;;;;;;;x

HAS_CUSTOM_DESCRIPTION;Has custom description;A une description personnalisée;Hat eine benutzerdefinierte Beschreibung;;Tiene descripción personalizada;;;;;;;;;x
NOT_HAS_CUSTOM_DESCRIPTION;Does NOT have custom description;N'a pas une description personnalisée;Hat KEINE benutzerdefinierte Beschreibung;;NO tiene descripción personalizada;;;;;;;;;x

HAS_CUSTOM_NAME;Has custom name;A un nom personnalisé;Hat einen benutzerdefinierten Namen;;Tiene nombre personalizado;;;;;;;;;x
NOT_HAS_CUSTOM_NAME;Does NOT have custom name;N'a pas un nom personnalisé;Hat KEINEN benutzerdefinierten Namen;;NO tiene nombre personalizado;;;;;;;;;x

HAS_WONDER_FLAG;Does have the $FLAG|Y$ flag;A le drapeau $FLAG|Y$;Hat die Flag $FLAG|Y$;;Tiene la bandera $FLAG|Y$;;;;;;;;;x
HAS_NOT_WONDER_FLAG;Does NOT have the $FLAG|Y$ flag;N'a pas le drapeau $FLAG|Y$;Hat NICHT die Flag $FLAG|Y$;;NO tiene la bandera $FLAG|Y$;;;;;;;;;x

HAS_WONDER_UPGRADE_FLAG;Does have the $FLAG|Y$ flag;A le drapeau $FLAG|Y$;Hat die Flag $FLAG|Y$;;Tiene la bandera $FLAG|Y$;;;;;;;;;x
HAS_NOT_WONDER_UPGRADE_FLAG;Does NOT have the $FLAG|Y$ flag;N'a pas le drapeau $FLAG|Y$;Hat NICHT die Flag $FLAG|Y$;;NO tiene la bandera $FLAG|Y$;;;;;;;;;x

HAS_WONDER_UPGRADE_FLAG_ON_WONDER;Does have the $FLAG|Y$ flag on any feature;A le drapeau $FLAG|Y$ sur une caractéristique;Hat die Flag $FLAG|Y$ auf einer beliebigen Verbesserung;;Tiene la bandera $FLAG|Y$ en cualquier elemento;;;;;;;;;x
HAS_NOT_WONDER_UPGRADE_FLAG_ON_WONDER;Does not have the $FLAG|Y$ flag on any feature;N'a pas le drapeau $FLAG|Y$ sur une caractéristique;Hat nicht die Flag $FLAG|Y$ auf einer beliebigen Verbesserung;;NO tiene la bandera $FLAG|Y$ en ningún elemento;;;;;;;;;x

IS_WONDER_BEING_LOOTED_TRIGGER;Is being looted;Subit actuellement un pillage;Wird geplündert;;se está saqueando;;;;;;;;;x
NOT_IS_WONDER_BEING_LOOTED_TRIGGER;Is NOT being looted;Ne subit pas actuellement de pillage;Wird NICHT geplündert;;NO se está saqueando;;;;;;;;;x

WONDER_BEING_LOOTED;§Y[FromFrom.GetName]§! is being looted;Le grand ouvrage '§Y[FromFrom.GetName]§!' est en train d'être pillé;§Y[FromFrom.GetName]§! wird geplündert;;Se está saqueando §Y[FromFrom.GetName]§!;;;;;;;;;;x
NOT_WONDER_BEING_LOOTED;§Y[FromFrom.GetName]§! is NOT being looted;Le grand ouvrage '§Y[FromFrom.GetName]§!' n'est pas en train d'être pillé;§Y[FromFrom.GetName]§! wird NICHT geplündert;;NO se está saqueando §Y[FromFrom.GetName]§!;;;;;;;;;;x

IS_WONDER_BEING_RESTORED_TRIGGER;Is being restored;Est en cours de restauration;Wird wiederaufgebaut;;se está restaurando;;;;;;;;;x
NOT_IS_WONDER_BEING_RESTORED_TRIGGER;Is NOT being restored;N'est pas en cours de restauration;Wird NICHT wiederaufgebaut;;NO se está restaurando;;;;;;;;;x

IS_WONDER_DAMAGED_TRIGGER;Is damaged;A des dommages;Ist beschädigt;;está dañado/a;;;;;;;;;x
NOT_IS_WONDER_DAMAGED_TRIGGER;Is NOT damaged;N'a pas de dommages;Ist NICHT beschädigt;;NO está dañado/a;;;;;;;;;x

CURRENT_WONDER_STAGE_LOOTABLE;The current stage is lootable;L'étape actuelle peut être pillée;Die momentane Phase ist plünderbar;;La fase actual se puede saquear;;;;;;;;;x
NOT_CURRENT_WONDER_STAGE_LOOTABLE;The current stage is NOT lootable;L'étape actuelle ne peut pas être pillée;Die momentane Phase ist NICHT plünderbar;;La fase actual NO se puede saquear;;;;;;;;;x

PROVINCE_IS_IN_REALM;§Y[FromFromFrom.GetName]§! is part of your §Y[Root.PrimaryTitle.GetTier]§!;§Y[FromFromFrom.GetName]§! fait partie de votre §Y[Root.PrimaryTitle.GetTier]§!;§Y[FromFromFrom.GetName]§! ist Teil von Eurem/Eurer §Y[Root.PrimaryTitle.GetTier]§!;;§Y[FromFrom.GetName]§! es parte de tu §Y[Root.PrimaryTitle.GetTier]§!;;;;;;;;;x
NOT_PROVINCE_IS_IN_REALM;§Y[FromFromFrom.GetName]§! is NOT part of your §Y[Root.PrimaryTitle.GetTier]§!;§Y[FromFromFrom.GetName]§! ne fait pas partie de votre §Y[Root.PrimaryTitle.GetTier]§!;§Y[FromFromFrom.GetName]§! ist NICHT Teil von Eurem/Eurer §Y[Root.PrimaryTitle.GetTier]§!;;§Y[FromFrom.GetName]§! NO es parte de tu §Y[Root.PrimaryTitle.GetTier]§!;;;;;;;;;x

WONDER_ACTIVE;§Y[FromFrom.GetName]§! is active;§Y[FromFrom.GetName]§! est actif;§Y[FromFrom.GetName]§! ist aktiv;;§Y[FromFrom.GetName]§! está activo;;;;;;;;;;x
NOT_WONDER_ACTIVE;§Y[FromFrom.GetName]§! is NOT active;§Y[FromFrom.GetName]§! n'est pas actif;§Y[FromFrom.GetName]§! ist NICHT aktiv;;§Y[FromFrom.GetName]§! NO activado;;;;;;;;;;x

WONDER_IS;Great Work is;Le grand ouvrage est;Großes Bauwerk ist;;Gran obra es;;;;;;;;;x
WONDER_IS_NOT;Great Work is NOT;Le grand ouvrage n'est pas;Großes Bauwerk ist NICHT;;Gran obra NO es;;;;;;;;;x

WONDER_IS_AT_MAX_STAGE;The Great Work is at its final stage;Le grand ouvrage est à l'étape ultime;Das Große Bauwerk ist in der letzten Phase;;La gran obra está en su última fase;;;;;;;;;x
NOT_WONDER_IS_AT_MAX_STAGE;The Great Work is NOT at its final stage;Le grand ouvrage n'est pas à l'étape ultime;Das Große Bauwerk ist NICHT in der letzten Phase;;La gran obra NO está en su última fase;;;;;;;;;x

WONDER_IS_BEING_LOOTED;Great Work is being looted;Le grand ouvrage est en train d'être pillé;Großes Bauwerk wird geplündert;;Gran obra está siendo saqueada;;;;;;;;;;x
NOT_WONDER_IS_BEING_LOOTED;Great Work is NOT being looted;Le grand ouvrage n'est pas en train d'être pillé;Großes Bauwerk wird NICHT geplündert;;Gran obra NO está siendo saqueada;;;;;;;;;;x

WONDER_STAGE_GREATER;Stage is greater than $STAGE_NUMBER|Y$;L'étape est supérieure à $STAGE_NUMBER|Y$;Phase ist höher als $STAGE_NUMBER|Y$;;La fase es mayor de $STAGE_NUMBER|Y$ ;;;;;;;;;x
NOT_WONDER_STAGE_GREATER;Stage is NOT greater than $STAGE_NUMBER|Y$;L'étape n'est pas supérieure à $STAGE_NUMBER|Y$;Phase ist NICHT höher als $STAGE_NUMBER|Y$;;La fase NO es mayor de $STAGE_NUMBER|Y$ ;;;;;;;;;x

WONDER_UPGRADE_IS;Great Work feature is;La caractéristique de grand ouvrage est;Verbesserung des Großen Bauwerks ist;;Elemento de gran obra es;;;;;;;;;x
WONDER_UPGRADE_IS_NOT;Great Work feature is NOT;La caractéristique de grand ouvrage n'est pas;Verbesserung des Großen Bauwerks ist NICHT;;Elemento de gran obra NO es;;;;;;;;;x

WONDER_BEING_BUILT;§Y[This.GetName]§! is being built;§Y[This.GetName]§! est en construction;§Y[This.GetName]§! wird gebaut;;Se está construyendo §Y[This.GetName]§!;;;;;;;;;x
WONDER_BEING_BUILT_BY_CHARACTER;A great work is being built by §Y[This.GetFirstName]§!;Un grand ouvrage est construit par §Y[This.GetFirstName]§!;§Y[This.GetFirstName]§! errichtet ein Großes Bauwerk;;§Y[This.GetFirstName]§! está construyendo una gran obra;;;;;;;;;x
WONDER_BEING_BUILT_IN_PROVINCE;A great work is being built in §Y[This.GetName]§!;Un grand ouvrage est en construction en §Y[This.GetName]§!;In §Y[This.GetName]§! wird ein Großes Bauwerk errichtet;;Se está construyendo una gran obra en §Y[This.GetName]§!;;;;;;;;;x
WONDER_NOT_BEING_BUILT;§Y[This.GetName]§! is not being built;§Y[This.GetName]§! n'est pas en construction;§Y[This.GetName]§! wird nicht gebaut;;No se está construyendo §Y[This.GetName]§!;;;;;;;;;x
WONDER_NOT_BEING_BUILT_BY_CHARACTER;A great work is not being built by §Y[This.GetFirstName]§!;Un grand ouvrage n'est pas construit par §Y[This.GetFirstName]§!;§Y[This.GetFirstName]§! errichtet KEIN Großes Bauwerk;;§Y[This.GetFirstName]§! no está construyendo una gran obra;;;;;;;;;x
WONDER_NOT_BEING_BUILT_IN_PROVINCE;A great work is not being built in §Y[This.GetName]§!;Un grand ouvrage n'est pas en construction en §Y[This.GetName]§!;In §Y[This.GetName]§! wird KEIN Großes Bauwerk errichtet;;No se está construyendo una gran obra en §Y[This.GetName]§!;;;;;;;;;x

WONDER_BUILT;§Y[This.GetName]§! has been built;Le grand ouvrage §Y[This.GetName]§! a été construit;§Y[This.GetName]§! wurde gabaut;;Se ha construido §Y[This.GetName]§!;;;;;;;;;x
WONDER_BUILT_BY_CHARACTER;A great work has been built by §Y[This.GetFirstName]§!;Un grand ouvrage est construit par §Y[This.GetFirstName]§!;§Y[This.GetFirstName]§! hat ein Großes Bauwerk errichtet;;§Y[This.GetFirstName]§! ha construido una gran obra;;;;;;;;;x
WONDER_BUILT_IN_PROVINCE;A great work has been built in §Y[This.GetName]§!;Un grand ouvrage est construit en §Y[This.GetName]§!;In §Y[This.GetName]§! wurde ein Großes Bauwerk errichtet;;Se ha construido una gran obra en §Y[This.GetName]§!;;;;;;;;;x
WONDER_NOT_BUILT;§Y[This.GetName]§! has not been built;Le grand ouvrage §Y[This.GetName]§! n'a pas été construit;§Y[This.GetName]§! wurde nicht gebaut;;No se ha construido §Y[This.GetName]§!;;;;;;;;;x
WONDER_NOT_BUILT_BY_CHARACTER;A great work has not been built by §Y[This.GetFirstName]§!;Un grand ouvrage n'a pas été construit par §Y[This.GetFirstName]§!;§Y[This.GetFirstName]§! hat KEIN Großes Bauwerk errichtet;;§Y[This.GetFirstName]§! no ha construido una gran obra;;;;;;;;;x
WONDER_NOT_BUILT_IN_PROVINCE;A great work has not been built in §Y[This.GetName]§!;Un grand ouvrage n'a pas été construit en §Y[This.GetName]§!;In §Y[This.GetName]§! wurde KEIN Großes Bauwerk errichtet;;No se ha construido una gran obra en §Y[This.GetName]§!;;;;;;;;;x

WONDER_CONSTRUCTION_STARTED;Construction of the next stage has started for §Y[This.GetName]§!;La construction de l'étape suivante a commencé depuis §Y[This.GetName]§!;Für §Y[This.GetName]§! wurde mit dem Bau der nächsten Phase begonnen;;Se empezó la construcción de la siguiente fase para §Y[This.GetName]§!;;;;;;;;;x
WONDER_CONSTRUCTION_STARTED_BY_CHARACTER;§Y[This.GetFirstName]§! has started constructing a great work stage;§Y[This.GetFirstName]§! a entamé la construction d'une étape de grand ouvrage;§Y[This.GetFirstName]§! hat mit einer Bauphase eines Großen Bauwerks begonnen;;§Y[This.GetFirstName]§! ha empezado a construir una fase de gran obra;;;;;;;;;x
WONDER_CONSTRUCTION_STARTED_IN_PROVINCE;Construction of a great work stage has started in §Y[This.GetName]§!;La construction d'une étape de grand ouvrage a débuté en §Y[This.GetName]§!;Eine Bauphase eines Großen Bauwerks wurde in §Y[This.GetName]§! begonnen;;Ha empezado la construcción de una fase de gran obra en §Y[This.GetName]§!;;;;;;;;;x
WONDER_CONSTRUCTION_NOT_STARTED;Construction of the next stage has not started for §Y[This.GetName]§!;La construction de l'étape suivante n'a pas débutée depuis §Y[This.GetName]§!;Für §Y[This.GetName]§! wurde mit dem Bau der nächsten Phase noch nicht begonnen;;No se empezó la construcción de la siguiente fase para §Y[This.GetName]§!;;;;;;;;;x
WONDER_CONSTRUCTION_NOT_STARTED_BY_CHARACTER;§Y[This.GetFirstName]§! has not started constructing a great work stage;§Y[This.GetFirstName]§! n'a pas commencé la construction d'une étape de grand ouvrage;§Y[This.GetFirstName]§! hat noch nicht mit der Bauphase für ein Großes Bauwerk begonnen;;§Y[This.GetFirstName]§! no ha empezado a construir una fase de gran obra;;;;;;;;;x
WONDER_CONSTRUCTION_NOT_STARTED_IN_PROVINCE;Construction of a great work stage has not started in §Y[This.GetName]§!;La construction d'une étape de grand ouvrage n'a pas débutée en §Y[This.GetName]§!;In §Y[This.GetName]§! wurde noch nicht mit dem Bau der Bauphase für ein Großes Bauwerk begonnen;;No ha empezado la construcción de una fase de gran obra en §Y[This.GetName]§!;;;;;;;;;x

WONDER_SPECIFIC_BEING_BUILT;§Y[This.GetName]§! is being built and is of type §Y$WONDER_TYPE$§!;Un grand ouvrage '§Y[This.GetName]§!' est en construction et est de type '§Y$WONDER_TYPE$§!';§Y[This.GetName]§! wird gebaut und ist vom Typ §Y$WONDER_TYPE$§!;;Se está construyendo §Y[This.GetName]§! y es del tipo §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_BEING_BUILT_BY_CHARACTER;§Y$WONDER_TYPE$§! is being built by §Y[This.GetFirstName]§!;Un grand ouvrage '§Y$WONDER_TYPE$§!' est construit par §Y[This.GetFirstName]§!;§Y$WONDER_TYPE$§! wird von §Y[This.GetFirstName]§! gebaut;;§Y[This.GetFirstName]§! está construyendo §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_BEING_BUILT_IN_PROVINCE;§Y$WONDER_TYPE$§! is being built in §Y[This.GetName]§!;Un grand ouvrage '§Y$WONDER_TYPE$§!' est en construction en§Y[This.GetName]§!;§Y$WONDER_TYPE$§! wird in §Y[This.GetName]§! gebaut;;Se está construyendo §Y$WONDER_TYPE$§! en §Y[This.GetName]§!;;;;;;;;;x
WONDER_SPECIFIC_NOT_BEING_BUILT;§Y[This.GetName]§! is not being built or is not of type §Y$WONDER_TYPE$§!;Un grand ouvrage '§Y[This.GetName]§!' n'est pas en construction ou n'est pas de type '§Y$WONDER_TYPE$§!';§Y[This.GetName]§! wird nicht gebaut oder ist nicht vom Typ §Y$WONDER_TYPE$§!;;No se está construyendo §Y[This.GetName]§! o no es del tipo §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_NOT_BEING_BUILT_BY_CHARACTER;§Y$WONDER_TYPE$§! is not being built by §Y[This.GetFirstName]§!;Un grand ouvrage '§Y$WONDER_TYPE$§!' n'est pas construit par §Y[This.GetFirstName]§!;§Y$WONDER_TYPE$§! wird nicht von §Y[This.GetFirstName]§! gebaut;;No se está construyendo §Y$WONDER_TYPE$§! en §Y[This.GetName]§!;;;;;;;;;x
WONDER_SPECIFIC_NOT_BEING_BUILT_IN_PROVINCE;§Y$WONDER_TYPE$§! is not being built in §Y[This.GetName]§!;Un grand ouvrage '§Y$WONDER_TYPE$§!' n'est pas en construction en §Y[This.GetName]§!;§Y$WONDER_TYPE$§! wird nicht in §Y[This.GetName]§! gebaut;;No se está construyendo §Y$WONDER_TYPE$§! en §Y[This.GetName]§!;;;;;;;;;x

WONDER_SPECIFIC_BUILT;§Y[This.GetName]§! has been built and is of type §Y$WONDER_TYPE$§!;Le grand ouvrage §Y[This.GetName]§! a été construit et est de type '§Y$WONDER_TYPE$§!';§Y[This.GetName]§! wurde gebaut und ist vom Typ §Y$WONDER_TYPE$§!;;Se ha construido §Y[This.GetName]§! y es del tipo §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_BUILT_BY_CHARACTER;§Y$WONDER_TYPE$§! has been built by §Y[This.GetFirstName]§!;Un grand ouvrage '§Y$WONDER_TYPE$§!' a été construit par §Y[This.GetFirstName]§!;§Y$WONDER_TYPE$§! wurde von §Y[This.GetFirstName]§! gebaut;;§Y[This.GetFirstName]§! ha construido §Y$WONDER_UPGRADE_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_BUILT_IN_PROVINCE;§Y$WONDER_TYPE$§! has been built in §Y[This.GetName]§!;Un grand ouvrage '§Y$WONDER_TYPE$§!' a été construit en §Y[This.GetName]§!;§Y$WONDER_TYPE$§! wurde in §Y[This.GetName]§! gebaut;;Se ha construido §Y$WONDER_UPGRADE_TYPE$§! en §Y[This.GetName]§!;;;;;;;;;x
WONDER_SPECIFIC_NOT_BUILT;§Y[This.GetName]§! has not been built or is not of type §Y$WONDER_TYPE$§!;Le grand ouvrage §Y[This.GetName]§! n'a pas été construit ou n'est pas de type '§Y$WONDER_TYPE$§!';§Y[This.GetName]§! wurde nicht gebaut oder ist nicht vom Typ §Y$WONDER_TYPE$§!;;No se ha construido §Y[This.GetName]§! o no es del tipo §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_NOT_BUILT_BY_CHARACTER;§Y$WONDER_TYPE$§! has not been built by §Y[This.GetFirstName]§!;Un grand ouvrage '§Y$WONDER_TYPE$§!' n'a pas été construit par §Y[This.GetFirstName]§!;§Y$WONDER_TYPE$§! wurde nicht von §Y[This.GetFirstName]§! gebaut;;§Y[This.GetFirstName]§! no ha construido §Y$WONDER_UPGRADE_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_NOT_BUILT_IN_PROVINCE;§Y$WONDER_TYPE$§! has not been built in §Y[This.GetName]§!;Un grand ouvrage '§Y$WONDER_TYPE$§!' n'a pas été construit en §Y[This.GetName]§!;§Y$WONDER_TYPE$§! wurde nicht in §Y[This.GetName]§! gebaut;;No se ha construido §Y$WONDER_UPGRADE_TYPE$§! en §Y[This.GetName]§!;;;;;;;;;x

WONDER_SPECIFIC_CONSTRUCTION_STARTED;Construction of §Y[This.GetName]§! has been started and is of type §Y$WONDER_TYPE$§!;La construction de '§Y[This.GetName]§!' a débuté et est de type '§Y$WONDER_TYPE$§!';Der Bau von §Y[This.GetName]§! wurde begonnen und ist vom Typ §Y$WONDER_TYPE$§!;;Se empezó la construcción de §Y[This.GetName]§! y es de tipo §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_CONSTRUCTION_STARTED_BY_CHARACTER;§Y[This.GetFirstName]§! has started constructing a §Y$WONDER_TYPE$§! stage;§Y[This.GetFirstName]§! a commencé à construire une étape de '§Y$WONDER_TYPE$§!';§Y[This.GetFirstName]§! hat mit dem Bau einer §Y$WONDER_TYPE$§!-Phase begonnen;;§Y[This.GetFirstName]§! empezó a construir una fase §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_CONSTRUCTION_STARTED_IN_PROVINCE;Construction of a §Y$WONDER_TYPE$§! stage has been started in §Y[This.GetName]§!;La construction d'une étape de '§Y$WONDER_TYPE$§!' a débuté en §Y[This.GetName]§!;In §Y[This.GetName]§! wurde mit dem Bau einer §Y$WONDER_TYPE$§!-Phase begonnen;;Se empezó la construcción de una fase de §Y$WONDER_TYPE$§! en §Y[This.GetName]§!;;;;;;;;;x
WONDER_SPECIFIC_CONSTRUCTION_NOT_STARTED;Construction of §Y[This.GetName]§! has not been started or is not of type §Y$WONDER_TYPE$§!;La construction de '§Y[This.GetName]§!' n'a pas débuté ou n'est pas de type '§Y$WONDER_TYPE$§!';Bau von §Y[This.GetName]§! wurde nicht begonnen oder ist nicht vom Typ §Y$WONDER_TYPE$§!;;No empezó la construcción de §Y[This.GetName]§! o no es de tipo §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_CONSTRUCTION_NOT_STARTED_BY_CHARACTER;§Y[This.GetFirstName]§! has not started constructing a §Y$WONDER_TYPE$§! stage;§Y[This.GetFirstName]§! n'a pas commencé à construire une étape de '§Y$WONDER_TYPE$§!';§Y[This.GetFirstName]§! hat nicht mit dem Bau einer §Y$WONDER_TYPE$§!-Phase begonnen;;§Y[This.GetFirstName]§! no empezó a construir una fase §Y$WONDER_TYPE$§!;;;;;;;;;x
WONDER_SPECIFIC_CONSTRUCTION_NOT_STARTED_IN_PROVINCE;Construction of a §Y$WONDER_TYPE$§! stage has not been started in §Y[This.GetName]§!;La construction d'une étape de '§Y$WONDER_TYPE$§!' n'a pas débuté en §Y[This.GetName]§!;In §Y[This.GetName]§! wurde noch nicht mit dem Bau einer §Y$WONDER_TYPE$§!-Phase begonnen ;;No empezó la construcción de una fase §Y$WONDER_TYPE$§! en §Y[This.GetName]§!;;;;;;;;;x

WONDER_UPGRADE_BUILT;Feature has been built;Une caractéristique est en construction;Verbesserung wurde gebaut;;Se ha construido un elemento;;;;;;;;;x
WONDER_UPGRADE_NOT_BUILT;A feature has not been built;Une caractéristique n'est pas en construction;Verbesserung wurde nicht gebaut;;No se ha construido un elemento;;;;;;;;;x

WONDER_UPGRADE_BEING_BUILT;A feature is being built for §Y[This.GetName]§!;Une caractéristique de grand ouvrage est en construction depuis §Y[This.GetName]§!;Für §Y[This.GetName]§! wird eine Wunderverbesserung gebaut;;Se está construyendo una mejora para §Y[This.GetName]§!;;;;;;;;;x
